Year,Geography,Age group,Sex,Household income,Highest level of education,GeoCode,Value
2017,Saskatchewan,65 years and over,Females,,,47,30.0
2017,Alberta,"Total, 18 years and over",Both sexes,,,48,27.6
2017,Alberta,"Total, 18 years and over",Males,,,48,21.4
2017,Alberta,"Total, 18 years and over",Females,,,48,33.8
2017,Alberta,18 to 34 years,Both sexes,,,48,26.8
2017,Alberta,18 to 34 years,Males,,,48,23.4
2017,Alberta,18 to 34 years,Females,,,48,30.3
2017,Alberta,35 to 49 years,Both sexes,,,48,29.7
2017,Alberta,35 to 49 years,Males,,,48,22.7
2017,Alberta,35 to 49 years,Females,,,48,37.4
2017,Alberta,50 to 64 years,Both sexes,,,48,25.7
2017,Alberta,50 to 64 years,Males,,,48,18.6
2017,Alberta,50 to 64 years,Females,,,48,33.1
2017,Alberta,65 years and over,Both sexes,,,48,28.3
2017,Alberta,65 years and over,Males,,,48,18.8
2017,Alberta,65 years and over,Females,,,48,36.3
2017,British Columbia,"Total, 18 years and over",Both sexes,,,59,28.9
2017,British Columbia,"Total, 18 years and over",Males,,,59,21.8
2017,British Columbia,"Total, 18 years and over",Females,,,59,35.7
2017,British Columbia,18 to 34 years,Both sexes,,,59,27.3
2017,British Columbia,18 to 34 years,Males,,,59,20.3
2017,British Columbia,18 to 34 years,Females,,,59,34.3
2017,British Columbia,35 to 49 years,Both sexes,,,59,32.3
2017,British Columbia,35 to 49 years,Males,,,59,26.1
2017,British Columbia,35 to 49 years,Females,,,59,38.1
2017,British Columbia,50 to 64 years,Both sexes,,,59,26.1
2017,British Columbia,50 to 64 years,Males,,,59,18.8
2017,British Columbia,50 to 64 years,Females,,,59,33.2
2017,British Columbia,65 years and over,Both sexes,,,59,30.8
2017,British Columbia,65 years and over,Males,,,59,22.8
2017,British Columbia,65 years and over,Females,,,59,37.9
2019,Prince Edward Island,"Total, 18 years and over",Both sexes,,,11,21.0
2019,Prince Edward Island,"Total, 18 years and over",Males,,,11,16.1
2019,Prince Edward Island,"Total, 18 years and over",Females,,,11,25.7
2019,Prince Edward Island,18 to 34 years,Both sexes,,,11,24.1
2019,Prince Edward Island,18 to 34 years,Males,,,11,19.4
2019,Prince Edward Island,18 to 34 years,Females,,,11,29.3
2019,Prince Edward Island,35 to 49 years,Both sexes,,,11,19.9
2019,Prince Edward Island,35 to 49 years,Females,,,11,29.7
2019,Prince Edward Island,50 to 64 years,Both sexes,,,11,18.6
2019,Prince Edward Island,50 to 64 years,Males,,,11,19.5
2019,Prince Edward Island,50 to 64 years,Females,,,11,17.7
2019,Prince Edward Island,65 years and over,Both sexes,,,11,21.6
2019,Prince Edward Island,65 years and over,Males,,,11,14.6
2019,Prince Edward Island,65 years and over,Females,,,11,27.2
2019,Nova Scotia,"Total, 18 years and over",Both sexes,,,12,23.7
2019,Nova Scotia,"Total, 18 years and over",Males,,,12,17.9
2019,Nova Scotia,"Total, 18 years and over",Females,,,12,28.9
2019,Nova Scotia,18 to 34 years,Both sexes,,,12,18.5
2019,Nova Scotia,18 to 34 years,Males,,,12,14.2
2019,Nova Scotia,18 to 34 years,Females,,,12,22.6
2019,Nova Scotia,35 to 49 years,Both sexes,,,12,25.6
2019,Nova Scotia,35 to 49 years,Males,,,12,18.8
2019,Nova Scotia,35 to 49 years,Females,,,12,31.8
2019,Nova Scotia,50 to 64 years,Both sexes,,,12,24.9
2019,Nova Scotia,50 to 64 years,Males,,,12,18.6
2019,Nova Scotia,50 to 64 years,Females,,,12,30.5
2019,Nova Scotia,65 years and over,Both sexes,,,12,26.0
2019,Nova Scotia,65 years and over,Males,,,12,20.3
2019,Nova Scotia,65 years and over,Females,,,12,30.8
2019,Saskatchewan,"Total, 18 years and over",Both sexes,,,47,27.3
2019,Saskatchewan,"Total, 18 years and over",Males,,,47,20.0
2019,Saskatchewan,"Total, 18 years and over",Females,,,47,34.6
2019,Saskatchewan,18 to 34 years,Both sexes,,,47,27.5
2019,Saskatchewan,18 to 34 years,Males,,,47,21.2
2019,Saskatchewan,18 to 34 years,Females,,,47,34.1
2019,Saskatchewan,35 to 49 years,Both sexes,,,47,29.9
2019,Saskatchewan,35 to 49 years,Males,,,47,23.6
2019,Saskatchewan,35 to 49 years,Females,,,47,36.5
2019,Saskatchewan,50 to 64 years,Both sexes,,,47,24.5
2019,Saskatchewan,50 to 64 years,Males,,,47,15.9
2019,Saskatchewan,50 to 64 years,Females,,,47,33.2
2019,Saskatchewan,65 years and over,Both sexes,,,47,27.2
2019,Saskatchewan,65 years and over,Males,,,47,18.2
2019,Saskatchewan,65 years and over,Females,,,47,34.9
2019,Alberta,"Total, 18 years and over",Both sexes,,,48,26.7
2019,Alberta,"Total, 18 years and over",Males,,,48,20.5
2019,Alberta,"Total, 18 years and over",Females,,,48,33.0
2019,Alberta,18 to 34 years,Both sexes,,,48,24.3
2019,Alberta,18 to 34 years,Males,,,48,20.7
2019,Alberta,18 to 34 years,Females,,,48,27.9
2019,Alberta,35 to 49 years,Both sexes,,,48,26.4
2019,Alberta,35 to 49 years,Males,,,48,20.4
2019,Alberta,35 to 49 years,Females,,,48,32.8
2019,Alberta,50 to 64 years,Both sexes,,,48,29.5
2019,Alberta,50 to 64 years,Males,,,48,21.1
2019,Alberta,50 to 64 years,Females,,,48,38.2
2019,Alberta,65 years and over,Both sexes,,,48,27.9
2019,Alberta,65 years and over,Males,,,48,19.6
2019,Alberta,65 years and over,Females,,,48,35.5
2020,Canada,"Total, 18 years and over",Males,,,,20.1
2020,Canada,"Total, 18 years and over",Females,,,,30.5
2020,Canada,18 to 34 years,Both sexes,,,,22.4
2020,Canada,18 to 34 years,Males,,,,17.9
2020,Canada,18 to 34 years,Females,,,,27.1
2020,Canada,35 to 49 years,Both sexes,,,,27.0
2020,Canada,35 to 49 years,Males,,,,22.4
2020,Canada,35 to 49 years,Females,,,,31.5
2020,Canada,50 to 64 years,Both sexes,,,,24.4
2020,Canada,50 to 64 years,Males,,,,18.3
2020,Canada,50 to 64 years,Females,,,,30.2
2020,Canada,65 years and over,Both sexes,,,,29.0
2020,Canada,65 years and over,Males,,,,23.0
2020,Canada,65 years and over,Females,,,,34.1
2020,Newfoundland and Labrador,"Total, 18 years and over",Both sexes,,,10,17.6
2020,Newfoundland and Labrador,"Total, 18 years and over",Males,,,10,14.6
2020,Newfoundland and Labrador,"Total, 18 years and over",Females,,,10,20.3
2020,Newfoundland and Labrador,18 to 34 years,Both sexes,,,10,18.2
2020,Newfoundland and Labrador,35 to 49 years,Both sexes,,,10,14.5
2020,Newfoundland and Labrador,35 to 49 years,Females,,,10,16.9
2020,Newfoundland and Labrador,50 to 64 years,Both sexes,,,10,20.8
2020,Newfoundland and Labrador,50 to 64 years,Males,,,10,14.8
2020,Newfoundland and Labrador,50 to 64 years,Females,,,10,26.2
2020,Newfoundland and Labrador,65 years and over,Both sexes,,,10,16.2
2020,Newfoundland and Labrador,65 years and over,Males,,,10,15.5
2020,Newfoundland and Labrador,65 years and over,Females,,,10,16.9
2020,Prince Edward Island,"Total, 18 years and over",Both sexes,,,11,18.6
2020,Prince Edward Island,"Total, 18 years and over",Males,,,11,18.3
2020,Prince Edward Island,"Total, 18 years and over",Females,,,11,18.9
2020,Prince Edward Island,50 to 64 years,Both sexes,,,11,21.4
2020,Prince Edward Island,50 to 64 years,Females,,,11,30.5
2020,Prince Edward Island,65 years and over,Both sexes,,,11,23.0
2020,Prince Edward Island,65 years and over,Males,,,11,20.9
2020,Prince Edward Island,65 years and over,Females,,,11,24.6
2020,Nova Scotia,"Total, 18 years and over",Both sexes,,,12,19.7
2020,Nova Scotia,"Total, 18 years and over",Males,,,12,16.9
2020,Nova Scotia,"Total, 18 years and over",Females,,,12,22.1
2020,Nova Scotia,18 to 34 years,Both sexes,,,12,16.9
2020,Nova Scotia,18 to 34 years,Females,,,12,16.7
2020,Nova Scotia,35 to 49 years,Both sexes,,,12,24.3
2020,Nova Scotia,35 to 49 years,Males,,,12,17.1
2020,Nova Scotia,35 to 49 years,Females,,,12,30.4
2020,Nova Scotia,50 to 64 years,Both sexes,,,12,17.4
2020,Nova Scotia,50 to 64 years,Males,,,12,16.3
2020,Nova Scotia,50 to 64 years,Females,,,12,18.4
2020,Nova Scotia,65 years and over,Both sexes,,,12,21.0
2020,Nova Scotia,65 years and over,Males,,,12,17.1
2020,Nova Scotia,65 years and over,Females,,,12,24.3
2020,New Brunswick,"Total, 18 years and over",Both sexes,,,13,20.5
2020,New Brunswick,"Total, 18 years and over",Males,,,13,12.0
2020,New Brunswick,"Total, 18 years and over",Females,,,13,28.3
2020,New Brunswick,18 to 34 years,Both sexes,,,13,22.6
2020,New Brunswick,18 to 34 years,Females,,,13,38.9
2020,New Brunswick,35 to 49 years,Both sexes,,,13,17.6
2020,New Brunswick,35 to 49 years,Females,,,13,25.9
2020,New Brunswick,50 to 64 years,Both sexes,,,13,19.1
2020,New Brunswick,50 to 64 years,Males,,,13,14.3
2020,New Brunswick,50 to 64 years,Females,,,13,23.8
2020,New Brunswick,65 years and over,Both sexes,,,13,22.7
2020,New Brunswick,65 years and over,Males,,,13,18.1
2020,New Brunswick,65 years and over,Females,,,13,26.5
2020,Quebec,"Total, 18 years and over",Both sexes,,,24,34.5
2020,Quebec,"Total, 18 years and over",Males,,,24,27.5
2020,Quebec,"Total, 18 years and over",Females,,,24,41.4
2020,Quebec,18 to 34 years,Both sexes,,,24,29.3
2020,Quebec,18 to 34 years,Males,,,24,24.8
2020,Quebec,18 to 34 years,Females,,,24,34.0
2020,Quebec,35 to 49 years,Both sexes,,,24,38.9
2020,Quebec,35 to 49 years,Males,,,24,31.5
2020,Quebec,35 to 49 years,Females,,,24,46.3
2020,Quebec,50 to 64 years,Both sexes,,,24,33.6
2020,Quebec,50 to 64 years,Males,,,24,24.6
2020,Quebec,50 to 64 years,Females,,,24,42.5
2020,Quebec,65 years and over,Both sexes,,,24,36.8
2020,Quebec,65 years and over,Males,,,24,29.9
2020,Quebec,65 years and over,Females,,,24,42.8
2020,Ontario,"Total, 18 years and over",Both sexes,,,35,22.0
2020,Ontario,"Total, 18 years and over",Males,,,35,17.6
2020,Ontario,"Total, 18 years and over",Females,,,35,26.1
2020,Ontario,18 to 34 years,Both sexes,,,35,18.1
2020,Ontario,18 to 34 years,Males,,,35,14.2
2020,Ontario,18 to 34 years,Females,,,35,22.1
2020,Ontario,35 to 49 years,Both sexes,,,35,23.3
2020,Ontario,35 to 49 years,Males,,,35,21.2
2020,Ontario,35 to 49 years,Females,,,35,25.2
2020,Ontario,50 to 64 years,Both sexes,,,35,21.6
2020,Ontario,50 to 64 years,Males,,,35,16.3
2020,Ontario,50 to 64 years,Females,,,35,26.8
2020,Ontario,65 years and over,Both sexes,,,35,26.6
2020,Ontario,65 years and over,Males,,,35,20.7
2020,Ontario,65 years and over,Females,,,35,31.5
2020,Manitoba,"Total, 18 years and over",Both sexes,,,46,19.0
2020,Manitoba,"Total, 18 years and over",Males,,,46,17.3
2020,Manitoba,"Total, 18 years and over",Females,,,46,20.7
2020,Manitoba,18 to 34 years,Both sexes,,,46,12.9
2020,Manitoba,18 to 34 years,Males,,,46,16.2
2020,Manitoba,18 to 34 years,Females,,,46,9.5
2020,Manitoba,35 to 49 years,Both sexes,,,46,24.7
2020,Manitoba,35 to 49 years,Males,,,46,23.3
2020,Manitoba,35 to 49 years,Females,,,46,26.1
2020,Manitoba,50 to 64 years,Both sexes,,,46,18.1
2020,Manitoba,50 to 64 years,Males,,,46,14.3
2020,Manitoba,50 to 64 years,Females,,,46,21.8
2020,Manitoba,65 years and over,Both sexes,,,46,22.5
2020,Manitoba,65 years and over,Males,,,46,14.9
2020,Manitoba,65 years and over,Females,,,46,29.0
2020,Saskatchewan,"Total, 18 years and over",Both sexes,,,47,24.6
2020,Saskatchewan,"Total, 18 years and over",Males,,,47,19.9
2020,Saskatchewan,"Total, 18 years and over",Females,,,47,29.2
2020,Saskatchewan,18 to 34 years,Both sexes,,,47,27.9
2020,Saskatchewan,18 to 34 years,Males,,,47,25.8
2020,Saskatchewan,18 to 34 years,Females,,,47,30.0
2020,Saskatchewan,35 to 49 years,Both sexes,,,47,22.0
2020,Saskatchewan,35 to 49 years,Males,,,47,18.9
2020,Saskatchewan,35 to 49 years,Females,,,47,25.3
2020,Saskatchewan,50 to 64 years,Both sexes,,,47,23.1
2020,Saskatchewan,50 to 64 years,Males,,,47,15.0
2020,Saskatchewan,50 to 64 years,Females,,,47,31.0
2020,Saskatchewan,65 years and over,Both sexes,,,47,25.0
2020,Saskatchewan,65 years and over,Males,,,47,18.2
2020,Saskatchewan,65 years and over,Females,,,47,30.9
2020,Alberta,"Total, 18 years and over",Both sexes,,,48,25.8
2020,Alberta,"Total, 18 years and over",Males,,,48,20.2
2020,Alberta,"Total, 18 years and over",Females,,,48,31.1
2020,Alberta,18 to 34 years,Both sexes,,,48,25.6
2020,Alberta,18 to 34 years,Males,,,48,22.9
2020,Alberta,18 to 34 years,Females,,,48,28.2
2020,Alberta,35 to 49 years,Both sexes,,,48,27.7
2020,Alberta,35 to 49 years,Males,,,48,17.9
2020,Alberta,35 to 49 years,Females,,,48,37.4
2020,Alberta,50 to 64 years,Both sexes,,,48,22.6
2020,Alberta,50 to 64 years,Males,,,48,19.1
2020,Alberta,50 to 64 years,Females,,,48,25.9
2020,Alberta,65 years and over,Both sexes,,,48,27.3
2020,Alberta,65 years and over,Males,,,48,20.9
2020,Alberta,65 years and over,Females,,,48,32.6
2020,British Columbia,"Total, 18 years and over",Both sexes,,,59,24.4
2020,British Columbia,"Total, 18 years and over",Males,,,59,17.7
2020,British Columbia,"Total, 18 years and over",Females,,,59,30.8
2020,British Columbia,18 to 34 years,Both sexes,,,59,24.7
2020,British Columbia,18 to 34 years,Males,,,59,14.4
2020,British Columbia,18 to 34 years,Females,,,59,35.5
2020,British Columbia,35 to 49 years,Both sexes,,,59,21.7
2020,British Columbia,35 to 49 years,Males,,,59,18.4
2020,British Columbia,35 to 49 years,Females,,,59,24.8
2020,British Columbia,50 to 64 years,Both sexes,,,59,22.0
2020,British Columbia,50 to 64 years,Males,,,59,15.8
2020,British Columbia,50 to 64 years,Females,,,59,27.8
2020,British Columbia,65 years and over,Both sexes,,,59,29.9
2020,British Columbia,65 years and over,Males,,,59,24.2
2020,British Columbia,65 years and over,Females,,,59,34.6
2021,Canada,"Total, 18 years and over",Males,,,,17.8
2021,Canada,"Total, 18 years and over",Females,,,,25.6
2021,Canada,18 to 34 years,Both sexes,,,,17.8
2021,Canada,18 to 34 years,Males,,,,14.0
2021,Canada,18 to 34 years,Females,,,,21.7
2021,Canada,35 to 49 years,Both sexes,,,,23.6
2021,Canada,35 to 49 years,Males,,,,20.3
2021,Canada,35 to 49 years,Females,,,,26.9
2021,Canada,50 to 64 years,Both sexes,,,,21.2
2021,Canada,50 to 64 years,Males,,,,17.7
2021,Canada,50 to 64 years,Females,,,,24.5
2021,Canada,65 years and over,Both sexes,,,,25.6
2021,Canada,65 years and over,Males,,,,20.4
2021,Canada,65 years and over,Females,,,,29.9
2021,Newfoundland and Labrador,"Total, 18 years and over",Both sexes,,,10,12.6
2021,Newfoundland and Labrador,"Total, 18 years and over",Males,,,10,9.0
2021,Newfoundland and Labrador,"Total, 18 years and over",Females,,,10,16.0
2021,Newfoundland and Labrador,18 to 34 years,Both sexes,,,10,9.5
2021,Newfoundland and Labrador,18 to 34 years,Males,,,10,8.6
2021,Newfoundland and Labrador,18 to 34 years,Females,,,10,10.4
2021,Newfoundland and Labrador,35 to 49 years,Both sexes,,,10,13.1
2021,Newfoundland and Labrador,35 to 49 years,Males,,,10,7.6
2021,Newfoundland and Labrador,35 to 49 years,Females,,,10,18.1
2021,Newfoundland and Labrador,50 to 64 years,Both sexes,,,10,13.2
2021,Newfoundland and Labrador,50 to 64 years,Males,,,10,9.1
2021,Newfoundland and Labrador,50 to 64 years,Females,,,10,17.1
2021,Newfoundland and Labrador,65 years and over,Both sexes,,,10,14.1
2021,Newfoundland and Labrador,65 years and over,Males,,,10,10.4
2021,Newfoundland and Labrador,65 years and over,Females,,,10,17.2
2021,Prince Edward Island,"Total, 18 years and over",Both sexes,,,11,16.2
2021,Prince Edward Island,"Total, 18 years and over",Males,,,11,12.6
2021,Prince Edward Island,"Total, 18 years and over",Females,,,11,19.6
2021,Prince Edward Island,18 to 34 years,Both sexes,,,11,18.5
2021,Prince Edward Island,18 to 34 years,Males,,,11,18.1
2021,Prince Edward Island,18 to 34 years,Females,,,11,18.9
2021,Prince Edward Island,35 to 49 years,Both sexes,,,11,17.4
2021,Prince Edward Island,35 to 49 years,Males,,,11,10.7
2021,Prince Edward Island,35 to 49 years,Females,,,11,23.6
2021,Prince Edward Island,50 to 64 years,Both sexes,,,11,12.3
2021,Prince Edward Island,50 to 64 years,Males,,,11,7.7
2021,Prince Edward Island,50 to 64 years,Females,,,11,16.5
2021,Prince Edward Island,65 years and over,Both sexes,,,11,16.6
2021,Prince Edward Island,65 years and over,Males,,,11,12.6
2021,Prince Edward Island,65 years and over,Females,,,11,19.9
2021,Nova Scotia,"Total, 18 years and over",Both sexes,,,12,17.8
2021,Nova Scotia,"Total, 18 years and over",Males,,,12,16.2
2021,Nova Scotia,"Total, 18 years and over",Females,,,12,19.2
2021,Nova Scotia,18 to 34 years,Both sexes,,,12,16.4
2021,Nova Scotia,18 to 34 years,Males,,,12,16.5
2021,Nova Scotia,18 to 34 years,Females,,,12,16.3
2021,Nova Scotia,35 to 49 years,Both sexes,,,12,18.0
2021,Nova Scotia,35 to 49 years,Males,,,12,18.4
2021,Nova Scotia,35 to 49 years,Females,,,12,17.6
2021,Nova Scotia,50 to 64 years,Both sexes,,,12,18.5
2021,Nova Scotia,50 to 64 years,Males,,,12,16.6
2021,Nova Scotia,50 to 64 years,Females,,,12,20.4
2021,Nova Scotia,65 years and over,Both sexes,,,12,18.1
2021,Nova Scotia,65 years and over,Males,,,12,13.2
2021,Nova Scotia,65 years and over,Females,,,12,22.2
2021,New Brunswick,"Total, 18 years and over",Both sexes,,,13,15.9
2021,New Brunswick,"Total, 18 years and over",Males,,,13,11.8
2021,New Brunswick,"Total, 18 years and over",Females,,,13,19.7
2021,New Brunswick,18 to 34 years,Both sexes,,,13,20.3
2021,New Brunswick,18 to 34 years,Males,,,13,13.8
2021,New Brunswick,18 to 34 years,Females,,,13,26.7
2021,New Brunswick,35 to 49 years,Both sexes,,,13,11.7
2021,New Brunswick,35 to 49 years,Males,,,13,8.4
2021,New Brunswick,35 to 49 years,Females,,,13,14.9
2021,New Brunswick,50 to 64 years,Both sexes,,,13,14.0
2021,New Brunswick,50 to 64 years,Males,,,13,10.4
2021,New Brunswick,50 to 64 years,Females,,,13,17.5
2021,New Brunswick,65 years and over,Both sexes,,,13,17.8
2021,New Brunswick,65 years and over,Males,,,13,14.7
2021,New Brunswick,65 years and over,Females,,,13,20.2
2021,Quebec,"Total, 18 years and over",Both sexes,,,24,28.4
2021,Quebec,"Total, 18 years and over",Males,,,24,23.4
2021,Quebec,"Total, 18 years and over",Females,,,24,33.3
2021,Quebec,18 to 34 years,Both sexes,,,24,23.7
2021,Quebec,18 to 34 years,Males,,,24,18.9
2021,Quebec,18 to 34 years,Females,,,24,28.7
2021,Quebec,35 to 49 years,Both sexes,,,24,31.7
2021,Quebec,35 to 49 years,Males,,,24,28.9
2021,Quebec,35 to 49 years,Females,,,24,34.6
2021,Quebec,50 to 64 years,Both sexes,,,24,27.6
2021,Quebec,50 to 64 years,Males,,,24,21.9
2021,Quebec,50 to 64 years,Females,,,24,33.2
2021,Quebec,65 years and over,Both sexes,,,24,31.0
2021,Quebec,65 years and over,Males,,,24,24.3
2021,Quebec,65 years and over,Females,,,24,36.9
2021,Ontario,"Total, 18 years and over",Both sexes,,,35,19.8
2021,Ontario,"Total, 18 years and over",Males,,,35,16.2
2021,Ontario,"Total, 18 years and over",Females,,,35,23.2
2021,Ontario,18 to 34 years,Both sexes,,,35,16.6
2021,Ontario,18 to 34 years,Males,,,35,12.5
2021,Ontario,18 to 34 years,Females,,,35,20.9
2021,Ontario,35 to 49 years,Both sexes,,,35,20.9
2021,Ontario,35 to 49 years,Males,,,35,18.5
2021,Ontario,35 to 49 years,Females,,,35,23.3
2021,Ontario,50 to 64 years,Both sexes,,,35,19.5
2021,Ontario,50 to 64 years,Males,,,35,16.1
2021,Ontario,50 to 64 years,Females,,,35,22.8
2021,Ontario,65 years and over,Both sexes,,,35,23.2
2021,Ontario,65 years and over,Males,,,35,19.2
2021,Ontario,65 years and over,Females,,,35,26.7
2021,Manitoba,"Total, 18 years and over",Both sexes,,,46,20.4
2021,Manitoba,"Total, 18 years and over",Males,,,46,16.9
2021,Manitoba,"Total, 18 years and over",Females,,,46,23.9
2021,Manitoba,18 to 34 years,Both sexes,,,46,19.5
2021,Manitoba,18 to 34 years,Males,,,46,18.6
2021,Manitoba,18 to 34 years,Females,,,46,20.5
2021,Manitoba,35 to 49 years,Both sexes,,,46,21.3
2021,Manitoba,35 to 49 years,Males,,,46,12.9
2021,Manitoba,35 to 49 years,Females,,,46,29.5
2021,Manitoba,50 to 64 years,Both sexes,,,46,19.5
2021,Manitoba,50 to 64 years,Males,,,46,18.7
2021,Manitoba,50 to 64 years,Females,,,46,20.1
2021,Manitoba,65 years and over,Both sexes,,,46,21.9
2021,Manitoba,65 years and over,Males,,,46,17.1
2021,Manitoba,65 years and over,Females,,,46,25.9
2021,Saskatchewan,"Total, 18 years and over",Both sexes,,,47,22.6
2021,Saskatchewan,"Total, 18 years and over",Males,,,47,17.7
2021,Saskatchewan,"Total, 18 years and over",Females,,,47,27.5
2021,Saskatchewan,18 to 34 years,Both sexes,,,47,19.4
2021,Saskatchewan,18 to 34 years,Males,,,47,14.1
2021,Saskatchewan,18 to 34 years,Females,,,47,25.1
2021,Saskatchewan,35 to 49 years,Both sexes,,,47,24.9
2021,Saskatchewan,35 to 49 years,Males,,,47,20.3
2021,Saskatchewan,35 to 49 years,Females,,,47,29.7
2021,Saskatchewan,50 to 64 years,Both sexes,,,47,19.5
2021,Saskatchewan,50 to 64 years,Males,,,47,15.3
2021,Saskatchewan,50 to 64 years,Females,,,47,23.9
2021,Saskatchewan,65 years and over,Both sexes,,,47,27.4
2021,Saskatchewan,65 years and over,Males,,,47,22.6
2021,Saskatchewan,65 years and over,Females,,,47,31.6
2021,Alberta,"Total, 18 years and over",Both sexes,,,48,19.5
2021,Alberta,"Total, 18 years and over",Males,,,48,16.1
2021,Alberta,"Total, 18 years and over",Females,,,48,22.9
2021,Alberta,18 to 34 years,Both sexes,,,48,15.2
2021,Alberta,18 to 34 years,Males,,,48,13.1
2021,Alberta,18 to 34 years,Females,,,48,17.4
2021,Alberta,35 to 49 years,Both sexes,,,48,20.7
2021,Alberta,35 to 49 years,Males,,,48,16.7
2021,Alberta,35 to 49 years,Females,,,48,24.7
2021,Alberta,50 to 64 years,Both sexes,,,48,18.8
2021,Alberta,50 to 64 years,Males,,,48,17.0
2021,Alberta,50 to 64 years,Females,,,48,20.5
2021,Alberta,65 years and over,Both sexes,,,48,26.2
2021,Alberta,65 years and over,Males,,,48,19.7
2021,Alberta,65 years and over,Females,,,48,31.8
2021,British Columbia,"Total, 18 years and over",Both sexes,,,59,21.2
2021,British Columbia,"Total, 18 years and over",Males,,,59,16.8
2021,British Columbia,"Total, 18 years and over",Females,,,59,25.3
2021,British Columbia,18 to 34 years,Both sexes,,,59,14.5
2021,British Columbia,18 to 34 years,Males,,,59,10.4
2021,British Columbia,18 to 34 years,Females,,,59,18.7
2021,British Columbia,35 to 49 years,Both sexes,,,59,24.5
2021,British Columbia,35 to 49 years,Males,,,59,19.2
2021,British Columbia,35 to 49 years,Females,,,59,29.6
2021,British Columbia,50 to 64 years,Both sexes,,,59,20.4
2021,British Columbia,50 to 64 years,Males,,,59,18.1
2021,British Columbia,50 to 64 years,Females,,,59,22.6
2021,British Columbia,65 years and over,Both sexes,,,59,26.8
2021,British Columbia,65 years and over,Males,,,59,21.5
2021,British Columbia,65 years and over,Females,,,59,31.2
2023,Canada,"Total, 18 years and over",Males,,,,17.3
2023,Canada,"Total, 18 years and over",Females,,,,25.8
2023,Canada,18 to 34 years,Both sexes,,,,17.6
2023,Canada,18 to 34 years,Males,,,,15.0
2023,Canada,18 to 34 years,Females,,,,20.4
2023,Canada,35 to 49 years,Both sexes,,,,22.8
2023,Canada,35 to 49 years,Males,,,,18.2
2023,Canada,35 to 49 years,Females,,,,27.4
2023,Canada,50 to 64 years,Both sexes,,,,21.9
2023,Canada,50 to 64 years,Males,,,,17.4
2023,Canada,50 to 64 years,Females,,,,26.3
2023,Canada,65 years and over,Both sexes,,,,24.5
2023,Canada,65 years and over,Males,,,,19.1
2023,Canada,65 years and over,Females,,,,29.3
2023,Newfoundland and Labrador,"Total, 18 years and over",Both sexes,,,10,13.4
2023,Newfoundland and Labrador,"Total, 18 years and over",Males,,,10,12.4
2023,Newfoundland and Labrador,"Total, 18 years and over",Females,,,10,14.3
2023,Newfoundland and Labrador,18 to 34 years,Both sexes,,,10,15.5
2023,Newfoundland and Labrador,18 to 34 years,Males,,,10,20.2
2023,Newfoundland and Labrador,18 to 34 years,Females,,,10,10.3
2023,Newfoundland and Labrador,35 to 49 years,Both sexes,,,10,11.5
2023,Newfoundland and Labrador,35 to 49 years,Females,,,10,16.8
2023,Newfoundland and Labrador,50 to 64 years,Both sexes,,,10,13.6
2023,Newfoundland and Labrador,50 to 64 years,Males,,,10,12.0
2023,Newfoundland and Labrador,50 to 64 years,Females,,,10,15.1
2023,Newfoundland and Labrador,65 years and over,Both sexes,,,10,12.9
2023,Newfoundland and Labrador,65 years and over,Males,,,10,11.0
2023,Newfoundland and Labrador,65 years and over,Females,,,10,14.5
2023,Prince Edward Island,"Total, 18 years and over",Both sexes,,,11,14.7
2023,Prince Edward Island,"Total, 18 years and over",Males,,,11,13.8
2023,Prince Edward Island,"Total, 18 years and over",Females,,,11,15.7
2023,Prince Edward Island,35 to 49 years,Both sexes,,,11,19.3
2023,Prince Edward Island,50 to 64 years,Both sexes,,,11,15.8
2023,Prince Edward Island,50 to 64 years,Females,,,11,25.3
2023,Prince Edward Island,65 years and over,Both sexes,,,11,18.7
2023,Prince Edward Island,65 years and over,Males,,,11,17.3
2023,Prince Edward Island,65 years and over,Females,,,11,19.9
2023,Nova Scotia,"Total, 18 years and over",Both sexes,,,12,16.7
2023,Nova Scotia,"Total, 18 years and over",Males,,,12,12.3
2023,Nova Scotia,"Total, 18 years and over",Females,,,12,20.8
2023,Nova Scotia,18 to 34 years,Both sexes,,,12,14.4
2023,Nova Scotia,18 to 34 years,Males,,,12,11.4
2023,Nova Scotia,18 to 34 years,Females,,,12,17.6
2023,Nova Scotia,35 to 49 years,Both sexes,,,12,15.6
2023,Nova Scotia,35 to 49 years,Males,,,12,9.3
2023,Nova Scotia,35 to 49 years,Females,,,12,21.2
2023,Nova Scotia,50 to 64 years,Both sexes,,,12,17.7
2023,Nova Scotia,50 to 64 years,Males,,,12,12.2
2023,Nova Scotia,50 to 64 years,Females,,,12,22.6
2023,Nova Scotia,65 years and over,Both sexes,,,12,18.7
2023,Nova Scotia,65 years and over,Males,,,12,15.7
2023,Nova Scotia,65 years and over,Females,,,12,21.4
2023,New Brunswick,"Total, 18 years and over",Both sexes,,,13,16.8
2023,New Brunswick,"Total, 18 years and over",Males,,,13,11.9
2023,New Brunswick,"Total, 18 years and over",Females,,,13,21.4
2023,New Brunswick,18 to 34 years,Both sexes,,,13,15.8
2023,New Brunswick,18 to 34 years,Females,,,13,21.1
2023,New Brunswick,35 to 49 years,Both sexes,,,13,16.6
2023,New Brunswick,35 to 49 years,Males,,,13,11.0
