Year,Géographie,Groupe d'âge,Sexe,Revenu du ménage,Plus haut niveau de scolarité,GeoCode,Value
2017,Nouveau-Brunswick,"Total, 18 ans et plus",Les deux sexes,,,13,15.1
2017,Nouveau-Brunswick,"Total, 18 ans et plus",Hommes,,,13,15.7
2017,Nouveau-Brunswick,"Total, 18 ans et plus",Femmes,,,13,14.5
2017,Nouveau-Brunswick,18 à 34 ans,Les deux sexes,,,13,16.3
2017,Nouveau-Brunswick,18 à 34 ans,Hommes,,,13,20.9
2017,Nouveau-Brunswick,18 à 34 ans,Femmes,,,13,11.6
2017,Nouveau-Brunswick,35 à 49 ans,Les deux sexes,,,13,22.6
2017,Nouveau-Brunswick,35 à 49 ans,Hommes,,,13,21.6
2017,Nouveau-Brunswick,35 à 49 ans,Femmes,,,13,23.6
2017,Nouveau-Brunswick,50 à 64 ans,Les deux sexes,,,13,12.9
2017,Nouveau-Brunswick,50 à 64 ans,Hommes,,,13,11.9
2017,Nouveau-Brunswick,50 à 64 ans,Femmes,,,13,13.7
2017,Nouveau-Brunswick,65 ans et plus,Les deux sexes,,,13,9.3
2017,Nouveau-Brunswick,65 ans et plus,Hommes,,,13,8.9
2017,Nouveau-Brunswick,65 ans et plus,Femmes,,,13,9.7
2017,Québec,"Total, 18 ans et plus",Les deux sexes,,,24,19.2
2017,Québec,"Total, 18 ans et plus",Hommes,,,24,21.3
2017,Québec,"Total, 18 ans et plus",Femmes,,,24,17.0
2017,Québec,18 à 34 ans,Les deux sexes,,,24,22.6
2017,Québec,18 à 34 ans,Hommes,,,24,26.0
2017,Québec,18 à 34 ans,Femmes,,,24,19.1
2017,Québec,35 à 49 ans,Les deux sexes,,,24,20.9
2017,Québec,35 à 49 ans,Hommes,,,24,24.5
2017,Québec,35 à 49 ans,Femmes,,,24,17.3
2017,Québec,50 à 64 ans,Les deux sexes,,,24,20.8
2017,Québec,50 à 64 ans,Hommes,,,24,21.2
2017,Québec,50 à 64 ans,Femmes,,,24,20.4
2017,Québec,65 ans et plus,Les deux sexes,,,24,11.1
2017,Québec,65 ans et plus,Hommes,,,24,11.5
2017,Québec,65 ans et plus,Femmes,,,24,10.8
2017,Ontario,"Total, 18 ans et plus",Les deux sexes,,,35,16.4
2017,Ontario,"Total, 18 ans et plus",Hommes,,,35,19.9
2017,Ontario,"Total, 18 ans et plus",Femmes,,,35,13.1
2017,Ontario,18 à 34 ans,Les deux sexes,,,35,17.0
2017,Ontario,18 à 34 ans,Hommes,,,35,20.0
2017,Ontario,18 à 34 ans,Femmes,,,35,13.9
2017,Ontario,35 à 49 ans,Les deux sexes,,,35,17.8
2017,Ontario,35 à 49 ans,Hommes,,,35,23.4
2017,Ontario,35 à 49 ans,Femmes,,,35,12.5
2017,Ontario,50 à 64 ans,Les deux sexes,,,35,19.7
2017,Ontario,50 à 64 ans,Hommes,,,35,23.4
2017,Ontario,50 à 64 ans,Femmes,,,35,16.2
2017,Ontario,65 ans et plus,Les deux sexes,,,35,9.4
2017,Ontario,65 ans et plus,Hommes,,,35,10.4
2017,Ontario,65 ans et plus,Femmes,,,35,8.7
2017,Manitoba,"Total, 18 ans et plus",Les deux sexes,,,46,17.1
2017,Manitoba,"Total, 18 ans et plus",Hommes,,,46,18.2
2017,Manitoba,"Total, 18 ans et plus",Femmes,,,46,16.0
2017,Manitoba,18 à 34 ans,Les deux sexes,,,46,20.9
2017,Manitoba,18 à 34 ans,Hommes,,,46,23.5
2017,Manitoba,18 à 34 ans,Femmes,,,46,18.2
2017,Manitoba,35 à 49 ans,Les deux sexes,,,46,21.2
2017,Manitoba,35 à 49 ans,Hommes,,,46,24.5
2017,Manitoba,35 à 49 ans,Femmes,,,46,17.9
2017,Manitoba,50 à 64 ans,Les deux sexes,,,46,14.5
2017,Manitoba,50 à 64 ans,Hommes,,,46,13.2
2017,Manitoba,50 à 64 ans,Femmes,,,46,16.0
2017,Manitoba,65 ans et plus,Les deux sexes,,,46,9.3
2017,Manitoba,65 ans et plus,Hommes,,,46,7.7
2017,Manitoba,65 ans et plus,Femmes,,,46,10.7
2017,Saskatchewan,"Total, 18 ans et plus",Les deux sexes,,,47,21.4
2017,Saskatchewan,"Total, 18 ans et plus",Hommes,,,47,25.3
2017,Saskatchewan,"Total, 18 ans et plus",Femmes,,,47,17.5
2017,Saskatchewan,18 à 34 ans,Les deux sexes,,,47,25.0
2017,Saskatchewan,18 à 34 ans,Hommes,,,47,29.8
2017,Saskatchewan,18 à 34 ans,Femmes,,,47,19.9
2017,Saskatchewan,35 à 49 ans,Les deux sexes,,,47,21.9
2017,Saskatchewan,35 à 49 ans,Hommes,,,47,24.8
2017,Saskatchewan,35 à 49 ans,Femmes,,,47,18.9
2017,Saskatchewan,50 à 64 ans,Les deux sexes,,,47,23.4
2017,Saskatchewan,50 à 64 ans,Hommes,,,47,26.8
2017,Saskatchewan,50 à 64 ans,Femmes,,,47,19.8
2017,Saskatchewan,65 ans et plus,Les deux sexes,,,47,12.2
2017,Saskatchewan,65 ans et plus,Hommes,,,47,15.5
2017,Saskatchewan,65 ans et plus,Femmes,,,47,9.4
2017,Alberta,"Total, 18 ans et plus",Les deux sexes,,,48,17.7
2017,Alberta,"Total, 18 ans et plus",Hommes,,,48,21.8
2017,Alberta,"Total, 18 ans et plus",Femmes,,,48,13.5
2017,Alberta,18 à 34 ans,Les deux sexes,,,48,20.6
2017,Alberta,18 à 34 ans,Hommes,,,48,25.2
2017,Alberta,18 à 34 ans,Femmes,,,48,15.7
2017,Alberta,35 à 49 ans,Les deux sexes,,,48,17.7
2017,Alberta,35 à 49 ans,Hommes,,,48,22.1
2017,Alberta,35 à 49 ans,Femmes,,,48,13.0
2017,Alberta,50 à 64 ans,Les deux sexes,,,48,18.5
2017,Alberta,50 à 64 ans,Hommes,,,48,24.1
2017,Alberta,50 à 64 ans,Femmes,,,48,12.7
2017,Alberta,65 ans et plus,Les deux sexes,,,48,9.9
2017,Alberta,65 ans et plus,Hommes,,,48,8.9
2017,Alberta,65 ans et plus,Femmes,,,48,10.8
2017,Colombie-Britannique,"Total, 18 ans et plus",Les deux sexes,,,59,14.0
2017,Colombie-Britannique,"Total, 18 ans et plus",Hommes,,,59,18.3
2017,Colombie-Britannique,"Total, 18 ans et plus",Femmes,,,59,9.8
2017,Colombie-Britannique,18 à 34 ans,Les deux sexes,,,59,16.2
2017,Colombie-Britannique,18 à 34 ans,Hommes,,,59,21.3
2017,Colombie-Britannique,18 à 34 ans,Femmes,,,59,10.9
2017,Colombie-Britannique,35 à 49 ans,Les deux sexes,,,59,14.1
2017,Colombie-Britannique,35 à 49 ans,Hommes,,,59,18.4
2017,Colombie-Britannique,35 à 49 ans,Femmes,,,59,9.9
2017,Colombie-Britannique,50 à 64 ans,Les deux sexes,,,59,16.5
2017,Colombie-Britannique,50 à 64 ans,Hommes,,,59,22.1
2017,Colombie-Britannique,50 à 64 ans,Femmes,,,59,11.2
2017,Colombie-Britannique,65 ans et plus,Les deux sexes,,,59,8.1
2017,Colombie-Britannique,65 ans et plus,Hommes,,,59,9.5
2017,Colombie-Britannique,65 ans et plus,Femmes,,,59,6.8
2018,Canada,"Total, 18 ans et plus",Hommes,,,,19.8
2018,Canada,"Total, 18 ans et plus",Femmes,,,,13.8
2018,Canada,18 à 34 ans,Les deux sexes,,,,19.2
2018,Canada,18 à 34 ans,Hommes,,,,23.3
2018,Canada,18 à 34 ans,Femmes,,,,15.0
2018,Canada,35 à 49 ans,Les deux sexes,,,,18.2
2018,Canada,35 à 49 ans,Hommes,,,,22.1
2018,Canada,35 à 49 ans,Femmes,,,,14.3
2018,Canada,50 à 64 ans,Les deux sexes,,,,18.4
2018,Canada,50 à 64 ans,Hommes,,,,20.3
2018,Canada,50 à 64 ans,Femmes,,,,16.5
2018,Canada,65 ans et plus,Les deux sexes,,,,9.7
2018,Canada,65 ans et plus,Hommes,,,,11.1
2018,Canada,65 ans et plus,Femmes,,,,8.5
2018,Terre-Neuve-et-Labrador,"Total, 18 ans et plus",Les deux sexes,,,10,19.4
2018,Terre-Neuve-et-Labrador,"Total, 18 ans et plus",Hommes,,,10,22.0
2018,Terre-Neuve-et-Labrador,"Total, 18 ans et plus",Femmes,,,10,16.8
2018,Terre-Neuve-et-Labrador,18 à 34 ans,Les deux sexes,,,10,20.3
2018,Terre-Neuve-et-Labrador,18 à 34 ans,Hommes,,,10,24.4
2018,Terre-Neuve-et-Labrador,18 à 34 ans,Femmes,,,10,16.2
2018,Terre-Neuve-et-Labrador,35 à 49 ans,Les deux sexes,,,10,31.9
2018,Terre-Neuve-et-Labrador,35 à 49 ans,Hommes,,,10,33.6
2018,Terre-Neuve-et-Labrador,35 à 49 ans,Femmes,,,10,30.3
2018,Terre-Neuve-et-Labrador,50 à 64 ans,Les deux sexes,,,10,17.0
2018,Terre-Neuve-et-Labrador,50 à 64 ans,Hommes,,,10,19.6
2018,Terre-Neuve-et-Labrador,50 à 64 ans,Femmes,,,10,14.5
2018,Terre-Neuve-et-Labrador,65 ans et plus,Les deux sexes,,,10,9.2
2018,Terre-Neuve-et-Labrador,65 ans et plus,Hommes,,,10,11.2
2018,Terre-Neuve-et-Labrador,65 ans et plus,Femmes,,,10,7.3
2018,Île-du-Prince-Édouard,"Total, 18 ans et plus",Les deux sexes,,,11,18.4
2018,Île-du-Prince-Édouard,"Total, 18 ans et plus",Hommes,,,11,23.5
2018,Île-du-Prince-Édouard,"Total, 18 ans et plus",Femmes,,,11,13.4
2018,Île-du-Prince-Édouard,18 à 34 ans,Les deux sexes,,,11,21.0
2018,Île-du-Prince-Édouard,18 à 34 ans,Hommes,,,11,33.3
2018,Île-du-Prince-Édouard,35 à 49 ans,Les deux sexes,,,11,22.2
2018,Île-du-Prince-Édouard,35 à 49 ans,Hommes,,,11,24.0
2018,Île-du-Prince-Édouard,35 à 49 ans,Femmes,,,11,20.5
2018,Île-du-Prince-Édouard,50 à 64 ans,Les deux sexes,,,11,18.5
2018,Île-du-Prince-Édouard,50 à 64 ans,Hommes,,,11,19.5
2018,Île-du-Prince-Édouard,50 à 64 ans,Femmes,,,11,17.5
2018,Île-du-Prince-Édouard,65 ans et plus,Les deux sexes,,,11,11.5
2018,Île-du-Prince-Édouard,65 ans et plus,Hommes,,,11,16.5
2018,Île-du-Prince-Édouard,65 ans et plus,Femmes,,,11,7.0
2018,Nouvelle-Écosse,"Total, 18 ans et plus",Les deux sexes,,,12,19.2
2018,Nouvelle-Écosse,"Total, 18 ans et plus",Hommes,,,12,21.3
2018,Nouvelle-Écosse,"Total, 18 ans et plus",Femmes,,,12,17.2
2018,Nouvelle-Écosse,18 à 34 ans,Les deux sexes,,,12,15.4
2018,Nouvelle-Écosse,18 à 34 ans,Hommes,,,12,15.4
2018,Nouvelle-Écosse,18 à 34 ans,Femmes,,,12,15.4
2018,Nouvelle-Écosse,35 à 49 ans,Les deux sexes,,,12,27.7
2018,Nouvelle-Écosse,35 à 49 ans,Hommes,,,12,29.8
2018,Nouvelle-Écosse,35 à 49 ans,Femmes,,,12,25.8
2018,Nouvelle-Écosse,50 à 64 ans,Les deux sexes,,,12,22.8
2018,Nouvelle-Écosse,50 à 64 ans,Hommes,,,12,27.7
2018,Nouvelle-Écosse,50 à 64 ans,Femmes,,,12,18.3
2018,Nouvelle-Écosse,65 ans et plus,Les deux sexes,,,12,11.2
2018,Nouvelle-Écosse,65 ans et plus,Hommes,,,12,12.0
2018,Nouvelle-Écosse,65 ans et plus,Femmes,,,12,10.5
2018,Nouveau-Brunswick,"Total, 18 ans et plus",Les deux sexes,,,13,15.3
2018,Nouveau-Brunswick,"Total, 18 ans et plus",Hommes,,,13,19.2
2018,Nouveau-Brunswick,"Total, 18 ans et plus",Femmes,,,13,11.6
2018,Nouveau-Brunswick,18 à 34 ans,Les deux sexes,,,13,18.9
2018,Nouveau-Brunswick,18 à 34 ans,Hommes,,,13,23.4
2018,Nouveau-Brunswick,18 à 34 ans,Femmes,,,13,14.2
2018,Nouveau-Brunswick,35 à 49 ans,Les deux sexes,,,13,16.2
2018,Nouveau-Brunswick,35 à 49 ans,Hommes,,,13,20.2
2018,Nouveau-Brunswick,35 à 49 ans,Femmes,,,13,12.4
2018,Nouveau-Brunswick,50 à 64 ans,Les deux sexes,,,13,17.0
2018,Nouveau-Brunswick,50 à 64 ans,Hommes,,,13,21.1
2018,Nouveau-Brunswick,50 à 64 ans,Femmes,,,13,13.1
2018,Nouveau-Brunswick,65 ans et plus,Les deux sexes,,,13,9.1
2018,Nouveau-Brunswick,65 ans et plus,Hommes,,,13,11.6
2018,Nouveau-Brunswick,65 ans et plus,Femmes,,,13,7.0
2018,Québec,"Total, 18 ans et plus",Les deux sexes,,,24,18.4
2018,Québec,"Total, 18 ans et plus",Hommes,,,24,20.9
2018,Québec,"Total, 18 ans et plus",Femmes,,,24,16.0
2018,Québec,18 à 34 ans,Les deux sexes,,,24,22.4
2018,Québec,18 à 34 ans,Hommes,,,24,25.6
2018,Québec,18 à 34 ans,Femmes,,,24,19.0
2018,Québec,35 à 49 ans,Les deux sexes,,,24,18.5
2018,Québec,35 à 49 ans,Hommes,,,24,22.4
2018,Québec,35 à 49 ans,Femmes,,,24,14.6
2018,Québec,50 à 64 ans,Les deux sexes,,,24,20.5
2018,Québec,50 à 64 ans,Hommes,,,24,20.9
2018,Québec,50 à 64 ans,Femmes,,,24,20.0
2018,Québec,65 ans et plus,Les deux sexes,,,24,11.4
2018,Québec,65 ans et plus,Hommes,,,24,13.0
2018,Québec,65 ans et plus,Femmes,,,24,10.0
2018,Ontario,"Total, 18 ans et plus",Les deux sexes,,,35,16.1
2018,Ontario,"Total, 18 ans et plus",Hommes,,,35,19.9
2018,Ontario,"Total, 18 ans et plus",Femmes,,,35,12.5
2018,Ontario,18 à 34 ans,Les deux sexes,,,35,18.0
2018,Ontario,18 à 34 ans,Hommes,,,35,23.0
2018,Ontario,18 à 34 ans,Femmes,,,35,12.9
2018,Ontario,35 à 49 ans,Les deux sexes,,,35,17.6
2018,Ontario,35 à 49 ans,Hommes,,,35,22.6
2018,Ontario,35 à 49 ans,Femmes,,,35,12.9
2018,Ontario,50 à 64 ans,Les deux sexes,,,35,18.1
2018,Ontario,50 à 64 ans,Hommes,,,35,20.5
2018,Ontario,50 à 64 ans,Femmes,,,35,15.8
2018,Ontario,65 ans et plus,Les deux sexes,,,35,9.1
2018,Ontario,65 ans et plus,Hommes,,,35,10.9
2018,Ontario,65 ans et plus,Femmes,,,35,7.6
2018,Manitoba,"Total, 18 ans et plus",Les deux sexes,,,46,18.9
2018,Manitoba,"Total, 18 ans et plus",Hommes,,,46,19.8
2018,Manitoba,"Total, 18 ans et plus",Femmes,,,46,18.0
2018,Manitoba,18 à 34 ans,Les deux sexes,,,46,22.8
2018,Manitoba,18 à 34 ans,Hommes,,,46,25.3
2018,Manitoba,18 à 34 ans,Femmes,,,46,20.2
2018,Manitoba,35 à 49 ans,Les deux sexes,,,46,19.6
2018,Manitoba,35 à 49 ans,Hommes,,,46,20.3
2018,Manitoba,35 à 49 ans,Femmes,,,46,19.0
2018,Manitoba,50 à 64 ans,Les deux sexes,,,46,19.9
2018,Manitoba,50 à 64 ans,Hommes,,,46,20.2
2018,Manitoba,50 à 64 ans,Femmes,,,46,19.5
2018,Manitoba,65 ans et plus,Les deux sexes,,,46,10.7
2018,Manitoba,65 ans et plus,Hommes,,,46,9.1
2018,Manitoba,65 ans et plus,Femmes,,,46,12.2
2018,Saskatchewan,"Total, 18 ans et plus",Les deux sexes,,,47,21.7
2018,Saskatchewan,"Total, 18 ans et plus",Hommes,,,47,22.8
2018,Saskatchewan,"Total, 18 ans et plus",Femmes,,,47,20.6
2018,Saskatchewan,18 à 34 ans,Les deux sexes,,,47,22.4
2018,Saskatchewan,18 à 34 ans,Hommes,,,47,24.8
2018,Saskatchewan,18 à 34 ans,Femmes,,,47,19.9
2018,Saskatchewan,35 à 49 ans,Les deux sexes,,,47,24.8
2018,Saskatchewan,35 à 49 ans,Hommes,,,47,20.9
2018,Saskatchewan,35 à 49 ans,Femmes,,,47,28.9
2018,Saskatchewan,50 à 64 ans,Les deux sexes,,,47,23.1
2018,Saskatchewan,50 à 64 ans,Hommes,,,47,26.2
2018,Saskatchewan,50 à 64 ans,Femmes,,,47,19.8
2018,Saskatchewan,65 ans et plus,Les deux sexes,,,47,14.8
2018,Saskatchewan,65 ans et plus,Hommes,,,47,16.9
2018,Saskatchewan,65 ans et plus,Femmes,,,47,12.9
2018,Alberta,"Total, 18 ans et plus",Les deux sexes,,,48,17.4
2018,Alberta,"Total, 18 ans et plus",Hommes,,,48,21.5
2018,Alberta,"Total, 18 ans et plus",Femmes,,,48,13.1
2018,Alberta,18 à 34 ans,Les deux sexes,,,48,19.7
2018,Alberta,18 à 34 ans,Hommes,,,48,24.3
2018,Alberta,18 à 34 ans,Femmes,,,48,14.9
2018,Alberta,35 à 49 ans,Les deux sexes,,,48,18.4
2018,Alberta,35 à 49 ans,Hommes,,,48,23.3
2018,Alberta,35 à 49 ans,Femmes,,,48,13.3
2018,Alberta,50 à 64 ans,Les deux sexes,,,48,19.0
2018,Alberta,50 à 64 ans,Hommes,,,48,22.8
2018,Alberta,50 à 64 ans,Femmes,,,48,15.1
2018,Alberta,65 ans et plus,Les deux sexes,,,48,8.2
2018,Alberta,65 ans et plus,Hommes,,,48,9.8
2018,Alberta,65 ans et plus,Femmes,,,48,6.8
2018,Colombie-Britannique,"Total, 18 ans et plus",Les deux sexes,,,59,12.8
2018,Colombie-Britannique,"Total, 18 ans et plus",Hommes,,,59,14.7
2018,Colombie-Britannique,"Total, 18 ans et plus",Femmes,,,59,10.9
2018,Colombie-Britannique,18 à 34 ans,Les deux sexes,,,59,15.8
2018,Colombie-Britannique,18 à 34 ans,Hommes,,,59,19.2
2018,Colombie-Britannique,18 à 34 ans,Femmes,,,59,12.4
2018,Colombie-Britannique,35 à 49 ans,Les deux sexes,,,59,14.0
2018,Colombie-Britannique,35 à 49 ans,Hommes,,,59,17.3
2018,Colombie-Britannique,35 à 49 ans,Femmes,,,59,10.7
2018,Colombie-Britannique,50 à 64 ans,Les deux sexes,,,59,12.8
2018,Colombie-Britannique,50 à 64 ans,Hommes,,,59,13.1
2018,Colombie-Britannique,50 à 64 ans,Femmes,,,59,12.6
2018,Colombie-Britannique,65 ans et plus,Les deux sexes,,,59,7.6
2018,Colombie-Britannique,65 ans et plus,Hommes,,,59,7.9
2018,Colombie-Britannique,65 ans et plus,Femmes,,,59,7.4
2019,Canada,"Total, 18 ans et plus",Hommes,,,,18.5
2019,Canada,"Total, 18 ans et plus",Femmes,,,,13.0
2019,Canada,18 à 34 ans,Les deux sexes,,,,17.2
2019,Canada,18 à 34 ans,Hommes,,,,21.2
2019,Canada,18 à 34 ans,Femmes,,,,13.3
2019,Canada,35 à 49 ans,Les deux sexes,,,,16.9
2019,Canada,35 à 49 ans,Hommes,,,,20.2
2019,Canada,35 à 49 ans,Femmes,,,,13.5
2019,Canada,50 à 64 ans,Les deux sexes,,,,18.4
2019,Canada,50 à 64 ans,Hommes,,,,20.5
2019,Canada,50 à 64 ans,Femmes,,,,16.4
2019,Canada,65 ans et plus,Les deux sexes,,,,9.1
2019,Canada,65 ans et plus,Hommes,,,,10.0
2019,Canada,65 ans et plus,Femmes,,,,8.4
2019,Terre-Neuve-et-Labrador,"Total, 18 ans et plus",Les deux sexes,,,10,20.8
2019,Terre-Neuve-et-Labrador,"Total, 18 ans et plus",Hommes,,,10,23.9
2019,Terre-Neuve-et-Labrador,"Total, 18 ans et plus",Femmes,,,10,17.8
2019,Terre-Neuve-et-Labrador,18 à 34 ans,Les deux sexes,,,10,21.9
2019,Terre-Neuve-et-Labrador,18 à 34 ans,Hommes,,,10,21.9
2019,Terre-Neuve-et-Labrador,18 à 34 ans,Femmes,,,10,22.0
2019,Terre-Neuve-et-Labrador,35 à 49 ans,Les deux sexes,,,10,27.9
2019,Terre-Neuve-et-Labrador,35 à 49 ans,Hommes,,,10,33.6
2019,Terre-Neuve-et-Labrador,35 à 49 ans,Femmes,,,10,22.6
2019,Terre-Neuve-et-Labrador,50 à 64 ans,Les deux sexes,,,10,23.1
2019,Terre-Neuve-et-Labrador,50 à 64 ans,Hommes,,,10,28.3
2019,Terre-Neuve-et-Labrador,50 à 64 ans,Femmes,,,10,17.9
2019,Terre-Neuve-et-Labrador,65 ans et plus,Les deux sexes,,,10,10.8
2019,Terre-Neuve-et-Labrador,65 ans et plus,Hommes,,,10,11.7
2019,Terre-Neuve-et-Labrador,65 ans et plus,Femmes,,,10,10.0
2019,Île-du-Prince-Édouard,"Total, 18 ans et plus",Les deux sexes,,,11,17.1
2019,Île-du-Prince-Édouard,"Total, 18 ans et plus",Hommes,,,11,19.0
2019,Île-du-Prince-Édouard,"Total, 18 ans et plus",Femmes,,,11,15.2
2019,Île-du-Prince-Édouard,18 à 34 ans,Les deux sexes,,,11,24.4
2019,Île-du-Prince-Édouard,18 à 34 ans,Hommes,,,11,28.7
2019,Île-du-Prince-Édouard,18 à 34 ans,Femmes,,,11,19.8
2019,Île-du-Prince-Édouard,35 à 49 ans,Les deux sexes,,,11,12.1
2019,Île-du-Prince-Édouard,35 à 49 ans,Hommes,,,11,17.9
2019,Île-du-Prince-Édouard,35 à 49 ans,Femmes,,,11,6.8
2019,Île-du-Prince-Édouard,50 à 64 ans,Les deux sexes,,,11,21.3
2019,Île-du-Prince-Édouard,50 à 64 ans,Hommes,,,11,17.1
2019,Île-du-Prince-Édouard,50 à 64 ans,Femmes,,,11,25.3
2019,Île-du-Prince-Édouard,65 ans et plus,Les deux sexes,,,11,8.9
2019,Île-du-Prince-Édouard,65 ans et plus,Hommes,,,11,10.7
2019,Île-du-Prince-Édouard,65 ans et plus,Femmes,,,11,7.3
2019,Nouvelle-Écosse,"Total, 18 ans et plus",Les deux sexes,,,12,19.4
2019,Nouvelle-Écosse,"Total, 18 ans et plus",Hommes,,,12,22.9
2019,Nouvelle-Écosse,"Total, 18 ans et plus",Femmes,,,12,16.2
2019,Nouvelle-Écosse,18 à 34 ans,Les deux sexes,,,12,21.6
2019,Nouvelle-Écosse,18 à 34 ans,Hommes,,,12,20.8
2019,Nouvelle-Écosse,18 à 34 ans,Femmes,,,12,22.3
2019,Nouvelle-Écosse,35 à 49 ans,Les deux sexes,,,12,22.1
2019,Nouvelle-Écosse,35 à 49 ans,Hommes,,,12,30.3
2019,Nouvelle-Écosse,35 à 49 ans,Femmes,,,12,14.4
2019,Nouvelle-Écosse,50 à 64 ans,Les deux sexes,,,12,23.9
2019,Nouvelle-Écosse,50 à 64 ans,Hommes,,,12,29.5
2019,Nouvelle-Écosse,50 à 64 ans,Femmes,,,12,18.7
2019,Nouvelle-Écosse,65 ans et plus,Les deux sexes,,,12,9.8
2019,Nouvelle-Écosse,65 ans et plus,Hommes,,,12,10.4
2019,Nouvelle-Écosse,65 ans et plus,Femmes,,,12,9.2
2019,Nouveau-Brunswick,"Total, 18 ans et plus",Les deux sexes,,,13,17.3
2019,Nouveau-Brunswick,"Total, 18 ans et plus",Hommes,,,13,18.4
2019,Nouveau-Brunswick,"Total, 18 ans et plus",Femmes,,,13,16.3
2019,Nouveau-Brunswick,18 à 34 ans,Les deux sexes,,,13,23.1
2019,Nouveau-Brunswick,18 à 34 ans,Hommes,,,13,25.7
2019,Nouveau-Brunswick,18 à 34 ans,Femmes,,,13,20.4
2019,Nouveau-Brunswick,35 à 49 ans,Les deux sexes,,,13,22.8
2019,Nouveau-Brunswick,35 à 49 ans,Hommes,,,13,25.3
2019,Nouveau-Brunswick,35 à 49 ans,Femmes,,,13,20.4
2019,Nouveau-Brunswick,50 à 64 ans,Les deux sexes,,,13,15.0
2019,Nouveau-Brunswick,50 à 64 ans,Hommes,,,13,12.5
2019,Nouveau-Brunswick,50 à 64 ans,Femmes,,,13,17.4
2019,Nouveau-Brunswick,65 ans et plus,Les deux sexes,,,13,9.7
2019,Nouveau-Brunswick,65 ans et plus,Hommes,,,13,11.6
2019,Nouveau-Brunswick,65 ans et plus,Femmes,,,13,8.1
2019,Québec,"Total, 18 ans et plus",Les deux sexes,,,24,17.9
2019,Québec,"Total, 18 ans et plus",Hommes,,,24,19.9
2019,Québec,"Total, 18 ans et plus",Femmes,,,24,16.0
2019,Québec,18 à 34 ans,Les deux sexes,,,24,21.4
2019,Québec,18 à 34 ans,Hommes,,,24,24.0
2019,Québec,18 à 34 ans,Femmes,,,24,18.8
2019,Québec,35 à 49 ans,Les deux sexes,,,24,17.2
2019,Québec,35 à 49 ans,Hommes,,,24,19.0
2019,Québec,35 à 49 ans,Femmes,,,24,15.3
2019,Québec,50 à 64 ans,Les deux sexes,,,24,22.0
2019,Québec,50 à 64 ans,Hommes,,,24,24.6
2019,Québec,50 à 64 ans,Femmes,,,24,19.5
2019,Québec,65 ans et plus,Les deux sexes,,,24,10.3
2019,Québec,65 ans et plus,Hommes,,,24,10.4
2019,Québec,65 ans et plus,Femmes,,,24,10.3
2019,Ontario,"Total, 18 ans et plus",Les deux sexes,,,35,14.7
2019,Ontario,"Total, 18 ans et plus",Hommes,,,35,18.4
2019,Ontario,"Total, 18 ans et plus",Femmes,,,35,11.2
2019,Ontario,18 à 34 ans,Les deux sexes,,,35,15.5
2019,Ontario,18 à 34 ans,Hommes,,,35,20.9
2019,Ontario,18 à 34 ans,Femmes,,,35,10.1
2019,Ontario,35 à 49 ans,Les deux sexes,,,35,16.4
2019,Ontario,35 à 49 ans,Hommes,,,35,21.5
2019,Ontario,35 à 49 ans,Femmes,,,35,11.7
2019,Ontario,50 à 64 ans,Les deux sexes,,,35,17.1
2019,Ontario,50 à 64 ans,Hommes,,,35,18.4
2019,Ontario,50 à 64 ans,Femmes,,,35,15.7
2019,Ontario,65 ans et plus,Les deux sexes,,,35,8.7
2019,Ontario,65 ans et plus,Hommes,,,35,10.7
2019,Ontario,65 ans et plus,Femmes,,,35,7.0
2019,Manitoba,"Total, 18 ans et plus",Les deux sexes,,,46,15.9
2019,Manitoba,"Total, 18 ans et plus",Hommes,,,46,19.6
2019,Manitoba,"Total, 18 ans et plus",Femmes,,,46,12.2
2019,Manitoba,18 à 34 ans,Les deux sexes,,,46,15.0
2019,Manitoba,18 à 34 ans,Hommes,,,46,21.4
2019,Manitoba,18 à 34 ans,Femmes,,,46,8.3
2019,Manitoba,35 à 49 ans,Les deux sexes,,,46,17.9
2019,Manitoba,35 à 49 ans,Hommes,,,46,22.3
2019,Manitoba,35 à 49 ans,Femmes,,,46,13.5
2019,Manitoba,50 à 64 ans,Les deux sexes,,,46,20.0
2019,Manitoba,50 à 64 ans,Hommes,,,46,21.3
2019,Manitoba,50 à 64 ans,Femmes,,,46,18.7
2019,Manitoba,65 ans et plus,Les deux sexes,,,46,9.9
2019,Manitoba,65 ans et plus,Hommes,,,46,11.1
2019,Manitoba,65 ans et plus,Femmes,,,46,8.9
2019,Saskatchewan,"Total, 18 ans et plus",Les deux sexes,,,47,17.9
2019,Saskatchewan,"Total, 18 ans et plus",Hommes,,,47,19.0
2019,Saskatchewan,"Total, 18 ans et plus",Femmes,,,47,16.9
2019,Saskatchewan,18 à 34 ans,Les deux sexes,,,47,23.9
2019,Saskatchewan,18 à 34 ans,Hommes,,,47,24.9
2019,Saskatchewan,18 à 34 ans,Femmes,,,47,22.9
2019,Saskatchewan,35 à 49 ans,Les deux sexes,,,47,17.5
2019,Saskatchewan,35 à 49 ans,Hommes,,,47,16.2
2019,Saskatchewan,35 à 49 ans,Femmes,,,47,18.8
2019,Saskatchewan,50 à 64 ans,Les deux sexes,,,47,17.6
2019,Saskatchewan,50 à 64 ans,Hommes,,,47,22.1
2019,Saskatchewan,50 à 64 ans,Femmes,,,47,13.0
