Year,Géographie,Groupe d'âge,Sexe,Revenu du ménage,Plus haut niveau de scolarité,Minorité visible,Statut d'immigration,GeoCode,Value
2017,Île-du-Prince-Édouard,50 à 64 ans,Les deux sexes,,,,,11,64.7
2017,Île-du-Prince-Édouard,50 à 64 ans,Hommes,,,,,11,60.8
2017,Île-du-Prince-Édouard,50 à 64 ans,Femmes,,,,,11,68.3
2017,Île-du-Prince-Édouard,65 ans et plus,Les deux sexes,,,,,11,77.5
2017,Île-du-Prince-Édouard,65 ans et plus,Hommes,,,,,11,79.7
2017,Île-du-Prince-Édouard,65 ans et plus,Femmes,,,,,11,75.6
2017,Nouvelle-Écosse,"Total, 18 ans et plus",Les deux sexes,,,,,12,65.4
2017,Nouvelle-Écosse,"Total, 18 ans et plus",Hommes,,,,,12,66.4
2017,Nouvelle-Écosse,"Total, 18 ans et plus",Femmes,,,,,12,64.5
2017,Nouvelle-Écosse,18 à 34 ans,Les deux sexes,,,,,12,63.1
2017,Nouvelle-Écosse,18 à 34 ans,Hommes,,,,,12,72.0
2017,Nouvelle-Écosse,18 à 34 ans,Femmes,,,,,12,54.1
2017,Nouvelle-Écosse,35 à 49 ans,Les deux sexes,,,,,12,62.1
2017,Nouvelle-Écosse,35 à 49 ans,Hommes,,,,,12,60.3
2017,Nouvelle-Écosse,35 à 49 ans,Femmes,,,,,12,63.8
2017,Nouvelle-Écosse,50 à 64 ans,Les deux sexes,,,,,12,66.2
2017,Nouvelle-Écosse,50 à 64 ans,Hommes,,,,,12,65.4
2017,Nouvelle-Écosse,50 à 64 ans,Femmes,,,,,12,67.0
2017,Nouvelle-Écosse,65 ans et plus,Les deux sexes,,,,,12,70.4
2017,Nouvelle-Écosse,65 ans et plus,Hommes,,,,,12,67.3
2017,Nouvelle-Écosse,65 ans et plus,Femmes,,,,,12,72.9
2017,Nouveau-Brunswick,"Total, 18 ans et plus",Les deux sexes,,,,,13,66.2
2017,Nouveau-Brunswick,"Total, 18 ans et plus",Hommes,,,,,13,65.6
2017,Nouveau-Brunswick,"Total, 18 ans et plus",Femmes,,,,,13,66.7
2017,Nouveau-Brunswick,18 à 34 ans,Les deux sexes,,,,,13,67.6
2017,Nouveau-Brunswick,18 à 34 ans,Hommes,,,,,13,66.1
2017,Nouveau-Brunswick,18 à 34 ans,Femmes,,,,,13,69.1
2017,Nouveau-Brunswick,35 à 49 ans,Les deux sexes,,,,,13,65.7
2017,Nouveau-Brunswick,35 à 49 ans,Hommes,,,,,13,66.1
2017,Nouveau-Brunswick,35 à 49 ans,Femmes,,,,,13,65.4
2017,Nouveau-Brunswick,50 à 64 ans,Les deux sexes,,,,,13,65.1
2017,Nouveau-Brunswick,50 à 64 ans,Hommes,,,,,13,62.4
2017,Nouveau-Brunswick,50 à 64 ans,Femmes,,,,,13,67.7
2017,Nouveau-Brunswick,65 ans et plus,Les deux sexes,,,,,13,66.4
2017,Nouveau-Brunswick,65 ans et plus,Hommes,,,,,13,69.0
2017,Nouveau-Brunswick,65 ans et plus,Femmes,,,,,13,64.3
2017,Québec,"Total, 18 ans et plus",Les deux sexes,,,,,24,73.5
2017,Québec,"Total, 18 ans et plus",Hommes,,,,,24,76.0
2017,Québec,"Total, 18 ans et plus",Femmes,,,,,24,71.1
2017,Québec,18 à 34 ans,Les deux sexes,,,,,24,72.4
2017,Québec,18 à 34 ans,Hommes,,,,,24,75.3
2017,Québec,18 à 34 ans,Femmes,,,,,24,69.4
2017,Québec,35 à 49 ans,Les deux sexes,,,,,24,72.3
2017,Québec,35 à 49 ans,Hommes,,,,,24,74.7
2017,Québec,35 à 49 ans,Femmes,,,,,24,69.7
2017,Québec,50 à 64 ans,Les deux sexes,,,,,24,73.6
2017,Québec,50 à 64 ans,Hommes,,,,,24,76.1
2017,Québec,50 à 64 ans,Femmes,,,,,24,71.1
2017,Québec,65 ans et plus,Les deux sexes,,,,,24,76.2
2017,Québec,65 ans et plus,Hommes,,,,,24,78.5
2017,Québec,65 ans et plus,Femmes,,,,,24,74.3
2017,Ontario,"Total, 18 ans et plus",Les deux sexes,,,,,35,69.6
2017,Ontario,"Total, 18 ans et plus",Hommes,,,,,35,71.9
2017,Ontario,"Total, 18 ans et plus",Femmes,,,,,35,67.4
2017,Ontario,18 à 34 ans,Les deux sexes,,,,,35,68.5
2017,Ontario,18 à 34 ans,Hommes,,,,,35,73.6
2017,Ontario,18 à 34 ans,Femmes,,,,,35,63.5
2017,Ontario,35 à 49 ans,Les deux sexes,,,,,35,69.5
2017,Ontario,35 à 49 ans,Hommes,,,,,35,70.8
2017,Ontario,35 à 49 ans,Femmes,,,,,35,68.3
2017,Ontario,50 à 64 ans,Les deux sexes,,,,,35,69.9
2017,Ontario,50 à 64 ans,Hommes,,,,,35,70.7
2017,Ontario,50 à 64 ans,Femmes,,,,,35,69.2
2017,Ontario,65 ans et plus,Les deux sexes,,,,,35,70.7
2017,Ontario,65 ans et plus,Hommes,,,,,35,72.3
2017,Ontario,65 ans et plus,Femmes,,,,,35,69.4
2017,Manitoba,"Total, 18 ans et plus",Les deux sexes,,,,,46,68.7
2017,Manitoba,"Total, 18 ans et plus",Hommes,,,,,46,73.4
2017,Manitoba,"Total, 18 ans et plus",Femmes,,,,,46,64.2
2017,Manitoba,18 à 34 ans,Les deux sexes,,,,,46,69.1
2017,Manitoba,18 à 34 ans,Hommes,,,,,46,74.3
2017,Manitoba,18 à 34 ans,Femmes,,,,,46,63.8
2017,Manitoba,35 à 49 ans,Les deux sexes,,,,,46,66.4
2017,Manitoba,35 à 49 ans,Hommes,,,,,46,77.0
2017,Manitoba,35 à 49 ans,Femmes,,,,,46,56.0
2017,Manitoba,50 à 64 ans,Les deux sexes,,,,,46,73.6
2017,Manitoba,50 à 64 ans,Hommes,,,,,46,72.9
2017,Manitoba,50 à 64 ans,Femmes,,,,,46,74.3
2017,Manitoba,65 ans et plus,Les deux sexes,,,,,46,64.5
2017,Manitoba,65 ans et plus,Hommes,,,,,46,67.1
2017,Manitoba,65 ans et plus,Femmes,,,,,46,62.3
2017,Saskatchewan,"Total, 18 ans et plus",Les deux sexes,,,,,47,66.6
2017,Saskatchewan,"Total, 18 ans et plus",Hommes,,,,,47,67.1
2017,Saskatchewan,"Total, 18 ans et plus",Femmes,,,,,47,66.2
2017,Saskatchewan,18 à 34 ans,Les deux sexes,,,,,47,71.3
2017,Saskatchewan,18 à 34 ans,Hommes,,,,,47,76.3
2017,Saskatchewan,18 à 34 ans,Femmes,,,,,47,66.2
2017,Saskatchewan,35 à 49 ans,Les deux sexes,,,,,47,66.4
2017,Saskatchewan,35 à 49 ans,Hommes,,,,,47,61.9
2017,Saskatchewan,35 à 49 ans,Femmes,,,,,47,71.0
2017,Saskatchewan,50 à 64 ans,Les deux sexes,,,,,47,64.6
2017,Saskatchewan,50 à 64 ans,Hommes,,,,,47,62.9
2017,Saskatchewan,50 à 64 ans,Femmes,,,,,47,66.4
2017,Saskatchewan,65 ans et plus,Les deux sexes,,,,,47,62.0
2017,Saskatchewan,65 ans et plus,Hommes,,,,,47,64.4
2017,Saskatchewan,65 ans et plus,Femmes,,,,,47,60.0
2017,Alberta,"Total, 18 ans et plus",Les deux sexes,,,,,48,69.0
2017,Alberta,"Total, 18 ans et plus",Hommes,,,,,48,70.0
2017,Alberta,"Total, 18 ans et plus",Femmes,,,,,48,68.1
2017,Alberta,18 à 34 ans,Les deux sexes,,,,,48,65.4
2017,Alberta,18 à 34 ans,Hommes,,,,,48,68.2
2017,Alberta,18 à 34 ans,Femmes,,,,,48,62.4
2017,Alberta,35 à 49 ans,Les deux sexes,,,,,48,71.3
2017,Alberta,35 à 49 ans,Hommes,,,,,48,72.5
2017,Alberta,35 à 49 ans,Femmes,,,,,48,70.1
2017,Alberta,50 à 64 ans,Les deux sexes,,,,,48,70.1
2017,Alberta,50 à 64 ans,Hommes,,,,,48,71.0
2017,Alberta,50 à 64 ans,Femmes,,,,,48,69.1
2017,Alberta,65 ans et plus,Les deux sexes,,,,,48,71.4
2017,Alberta,65 ans et plus,Hommes,,,,,48,67.3
2017,Alberta,65 ans et plus,Femmes,,,,,48,74.9
2017,Colombie-Britannique,"Total, 18 ans et plus",Les deux sexes,,,,,59,67.7
2017,Colombie-Britannique,"Total, 18 ans et plus",Hommes,,,,,59,71.3
2017,Colombie-Britannique,"Total, 18 ans et plus",Femmes,,,,,59,64.2
2017,Colombie-Britannique,18 à 34 ans,Les deux sexes,,,,,59,67.5
2017,Colombie-Britannique,18 à 34 ans,Hommes,,,,,59,73.7
2017,Colombie-Britannique,18 à 34 ans,Femmes,,,,,59,61.3
2017,Colombie-Britannique,35 à 49 ans,Les deux sexes,,,,,59,69.1
2017,Colombie-Britannique,35 à 49 ans,Hommes,,,,,59,70.7
2017,Colombie-Britannique,35 à 49 ans,Femmes,,,,,59,67.7
2017,Colombie-Britannique,50 à 64 ans,Les deux sexes,,,,,59,65.4
2017,Colombie-Britannique,50 à 64 ans,Hommes,,,,,59,70.9
2017,Colombie-Britannique,50 à 64 ans,Femmes,,,,,59,60.3
2017,Colombie-Britannique,65 ans et plus,Les deux sexes,,,,,59,68.9
2017,Colombie-Britannique,65 ans et plus,Hommes,,,,,59,69.2
2017,Colombie-Britannique,65 ans et plus,Femmes,,,,,59,68.7
2018,Canada,"Total, 18 ans et plus",Hommes,,,,,,70.6
2018,Canada,"Total, 18 ans et plus",Femmes,,,,,,65.9
2018,Canada,18 à 34 ans,Les deux sexes,,,,,,64.0
2018,Canada,18 à 34 ans,Hommes,,,,,,68.5
2018,Canada,18 à 34 ans,Femmes,,,,,,59.5
2018,Canada,35 à 49 ans,Les deux sexes,,,,,,68.5
2018,Canada,35 à 49 ans,Hommes,,,,,,71.6
2018,Canada,35 à 49 ans,Femmes,,,,,,65.5
2018,Canada,50 à 64 ans,Les deux sexes,,,,,,69.4
2018,Canada,50 à 64 ans,Hommes,,,,,,70.3
2018,Canada,50 à 64 ans,Femmes,,,,,,68.6
2018,Canada,65 ans et plus,Les deux sexes,,,,,,72.2
2018,Canada,65 ans et plus,Hommes,,,,,,73.2
2018,Canada,65 ans et plus,Femmes,,,,,,71.3
2018,Terre-Neuve-et-Labrador,"Total, 18 ans et plus",Les deux sexes,,,,,10,68.5
2018,Terre-Neuve-et-Labrador,"Total, 18 ans et plus",Hommes,,,,,10,71.5
2018,Terre-Neuve-et-Labrador,"Total, 18 ans et plus",Femmes,,,,,10,65.8
2018,Terre-Neuve-et-Labrador,18 à 34 ans,Les deux sexes,,,,,10,67.6
2018,Terre-Neuve-et-Labrador,18 à 34 ans,Hommes,,,,,10,68.4
2018,Terre-Neuve-et-Labrador,18 à 34 ans,Femmes,,,,,10,66.8
2018,Terre-Neuve-et-Labrador,35 à 49 ans,Les deux sexes,,,,,10,70.9
2018,Terre-Neuve-et-Labrador,35 à 49 ans,Hommes,,,,,10,85.2
2018,Terre-Neuve-et-Labrador,35 à 49 ans,Femmes,,,,,10,57.7
2018,Terre-Neuve-et-Labrador,50 à 64 ans,Les deux sexes,,,,,10,66.4
2018,Terre-Neuve-et-Labrador,50 à 64 ans,Hommes,,,,,10,66.6
2018,Terre-Neuve-et-Labrador,50 à 64 ans,Femmes,,,,,10,66.2
2018,Terre-Neuve-et-Labrador,65 ans et plus,Les deux sexes,,,,,10,69.8
2018,Terre-Neuve-et-Labrador,65 ans et plus,Hommes,,,,,10,66.9
2018,Terre-Neuve-et-Labrador,65 ans et plus,Femmes,,,,,10,72.2
2018,Île-du-Prince-Édouard,"Total, 18 ans et plus",Les deux sexes,,,,,11,68.0
2018,Île-du-Prince-Édouard,"Total, 18 ans et plus",Hommes,,,,,11,68.6
2018,Île-du-Prince-Édouard,"Total, 18 ans et plus",Femmes,,,,,11,67.5
2018,Île-du-Prince-Édouard,18 à 34 ans,Les deux sexes,,,,,11,57.8
2018,Île-du-Prince-Édouard,18 à 34 ans,Hommes,,,,,11,55.4
2018,Île-du-Prince-Édouard,18 à 34 ans,Femmes,,,,,11,60.3
2018,Île-du-Prince-Édouard,35 à 49 ans,Les deux sexes,,,,,11,72.1
2018,Île-du-Prince-Édouard,35 à 49 ans,Hommes,,,,,11,73.6
2018,Île-du-Prince-Édouard,35 à 49 ans,Femmes,,,,,11,70.6
2018,Île-du-Prince-Édouard,50 à 64 ans,Les deux sexes,,,,,11,65.9
2018,Île-du-Prince-Édouard,50 à 64 ans,Hommes,,,,,11,67.6
2018,Île-du-Prince-Édouard,50 à 64 ans,Femmes,,,,,11,64.4
2018,Île-du-Prince-Édouard,65 ans et plus,Les deux sexes,,,,,11,77.6
2018,Île-du-Prince-Édouard,65 ans et plus,Hommes,,,,,11,80.3
2018,Île-du-Prince-Édouard,65 ans et plus,Femmes,,,,,11,75.4
2018,Nouvelle-Écosse,"Total, 18 ans et plus",Les deux sexes,,,,,12,65.7
2018,Nouvelle-Écosse,"Total, 18 ans et plus",Hommes,,,,,12,68.2
2018,Nouvelle-Écosse,"Total, 18 ans et plus",Femmes,,,,,12,63.4
2018,Nouvelle-Écosse,18 à 34 ans,Les deux sexes,,,,,12,60.0
2018,Nouvelle-Écosse,18 à 34 ans,Hommes,,,,,12,64.8
2018,Nouvelle-Écosse,18 à 34 ans,Femmes,,,,,12,55.2
2018,Nouvelle-Écosse,35 à 49 ans,Les deux sexes,,,,,12,64.1
2018,Nouvelle-Écosse,35 à 49 ans,Hommes,,,,,12,68.7
2018,Nouvelle-Écosse,35 à 49 ans,Femmes,,,,,12,59.7
2018,Nouvelle-Écosse,50 à 64 ans,Les deux sexes,,,,,12,72.4
2018,Nouvelle-Écosse,50 à 64 ans,Hommes,,,,,12,72.7
2018,Nouvelle-Écosse,50 à 64 ans,Femmes,,,,,12,72.0
2018,Nouvelle-Écosse,65 ans et plus,Les deux sexes,,,,,12,65.5
2018,Nouvelle-Écosse,65 ans et plus,Hommes,,,,,12,65.8
2018,Nouvelle-Écosse,65 ans et plus,Femmes,,,,,12,65.2
2018,Nouveau-Brunswick,"Total, 18 ans et plus",Les deux sexes,,,,,13,65.2
2018,Nouveau-Brunswick,"Total, 18 ans et plus",Hommes,,,,,13,65.0
2018,Nouveau-Brunswick,"Total, 18 ans et plus",Femmes,,,,,13,65.4
2018,Nouveau-Brunswick,18 à 34 ans,Les deux sexes,,,,,13,62.4
2018,Nouveau-Brunswick,18 à 34 ans,Hommes,,,,,13,61.7
2018,Nouveau-Brunswick,18 à 34 ans,Femmes,,,,,13,63.1
2018,Nouveau-Brunswick,35 à 49 ans,Les deux sexes,,,,,13,70.2
2018,Nouveau-Brunswick,35 à 49 ans,Hommes,,,,,13,70.3
2018,Nouveau-Brunswick,35 à 49 ans,Femmes,,,,,13,70.1
2018,Nouveau-Brunswick,50 à 64 ans,Les deux sexes,,,,,13,60.0
2018,Nouveau-Brunswick,50 à 64 ans,Hommes,,,,,13,57.8
2018,Nouveau-Brunswick,50 à 64 ans,Femmes,,,,,13,62.1
2018,Nouveau-Brunswick,65 ans et plus,Les deux sexes,,,,,13,69.4
2018,Nouveau-Brunswick,65 ans et plus,Hommes,,,,,13,72.5
2018,Nouveau-Brunswick,65 ans et plus,Femmes,,,,,13,67.0
2018,Québec,"Total, 18 ans et plus",Les deux sexes,,,,,24,70.7
2018,Québec,"Total, 18 ans et plus",Hommes,,,,,24,74.0
2018,Québec,"Total, 18 ans et plus",Femmes,,,,,24,67.5
2018,Québec,18 à 34 ans,Les deux sexes,,,,,24,67.5
2018,Québec,18 à 34 ans,Hommes,,,,,24,73.8
2018,Québec,18 à 34 ans,Femmes,,,,,24,61.1
2018,Québec,35 à 49 ans,Les deux sexes,,,,,24,69.5
2018,Québec,35 à 49 ans,Hommes,,,,,24,73.3
2018,Québec,35 à 49 ans,Femmes,,,,,24,65.6
2018,Québec,50 à 64 ans,Les deux sexes,,,,,24,70.7
2018,Québec,50 à 64 ans,Hommes,,,,,24,71.4
2018,Québec,50 à 64 ans,Femmes,,,,,24,69.9
2018,Québec,65 ans et plus,Les deux sexes,,,,,24,76.0
2018,Québec,65 ans et plus,Hommes,,,,,24,78.7
2018,Québec,65 ans et plus,Femmes,,,,,24,73.7
2018,Ontario,"Total, 18 ans et plus",Les deux sexes,,,,,35,68.2
2018,Ontario,"Total, 18 ans et plus",Hommes,,,,,35,70.0
2018,Ontario,"Total, 18 ans et plus",Femmes,,,,,35,66.4
2018,Ontario,18 à 34 ans,Les deux sexes,,,,,35,62.4
2018,Ontario,18 à 34 ans,Hommes,,,,,35,66.3
2018,Ontario,18 à 34 ans,Femmes,,,,,35,58.5
2018,Ontario,35 à 49 ans,Les deux sexes,,,,,35,69.8
2018,Ontario,35 à 49 ans,Hommes,,,,,35,72.2
2018,Ontario,35 à 49 ans,Femmes,,,,,35,67.6
2018,Ontario,50 à 64 ans,Les deux sexes,,,,,35,69.7
2018,Ontario,50 à 64 ans,Hommes,,,,,35,70.2
2018,Ontario,50 à 64 ans,Femmes,,,,,35,69.3
2018,Ontario,65 ans et plus,Les deux sexes,,,,,35,72.7
2018,Ontario,65 ans et plus,Hommes,,,,,35,73.1
2018,Ontario,65 ans et plus,Femmes,,,,,35,72.4
2018,Manitoba,"Total, 18 ans et plus",Les deux sexes,,,,,46,65.8
2018,Manitoba,"Total, 18 ans et plus",Hommes,,,,,46,69.2
2018,Manitoba,"Total, 18 ans et plus",Femmes,,,,,46,62.5
2018,Manitoba,18 à 34 ans,Les deux sexes,,,,,46,60.3
2018,Manitoba,18 à 34 ans,Hommes,,,,,46,65.3
2018,Manitoba,18 à 34 ans,Femmes,,,,,46,55.2
2018,Manitoba,35 à 49 ans,Les deux sexes,,,,,46,67.2
2018,Manitoba,35 à 49 ans,Hommes,,,,,46,72.9
2018,Manitoba,35 à 49 ans,Femmes,,,,,46,61.8
2018,Manitoba,50 à 64 ans,Les deux sexes,,,,,46,70.4
2018,Manitoba,50 à 64 ans,Hommes,,,,,46,72.1
2018,Manitoba,50 à 64 ans,Femmes,,,,,46,68.7
2018,Manitoba,65 ans et plus,Les deux sexes,,,,,46,66.8
2018,Manitoba,65 ans et plus,Hommes,,,,,46,66.8
2018,Manitoba,65 ans et plus,Femmes,,,,,46,66.9
2018,Saskatchewan,"Total, 18 ans et plus",Les deux sexes,,,,,47,68.1
2018,Saskatchewan,"Total, 18 ans et plus",Hommes,,,,,47,73.0
2018,Saskatchewan,"Total, 18 ans et plus",Femmes,,,,,47,63.2
2018,Saskatchewan,18 à 34 ans,Les deux sexes,,,,,47,68.3
2018,Saskatchewan,18 à 34 ans,Hommes,,,,,47,71.4
2018,Saskatchewan,18 à 34 ans,Femmes,,,,,47,64.9
2018,Saskatchewan,35 à 49 ans,Les deux sexes,,,,,47,67.0
2018,Saskatchewan,35 à 49 ans,Hommes,,,,,47,73.9
2018,Saskatchewan,35 à 49 ans,Femmes,,,,,47,59.8
2018,Saskatchewan,50 à 64 ans,Les deux sexes,,,,,47,72.7
2018,Saskatchewan,50 à 64 ans,Hommes,,,,,47,79.8
2018,Saskatchewan,50 à 64 ans,Femmes,,,,,47,65.7
2018,Saskatchewan,65 ans et plus,Les deux sexes,,,,,47,63.2
2018,Saskatchewan,65 ans et plus,Hommes,,,,,47,64.8
2018,Saskatchewan,65 ans et plus,Femmes,,,,,47,61.8
2018,Alberta,"Total, 18 ans et plus",Les deux sexes,,,,,48,68.6
2018,Alberta,"Total, 18 ans et plus",Hommes,,,,,48,70.3
2018,Alberta,"Total, 18 ans et plus",Femmes,,,,,48,66.8
2018,Alberta,18 à 34 ans,Les deux sexes,,,,,48,65.8
2018,Alberta,18 à 34 ans,Hommes,,,,,48,69.3
2018,Alberta,18 à 34 ans,Femmes,,,,,48,62.2
2018,Alberta,35 à 49 ans,Les deux sexes,,,,,48,69.1
2018,Alberta,35 à 49 ans,Hommes,,,,,48,70.4
2018,Alberta,35 à 49 ans,Femmes,,,,,48,67.7
2018,Alberta,50 à 64 ans,Les deux sexes,,,,,48,70.1
2018,Alberta,50 à 64 ans,Hommes,,,,,48,71.3
2018,Alberta,50 à 64 ans,Femmes,,,,,48,69.0
2018,Alberta,65 ans et plus,Les deux sexes,,,,,48,71.0
2018,Alberta,65 ans et plus,Hommes,,,,,48,71.0
2018,Alberta,65 ans et plus,Femmes,,,,,48,71.0
2018,Colombie-Britannique,"Total, 18 ans et plus",Les deux sexes,,,,,59,65.0
2018,Colombie-Britannique,"Total, 18 ans et plus",Hommes,,,,,59,67.8
2018,Colombie-Britannique,"Total, 18 ans et plus",Femmes,,,,,59,62.4
2018,Colombie-Britannique,18 à 34 ans,Les deux sexes,,,,,59,62.5
2018,Colombie-Britannique,18 à 34 ans,Hommes,,,,,59,67.7
2018,Colombie-Britannique,18 à 34 ans,Femmes,,,,,59,57.1
2018,Colombie-Britannique,35 à 49 ans,Les deux sexes,,,,,59,62.9
2018,Colombie-Britannique,35 à 49 ans,Hommes,,,,,59,66.2
2018,Colombie-Britannique,35 à 49 ans,Femmes,,,,,59,59.9
2018,Colombie-Britannique,50 à 64 ans,Les deux sexes,,,,,59,66.3
2018,Colombie-Britannique,50 à 64 ans,Hommes,,,,,59,67.7
2018,Colombie-Britannique,50 à 64 ans,Femmes,,,,,59,64.9
2018,Colombie-Britannique,65 ans et plus,Les deux sexes,,,,,59,69.4
2018,Colombie-Britannique,65 ans et plus,Hommes,,,,,59,70.0
2018,Colombie-Britannique,65 ans et plus,Femmes,,,,,59,68.9
2019,Canada,"Total, 18 ans et plus",Hommes,,,,,,69.0
2019,Canada,"Total, 18 ans et plus",Femmes,,,,,,64.3
2019,Canada,18 à 34 ans,Les deux sexes,,,,,,60.8
2019,Canada,18 à 34 ans,Hommes,,,,,,65.5
2019,Canada,18 à 34 ans,Femmes,,,,,,56.2
2019,Canada,35 à 49 ans,Les deux sexes,,,,,,66.6
2019,Canada,35 à 49 ans,Hommes,,,,,,69.3
2019,Canada,35 à 49 ans,Femmes,,,,,,63.9
2019,Canada,50 à 64 ans,Les deux sexes,,,,,,69.6
2019,Canada,50 à 64 ans,Hommes,,,,,,70.8
2019,Canada,50 à 64 ans,Femmes,,,,,,68.5
2019,Canada,65 ans et plus,Les deux sexes,,,,,,70.8
2019,Canada,65 ans et plus,Hommes,,,,,,71.4
2019,Canada,65 ans et plus,Femmes,,,,,,70.3
2019,Terre-Neuve-et-Labrador,"Total, 18 ans et plus",Les deux sexes,,,,,10,68.4
2019,Terre-Neuve-et-Labrador,"Total, 18 ans et plus",Hommes,,,,,10,69.5
2019,Terre-Neuve-et-Labrador,"Total, 18 ans et plus",Femmes,,,,,10,67.3
2019,Terre-Neuve-et-Labrador,18 à 34 ans,Les deux sexes,,,,,10,63.5
2019,Terre-Neuve-et-Labrador,18 à 34 ans,Hommes,,,,,10,60.5
2019,Terre-Neuve-et-Labrador,18 à 34 ans,Femmes,,,,,10,66.5
2019,Terre-Neuve-et-Labrador,35 à 49 ans,Les deux sexes,,,,,10,67.8
2019,Terre-Neuve-et-Labrador,35 à 49 ans,Hommes,,,,,10,77.1
2019,Terre-Neuve-et-Labrador,35 à 49 ans,Femmes,,,,,10,59.2
2019,Terre-Neuve-et-Labrador,50 à 64 ans,Les deux sexes,,,,,10,72.0
2019,Terre-Neuve-et-Labrador,50 à 64 ans,Hommes,,,,,10,71.6
2019,Terre-Neuve-et-Labrador,50 à 64 ans,Femmes,,,,,10,72.3
2019,Terre-Neuve-et-Labrador,65 ans et plus,Les deux sexes,,,,,10,69.2
2019,Terre-Neuve-et-Labrador,65 ans et plus,Hommes,,,,,10,68.3
2019,Terre-Neuve-et-Labrador,65 ans et plus,Femmes,,,,,10,70.0
2019,Île-du-Prince-Édouard,"Total, 18 ans et plus",Les deux sexes,,,,,11,60.3
2019,Île-du-Prince-Édouard,"Total, 18 ans et plus",Hommes,,,,,11,60.8
2019,Île-du-Prince-Édouard,"Total, 18 ans et plus",Femmes,,,,,11,59.9
2019,Île-du-Prince-Édouard,18 à 34 ans,Les deux sexes,,,,,11,46.6
2019,Île-du-Prince-Édouard,18 à 34 ans,Hommes,,,,,11,40.2
2019,Île-du-Prince-Édouard,18 à 34 ans,Femmes,,,,,11,53.4
2019,Île-du-Prince-Édouard,35 à 49 ans,Les deux sexes,,,,,11,61.0
2019,Île-du-Prince-Édouard,35 à 49 ans,Hommes,,,,,11,67.2
2019,Île-du-Prince-Édouard,35 à 49 ans,Femmes,,,,,11,55.1
2019,Île-du-Prince-Édouard,50 à 64 ans,Les deux sexes,,,,,11,62.7
2019,Île-du-Prince-Édouard,50 à 64 ans,Hommes,,,,,11,67.1
2019,Île-du-Prince-Édouard,50 à 64 ans,Femmes,,,,,11,58.5
2019,Île-du-Prince-Édouard,65 ans et plus,Les deux sexes,,,,,11,73.1
2019,Île-du-Prince-Édouard,65 ans et plus,Hommes,,,,,11,73.5
2019,Île-du-Prince-Édouard,65 ans et plus,Femmes,,,,,11,72.7
2019,Nouvelle-Écosse,"Total, 18 ans et plus",Les deux sexes,,,,,12,61.6
2019,Nouvelle-Écosse,"Total, 18 ans et plus",Hommes,,,,,12,63.8
2019,Nouvelle-Écosse,"Total, 18 ans et plus",Femmes,,,,,12,59.6
2019,Nouvelle-Écosse,18 à 34 ans,Les deux sexes,,,,,12,54.4
2019,Nouvelle-Écosse,18 à 34 ans,Hommes,,,,,12,64.0
2019,Nouvelle-Écosse,18 à 34 ans,Femmes,,,,,12,45.3
2019,Nouvelle-Écosse,35 à 49 ans,Les deux sexes,,,,,12,63.5
2019,Nouvelle-Écosse,35 à 49 ans,Hommes,,,,,12,63.8
2019,Nouvelle-Écosse,35 à 49 ans,Femmes,,,,,12,63.2
2019,Nouvelle-Écosse,50 à 64 ans,Les deux sexes,,,,,12,62.4
2019,Nouvelle-Écosse,50 à 64 ans,Hommes,,,,,12,63.7
2019,Nouvelle-Écosse,50 à 64 ans,Femmes,,,,,12,61.2
2019,Nouvelle-Écosse,65 ans et plus,Les deux sexes,,,,,12,66.6
2019,Nouvelle-Écosse,65 ans et plus,Hommes,,,,,12,63.8
2019,Nouvelle-Écosse,65 ans et plus,Femmes,,,,,12,68.9
2019,Nouveau-Brunswick,"Total, 18 ans et plus",Les deux sexes,,,,,13,62.4
2019,Nouveau-Brunswick,"Total, 18 ans et plus",Hommes,,,,,13,63.5
2019,Nouveau-Brunswick,"Total, 18 ans et plus",Femmes,,,,,13,61.4
2019,Nouveau-Brunswick,18 à 34 ans,Les deux sexes,,,,,13,55.4
2019,Nouveau-Brunswick,18 à 34 ans,Hommes,,,,,13,58.9
2019,Nouveau-Brunswick,18 à 34 ans,Femmes,,,,,13,51.8
2019,Nouveau-Brunswick,35 à 49 ans,Les deux sexes,,,,,13,61.7
2019,Nouveau-Brunswick,35 à 49 ans,Hommes,,,,,13,61.3
2019,Nouveau-Brunswick,35 à 49 ans,Femmes,,,,,13,62.1
2019,Nouveau-Brunswick,50 à 64 ans,Les deux sexes,,,,,13,65.1
2019,Nouveau-Brunswick,50 à 64 ans,Hommes,,,,,13,65.6
2019,Nouveau-Brunswick,50 à 64 ans,Femmes,,,,,13,64.7
2019,Nouveau-Brunswick,65 ans et plus,Les deux sexes,,,,,13,66.6
2019,Nouveau-Brunswick,65 ans et plus,Hommes,,,,,13,68.0
2019,Nouveau-Brunswick,65 ans et plus,Femmes,,,,,13,65.4
2019,Québec,"Total, 18 ans et plus",Les deux sexes,,,,,24,71.7
2019,Québec,"Total, 18 ans et plus",Hommes,,,,,24,74.6
2019,Québec,"Total, 18 ans et plus",Femmes,,,,,24,68.8
2019,Québec,18 à 34 ans,Les deux sexes,,,,,24,66.1
2019,Québec,18 à 34 ans,Hommes,,,,,24,71.5
2019,Québec,18 à 34 ans,Femmes,,,,,24,60.6
2019,Québec,35 à 49 ans,Les deux sexes,,,,,24,70.6
