Year,Géographie,Infractions,GeoCode,Value
2017,Île-du-Prince-Édouard,Total des infractions de violence prévues au Code criminel,11,918.87
2017,Île-du-Prince-Édouard,Homicide,11,1.33
2017,Île-du-Prince-Édouard,Total des autres infractions entraînant la mort,11,0.0
2017,Île-du-Prince-Édouard,Tentative de meurtre,11,1.33
2017,Île-du-Prince-Édouard,Agression sexuelle grave (niveau 3),11,0.0
2017,Île-du-Prince-Édouard,"Agression sexuelle, niveau 2, armée ou causant des lésions corporelles",11,0.0
2017,Île-du-Prince-Édouard,Agression sexuelle de niveau 1,11,45.88
2017,Île-du-Prince-Édouard,Total des infractions sexuelles contre les enfants,11,18.62
2017,Île-du-Prince-Édouard,Voies de fait graves (niveau 3),11,4.65
2017,Île-du-Prince-Édouard,Voies de fait armées ou causant des lésions corporelles (niveau 2),11,79.79
2017,Île-du-Prince-Édouard,Voies de fait simples (niveau 1),11,383.64
2017,Île-du-Prince-Édouard,Total des vols qualifiés,11,11.97
2017,Île-du-Prince-Édouard,Menaces,11,179.52
2017,Île-du-Prince-Édouard,Total des autres infractions avec violence,11,4.65
2017,Nouvelle-Écosse,Total des infractions de violence prévues au Code criminel,12,1261.75
2017,Nouvelle-Écosse,Homicide,12,2.21
2017,Nouvelle-Écosse,Total des autres infractions entraînant la mort,12,0.21
2017,Nouvelle-Écosse,Tentative de meurtre,12,2.84
2017,Nouvelle-Écosse,Agression sexuelle grave (niveau 3),12,0.42
2017,Nouvelle-Écosse,"Agression sexuelle, niveau 2, armée ou causant des lésions corporelles",12,0.95
2017,Nouvelle-Écosse,Agression sexuelle de niveau 1,12,78.1
2017,Nouvelle-Écosse,Total des infractions sexuelles contre les enfants,12,26.73
2017,Nouvelle-Écosse,Voies de fait graves (niveau 3),12,8.95
2017,Nouvelle-Écosse,Voies de fait armées ou causant des lésions corporelles (niveau 2),12,113.88
2017,Nouvelle-Écosse,Voies de fait simples (niveau 1),12,482.79
2017,Nouvelle-Écosse,Total des vols qualifiés,12,32.52
2017,Nouvelle-Écosse,Menaces,12,255.87
2017,Nouvelle-Écosse,Total des autres infractions avec violence,12,16.21
2017,Nouveau-Brunswick,Total des infractions de violence prévues au Code criminel,13,1264.9
2017,Nouveau-Brunswick,Homicide,13,1.3
2017,Nouveau-Brunswick,Total des autres infractions entraînant la mort,13,0.0
2017,Nouveau-Brunswick,Tentative de meurtre,13,0.78
2017,Nouveau-Brunswick,Agression sexuelle grave (niveau 3),13,0.0
2017,Nouveau-Brunswick,"Agression sexuelle, niveau 2, armée ou causant des lésions corporelles",13,0.39
2017,Nouveau-Brunswick,Agression sexuelle de niveau 1,13,67.05
2017,Nouveau-Brunswick,Total des infractions sexuelles contre les enfants,13,23.22
2017,Nouveau-Brunswick,Voies de fait graves (niveau 3),13,5.74
2017,Nouveau-Brunswick,Voies de fait armées ou causant des lésions corporelles (niveau 2),13,123.79
2017,Nouveau-Brunswick,Voies de fait simples (niveau 1),13,522.03
2017,Nouveau-Brunswick,Total des vols qualifiés,13,27.52
2017,Nouveau-Brunswick,Menaces,13,274.06
2017,Nouveau-Brunswick,Total des autres infractions avec violence,13,16.04
2017,Québec,Total des infractions de violence prévues au Code criminel,24,1063.55
2017,Québec,Homicide,24,1.12
2017,Québec,Total des autres infractions entraînant la mort,24,0.35
2017,Québec,Tentative de meurtre,24,2.78
2017,Québec,Agression sexuelle grave (niveau 3),24,0.41
2017,Québec,"Agression sexuelle, niveau 2, armée ou causant des lésions corporelles",24,1.2
2017,Québec,Agression sexuelle de niveau 1,24,62.0
2017,Québec,Total des infractions sexuelles contre les enfants,24,30.34
2017,Québec,Voies de fait graves (niveau 3),24,3.66
2017,Québec,Voies de fait armées ou causant des lésions corporelles (niveau 2),24,122.29
2017,Québec,Voies de fait simples (niveau 1),24,403.54
2017,Québec,Total des vols qualifiés,24,43.95
2017,Québec,Menaces,24,203.4
2017,Québec,Total des autres infractions avec violence,24,27.97
2017,Ontario,Total des infractions de violence prévues au Code criminel,35,854.06
2017,Ontario,Homicide,35,1.4
2017,Ontario,Total des autres infractions entraînant la mort,35,0.21
2017,Ontario,Tentative de meurtre,35,2.04
2017,Ontario,Agression sexuelle grave (niveau 3),35,0.41
2017,Ontario,"Agression sexuelle, niveau 2, armée ou causant des lésions corporelles",35,1.07
2017,Ontario,Agression sexuelle de niveau 1,35,62.42
2017,Ontario,Total des infractions sexuelles contre les enfants,35,15.0
2017,Ontario,Voies de fait graves (niveau 3),35,7.67
2017,Ontario,Voies de fait armées ou causant des lésions corporelles (niveau 2),35,101.45
2017,Ontario,Voies de fait simples (niveau 1),35,337.51
2017,Ontario,Total des vols qualifiés,35,65.86
2017,Ontario,Menaces,35,113.82
2017,Ontario,Total des autres infractions avec violence,35,14.61
2017,Manitoba,Total des infractions de violence prévues au Code criminel,46,1987.13
2017,Manitoba,Homicide,46,3.52
2017,Manitoba,Total des autres infractions entraînant la mort,46,0.45
2017,Manitoba,Tentative de meurtre,46,3.07
2017,Manitoba,Agression sexuelle grave (niveau 3),46,1.05
2017,Manitoba,"Agression sexuelle, niveau 2, armée ou causant des lésions corporelles",46,1.95
2017,Manitoba,Agression sexuelle de niveau 1,46,103.76
2017,Manitoba,Total des infractions sexuelles contre les enfants,46,39.41
2017,Manitoba,Voies de fait graves (niveau 3),46,36.19
2017,Manitoba,Voies de fait armées ou causant des lésions corporelles (niveau 2),46,360.58
2017,Manitoba,Voies de fait simples (niveau 1),46,840.81
2017,Manitoba,Total des vols qualifiés,46,176.81
2017,Manitoba,Menaces,46,244.83
2017,Manitoba,Total des autres infractions avec violence,46,13.49
2017,Saskatchewan,Total des infractions de violence prévues au Code criminel,47,2091.22
2017,Saskatchewan,Homicide,47,3.3
2017,Saskatchewan,Total des autres infractions entraînant la mort,47,0.52
2017,Saskatchewan,Tentative de meurtre,47,3.65
2017,Saskatchewan,Agression sexuelle grave (niveau 3),47,0.61
2017,Saskatchewan,"Agression sexuelle, niveau 2, armée ou causant des lésions corporelles",47,1.83
2017,Saskatchewan,Agression sexuelle de niveau 1,47,98.41
2017,Saskatchewan,Total des infractions sexuelles contre les enfants,47,39.38
2017,Saskatchewan,Voies de fait graves (niveau 3),47,33.99
2017,Saskatchewan,Voies de fait armées ou causant des lésions corporelles (niveau 2),47,349.64
2017,Saskatchewan,Voies de fait simples (niveau 1),47,929.91
2017,Saskatchewan,Total des vols qualifiés,47,89.19
2017,Saskatchewan,Menaces,47,271.66
2017,Saskatchewan,Total des autres infractions avec violence,47,20.43
2017,Alberta,Total des infractions de violence prévues au Code criminel,48,1311.83
2017,Alberta,Homicide,48,2.81
2017,Alberta,Total des autres infractions entraînant la mort,48,0.35
2017,Alberta,Tentative de meurtre,48,1.41
2017,Alberta,Agression sexuelle grave (niveau 3),48,0.33
2017,Alberta,"Agression sexuelle, niveau 2, armée ou causant des lésions corporelles",48,1.74
2017,Alberta,Agression sexuelle de niveau 1,48,70.24
2017,Alberta,Total des infractions sexuelles contre les enfants,48,21.95
2017,Alberta,Voies de fait graves (niveau 3),48,16.08
2017,Alberta,Voies de fait armées ou causant des lésions corporelles (niveau 2),48,197.31
2017,Alberta,Voies de fait simples (niveau 1),48,541.51
2017,Alberta,Total des vols qualifiés,48,76.94
2017,Alberta,Menaces,48,180.05
2017,Alberta,Total des autres infractions avec violence,48,14.57
2017,Colombie-Britannique,Total des infractions de violence prévues au Code criminel,59,1086.14
2017,Colombie-Britannique,Homicide,59,2.41
2017,Colombie-Britannique,Total des autres infractions entraînant la mort,59,0.22
2017,Colombie-Britannique,Tentative de meurtre,59,2.33
2017,Colombie-Britannique,Agression sexuelle grave (niveau 3),59,0.57
2017,Colombie-Britannique,"Agression sexuelle, niveau 2, armée ou causant des lésions corporelles",59,0.63
2017,Colombie-Britannique,Agression sexuelle de niveau 1,59,54.49
2017,Colombie-Britannique,Total des infractions sexuelles contre les enfants,59,20.0
2017,Colombie-Britannique,Voies de fait graves (niveau 3),59,7.3
2017,Colombie-Britannique,Voies de fait armées ou causant des lésions corporelles (niveau 2),59,138.9
2017,Colombie-Britannique,Voies de fait simples (niveau 1),59,418.59
2017,Colombie-Britannique,Total des vols qualifiés,59,50.45
2017,Colombie-Britannique,Menaces,59,175.68
2017,Colombie-Britannique,Total des autres infractions avec violence,59,10.16
2017,Yukon,Total des infractions de violence prévues au Code criminel,60,3711.18
2017,Yukon,Homicide,60,20.2
2017,Yukon,Total des autres infractions entraînant la mort,60,0.0
2017,Yukon,Tentative de meurtre,60,5.05
2017,Yukon,Agression sexuelle grave (niveau 3),60,0.0
2017,Yukon,"Agression sexuelle, niveau 2, armée ou causant des lésions corporelles",60,2.52
2017,Yukon,Agression sexuelle de niveau 1,60,164.1
2017,Yukon,Total des infractions sexuelles contre les enfants,60,40.39
2017,Yukon,Voies de fait graves (niveau 3),60,37.87
2017,Yukon,Voies de fait armées ou causant des lésions corporelles (niveau 2),60,348.4
2017,Yukon,Voies de fait simples (niveau 1),60,1895.99
2017,Yukon,Total des vols qualifiés,60,30.3
2017,Yukon,Menaces,60,689.22
2017,Yukon,Total des autres infractions avec violence,60,45.44
2017,Territoires du Nord-Ouest,Total des infractions de violence prévues au Code criminel,61,8424.85
2017,Territoires du Nord-Ouest,Homicide,61,4.46
2017,Territoires du Nord-Ouest,Total des autres infractions entraînant la mort,61,0.0
2017,Territoires du Nord-Ouest,Tentative de meurtre,61,2.23
2017,Territoires du Nord-Ouest,Agression sexuelle grave (niveau 3),61,2.23
2017,Territoires du Nord-Ouest,"Agression sexuelle, niveau 2, armée ou causant des lésions corporelles",61,11.14
2017,Territoires du Nord-Ouest,Agression sexuelle de niveau 1,61,405.43
2017,Territoires du Nord-Ouest,Total des infractions sexuelles contre les enfants,61,122.52
2017,Territoires du Nord-Ouest,Voies de fait graves (niveau 3),61,75.74
2017,Territoires du Nord-Ouest,Voies de fait armées ou causant des lésions corporelles (niveau 2),61,948.97
2017,Territoires du Nord-Ouest,Voies de fait simples (niveau 1),61,4876.26
2017,Territoires du Nord-Ouest,Total des vols qualifiés,61,66.83
2017,Territoires du Nord-Ouest,Menaces,61,1187.32
2017,Territoires du Nord-Ouest,Total des autres infractions avec violence,61,53.46
2017,Nunavut,Total des infractions de violence prévues au Code criminel,62,8301.82
2017,Nunavut,Homicide,62,15.98
2017,Nunavut,Total des autres infractions entraînant la mort,62,0.0
2017,Nunavut,Tentative de meurtre,62,5.33
2017,Nunavut,Agression sexuelle grave (niveau 3),62,0.0
2017,Nunavut,"Agression sexuelle, niveau 2, armée ou causant des lésions corporelles",62,2.66
2017,Nunavut,Agression sexuelle de niveau 1,62,396.85
2017,Nunavut,Total des infractions sexuelles contre les enfants,62,218.4
2017,Nunavut,Voies de fait graves (niveau 3),62,141.16
2017,Nunavut,Voies de fait armées ou causant des lésions corporelles (niveau 2),62,910.88
2017,Nunavut,Voies de fait simples (niveau 1),62,4434.56
2017,Nunavut,Total des vols qualifiés,62,39.95
2017,Nunavut,Menaces,62,1158.58
2017,Nunavut,Total des autres infractions avec violence,62,47.94
2018,Canada,Homicide,,1.78
2018,Canada,Total des autres infractions entraînant la mort,,0.36
2018,Canada,Tentative de meurtre,,2.22
2018,Canada,Agression sexuelle grave (niveau 3),,0.43
2018,Canada,"Agression sexuelle, niveau 2, armée ou causant des lésions corporelles",,1.32
2018,Canada,Agression sexuelle de niveau 1,,75.3
2018,Canada,Total des infractions sexuelles contre les enfants,,24.48
2018,Canada,Voies de fait graves (niveau 3),,9.67
2018,Canada,Voies de fait armées ou causant des lésions corporelles (niveau 2),,146.28
2018,Canada,Voies de fait simples (niveau 1),,459.02
2018,Canada,Total des vols qualifiés,,60.84
2018,Canada,Menaces,,180.24
2018,Canada,Total des autres infractions avec violence,,15.94
2018,Terre-Neuve-et-Labrador,Total des infractions de violence prévues au Code criminel,10,1353.98
2018,Terre-Neuve-et-Labrador,Homicide,10,0.38
2018,Terre-Neuve-et-Labrador,Total des autres infractions entraînant la mort,10,0.38
2018,Terre-Neuve-et-Labrador,Tentative de meurtre,10,0.76
2018,Terre-Neuve-et-Labrador,Agression sexuelle grave (niveau 3),10,0.0
2018,Terre-Neuve-et-Labrador,"Agression sexuelle, niveau 2, armée ou causant des lésions corporelles",10,0.95
2018,Terre-Neuve-et-Labrador,Agression sexuelle de niveau 1,10,65.64
2018,Terre-Neuve-et-Labrador,Total des infractions sexuelles contre les enfants,10,23.21
2018,Terre-Neuve-et-Labrador,Voies de fait graves (niveau 3),10,6.85
2018,Terre-Neuve-et-Labrador,Voies de fait armées ou causant des lésions corporelles (niveau 2),10,111.31
2018,Terre-Neuve-et-Labrador,Voies de fait simples (niveau 1),10,566.82
2018,Terre-Neuve-et-Labrador,Total des vols qualifiés,10,40.91
2018,Terre-Neuve-et-Labrador,Menaces,10,333.93
2018,Terre-Neuve-et-Labrador,Total des autres infractions avec violence,10,18.65
2018,Île-du-Prince-Édouard,Total des infractions de violence prévues au Code criminel,11,1013.72
2018,Île-du-Prince-Édouard,Homicide,11,0.0
2018,Île-du-Prince-Édouard,Total des autres infractions entraînant la mort,11,0.0
2018,Île-du-Prince-Édouard,Tentative de meurtre,11,0.65
2018,Île-du-Prince-Édouard,Agression sexuelle grave (niveau 3),11,0.65
2018,Île-du-Prince-Édouard,"Agression sexuelle, niveau 2, armée ou causant des lésions corporelles",11,0.65
2018,Île-du-Prince-Édouard,Agression sexuelle de niveau 1,11,68.45
2018,Île-du-Prince-Édouard,Total des infractions sexuelles contre les enfants,11,23.47
2018,Île-du-Prince-Édouard,Voies de fait graves (niveau 3),11,1.96
2018,Île-du-Prince-Édouard,Voies de fait armées ou causant des lésions corporelles (niveau 2),11,69.1
2018,Île-du-Prince-Édouard,Voies de fait simples (niveau 1),11,413.96
2018,Île-du-Prince-Édouard,Total des vols qualifiés,11,13.69
2018,Île-du-Prince-Édouard,Menaces,11,224.91
2018,Île-du-Prince-Édouard,Total des autres infractions avec violence,11,14.34
2018,Nouvelle-Écosse,Total des infractions de violence prévues au Code criminel,12,1276.39
2018,Nouvelle-Écosse,Homicide,12,1.15
2018,Nouvelle-Écosse,Total des autres infractions entraînant la mort,12,0.31
2018,Nouvelle-Écosse,Tentative de meurtre,12,1.98
2018,Nouvelle-Écosse,Agression sexuelle grave (niveau 3),12,0.73
2018,Nouvelle-Écosse,"Agression sexuelle, niveau 2, armée ou causant des lésions corporelles",12,0.73
2018,Nouvelle-Écosse,Agression sexuelle de niveau 1,12,107.89
2018,Nouvelle-Écosse,Total des infractions sexuelles contre les enfants,12,27.13
2018,Nouvelle-Écosse,Voies de fait graves (niveau 3),12,8.35
2018,Nouvelle-Écosse,Voies de fait armées ou causant des lésions corporelles (niveau 2),12,111.85
2018,Nouvelle-Écosse,Voies de fait simples (niveau 1),12,480.17
2018,Nouvelle-Écosse,Total des vols qualifiés,12,32.76
2018,Nouvelle-Écosse,Menaces,12,252.09
2018,Nouvelle-Écosse,Total des autres infractions avec violence,12,18.47
2018,Nouveau-Brunswick,Total des infractions de violence prévues au Code criminel,13,1348.04
2018,Nouveau-Brunswick,Homicide,13,1.69
2018,Nouveau-Brunswick,Total des autres infractions entraînant la mort,13,0.52
2018,Nouveau-Brunswick,Tentative de meurtre,13,1.17
2018,Nouveau-Brunswick,Agression sexuelle grave (niveau 3),13,0.26
2018,Nouveau-Brunswick,"Agression sexuelle, niveau 2, armée ou causant des lésions corporelles",13,0.78
2018,Nouveau-Brunswick,Agression sexuelle de niveau 1,13,71.4
2018,Nouveau-Brunswick,Total des infractions sexuelles contre les enfants,13,24.93
2018,Nouveau-Brunswick,Voies de fait graves (niveau 3),13,9.09
2018,Nouveau-Brunswick,Voies de fait armées ou causant des lésions corporelles (niveau 2),13,129.82
2018,Nouveau-Brunswick,Voies de fait simples (niveau 1),13,561.86
2018,Nouveau-Brunswick,Total des vols qualifiés,13,26.48
2018,Nouveau-Brunswick,Menaces,13,292.61
2018,Nouveau-Brunswick,Total des autres infractions avec violence,13,15.06
2018,Québec,Total des infractions de violence prévues au Code criminel,24,1074.86
2018,Québec,Homicide,24,0.99
2018,Québec,Total des autres infractions entraînant la mort,24,0.51
2018,Québec,Tentative de meurtre,24,2.21
2018,Québec,Agression sexuelle grave (niveau 3),24,0.42
2018,Québec,"Agression sexuelle, niveau 2, armée ou causant des lésions corporelles",24,1.17
2018,Québec,Agression sexuelle de niveau 1,24,65.86
2018,Québec,Total des infractions sexuelles contre les enfants,24,32.2
2018,Québec,Voies de fait graves (niveau 3),24,3.33
2018,Québec,Voies de fait armées ou causant des lésions corporelles (niveau 2),24,122.53
2018,Québec,Voies de fait simples (niveau 1),24,409.93
2018,Québec,Total des vols qualifiés,24,38.56
2018,Québec,Menaces,24,206.29
2018,Québec,Total des autres infractions avec violence,24,28.15
2018,Ontario,Total des infractions de violence prévues au Code criminel,35,905.46
2018,Ontario,Homicide,35,1.9
2018,Ontario,Total des autres infractions entraînant la mort,35,0.36
2018,Ontario,Tentative de meurtre,35,2.64
2018,Ontario,Agression sexuelle grave (niveau 3),35,0.26
2018,Ontario,"Agression sexuelle, niveau 2, armée ou causant des lésions corporelles",35,1.23
2018,Ontario,Agression sexuelle de niveau 1,35,73.86
2018,Ontario,Total des infractions sexuelles contre les enfants,35,15.92
2018,Ontario,Voies de fait graves (niveau 3),35,7.37
2018,Ontario,Voies de fait armées ou causant des lésions corporelles (niveau 2),35,107.56
2018,Ontario,Voies de fait simples (niveau 1),35,357.94
2018,Ontario,Total des vols qualifiés,35,61.84
2018,Ontario,Menaces,35,125.33
2018,Ontario,Total des autres infractions avec violence,35,10.77
2018,Manitoba,Total des infractions de violence prévues au Code criminel,46,1999.15
2018,Manitoba,Homicide,46,4.07
2018,Manitoba,Total des autres infractions entraînant la mort,46,0.37
2018,Manitoba,Tentative de meurtre,46,2.66
2018,Manitoba,Agression sexuelle grave (niveau 3),46,1.33
2018,Manitoba,"Agression sexuelle, niveau 2, armée ou causant des lésions corporelles",46,1.77
2018,Manitoba,Agression sexuelle de niveau 1,46,107.85
2018,Manitoba,Total des infractions sexuelles contre les enfants,46,43.61
2018,Manitoba,Voies de fait graves (niveau 3),46,36.59
2018,Manitoba,Voies de fait armées ou causant des lésions corporelles (niveau 2),46,366.94
2018,Manitoba,Voies de fait simples (niveau 1),46,813.78
2018,Manitoba,Total des vols qualifiés,46,197.44
2018,Manitoba,Menaces,46,245.71
2018,Manitoba,Total des autres infractions avec violence,46,14.78
2018,Saskatchewan,Total des infractions de violence prévues au Code criminel,47,1996.79
2018,Saskatchewan,Homicide,47,2.93
2018,Saskatchewan,Total des autres infractions entraînant la mort,47,0.09
2018,Saskatchewan,Tentative de meurtre,47,3.1
2018,Saskatchewan,Agression sexuelle grave (niveau 3),47,1.46
2018,Saskatchewan,"Agression sexuelle, niveau 2, armée ou causant des lésions corporelles",47,1.38
2018,Saskatchewan,Agression sexuelle de niveau 1,47,108.03
2018,Saskatchewan,Total des infractions sexuelles contre les enfants,47,34.26
2018,Saskatchewan,Voies de fait graves (niveau 3),47,33.23
2018,Saskatchewan,Voies de fait armées ou causant des lésions corporelles (niveau 2),47,328.47
2018,Saskatchewan,Voies de fait simples (niveau 1),47,864.72
2018,Saskatchewan,Total des vols qualifiés,47,85.65
2018,Saskatchewan,Menaces,47,259.09
2018,Saskatchewan,Total des autres infractions avec violence,47,19.19
2018,Alberta,Total des infractions de violence prévues au Code criminel,48,1337.63
2018,Alberta,Homicide,48,1.88
2018,Alberta,Total des autres infractions entraînant la mort,48,0.05
2018,Alberta,Tentative de meurtre,48,1.23
2018,Alberta,Agression sexuelle grave (niveau 3),48,0.54
2018,Alberta,"Agression sexuelle, niveau 2, armée ou causant des lésions corporelles",48,2.07
2018,Alberta,Agression sexuelle de niveau 1,48,79.96
2018,Alberta,Total des infractions sexuelles contre les enfants,48,27.48
2018,Alberta,Voies de fait graves (niveau 3),48,17.05
2018,Alberta,Voies de fait armées ou causant des lésions corporelles (niveau 2),48,201.62
2018,Alberta,Voies de fait simples (niveau 1),48,546.38
2018,Alberta,Total des vols qualifiés,48,81.22
2018,Alberta,Menaces,48,173.93
2018,Alberta,Total des autres infractions avec violence,48,12.63
2018,Colombie-Britannique,Total des infractions de violence prévues au Code criminel,59,1179.29
2018,Colombie-Britannique,Homicide,59,1.8
2018,Colombie-Britannique,Total des autres infractions entraînant la mort,59,0.42
2018,Colombie-Britannique,Tentative de meurtre,59,1.76
2018,Colombie-Britannique,Agression sexuelle grave (niveau 3),59,0.16
2018,Colombie-Britannique,"Agression sexuelle, niveau 2, armée ou causant des lésions corporelles",59,1.28
2018,Colombie-Britannique,Agression sexuelle de niveau 1,59,64.13
2018,Colombie-Britannique,Total des infractions sexuelles contre les enfants,59,22.63
2018,Colombie-Britannique,Voies de fait graves (niveau 3),59,6.67
2018,Colombie-Britannique,Voies de fait armées ou causant des lésions corporelles (niveau 2),59,146.35
2018,Colombie-Britannique,Voies de fait simples (niveau 1),59,449.62
2018,Colombie-Britannique,Total des vols qualifiés,59,49.54
2018,Colombie-Britannique,Menaces,59,193.65
2018,Colombie-Britannique,Total des autres infractions avec violence,59,11.38
2018,Yukon,Total des infractions de violence prévues au Code criminel,60,3916.68
2018,Yukon,Homicide,60,7.4
2018,Yukon,Total des autres infractions entraînant la mort,60,0.0
2018,Yukon,Tentative de meurtre,60,4.94
2018,Yukon,Agression sexuelle grave (niveau 3),60,4.94
2018,Yukon,"Agression sexuelle, niveau 2, armée ou causant des lésions corporelles",60,4.94
2018,Yukon,Agression sexuelle de niveau 1,60,197.44
2018,Yukon,Total des infractions sexuelles contre les enfants,60,69.1
2018,Yukon,Voies de fait graves (niveau 3),60,29.62
2018,Yukon,Voies de fait armées ou causant des lésions corporelles (niveau 2),60,515.81
2018,Yukon,Voies de fait simples (niveau 1),60,1984.25
2018,Yukon,Total des vols qualifiés,60,39.49
2018,Yukon,Menaces,60,636.74
2018,Yukon,Total des autres infractions avec violence,60,12.34
2018,Territoires du Nord-Ouest,Total des infractions de violence prévues au Code criminel,61,8643.65
2018,Territoires du Nord-Ouest,Homicide,61,13.34
2018,Territoires du Nord-Ouest,Total des autres infractions entraînant la mort,61,0.0
2018,Territoires du Nord-Ouest,Tentative de meurtre,61,2.22
2018,Territoires du Nord-Ouest,Agression sexuelle grave (niveau 3),61,2.22
2018,Territoires du Nord-Ouest,"Agression sexuelle, niveau 2, armée ou causant des lésions corporelles",61,0.0
2018,Territoires du Nord-Ouest,Agression sexuelle de niveau 1,61,360.15
2018,Territoires du Nord-Ouest,Total des infractions sexuelles contre les enfants,61,140.06
2018,Territoires du Nord-Ouest,Voies de fait graves (niveau 3),61,84.48
2018,Territoires du Nord-Ouest,Voies de fait armées ou causant des lésions corporelles (niveau 2),61,878.15
2018,Territoires du Nord-Ouest,Voies de fait simples (niveau 1),61,5113.27
2018,Territoires du Nord-Ouest,Total des vols qualifiés,61,86.7
2018,Territoires du Nord-Ouest,Menaces,61,1204.95
2018,Territoires du Nord-Ouest,Total des autres infractions avec violence,61,48.91
2018,Nunavut,Total des infractions de violence prévues au Code criminel,62,8871.88
2018,Nunavut,Homicide,62,20.97
2018,Nunavut,Total des autres infractions entraînant la mort,62,0.0
2018,Nunavut,Tentative de meurtre,62,20.97
2018,Nunavut,Agression sexuelle grave (niveau 3),62,18.35
2018,Nunavut,"Agression sexuelle, niveau 2, armée ou causant des lésions corporelles",62,5.24
2018,Nunavut,Agression sexuelle de niveau 1,62,437.83
2018,Nunavut,Total des infractions sexuelles contre les enfants,62,230.71
2018,Nunavut,Voies de fait graves (niveau 3),62,165.17
2018,Nunavut,Voies de fait armées ou causant des lésions corporelles (niveau 2),62,1014.6
2018,Nunavut,Voies de fait simples (niveau 1),62,4624.7
2018,Nunavut,Total des vols qualifiés,62,34.08
2018,Nunavut,Menaces,62,1200.74
2018,Nunavut,Total des autres infractions avec violence,62,73.41
2019,Canada,Homicide,,1.83
2019,Canada,Total des autres infractions entraînant la mort,,0.31
2019,Canada,Tentative de meurtre,,2.33
2019,Canada,Agression sexuelle grave (niveau 3),,0.33
2019,Canada,"Agression sexuelle, niveau 2, armée ou causant des lésions corporelles",,1.42
2019,Canada,Agression sexuelle de niveau 1,,80.68
2019,Canada,Total des infractions sexuelles contre les enfants,,27.5
2019,Canada,Voies de fait graves (niveau 3),,10.57
2019,Canada,Voies de fait armées ou causant des lésions corporelles (niveau 2),,158.78
2019,Canada,Voies de fait simples (niveau 1),,500.48
2019,Canada,Total des vols qualifiés,,62.15
2019,Canada,Menaces,,214.96
2019,Canada,Total des autres infractions avec violence,,19.32
2019,Terre-Neuve-et-Labrador,Total des infractions de violence prévues au Code criminel,10,1556.09
2019,Terre-Neuve-et-Labrador,Homicide,10,0.96
2019,Terre-Neuve-et-Labrador,Total des autres infractions entraînant la mort,10,0.0
2019,Terre-Neuve-et-Labrador,Tentative de meurtre,10,0.76
2019,Terre-Neuve-et-Labrador,Agression sexuelle grave (niveau 3),10,0.0
2019,Terre-Neuve-et-Labrador,"Agression sexuelle, niveau 2, armée ou causant des lésions corporelles",10,0.96
2019,Terre-Neuve-et-Labrador,Agression sexuelle de niveau 1,10,73.55
2019,Terre-Neuve-et-Labrador,Total des infractions sexuelles contre les enfants,10,29.61
2019,Terre-Neuve-et-Labrador,Voies de fait graves (niveau 3),10,5.73
2019,Terre-Neuve-et-Labrador,Voies de fait armées ou causant des lésions corporelles (niveau 2),10,137.55
2019,Terre-Neuve-et-Labrador,Voies de fait simples (niveau 1),10,638.87
2019,Terre-Neuve-et-Labrador,Total des vols qualifiés,10,31.52
2019,Terre-Neuve-et-Labrador,Menaces,10,397.0
2019,Terre-Neuve-et-Labrador,Total des autres infractions avec violence,10,19.1
2019,Île-du-Prince-Édouard,Total des infractions de violence prévues au Code criminel,11,1273.67
2019,Île-du-Prince-Édouard,Homicide,11,1.27
2019,Île-du-Prince-Édouard,Total des autres infractions entraînant la mort,11,0.64
2019,Île-du-Prince-Édouard,Tentative de meurtre,11,0.0
2019,Île-du-Prince-Édouard,Agression sexuelle grave (niveau 3),11,0.0
2019,Île-du-Prince-Édouard,"Agression sexuelle, niveau 2, armée ou causant des lésions corporelles",11,0.0
2019,Île-du-Prince-Édouard,Agression sexuelle de niveau 1,11,83.85
2019,Île-du-Prince-Édouard,Total des infractions sexuelles contre les enfants,11,33.03
2019,Île-du-Prince-Édouard,Voies de fait graves (niveau 3),11,1.91
2019,Île-du-Prince-Édouard,Voies de fait armées ou causant des lésions corporelles (niveau 2),11,67.34
2019,Île-du-Prince-Édouard,Voies de fait simples (niveau 1),11,466.91
2019,Île-du-Prince-Édouard,Total des vols qualifiés,11,15.25
2019,Île-du-Prince-Édouard,Menaces,11,266.17
2019,Île-du-Prince-Édouard,Total des autres infractions avec violence,11,21.6
2019,Nouvelle-Écosse,Total des infractions de violence prévues au Code criminel,12,1421.19
2019,Nouvelle-Écosse,Homicide,12,0.62
2019,Nouvelle-Écosse,Total des autres infractions entraînant la mort,12,0.82
2019,Nouvelle-Écosse,Tentative de meurtre,12,4.33
2019,Nouvelle-Écosse,Agression sexuelle grave (niveau 3),12,0.41
2019,Nouvelle-Écosse,"Agression sexuelle, niveau 2, armée ou causant des lésions corporelles",12,1.55
2019,Nouvelle-Écosse,Agression sexuelle de niveau 1,12,91.01
2019,Nouvelle-Écosse,Total des infractions sexuelles contre les enfants,12,32.26
2019,Nouvelle-Écosse,Voies de fait graves (niveau 3),12,10.82
2019,Nouvelle-Écosse,Voies de fait armées ou causant des lésions corporelles (niveau 2),12,119.35
2019,Nouvelle-Écosse,Voies de fait simples (niveau 1),12,512.66
2019,Nouvelle-Écosse,Total des vols qualifiés,12,24.63
2019,Nouvelle-Écosse,Menaces,12,314.56
