Year,data.Geography,data.Age group,data.Sex,Value
2016,data.Nova Scotia,data.65 years and over,data.Females,
2017,data.Nova Scotia,data.65 years and over,data.Females,4.4
2018,data.Nova Scotia,data.65 years and over,data.Females,3.5
2019,data.Nova Scotia,data.65 years and over,data.Females,6.2
2020,data.Nova Scotia,data.65 years and over,data.Females,5.7
2015,data.New Brunswick,"data.Total, 12 years and over",data.Both sexes,17.5
2016,data.New Brunswick,"data.Total, 12 years and over",data.Both sexes,20.1
2017,data.New Brunswick,"data.Total, 12 years and over",data.Both sexes,20.5
2018,data.New Brunswick,"data.Total, 12 years and over",data.Both sexes,18.1
2019,data.New Brunswick,"data.Total, 12 years and over",data.Both sexes,18.6
2020,data.New Brunswick,"data.Total, 12 years and over",data.Both sexes,18.7
2015,data.New Brunswick,"data.Total, 12 years and over",data.Males,23.0
2016,data.New Brunswick,"data.Total, 12 years and over",data.Males,27.9
2017,data.New Brunswick,"data.Total, 12 years and over",data.Males,27.1
2018,data.New Brunswick,"data.Total, 12 years and over",data.Males,24.5
2019,data.New Brunswick,"data.Total, 12 years and over",data.Males,25.1
2020,data.New Brunswick,"data.Total, 12 years and over",data.Males,25.3
2015,data.New Brunswick,"data.Total, 12 years and over",data.Females,12.2
2016,data.New Brunswick,"data.Total, 12 years and over",data.Females,12.6
2017,data.New Brunswick,"data.Total, 12 years and over",data.Females,14.3
2018,data.New Brunswick,"data.Total, 12 years and over",data.Females,11.9
2019,data.New Brunswick,"data.Total, 12 years and over",data.Females,12.3
2020,data.New Brunswick,"data.Total, 12 years and over",data.Females,12.4
2015,data.New Brunswick,data.12 to 17 years,data.Both sexes,
2016,data.New Brunswick,data.12 to 17 years,data.Both sexes,
2017,data.New Brunswick,data.12 to 17 years,data.Both sexes,
2018,data.New Brunswick,data.12 to 17 years,data.Both sexes,
2019,data.New Brunswick,data.12 to 17 years,data.Both sexes,
2020,data.New Brunswick,data.12 to 17 years,data.Both sexes,
2015,data.New Brunswick,data.12 to 17 years,data.Males,
2016,data.New Brunswick,data.12 to 17 years,data.Males,
2017,data.New Brunswick,data.12 to 17 years,data.Males,
2018,data.New Brunswick,data.12 to 17 years,data.Males,
2019,data.New Brunswick,data.12 to 17 years,data.Males,
2020,data.New Brunswick,data.12 to 17 years,data.Males,
2015,data.New Brunswick,data.12 to 17 years,data.Females,
2016,data.New Brunswick,data.12 to 17 years,data.Females,
2017,data.New Brunswick,data.12 to 17 years,data.Females,
2018,data.New Brunswick,data.12 to 17 years,data.Females,
2019,data.New Brunswick,data.12 to 17 years,data.Females,
2020,data.New Brunswick,data.12 to 17 years,data.Females,
2015,data.New Brunswick,data.18 to 34 years,data.Both sexes,27.1
2016,data.New Brunswick,data.18 to 34 years,data.Both sexes,29.1
2017,data.New Brunswick,data.18 to 34 years,data.Both sexes,27.9
2018,data.New Brunswick,data.18 to 34 years,data.Both sexes,30.3
2019,data.New Brunswick,data.18 to 34 years,data.Both sexes,27.5
2020,data.New Brunswick,data.18 to 34 years,data.Both sexes,28.5
2015,data.New Brunswick,data.18 to 34 years,data.Males,31.6
2016,data.New Brunswick,data.18 to 34 years,data.Males,37.3
2017,data.New Brunswick,data.18 to 34 years,data.Males,32.7
2018,data.New Brunswick,data.18 to 34 years,data.Males,38.8
2019,data.New Brunswick,data.18 to 34 years,data.Males,35.7
2020,data.New Brunswick,data.18 to 34 years,data.Males,41.1
2015,data.New Brunswick,data.18 to 34 years,data.Females,22.4
2016,data.New Brunswick,data.18 to 34 years,data.Females,20.6
2017,data.New Brunswick,data.18 to 34 years,data.Females,23.1
2018,data.New Brunswick,data.18 to 34 years,data.Females,21.4
2019,data.New Brunswick,data.18 to 34 years,data.Females,19.1
2020,data.New Brunswick,data.18 to 34 years,data.Females,15.8
2015,data.New Brunswick,data.35 to 49 years,data.Both sexes,17.7
2016,data.New Brunswick,data.35 to 49 years,data.Both sexes,29.4
2017,data.New Brunswick,data.35 to 49 years,data.Both sexes,29.6
2018,data.New Brunswick,data.35 to 49 years,data.Both sexes,21.6
2019,data.New Brunswick,data.35 to 49 years,data.Both sexes,19.2
2020,data.New Brunswick,data.35 to 49 years,data.Both sexes,23.3
2015,data.New Brunswick,data.35 to 49 years,data.Males,24.6
2016,data.New Brunswick,data.35 to 49 years,data.Males,38.2
2017,data.New Brunswick,data.35 to 49 years,data.Males,36.6
2018,data.New Brunswick,data.35 to 49 years,data.Males,34.1
2019,data.New Brunswick,data.35 to 49 years,data.Males,28.6
2020,data.New Brunswick,data.35 to 49 years,data.Males,32.2
2015,data.New Brunswick,data.35 to 49 years,data.Females,11.3
2016,data.New Brunswick,data.35 to 49 years,data.Females,21.2
2017,data.New Brunswick,data.35 to 49 years,data.Females,23.0
2018,data.New Brunswick,data.35 to 49 years,data.Females,9.7
2019,data.New Brunswick,data.35 to 49 years,data.Females,10.4
2020,data.New Brunswick,data.35 to 49 years,data.Females,14.6
2015,data.New Brunswick,data.50 to 64 years,data.Both sexes,22.2
2016,data.New Brunswick,data.50 to 64 years,data.Both sexes,21.1
2017,data.New Brunswick,data.50 to 64 years,data.Both sexes,21.1
2018,data.New Brunswick,data.50 to 64 years,data.Both sexes,18.1
2019,data.New Brunswick,data.50 to 64 years,data.Both sexes,22.5
2020,data.New Brunswick,data.50 to 64 years,data.Both sexes,21.1
2015,data.New Brunswick,data.50 to 64 years,data.Males,28.6
2016,data.New Brunswick,data.50 to 64 years,data.Males,33.5
2017,data.New Brunswick,data.50 to 64 years,data.Males,30.3
2018,data.New Brunswick,data.50 to 64 years,data.Males,22.0
2019,data.New Brunswick,data.50 to 64 years,data.Males,28.2
2020,data.New Brunswick,data.50 to 64 years,data.Males,24.5
2015,data.New Brunswick,data.50 to 64 years,data.Females,15.9
2016,data.New Brunswick,data.50 to 64 years,data.Females,9.3
2017,data.New Brunswick,data.50 to 64 years,data.Females,12.4
2018,data.New Brunswick,data.50 to 64 years,data.Females,14.5
2019,data.New Brunswick,data.50 to 64 years,data.Females,17.2
2020,data.New Brunswick,data.50 to 64 years,data.Females,17.7
2015,data.New Brunswick,data.65 years and over,data.Both sexes,6.2
2016,data.New Brunswick,data.65 years and over,data.Both sexes,5.1
2017,data.New Brunswick,data.65 years and over,data.Both sexes,9.2
2018,data.New Brunswick,data.65 years and over,data.Both sexes,7.0
2019,data.New Brunswick,data.65 years and over,data.Both sexes,9.3
2020,data.New Brunswick,data.65 years and over,data.Both sexes,7.5
2015,data.New Brunswick,data.65 years and over,data.Males,10.6
2016,data.New Brunswick,data.65 years and over,data.Males,7.5
2017,data.New Brunswick,data.65 years and over,data.Males,14.9
2018,data.New Brunswick,data.65 years and over,data.Males,10.9
2019,data.New Brunswick,data.65 years and over,data.Males,13.7
2020,data.New Brunswick,data.65 years and over,data.Males,10.5
2015,data.New Brunswick,data.65 years and over,data.Females,
2016,data.New Brunswick,data.65 years and over,data.Females,
2017,data.New Brunswick,data.65 years and over,data.Females,4.2
2018,data.New Brunswick,data.65 years and over,data.Females,
2019,data.New Brunswick,data.65 years and over,data.Females,5.5
2020,data.New Brunswick,data.65 years and over,data.Females,4.8
2015,data.Quebec,"data.Total, 12 years and over",data.Both sexes,20.2
2016,data.Quebec,"data.Total, 12 years and over",data.Both sexes,22.2
2017,data.Quebec,"data.Total, 12 years and over",data.Both sexes,22.8
2018,data.Quebec,"data.Total, 12 years and over",data.Both sexes,21.2
2019,data.Quebec,"data.Total, 12 years and over",data.Both sexes,19.9
2020,data.Quebec,"data.Total, 12 years and over",data.Both sexes,17.5
2015,data.Quebec,"data.Total, 12 years and over",data.Males,24.6
2016,data.Quebec,"data.Total, 12 years and over",data.Males,25.5
2017,data.Quebec,"data.Total, 12 years and over",data.Males,26.9
2018,data.Quebec,"data.Total, 12 years and over",data.Males,24.7
2019,data.Quebec,"data.Total, 12 years and over",data.Males,23.7
2020,data.Quebec,"data.Total, 12 years and over",data.Males,21.5
2015,data.Quebec,"data.Total, 12 years and over",data.Females,15.9
2016,data.Quebec,"data.Total, 12 years and over",data.Females,19.0
2017,data.Quebec,"data.Total, 12 years and over",data.Females,18.7
2018,data.Quebec,"data.Total, 12 years and over",data.Females,17.7
2019,data.Quebec,"data.Total, 12 years and over",data.Females,16.2
2020,data.Quebec,"data.Total, 12 years and over",data.Females,13.6
2015,data.Quebec,data.12 to 17 years,data.Both sexes,5.4
2016,data.Quebec,data.12 to 17 years,data.Both sexes,6.8
2017,data.Quebec,data.12 to 17 years,data.Both sexes,8.0
2018,data.Quebec,data.12 to 17 years,data.Both sexes,6.6
2019,data.Quebec,data.12 to 17 years,data.Both sexes,3.5
2020,data.Quebec,data.12 to 17 years,data.Both sexes,4.0
2015,data.Quebec,data.12 to 17 years,data.Males,6.8
2016,data.Quebec,data.12 to 17 years,data.Males,5.8
2017,data.Quebec,data.12 to 17 years,data.Males,9.6
2018,data.Quebec,data.12 to 17 years,data.Males,7.0
2019,data.Quebec,data.12 to 17 years,data.Males,4.4
2020,data.Quebec,data.12 to 17 years,data.Males,6.8
2015,data.Quebec,data.12 to 17 years,data.Females,3.9
2016,data.Quebec,data.12 to 17 years,data.Females,7.9
2017,data.Quebec,data.12 to 17 years,data.Females,6.3
2018,data.Quebec,data.12 to 17 years,data.Females,6.2
2019,data.Quebec,data.12 to 17 years,data.Females,2.6
2020,data.Quebec,data.12 to 17 years,data.Females,
2015,data.Quebec,data.18 to 34 years,data.Both sexes,32.9
2016,data.Quebec,data.18 to 34 years,data.Both sexes,32.7
2017,data.Quebec,data.18 to 34 years,data.Both sexes,35.1
2018,data.Quebec,data.18 to 34 years,data.Both sexes,32.8
2019,data.Quebec,data.18 to 34 years,data.Both sexes,28.2
2020,data.Quebec,data.18 to 34 years,data.Both sexes,22.3
2015,data.Quebec,data.18 to 34 years,data.Males,38.4
2016,data.Quebec,data.18 to 34 years,data.Males,36.6
2017,data.Quebec,data.18 to 34 years,data.Males,42.0
2018,data.Quebec,data.18 to 34 years,data.Males,37.0
2019,data.Quebec,data.18 to 34 years,data.Males,31.3
2020,data.Quebec,data.18 to 34 years,data.Males,27.0
2015,data.Quebec,data.18 to 34 years,data.Females,27.3
2016,data.Quebec,data.18 to 34 years,data.Females,28.7
2017,data.Quebec,data.18 to 34 years,data.Females,28.1
2018,data.Quebec,data.18 to 34 years,data.Females,28.6
2019,data.Quebec,data.18 to 34 years,data.Females,25.0
2020,data.Quebec,data.18 to 34 years,data.Females,17.3
2015,data.Quebec,data.35 to 49 years,data.Both sexes,22.0
2016,data.Quebec,data.35 to 49 years,data.Both sexes,27.0
2017,data.Quebec,data.35 to 49 years,data.Both sexes,26.6
2018,data.Quebec,data.35 to 49 years,data.Both sexes,25.7
2019,data.Quebec,data.35 to 49 years,data.Both sexes,27.6
2020,data.Quebec,data.35 to 49 years,data.Both sexes,24.3
2015,data.Quebec,data.35 to 49 years,data.Males,26.6
2016,data.Quebec,data.35 to 49 years,data.Males,28.7
2017,data.Quebec,data.35 to 49 years,data.Males,29.3
2018,data.Quebec,data.35 to 49 years,data.Males,30.4
2019,data.Quebec,data.35 to 49 years,data.Males,33.7
2020,data.Quebec,data.35 to 49 years,data.Males,28.8
2015,data.Quebec,data.35 to 49 years,data.Females,17.4
2016,data.Quebec,data.35 to 49 years,data.Females,25.1
2017,data.Quebec,data.35 to 49 years,data.Females,23.8
2018,data.Quebec,data.35 to 49 years,data.Females,20.9
2019,data.Quebec,data.35 to 49 years,data.Females,21.3
2020,data.Quebec,data.35 to 49 years,data.Females,19.7
2015,data.Quebec,data.50 to 64 years,data.Both sexes,19.4
2016,data.Quebec,data.50 to 64 years,data.Both sexes,22.2
2017,data.Quebec,data.50 to 64 years,data.Both sexes,22.1
2018,data.Quebec,data.50 to 64 years,data.Both sexes,19.9
2019,data.Quebec,data.50 to 64 years,data.Both sexes,19.5
2020,data.Quebec,data.50 to 64 years,data.Both sexes,19.2
2015,data.Quebec,data.50 to 64 years,data.Males,23.2
2016,data.Quebec,data.50 to 64 years,data.Males,26.8
2017,data.Quebec,data.50 to 64 years,data.Males,25.4
2018,data.Quebec,data.50 to 64 years,data.Males,22.1
2019,data.Quebec,data.50 to 64 years,data.Males,22.4
2020,data.Quebec,data.50 to 64 years,data.Males,23.0
2015,data.Quebec,data.50 to 64 years,data.Females,15.5
2016,data.Quebec,data.50 to 64 years,data.Females,17.5
2017,data.Quebec,data.50 to 64 years,data.Females,18.8
2018,data.Quebec,data.50 to 64 years,data.Females,17.6
2019,data.Quebec,data.50 to 64 years,data.Females,16.5
2020,data.Quebec,data.50 to 64 years,data.Females,15.3
2015,data.Quebec,data.65 years and over,data.Both sexes,7.7
2016,data.Quebec,data.65 years and over,data.Both sexes,8.9
2017,data.Quebec,data.65 years and over,data.Both sexes,9.4
2018,data.Quebec,data.65 years and over,data.Both sexes,9.0
2019,data.Quebec,data.65 years and over,data.Both sexes,8.3
2020,data.Quebec,data.65 years and over,data.Both sexes,7.8
2015,data.Quebec,data.65 years and over,data.Males,10.9
2016,data.Quebec,data.65 years and over,data.Males,11.7
2017,data.Quebec,data.65 years and over,data.Males,12.5
2018,data.Quebec,data.65 years and over,data.Males,12.3
2019,data.Quebec,data.65 years and over,data.Males,11.3
2020,data.Quebec,data.65 years and over,data.Males,9.9
2015,data.Quebec,data.65 years and over,data.Females,5.0
2016,data.Quebec,data.65 years and over,data.Females,6.6
2017,data.Quebec,data.65 years and over,data.Females,6.8
2018,data.Quebec,data.65 years and over,data.Females,6.2
2019,data.Quebec,data.65 years and over,data.Females,5.7
2020,data.Quebec,data.65 years and over,data.Females,5.8
2015,data.Ontario,"data.Total, 12 years and over",data.Both sexes,18.9
2016,data.Ontario,"data.Total, 12 years and over",data.Both sexes,17.5
2017,data.Ontario,"data.Total, 12 years and over",data.Both sexes,17.9
2018,data.Ontario,"data.Total, 12 years and over",data.Both sexes,17.3
2019,data.Ontario,"data.Total, 12 years and over",data.Both sexes,16.2
2020,data.Ontario,"data.Total, 12 years and over",data.Both sexes,15.0
2015,data.Ontario,"data.Total, 12 years and over",data.Males,23.8
2016,data.Ontario,"data.Total, 12 years and over",data.Males,22.8
2017,data.Ontario,"data.Total, 12 years and over",data.Males,21.5
2018,data.Ontario,"data.Total, 12 years and over",data.Males,21.6
2019,data.Ontario,"data.Total, 12 years and over",data.Males,20.6
2020,data.Ontario,"data.Total, 12 years and over",data.Males,18.1
2015,data.Ontario,"data.Total, 12 years and over",data.Females,14.2
2016,data.Ontario,"data.Total, 12 years and over",data.Females,12.4
2017,data.Ontario,"data.Total, 12 years and over",data.Females,14.4
2018,data.Ontario,"data.Total, 12 years and over",data.Females,13.3
2019,data.Ontario,"data.Total, 12 years and over",data.Females,12.0
2020,data.Ontario,"data.Total, 12 years and over",data.Females,12.1
2015,data.Ontario,data.12 to 17 years,data.Both sexes,3.8
2016,data.Ontario,data.12 to 17 years,data.Both sexes,3.2
2017,data.Ontario,data.12 to 17 years,data.Both sexes,3.8
2018,data.Ontario,data.12 to 17 years,data.Both sexes,2.7
2019,data.Ontario,data.12 to 17 years,data.Both sexes,1.7
2020,data.Ontario,data.12 to 17 years,data.Both sexes,2.1
2015,data.Ontario,data.12 to 17 years,data.Males,4.6
2016,data.Ontario,data.12 to 17 years,data.Males,3.6
2017,data.Ontario,data.12 to 17 years,data.Males,2.6
2018,data.Ontario,data.12 to 17 years,data.Males,
2019,data.Ontario,data.12 to 17 years,data.Males,
2020,data.Ontario,data.12 to 17 years,data.Males,
2015,data.Ontario,data.12 to 17 years,data.Females,3.0
2016,data.Ontario,data.12 to 17 years,data.Females,
2017,data.Ontario,data.12 to 17 years,data.Females,5.1
2018,data.Ontario,data.12 to 17 years,data.Females,3.2
2019,data.Ontario,data.12 to 17 years,data.Females,
2020,data.Ontario,data.12 to 17 years,data.Females,
2015,data.Ontario,data.18 to 34 years,data.Both sexes,30.3
2016,data.Ontario,data.18 to 34 years,data.Both sexes,27.8
2017,data.Ontario,data.18 to 34 years,data.Both sexes,26.9
2018,data.Ontario,data.18 to 34 years,data.Both sexes,25.7
2019,data.Ontario,data.18 to 34 years,data.Both sexes,22.8
2020,data.Ontario,data.18 to 34 years,data.Both sexes,19.4
2015,data.Ontario,data.18 to 34 years,data.Males,35.9
2016,data.Ontario,data.18 to 34 years,data.Males,32.8
2017,data.Ontario,data.18 to 34 years,data.Males,30.8
2018,data.Ontario,data.18 to 34 years,data.Males,30.5
2019,data.Ontario,data.18 to 34 years,data.Males,27.2
2020,data.Ontario,data.18 to 34 years,data.Males,20.7
2015,data.Ontario,data.18 to 34 years,data.Females,24.8
2016,data.Ontario,data.18 to 34 years,data.Females,22.8
2017,data.Ontario,data.18 to 34 years,data.Females,23.0
2018,data.Ontario,data.18 to 34 years,data.Females,20.9
2019,data.Ontario,data.18 to 34 years,data.Females,18.3
2020,data.Ontario,data.18 to 34 years,data.Females,18.0
2015,data.Ontario,data.35 to 49 years,data.Both sexes,20.0
2016,data.Ontario,data.35 to 49 years,data.Both sexes,18.0
2017,data.Ontario,data.35 to 49 years,data.Both sexes,20.7
2018,data.Ontario,data.35 to 49 years,data.Both sexes,21.1
2019,data.Ontario,data.35 to 49 years,data.Both sexes,19.5
2020,data.Ontario,data.35 to 49 years,data.Both sexes,18.1
2015,data.Ontario,data.35 to 49 years,data.Males,26.0
2016,data.Ontario,data.35 to 49 years,data.Males,24.9
2017,data.Ontario,data.35 to 49 years,data.Males,24.7
2018,data.Ontario,data.35 to 49 years,data.Males,26.0
2019,data.Ontario,data.35 to 49 years,data.Males,25.6
2020,data.Ontario,data.35 to 49 years,data.Males,21.6
2015,data.Ontario,data.35 to 49 years,data.Females,14.3
2016,data.Ontario,data.35 to 49 years,data.Females,11.4
2017,data.Ontario,data.35 to 49 years,data.Females,16.8
2018,data.Ontario,data.35 to 49 years,data.Females,16.5
2019,data.Ontario,data.35 to 49 years,data.Females,13.7
2020,data.Ontario,data.35 to 49 years,data.Females,14.8
2015,data.Ontario,data.50 to 64 years,data.Both sexes,19.7
2016,data.Ontario,data.50 to 64 years,data.Both sexes,18.2
2017,data.Ontario,data.50 to 64 years,data.Both sexes,18.0
2018,data.Ontario,data.50 to 64 years,data.Both sexes,17.8
2019,data.Ontario,data.50 to 64 years,data.Both sexes,17.6
2020,data.Ontario,data.50 to 64 years,data.Both sexes,17.3
2015,data.Ontario,data.50 to 64 years,data.Males,24.7
2016,data.Ontario,data.50 to 64 years,data.Males,24.2
2017,data.Ontario,data.50 to 64 years,data.Males,22.4
2018,data.Ontario,data.50 to 64 years,data.Males,23.3
2019,data.Ontario,data.50 to 64 years,data.Males,22.0
2020,data.Ontario,data.50 to 64 years,data.Males,21.9
2015,data.Ontario,data.50 to 64 years,data.Females,14.7
2016,data.Ontario,data.50 to 64 years,data.Females,12.3
2017,data.Ontario,data.50 to 64 years,data.Females,13.7
2018,data.Ontario,data.50 to 64 years,data.Females,12.4
2019,data.Ontario,data.50 to 64 years,data.Females,13.3
2020,data.Ontario,data.50 to 64 years,data.Females,12.8
2015,data.Ontario,data.65 years and over,data.Both sexes,5.7
2016,data.Ontario,data.65 years and over,data.Both sexes,6.7
2017,data.Ontario,data.65 years and over,data.Both sexes,7.0
2018,data.Ontario,data.65 years and over,data.Both sexes,6.2
2019,data.Ontario,data.65 years and over,data.Both sexes,7.0
2020,data.Ontario,data.65 years and over,data.Both sexes,7.7
2015,data.Ontario,data.65 years and over,data.Males,8.8
2016,data.Ontario,data.65 years and over,data.Males,10.6
2017,data.Ontario,data.65 years and over,data.Males,9.8
2018,data.Ontario,data.65 years and over,data.Males,8.2
2019,data.Ontario,data.65 years and over,data.Males,10.5
2020,data.Ontario,data.65 years and over,data.Males,11.6
2015,data.Ontario,data.65 years and over,data.Females,3.2
2016,data.Ontario,data.65 years and over,data.Females,3.4
2017,data.Ontario,data.65 years and over,data.Females,4.6
2018,data.Ontario,data.65 years and over,data.Females,4.4
2019,data.Ontario,data.65 years and over,data.Females,4.2
2020,data.Ontario,data.65 years and over,data.Females,4.4
2015,data.Manitoba,"data.Total, 12 years and over",data.Both sexes,19.6
2016,data.Manitoba,"data.Total, 12 years and over",data.Both sexes,16.8
2017,data.Manitoba,"data.Total, 12 years and over",data.Both sexes,16.7
2018,data.Manitoba,"data.Total, 12 years and over",data.Both sexes,16.0
2019,data.Manitoba,"data.Total, 12 years and over",data.Both sexes,20.2
2020,data.Manitoba,"data.Total, 12 years and over",data.Both sexes,15.8
2015,data.Manitoba,"data.Total, 12 years and over",data.Males,24.5
2016,data.Manitoba,"data.Total, 12 years and over",data.Males,20.5
2017,data.Manitoba,"data.Total, 12 years and over",data.Males,21.6
2018,data.Manitoba,"data.Total, 12 years and over",data.Males,19.6
2019,data.Manitoba,"data.Total, 12 years and over",data.Males,25.7
2020,data.Manitoba,"data.Total, 12 years and over",data.Males,18.5
2015,data.Manitoba,"data.Total, 12 years and over",data.Females,14.9
2016,data.Manitoba,"data.Total, 12 years and over",data.Females,13.1
2017,data.Manitoba,"data.Total, 12 years and over",data.Females,11.8
2018,data.Manitoba,"data.Total, 12 years and over",data.Females,12.4
2019,data.Manitoba,"data.Total, 12 years and over",data.Females,14.8
2020,data.Manitoba,"data.Total, 12 years and over",data.Females,13.1
2015,data.Manitoba,data.12 to 17 years,data.Both sexes,
2016,data.Manitoba,data.12 to 17 years,data.Both sexes,
2017,data.Manitoba,data.12 to 17 years,data.Both sexes,
2018,data.Manitoba,data.12 to 17 years,data.Both sexes,
2019,data.Manitoba,data.12 to 17 years,data.Both sexes,
2020,data.Manitoba,data.12 to 17 years,data.Both sexes,
2015,data.Manitoba,data.12 to 17 years,data.Males,
2016,data.Manitoba,data.12 to 17 years,data.Males,
2017,data.Manitoba,data.12 to 17 years,data.Males,
2018,data.Manitoba,data.12 to 17 years,data.Males,
2019,data.Manitoba,data.12 to 17 years,data.Males,
2020,data.Manitoba,data.12 to 17 years,data.Males,
2015,data.Manitoba,data.12 to 17 years,data.Females,
2016,data.Manitoba,data.12 to 17 years,data.Females,
2017,data.Manitoba,data.12 to 17 years,data.Females,
2018,data.Manitoba,data.12 to 17 years,data.Females,
2019,data.Manitoba,data.12 to 17 years,data.Females,
2020,data.Manitoba,data.12 to 17 years,data.Females,
2015,data.Manitoba,data.18 to 34 years,data.Both sexes,30.0
2016,data.Manitoba,data.18 to 34 years,data.Both sexes,26.5
2017,data.Manitoba,data.18 to 34 years,data.Both sexes,23.3
2018,data.Manitoba,data.18 to 34 years,data.Both sexes,21.9
2019,data.Manitoba,data.18 to 34 years,data.Both sexes,32.0
2020,data.Manitoba,data.18 to 34 years,data.Both sexes,24.7
2015,data.Manitoba,data.18 to 34 years,data.Males,32.8
2016,data.Manitoba,data.18 to 34 years,data.Males,31.6
2017,data.Manitoba,data.18 to 34 years,data.Males,26.9
2018,data.Manitoba,data.18 to 34 years,data.Males,28.6
2019,data.Manitoba,data.18 to 34 years,data.Males,39.7
2020,data.Manitoba,data.18 to 34 years,data.Males,25.3
2015,data.Manitoba,data.18 to 34 years,data.Females,27.0
2016,data.Manitoba,data.18 to 34 years,data.Females,21.4
2017,data.Manitoba,data.18 to 34 years,data.Females,19.7
2018,data.Manitoba,data.18 to 34 years,data.Females,14.9
2019,data.Manitoba,data.18 to 34 years,data.Females,23.9
2020,data.Manitoba,data.18 to 34 years,data.Females,24.1
2015,data.Manitoba,data.35 to 49 years,data.Both sexes,20.2
2016,data.Manitoba,data.35 to 49 years,data.Both sexes,20.4
2017,data.Manitoba,data.35 to 49 years,data.Both sexes,25.2
2018,data.Manitoba,data.35 to 49 years,data.Both sexes,19.3
2019,data.Manitoba,data.35 to 49 years,data.Both sexes,18.2
2020,data.Manitoba,data.35 to 49 years,data.Both sexes,15.3
2015,data.Manitoba,data.35 to 49 years,data.Males,24.9
2016,data.Manitoba,data.35 to 49 years,data.Males,22.7
2017,data.Manitoba,data.35 to 49 years,data.Males,36.2
2018,data.Manitoba,data.35 to 49 years,data.Males,22.3
2019,data.Manitoba,data.35 to 49 years,data.Males,21.4
2020,data.Manitoba,data.35 to 49 years,data.Males,16.5
2015,data.Manitoba,data.35 to 49 years,data.Females,15.6
2016,data.Manitoba,data.35 to 49 years,data.Females,18.2
2017,data.Manitoba,data.35 to 49 years,data.Females,14.5
2018,data.Manitoba,data.35 to 49 years,data.Females,16.3
2019,data.Manitoba,data.35 to 49 years,data.Females,15.1
2020,data.Manitoba,data.35 to 49 years,data.Females,14.1
2015,data.Manitoba,data.50 to 64 years,data.Both sexes,22.2
2016,data.Manitoba,data.50 to 64 years,data.Both sexes,15.7
2017,data.Manitoba,data.50 to 64 years,data.Both sexes,14.4
2018,data.Manitoba,data.50 to 64 years,data.Both sexes,18.3
2019,data.Manitoba,data.50 to 64 years,data.Both sexes,24.9
2020,data.Manitoba,data.50 to 64 years,data.Both sexes,18.0
2015,data.Manitoba,data.50 to 64 years,data.Males,33.2
2016,data.Manitoba,data.50 to 64 years,data.Males,20.8
2017,data.Manitoba,data.50 to 64 years,data.Males,18.9
2018,data.Manitoba,data.50 to 64 years,data.Males,20.8
2019,data.Manitoba,data.50 to 64 years,data.Males,33.3
2020,data.Manitoba,data.50 to 64 years,data.Males,25.8
2015,data.Manitoba,data.50 to 64 years,data.Females,11.3
2016,data.Manitoba,data.50 to 64 years,data.Females,10.3
2017,data.Manitoba,data.50 to 64 years,data.Females,9.9
2018,data.Manitoba,data.50 to 64 years,data.Females,15.8
2019,data.Manitoba,data.50 to 64 years,data.Females,16.3
2020,data.Manitoba,data.50 to 64 years,data.Females,10.4
2015,data.Manitoba,data.65 years and over,data.Both sexes,6.5
2016,data.Manitoba,data.65 years and over,data.Both sexes,5.0
2017,data.Manitoba,data.65 years and over,data.Both sexes,5.5
2018,data.Manitoba,data.65 years and over,data.Both sexes,7.1
2019,data.Manitoba,data.65 years and over,data.Both sexes,6.4
2020,data.Manitoba,data.65 years and over,data.Both sexes,5.6
2015,data.Manitoba,data.65 years and over,data.Males,8.8
2016,data.Manitoba,data.65 years and over,data.Males,7.6
2017,data.Manitoba,data.65 years and over,data.Males,7.1
2018,data.Manitoba,data.65 years and over,data.Males,9.0
2019,data.Manitoba,data.65 years and over,data.Males,9.2
2020,data.Manitoba,data.65 years and over,data.Males,8.1
2015,data.Manitoba,data.65 years and over,data.Females,4.6
2016,data.Manitoba,data.65 years and over,data.Females,2.8
2017,data.Manitoba,data.65 years and over,data.Females,4.1
2018,data.Manitoba,data.65 years and over,data.Females,5.4
2019,data.Manitoba,data.65 years and over,data.Females,4.0
2020,data.Manitoba,data.65 years and over,data.Females,3.4
2015,data.Saskatchewan,"data.Total, 12 years and over",data.Both sexes,21.7
2016,data.Saskatchewan,"data.Total, 12 years and over",data.Both sexes,18.8
2017,data.Saskatchewan,"data.Total, 12 years and over",data.Both sexes,21.9
2018,data.Saskatchewan,"data.Total, 12 years and over",data.Both sexes,20.4
2019,data.Saskatchewan,"data.Total, 12 years and over",data.Both sexes,20.0
2020,data.Saskatchewan,"data.Total, 12 years and over",data.Both sexes,18.5
2015,data.Saskatchewan,"data.Total, 12 years and over",data.Males,28.5
2016,data.Saskatchewan,"data.Total, 12 years and over",data.Males,24.9
2017,data.Saskatchewan,"data.Total, 12 years and over",data.Males,27.8
2018,data.Saskatchewan,"data.Total, 12 years and over",data.Males,26.8
2019,data.Saskatchewan,"data.Total, 12 years and over",data.Males,28.0
2020,data.Saskatchewan,"data.Total, 12 years and over",data.Males,22.4
2015,data.Saskatchewan,"data.Total, 12 years and over",data.Females,14.8
2016,data.Saskatchewan,"data.Total, 12 years and over",data.Females,12.7
2017,data.Saskatchewan,"data.Total, 12 years and over",data.Females,16.0
2018,data.Saskatchewan,"data.Total, 12 years and over",data.Females,13.8
