Year,Geography,Age group,Sex,GeoCode,Value
2017,Quebec,35 to 49 years,Females,24,46.2
2017,Quebec,50 to 64 years,Both sexes,24,31.9
2017,Quebec,50 to 64 years,Males,24,23.3
2017,Quebec,50 to 64 years,Females,24,40.4
2017,Quebec,65 years and over,Both sexes,24,37.4
2017,Quebec,65 years and over,Males,24,29.0
2017,Quebec,65 years and over,Females,24,44.4
2017,Ontario,"Total, 12 years and over",Both sexes,35,26.7
2017,Ontario,"Total, 12 years and over",Males,35,20.9
2017,Ontario,"Total, 12 years and over",Females,35,32.1
2017,Ontario,12 to 17 years,Both sexes,35,23.6
2017,Ontario,12 to 17 years,Males,35,19.8
2017,Ontario,12 to 17 years,Females,35,27.5
2017,Ontario,18 to 34 years,Both sexes,35,25.4
2017,Ontario,18 to 34 years,Males,35,19.9
2017,Ontario,18 to 34 years,Females,35,30.7
2017,Ontario,35 to 49 years,Both sexes,35,26.7
2017,Ontario,35 to 49 years,Males,35,21.3
2017,Ontario,35 to 49 years,Females,35,31.7
2017,Ontario,50 to 64 years,Both sexes,35,27.6
2017,Ontario,50 to 64 years,Males,35,21.2
2017,Ontario,50 to 64 years,Females,35,33.7
2017,Ontario,65 years and over,Both sexes,35,28.7
2017,Ontario,65 years and over,Males,35,22.2
2017,Ontario,65 years and over,Females,35,34.0
2017,Manitoba,"Total, 12 years and over",Both sexes,46,25.0
2017,Manitoba,"Total, 12 years and over",Males,46,20.6
2017,Manitoba,"Total, 12 years and over",Females,46,29.3
2017,Manitoba,12 to 17 years,Both sexes,46,22.4
2017,Manitoba,12 to 17 years,Males,46,27.4
2017,Manitoba,12 to 17 years,Females,46,17.4
2017,Manitoba,18 to 34 years,Both sexes,46,24.3
2017,Manitoba,18 to 34 years,Males,46,19.3
2017,Manitoba,18 to 34 years,Females,46,29.4
2017,Manitoba,35 to 49 years,Both sexes,46,29.2
2017,Manitoba,35 to 49 years,Males,46,21.7
2017,Manitoba,35 to 49 years,Females,46,36.6
2017,Manitoba,50 to 64 years,Both sexes,46,22.7
2017,Manitoba,50 to 64 years,Males,46,18.2
2017,Manitoba,50 to 64 years,Females,46,27.2
2017,Manitoba,65 years and over,Both sexes,46,24.8
2017,Manitoba,65 years and over,Males,46,21.5
2017,Manitoba,65 years and over,Females,46,27.6
2017,Saskatchewan,"Total, 12 years and over",Both sexes,47,26.0
2017,Saskatchewan,"Total, 12 years and over",Males,47,19.3
2017,Saskatchewan,"Total, 12 years and over",Females,47,32.7
2017,Saskatchewan,12 to 17 years,Both sexes,47,24.8
2017,Saskatchewan,12 to 17 years,Males,47,21.4
2017,Saskatchewan,12 to 17 years,Females,47,28.6
2017,Saskatchewan,18 to 34 years,Both sexes,47,23.7
2017,Saskatchewan,18 to 34 years,Males,47,16.6
2017,Saskatchewan,18 to 34 years,Females,47,30.9
2017,Saskatchewan,35 to 49 years,Both sexes,47,27.6
2017,Saskatchewan,35 to 49 years,Males,47,20.8
2017,Saskatchewan,35 to 49 years,Females,47,34.9
2017,Saskatchewan,50 to 64 years,Both sexes,47,28.4
2017,Saskatchewan,50 to 64 years,Males,47,21.1
2017,Saskatchewan,50 to 64 years,Females,47,36.2
2017,Saskatchewan,65 years and over,Both sexes,47,24.7
2017,Saskatchewan,65 years and over,Males,47,18.5
2017,Saskatchewan,65 years and over,Females,47,30.0
2017,Alberta,"Total, 12 years and over",Both sexes,48,27.4
2017,Alberta,"Total, 12 years and over",Males,48,21.4
2017,Alberta,"Total, 12 years and over",Females,48,33.5
2017,Alberta,12 to 17 years,Both sexes,48,25.3
2017,Alberta,12 to 17 years,Males,48,21.7
2017,Alberta,12 to 17 years,Females,48,29.1
2017,Alberta,18 to 34 years,Both sexes,48,26.8
2017,Alberta,18 to 34 years,Males,48,23.4
2017,Alberta,18 to 34 years,Females,48,30.3
2017,Alberta,35 to 49 years,Both sexes,48,29.7
2017,Alberta,35 to 49 years,Males,48,22.7
2017,Alberta,35 to 49 years,Females,48,37.4
2017,Alberta,50 to 64 years,Both sexes,48,25.7
2017,Alberta,50 to 64 years,Males,48,18.6
2017,Alberta,50 to 64 years,Females,48,33.1
2017,Alberta,65 years and over,Both sexes,48,28.3
2017,Alberta,65 years and over,Males,48,18.8
2017,Alberta,65 years and over,Females,48,36.3
2017,British Columbia,"Total, 12 years and over",Both sexes,59,28.8
2017,British Columbia,"Total, 12 years and over",Males,59,21.9
2017,British Columbia,"Total, 12 years and over",Females,59,35.4
2017,British Columbia,12 to 17 years,Both sexes,59,26.9
2017,British Columbia,12 to 17 years,Males,59,23.1
2017,British Columbia,12 to 17 years,Females,59,30.8
2017,British Columbia,18 to 34 years,Both sexes,59,27.3
2017,British Columbia,18 to 34 years,Males,59,20.3
2017,British Columbia,18 to 34 years,Females,59,34.3
2017,British Columbia,35 to 49 years,Both sexes,59,32.3
2017,British Columbia,35 to 49 years,Males,59,26.1
2017,British Columbia,35 to 49 years,Females,59,38.1
2017,British Columbia,50 to 64 years,Both sexes,59,26.1
2017,British Columbia,50 to 64 years,Males,59,18.8
2017,British Columbia,50 to 64 years,Females,59,33.2
2017,British Columbia,65 years and over,Both sexes,59,30.8
2017,British Columbia,65 years and over,Males,59,22.8
2017,British Columbia,65 years and over,Females,59,37.9
2018,Canada,"Total, 12 years and over",Males,,
2018,Canada,"Total, 12 years and over",Females,,
2018,Canada,12 to 17 years,Both sexes,,
2018,Canada,12 to 17 years,Males,,
2018,Canada,12 to 17 years,Females,,
2018,Canada,18 to 34 years,Both sexes,,
2018,Canada,18 to 34 years,Males,,
2018,Canada,18 to 34 years,Females,,
2018,Canada,35 to 49 years,Both sexes,,
2018,Canada,35 to 49 years,Males,,
2018,Canada,35 to 49 years,Females,,
2018,Canada,50 to 64 years,Both sexes,,
2018,Canada,50 to 64 years,Males,,
2018,Canada,50 to 64 years,Females,,
2018,Canada,65 years and over,Both sexes,,
2018,Canada,65 years and over,Males,,
2018,Canada,65 years and over,Females,,
2018,Newfoundland and Labrador,"Total, 12 years and over",Both sexes,10,
2018,Newfoundland and Labrador,"Total, 12 years and over",Males,10,
2018,Newfoundland and Labrador,"Total, 12 years and over",Females,10,
2018,Newfoundland and Labrador,12 to 17 years,Both sexes,10,
2018,Newfoundland and Labrador,12 to 17 years,Males,10,
2018,Newfoundland and Labrador,12 to 17 years,Females,10,
2018,Newfoundland and Labrador,18 to 34 years,Both sexes,10,
2018,Newfoundland and Labrador,18 to 34 years,Males,10,
2018,Newfoundland and Labrador,18 to 34 years,Females,10,
2018,Newfoundland and Labrador,35 to 49 years,Both sexes,10,
2018,Newfoundland and Labrador,35 to 49 years,Males,10,
2018,Newfoundland and Labrador,35 to 49 years,Females,10,
2018,Newfoundland and Labrador,50 to 64 years,Both sexes,10,
2018,Newfoundland and Labrador,50 to 64 years,Males,10,
2018,Newfoundland and Labrador,50 to 64 years,Females,10,
2018,Newfoundland and Labrador,65 years and over,Both sexes,10,
2018,Newfoundland and Labrador,65 years and over,Males,10,
2018,Newfoundland and Labrador,65 years and over,Females,10,
2018,Prince Edward Island,"Total, 12 years and over",Both sexes,11,
2018,Prince Edward Island,"Total, 12 years and over",Males,11,
2018,Prince Edward Island,"Total, 12 years and over",Females,11,
2018,Prince Edward Island,12 to 17 years,Both sexes,11,
2018,Prince Edward Island,12 to 17 years,Males,11,
2018,Prince Edward Island,12 to 17 years,Females,11,
2018,Prince Edward Island,18 to 34 years,Both sexes,11,
2018,Prince Edward Island,18 to 34 years,Males,11,
2018,Prince Edward Island,18 to 34 years,Females,11,
2018,Prince Edward Island,35 to 49 years,Both sexes,11,
2018,Prince Edward Island,35 to 49 years,Males,11,
2018,Prince Edward Island,35 to 49 years,Females,11,
2018,Prince Edward Island,50 to 64 years,Both sexes,11,
2018,Prince Edward Island,50 to 64 years,Males,11,
2018,Prince Edward Island,50 to 64 years,Females,11,
2018,Prince Edward Island,65 years and over,Both sexes,11,
2018,Prince Edward Island,65 years and over,Males,11,
2018,Prince Edward Island,65 years and over,Females,11,
2018,Nova Scotia,"Total, 12 years and over",Both sexes,12,
2018,Nova Scotia,"Total, 12 years and over",Males,12,
2018,Nova Scotia,"Total, 12 years and over",Females,12,
2018,Nova Scotia,12 to 17 years,Both sexes,12,
2018,Nova Scotia,12 to 17 years,Males,12,
2018,Nova Scotia,12 to 17 years,Females,12,
2018,Nova Scotia,18 to 34 years,Both sexes,12,
2018,Nova Scotia,18 to 34 years,Males,12,
2018,Nova Scotia,18 to 34 years,Females,12,
2018,Nova Scotia,35 to 49 years,Both sexes,12,
2018,Nova Scotia,35 to 49 years,Males,12,
2018,Nova Scotia,35 to 49 years,Females,12,
2018,Nova Scotia,50 to 64 years,Both sexes,12,
2018,Nova Scotia,50 to 64 years,Males,12,
2018,Nova Scotia,50 to 64 years,Females,12,
2018,Nova Scotia,65 years and over,Both sexes,12,
2018,Nova Scotia,65 years and over,Males,12,
2018,Nova Scotia,65 years and over,Females,12,
2018,New Brunswick,"Total, 12 years and over",Both sexes,13,
2018,New Brunswick,"Total, 12 years and over",Males,13,
2018,New Brunswick,"Total, 12 years and over",Females,13,
2018,New Brunswick,12 to 17 years,Both sexes,13,
2018,New Brunswick,12 to 17 years,Males,13,
2018,New Brunswick,12 to 17 years,Females,13,
2018,New Brunswick,18 to 34 years,Both sexes,13,
2018,New Brunswick,18 to 34 years,Males,13,
2018,New Brunswick,18 to 34 years,Females,13,
2018,New Brunswick,35 to 49 years,Both sexes,13,
2018,New Brunswick,35 to 49 years,Males,13,
2018,New Brunswick,35 to 49 years,Females,13,
2018,New Brunswick,50 to 64 years,Both sexes,13,
2018,New Brunswick,50 to 64 years,Males,13,
2018,New Brunswick,50 to 64 years,Females,13,
2018,New Brunswick,65 years and over,Both sexes,13,
2018,New Brunswick,65 years and over,Males,13,
2018,New Brunswick,65 years and over,Females,13,
2018,Quebec,"Total, 12 years and over",Both sexes,24,
2018,Quebec,"Total, 12 years and over",Males,24,
2018,Quebec,"Total, 12 years and over",Females,24,
2018,Quebec,12 to 17 years,Both sexes,24,
2018,Quebec,12 to 17 years,Males,24,
2018,Quebec,12 to 17 years,Females,24,
2018,Quebec,18 to 34 years,Both sexes,24,
2018,Quebec,18 to 34 years,Males,24,
2018,Quebec,18 to 34 years,Females,24,
2018,Quebec,35 to 49 years,Both sexes,24,
2018,Quebec,35 to 49 years,Males,24,
2018,Quebec,35 to 49 years,Females,24,
2018,Quebec,50 to 64 years,Both sexes,24,
2018,Quebec,50 to 64 years,Males,24,
2018,Quebec,50 to 64 years,Females,24,
2018,Quebec,65 years and over,Both sexes,24,
2018,Quebec,65 years and over,Males,24,
2018,Quebec,65 years and over,Females,24,
2018,Ontario,"Total, 12 years and over",Both sexes,35,
2018,Ontario,"Total, 12 years and over",Males,35,
2018,Ontario,"Total, 12 years and over",Females,35,
2018,Ontario,12 to 17 years,Both sexes,35,
2018,Ontario,12 to 17 years,Males,35,
2018,Ontario,12 to 17 years,Females,35,
2018,Ontario,18 to 34 years,Both sexes,35,
2018,Ontario,18 to 34 years,Males,35,
2018,Ontario,18 to 34 years,Females,35,
2018,Ontario,35 to 49 years,Both sexes,35,
2018,Ontario,35 to 49 years,Males,35,
2018,Ontario,35 to 49 years,Females,35,
2018,Ontario,50 to 64 years,Both sexes,35,
2018,Ontario,50 to 64 years,Males,35,
2018,Ontario,50 to 64 years,Females,35,
2018,Ontario,65 years and over,Both sexes,35,
2018,Ontario,65 years and over,Males,35,
2018,Ontario,65 years and over,Females,35,
2018,Manitoba,"Total, 12 years and over",Both sexes,46,
2018,Manitoba,"Total, 12 years and over",Males,46,
2018,Manitoba,"Total, 12 years and over",Females,46,
2018,Manitoba,12 to 17 years,Both sexes,46,
2018,Manitoba,12 to 17 years,Males,46,
2018,Manitoba,12 to 17 years,Females,46,
2018,Manitoba,18 to 34 years,Both sexes,46,
2018,Manitoba,18 to 34 years,Males,46,
2018,Manitoba,18 to 34 years,Females,46,
2018,Manitoba,35 to 49 years,Both sexes,46,
2018,Manitoba,35 to 49 years,Males,46,
2018,Manitoba,35 to 49 years,Females,46,
2018,Manitoba,50 to 64 years,Both sexes,46,
2018,Manitoba,50 to 64 years,Males,46,
2018,Manitoba,50 to 64 years,Females,46,
2018,Manitoba,65 years and over,Both sexes,46,
2018,Manitoba,65 years and over,Males,46,
2018,Manitoba,65 years and over,Females,46,
2018,Saskatchewan,"Total, 12 years and over",Both sexes,47,
2018,Saskatchewan,"Total, 12 years and over",Males,47,
2018,Saskatchewan,"Total, 12 years and over",Females,47,
2018,Saskatchewan,12 to 17 years,Both sexes,47,
2018,Saskatchewan,12 to 17 years,Males,47,
2018,Saskatchewan,12 to 17 years,Females,47,
2018,Saskatchewan,18 to 34 years,Both sexes,47,
2018,Saskatchewan,18 to 34 years,Males,47,
2018,Saskatchewan,18 to 34 years,Females,47,
2018,Saskatchewan,35 to 49 years,Both sexes,47,
2018,Saskatchewan,35 to 49 years,Males,47,
2018,Saskatchewan,35 to 49 years,Females,47,
2018,Saskatchewan,50 to 64 years,Both sexes,47,
2018,Saskatchewan,50 to 64 years,Males,47,
2018,Saskatchewan,50 to 64 years,Females,47,
2018,Saskatchewan,65 years and over,Both sexes,47,
2018,Saskatchewan,65 years and over,Males,47,
2018,Saskatchewan,65 years and over,Females,47,
2018,Alberta,"Total, 12 years and over",Both sexes,48,
2018,Alberta,"Total, 12 years and over",Males,48,
2018,Alberta,"Total, 12 years and over",Females,48,
2018,Alberta,12 to 17 years,Both sexes,48,
2018,Alberta,12 to 17 years,Males,48,
2018,Alberta,12 to 17 years,Females,48,
2018,Alberta,18 to 34 years,Both sexes,48,
2018,Alberta,18 to 34 years,Males,48,
2018,Alberta,18 to 34 years,Females,48,
2018,Alberta,35 to 49 years,Both sexes,48,
2018,Alberta,35 to 49 years,Males,48,
2018,Alberta,35 to 49 years,Females,48,
2018,Alberta,50 to 64 years,Both sexes,48,
2018,Alberta,50 to 64 years,Males,48,
2018,Alberta,50 to 64 years,Females,48,
2018,Alberta,65 years and over,Both sexes,48,
2018,Alberta,65 years and over,Males,48,
2018,Alberta,65 years and over,Females,48,
2018,British Columbia,"Total, 12 years and over",Both sexes,59,
2018,British Columbia,"Total, 12 years and over",Males,59,
2018,British Columbia,"Total, 12 years and over",Females,59,
2018,British Columbia,12 to 17 years,Both sexes,59,
2018,British Columbia,12 to 17 years,Males,59,
2018,British Columbia,12 to 17 years,Females,59,
2018,British Columbia,18 to 34 years,Both sexes,59,
2018,British Columbia,18 to 34 years,Males,59,
2018,British Columbia,18 to 34 years,Females,59,
2018,British Columbia,35 to 49 years,Both sexes,59,
2018,British Columbia,35 to 49 years,Males,59,
2018,British Columbia,35 to 49 years,Females,59,
2018,British Columbia,50 to 64 years,Both sexes,59,
2018,British Columbia,50 to 64 years,Males,59,
2018,British Columbia,50 to 64 years,Females,59,
2018,British Columbia,65 years and over,Both sexes,59,
2018,British Columbia,65 years and over,Males,59,
2018,British Columbia,65 years and over,Females,59,
2019,Canada,"Total, 12 years and over",Males,,
2019,Canada,"Total, 12 years and over",Females,,
2019,Canada,12 to 17 years,Both sexes,,
2019,Canada,12 to 17 years,Males,,
2019,Canada,12 to 17 years,Females,,
2019,Canada,18 to 34 years,Both sexes,,
2019,Canada,18 to 34 years,Males,,
2019,Canada,18 to 34 years,Females,,
2019,Canada,35 to 49 years,Both sexes,,
2019,Canada,35 to 49 years,Males,,
2019,Canada,35 to 49 years,Females,,
2019,Canada,50 to 64 years,Both sexes,,
2019,Canada,50 to 64 years,Males,,
2019,Canada,50 to 64 years,Females,,
2019,Canada,65 years and over,Both sexes,,
2019,Canada,65 years and over,Males,,
2019,Canada,65 years and over,Females,,
2019,Newfoundland and Labrador,"Total, 12 years and over",Both sexes,10,
2019,Newfoundland and Labrador,"Total, 12 years and over",Males,10,
2019,Newfoundland and Labrador,"Total, 12 years and over",Females,10,
2019,Newfoundland and Labrador,12 to 17 years,Both sexes,10,
2019,Newfoundland and Labrador,12 to 17 years,Males,10,
2019,Newfoundland and Labrador,12 to 17 years,Females,10,
2019,Newfoundland and Labrador,18 to 34 years,Both sexes,10,
2019,Newfoundland and Labrador,18 to 34 years,Males,10,
2019,Newfoundland and Labrador,18 to 34 years,Females,10,
2019,Newfoundland and Labrador,35 to 49 years,Both sexes,10,
2019,Newfoundland and Labrador,35 to 49 years,Males,10,
2019,Newfoundland and Labrador,35 to 49 years,Females,10,
2019,Newfoundland and Labrador,50 to 64 years,Both sexes,10,
2019,Newfoundland and Labrador,50 to 64 years,Males,10,
2019,Newfoundland and Labrador,50 to 64 years,Females,10,
2019,Newfoundland and Labrador,65 years and over,Both sexes,10,
2019,Newfoundland and Labrador,65 years and over,Males,10,
2019,Newfoundland and Labrador,65 years and over,Females,10,
2019,Prince Edward Island,"Total, 12 years and over",Both sexes,11,21.0
2019,Prince Edward Island,"Total, 12 years and over",Males,11,16.5
2019,Prince Edward Island,"Total, 12 years and over",Females,11,25.2
2019,Prince Edward Island,12 to 17 years,Both sexes,11,20.2
2019,Prince Edward Island,12 to 17 years,Males,11,
2019,Prince Edward Island,12 to 17 years,Females,11,
2019,Prince Edward Island,18 to 34 years,Both sexes,11,24.1
2019,Prince Edward Island,18 to 34 years,Males,11,19.4
2019,Prince Edward Island,18 to 34 years,Females,11,29.3
2019,Prince Edward Island,35 to 49 years,Both sexes,11,19.9
2019,Prince Edward Island,35 to 49 years,Males,11,
2019,Prince Edward Island,35 to 49 years,Females,11,29.7
2019,Prince Edward Island,50 to 64 years,Both sexes,11,18.6
2019,Prince Edward Island,50 to 64 years,Males,11,19.5
2019,Prince Edward Island,50 to 64 years,Females,11,17.7
2019,Prince Edward Island,65 years and over,Both sexes,11,21.6
2019,Prince Edward Island,65 years and over,Males,11,14.6
2019,Prince Edward Island,65 years and over,Females,11,27.2
2019,Nova Scotia,"Total, 12 years and over",Both sexes,12,23.2
2019,Nova Scotia,"Total, 12 years and over",Males,12,17.8
2019,Nova Scotia,"Total, 12 years and over",Females,12,28.0
2019,Nova Scotia,12 to 17 years,Both sexes,12,15.5
2019,Nova Scotia,12 to 17 years,Males,12,17.0
2019,Nova Scotia,12 to 17 years,Females,12,
2019,Nova Scotia,18 to 34 years,Both sexes,12,18.5
2019,Nova Scotia,18 to 34 years,Males,12,14.2
2019,Nova Scotia,18 to 34 years,Females,12,22.6
2019,Nova Scotia,35 to 49 years,Both sexes,12,25.6
2019,Nova Scotia,35 to 49 years,Males,12,18.8
2019,Nova Scotia,35 to 49 years,Females,12,31.8
2019,Nova Scotia,50 to 64 years,Both sexes,12,24.9
2019,Nova Scotia,50 to 64 years,Males,12,18.6
2019,Nova Scotia,50 to 64 years,Females,12,30.5
2019,Nova Scotia,65 years and over,Both sexes,12,26.0
2019,Nova Scotia,65 years and over,Males,12,20.3
2019,Nova Scotia,65 years and over,Females,12,30.8
2019,New Brunswick,"Total, 12 years and over",Both sexes,13,
2019,New Brunswick,"Total, 12 years and over",Males,13,
2019,New Brunswick,"Total, 12 years and over",Females,13,
2019,New Brunswick,12 to 17 years,Both sexes,13,
2019,New Brunswick,12 to 17 years,Males,13,
2019,New Brunswick,12 to 17 years,Females,13,
2019,New Brunswick,18 to 34 years,Both sexes,13,
2019,New Brunswick,18 to 34 years,Males,13,
2019,New Brunswick,18 to 34 years,Females,13,
2019,New Brunswick,35 to 49 years,Both sexes,13,
2019,New Brunswick,35 to 49 years,Males,13,
2019,New Brunswick,35 to 49 years,Females,13,
2019,New Brunswick,50 to 64 years,Both sexes,13,
2019,New Brunswick,50 to 64 years,Males,13,
2019,New Brunswick,50 to 64 years,Females,13,
2019,New Brunswick,65 years and over,Both sexes,13,
2019,New Brunswick,65 years and over,Males,13,
2019,New Brunswick,65 years and over,Females,13,
2019,Quebec,"Total, 12 years and over",Both sexes,24,
2019,Quebec,"Total, 12 years and over",Males,24,
2019,Quebec,"Total, 12 years and over",Females,24,
2019,Quebec,12 to 17 years,Both sexes,24,
2019,Quebec,12 to 17 years,Males,24,
2019,Quebec,12 to 17 years,Females,24,
2019,Quebec,18 to 34 years,Both sexes,24,
2019,Quebec,18 to 34 years,Males,24,
2019,Quebec,18 to 34 years,Females,24,
2019,Quebec,35 to 49 years,Both sexes,24,
2019,Quebec,35 to 49 years,Males,24,
2019,Quebec,35 to 49 years,Females,24,
2019,Quebec,50 to 64 years,Both sexes,24,
2019,Quebec,50 to 64 years,Males,24,
2019,Quebec,50 to 64 years,Females,24,
2019,Quebec,65 years and over,Both sexes,24,
2019,Quebec,65 years and over,Males,24,
2019,Quebec,65 years and over,Females,24,
2019,Ontario,"Total, 12 years and over",Both sexes,35,
2019,Ontario,"Total, 12 years and over",Males,35,
2019,Ontario,"Total, 12 years and over",Females,35,
2019,Ontario,12 to 17 years,Both sexes,35,
2019,Ontario,12 to 17 years,Males,35,
2019,Ontario,12 to 17 years,Females,35,
2019,Ontario,18 to 34 years,Both sexes,35,
2019,Ontario,18 to 34 years,Males,35,
2019,Ontario,18 to 34 years,Females,35,
2019,Ontario,35 to 49 years,Both sexes,35,
2019,Ontario,35 to 49 years,Males,35,
2019,Ontario,35 to 49 years,Females,35,
2019,Ontario,50 to 64 years,Both sexes,35,
2019,Ontario,50 to 64 years,Males,35,
2019,Ontario,50 to 64 years,Females,35,
2019,Ontario,65 years and over,Both sexes,35,
2019,Ontario,65 years and over,Males,35,
2019,Ontario,65 years and over,Females,35,
2019,Manitoba,"Total, 12 years and over",Both sexes,46,
2019,Manitoba,"Total, 12 years and over",Males,46,
2019,Manitoba,"Total, 12 years and over",Females,46,
2019,Manitoba,12 to 17 years,Both sexes,46,
2019,Manitoba,12 to 17 years,Males,46,
2019,Manitoba,12 to 17 years,Females,46,
2019,Manitoba,18 to 34 years,Both sexes,46,
2019,Manitoba,18 to 34 years,Males,46,
2019,Manitoba,18 to 34 years,Females,46,
2019,Manitoba,35 to 49 years,Both sexes,46,
2019,Manitoba,35 to 49 years,Males,46,
2019,Manitoba,35 to 49 years,Females,46,
2019,Manitoba,50 to 64 years,Both sexes,46,
2019,Manitoba,50 to 64 years,Males,46,
2019,Manitoba,50 to 64 years,Females,46,
2019,Manitoba,65 years and over,Both sexes,46,
2019,Manitoba,65 years and over,Males,46,
2019,Manitoba,65 years and over,Females,46,
2019,Saskatchewan,"Total, 12 years and over",Both sexes,47,27.1
2019,Saskatchewan,"Total, 12 years and over",Males,47,20.1
2019,Saskatchewan,"Total, 12 years and over",Females,47,34.1
2019,Saskatchewan,12 to 17 years,Both sexes,47,24.5
2019,Saskatchewan,12 to 17 years,Males,47,20.6
2019,Saskatchewan,12 to 17 years,Females,47,28.4
2019,Saskatchewan,18 to 34 years,Both sexes,47,27.5
2019,Saskatchewan,18 to 34 years,Males,47,21.2
2019,Saskatchewan,18 to 34 years,Females,47,34.1
2019,Saskatchewan,35 to 49 years,Both sexes,47,29.9
2019,Saskatchewan,35 to 49 years,Males,47,23.6
2019,Saskatchewan,35 to 49 years,Females,47,36.5
2019,Saskatchewan,50 to 64 years,Both sexes,47,24.5
2019,Saskatchewan,50 to 64 years,Males,47,15.9
2019,Saskatchewan,50 to 64 years,Females,47,33.2
2019,Saskatchewan,65 years and over,Both sexes,47,27.2
2019,Saskatchewan,65 years and over,Males,47,18.2
2019,Saskatchewan,65 years and over,Females,47,34.9
2019,Alberta,"Total, 12 years and over",Both sexes,48,26.6
2019,Alberta,"Total, 12 years and over",Males,48,20.3
2019,Alberta,"Total, 12 years and over",Females,48,32.9
2019,Alberta,12 to 17 years,Both sexes,48,25.3
2019,Alberta,12 to 17 years,Males,48,18.3
2019,Alberta,12 to 17 years,Females,48,32.5
2019,Alberta,18 to 34 years,Both sexes,48,24.3
2019,Alberta,18 to 34 years,Males,48,20.7
2019,Alberta,18 to 34 years,Females,48,27.9
2019,Alberta,35 to 49 years,Both sexes,48,26.4
2019,Alberta,35 to 49 years,Males,48,20.4
2019,Alberta,35 to 49 years,Females,48,32.8
2019,Alberta,50 to 64 years,Both sexes,48,29.5
2019,Alberta,50 to 64 years,Males,48,21.1
2019,Alberta,50 to 64 years,Females,48,38.2
2019,Alberta,65 years and over,Both sexes,48,27.9
2019,Alberta,65 years and over,Males,48,19.6
2019,Alberta,65 years and over,Females,48,35.5
2019,British Columbia,"Total, 12 years and over",Both sexes,59,
2019,British Columbia,"Total, 12 years and over",Males,59,
2019,British Columbia,"Total, 12 years and over",Females,59,
2019,British Columbia,12 to 17 years,Both sexes,59,
2019,British Columbia,12 to 17 years,Males,59,
2019,British Columbia,12 to 17 years,Females,59,
2019,British Columbia,18 to 34 years,Both sexes,59,
2019,British Columbia,18 to 34 years,Males,59,
2019,British Columbia,18 to 34 years,Females,59,
2019,British Columbia,35 to 49 years,Both sexes,59,
2019,British Columbia,35 to 49 years,Males,59,
2019,British Columbia,35 to 49 years,Females,59,
2019,British Columbia,50 to 64 years,Both sexes,59,
2019,British Columbia,50 to 64 years,Males,59,
2019,British Columbia,50 to 64 years,Females,59,
2019,British Columbia,65 years and over,Both sexes,59,
2019,British Columbia,65 years and over,Males,59,
2019,British Columbia,65 years and over,Females,59,
2020,Canada,"Total, 12 years and over",Males,,20.3
2020,Canada,"Total, 12 years and over",Females,,30.2
2020,Canada,12 to 17 years,Both sexes,,24.1
2020,Canada,12 to 17 years,Males,,22.1
2020,Canada,12 to 17 years,Females,,26.1
2020,Canada,18 to 34 years,Both sexes,,22.4
2020,Canada,18 to 34 years,Males,,17.9
2020,Canada,18 to 34 years,Females,,27.1
2020,Canada,35 to 49 years,Both sexes,,27.0
2020,Canada,35 to 49 years,Males,,22.4
2020,Canada,35 to 49 years,Females,,31.5
2020,Canada,50 to 64 years,Both sexes,,24.4
2020,Canada,50 to 64 years,Males,,18.3
2020,Canada,50 to 64 years,Females,,30.2
2020,Canada,65 years and over,Both sexes,,29.0
2020,Canada,65 years and over,Males,,23.0
2020,Canada,65 years and over,Females,,34.1
2020,Newfoundland and Labrador,"Total, 12 years and over",Both sexes,10,17.5
2020,Newfoundland and Labrador,"Total, 12 years and over",Males,10,14.2
2020,Newfoundland and Labrador,"Total, 12 years and over",Females,10,20.5
2020,Newfoundland and Labrador,12 to 17 years,Both sexes,10,
2020,Newfoundland and Labrador,12 to 17 years,Males,10,
2020,Newfoundland and Labrador,12 to 17 years,Females,10,
2020,Newfoundland and Labrador,18 to 34 years,Both sexes,10,18.2
2020,Newfoundland and Labrador,18 to 34 years,Males,10,
2020,Newfoundland and Labrador,18 to 34 years,Females,10,
2020,Newfoundland and Labrador,35 to 49 years,Both sexes,10,14.5
2020,Newfoundland and Labrador,35 to 49 years,Males,10,
2020,Newfoundland and Labrador,35 to 49 years,Females,10,16.9
2020,Newfoundland and Labrador,50 to 64 years,Both sexes,10,20.8
2020,Newfoundland and Labrador,50 to 64 years,Males,10,14.8
2020,Newfoundland and Labrador,50 to 64 years,Females,10,26.2
2020,Newfoundland and Labrador,65 years and over,Both sexes,10,16.2
2020,Newfoundland and Labrador,65 years and over,Males,10,15.5
2020,Newfoundland and Labrador,65 years and over,Females,10,16.9
2020,Prince Edward Island,"Total, 12 years and over",Both sexes,11,18.4
2020,Prince Edward Island,"Total, 12 years and over",Males,11,18.1
2020,Prince Edward Island,"Total, 12 years and over",Females,11,18.7
2020,Prince Edward Island,12 to 17 years,Both sexes,11,
2020,Prince Edward Island,12 to 17 years,Males,11,
2020,Prince Edward Island,12 to 17 years,Females,11,
2020,Prince Edward Island,18 to 34 years,Both sexes,11,
2020,Prince Edward Island,18 to 34 years,Males,11,
2020,Prince Edward Island,18 to 34 years,Females,11,
2020,Prince Edward Island,35 to 49 years,Both sexes,11,
2020,Prince Edward Island,35 to 49 years,Males,11,
2020,Prince Edward Island,35 to 49 years,Females,11,
