Year,Geography,Asset,GeoCode,Value
2017,Nunavut,Total assets,62,0.3453
2017,Nunavut,Commercial buildings,62,0.3507
2017,Nunavut,Institutional buildings,62,0.3507
2017,Nunavut,Marine engineering infrastructure,62,0.3929
2017,Nunavut,Transportation engineering infrastructure,62,0.3252
2017,Nunavut,Waterworks infrastructure,62,0.3929
2017,Nunavut,Sewage infrastructure,62,0.3929
2017,Nunavut,Communications networks,62,0.3113
2017,Nunavut,Electric power infrastructure,62,0.3006
2017,Nunavut,Oil and gas engineering construction,62,0.3718
2017,Nunavut,Other engineering construction,62,0.3929
2017,Nunavut,Other machinery and equipment,62,0.5677
2017,Nunavut,Transportation machinery and equipment,62,0.4118
2018,Canada,Commercial buildings,,0.3307
2018,Canada,Institutional buildings,,0.3295
2018,Canada,Marine engineering infrastructure,,0.3634
2018,Canada,Transportation engineering infrastructure,,0.3329
2018,Canada,Waterworks infrastructure,,0.3541
2018,Canada,Sewage infrastructure,,0.3554
2018,Canada,Communications networks,,0.3195
2018,Canada,Electric power infrastructure,,0.3191
2018,Canada,Oil and gas engineering construction,,0.3697
2018,Canada,Other engineering construction,,0.3576
2018,Canada,Other machinery and equipment,,0.5212
2018,Canada,Transportation machinery and equipment,,0.5405
2018,Newfoundland and Labrador,Total assets,10,0.3249
2018,Newfoundland and Labrador,Commercial buildings,10,0.3298
2018,Newfoundland and Labrador,Institutional buildings,10,0.3298
2018,Newfoundland and Labrador,Marine engineering infrastructure,10,0.3561
2018,Newfoundland and Labrador,Transportation engineering infrastructure,10,0.3175
2018,Newfoundland and Labrador,Waterworks infrastructure,10,0.3561
2018,Newfoundland and Labrador,Sewage infrastructure,10,0.3561
2018,Newfoundland and Labrador,Communications networks,10,0.3043
2018,Newfoundland and Labrador,Electric power infrastructure,10,0.3137
2018,Newfoundland and Labrador,Oil and gas engineering construction,10,0.3697
2018,Newfoundland and Labrador,Other engineering construction,10,0.3561
2018,Newfoundland and Labrador,Other machinery and equipment,10,0.527
2018,Newfoundland and Labrador,Transportation machinery and equipment,10,0.539
2018,Prince Edward Island,Total assets,11,0.349
2018,Prince Edward Island,Commercial buildings,11,0.3346
2018,Prince Edward Island,Institutional buildings,11,0.3346
2018,Prince Edward Island,Marine engineering infrastructure,11,0.3208
2018,Prince Edward Island,Transportation engineering infrastructure,11,0.3766
2018,Prince Edward Island,Waterworks infrastructure,11,0.3208
2018,Prince Edward Island,Sewage infrastructure,11,0.3208
2018,Prince Edward Island,Communications networks,11,0.3128
2018,Prince Edward Island,Electric power infrastructure,11,0.318
2018,Prince Edward Island,Oil and gas engineering construction,11,0.3697
2018,Prince Edward Island,Other engineering construction,11,0.3208
2018,Prince Edward Island,Other machinery and equipment,11,0.5444
2018,Prince Edward Island,Transportation machinery and equipment,11,0.5335
2018,Nova Scotia,Total assets,12,0.3293
2018,Nova Scotia,Commercial buildings,12,0.3364
2018,Nova Scotia,Institutional buildings,12,0.3364
2018,Nova Scotia,Marine engineering infrastructure,12,0.3001
2018,Nova Scotia,Transportation engineering infrastructure,12,0.3225
2018,Nova Scotia,Waterworks infrastructure,12,0.3001
2018,Nova Scotia,Sewage infrastructure,12,0.3001
2018,Nova Scotia,Communications networks,12,0.2981
2018,Nova Scotia,Electric power infrastructure,12,0.3249
2018,Nova Scotia,Oil and gas engineering construction,12,0.2946
2018,Nova Scotia,Other engineering construction,12,0.3001
2018,Nova Scotia,Other machinery and equipment,12,0.5512
2018,Nova Scotia,Transportation machinery and equipment,12,0.5
2018,New Brunswick,Total assets,13,0.3207
2018,New Brunswick,Commercial buildings,13,0.3272
2018,New Brunswick,Institutional buildings,13,0.3272
2018,New Brunswick,Marine engineering infrastructure,13,0.3493
2018,New Brunswick,Transportation engineering infrastructure,13,0.3121
2018,New Brunswick,Waterworks infrastructure,13,0.3493
2018,New Brunswick,Sewage infrastructure,13,0.3493
2018,New Brunswick,Communications networks,13,0.3092
2018,New Brunswick,Electric power infrastructure,13,0.3083
2018,New Brunswick,Oil and gas engineering construction,13,0.2824
2018,New Brunswick,Other engineering construction,13,0.3493
2018,New Brunswick,Other machinery and equipment,13,0.4972
2018,New Brunswick,Transportation machinery and equipment,13,0.4599
2018,Quebec,Total assets,24,0.3309
2018,Quebec,Commercial buildings,24,0.3308
2018,Quebec,Institutional buildings,24,0.3308
2018,Quebec,Marine engineering infrastructure,24,0.35
2018,Quebec,Transportation engineering infrastructure,24,0.3211
2018,Quebec,Waterworks infrastructure,24,0.35
2018,Quebec,Sewage infrastructure,24,0.35
2018,Quebec,Communications networks,24,0.318
2018,Quebec,Electric power infrastructure,24,0.3075
2018,Quebec,Oil and gas engineering construction,24,0.2937
2018,Quebec,Other engineering construction,24,0.35
2018,Quebec,Other machinery and equipment,24,0.5238
2018,Quebec,Transportation machinery and equipment,24,0.537
2018,Ontario,Total assets,35,0.3417
2018,Ontario,Commercial buildings,35,0.3208
2018,Ontario,Institutional buildings,35,0.3208
2018,Ontario,Marine engineering infrastructure,35,0.3461
2018,Ontario,Transportation engineering infrastructure,35,0.3404
2018,Ontario,Waterworks infrastructure,35,0.3461
2018,Ontario,Sewage infrastructure,35,0.3461
2018,Ontario,Communications networks,35,0.3195
2018,Ontario,Electric power infrastructure,35,0.3196
2018,Ontario,Oil and gas engineering construction,35,0.3006
2018,Ontario,Other engineering construction,35,0.3461
2018,Ontario,Other machinery and equipment,35,0.5255
2018,Ontario,Transportation machinery and equipment,35,0.5457
2018,Manitoba,Total assets,46,0.3353
2018,Manitoba,Commercial buildings,46,0.3314
2018,Manitoba,Institutional buildings,46,0.3314
2018,Manitoba,Marine engineering infrastructure,46,0.3478
2018,Manitoba,Transportation engineering infrastructure,46,0.3306
2018,Manitoba,Waterworks infrastructure,46,0.3478
2018,Manitoba,Sewage infrastructure,46,0.3478
2018,Manitoba,Communications networks,46,0.3231
2018,Manitoba,Electric power infrastructure,46,0.3303
2018,Manitoba,Oil and gas engineering construction,46,0.4106
2018,Manitoba,Other engineering construction,46,0.3478
2018,Manitoba,Other machinery and equipment,46,0.5417
2018,Manitoba,Transportation machinery and equipment,46,0.5003
2018,Saskatchewan,Total assets,47,0.3556
2018,Saskatchewan,Commercial buildings,47,0.3297
2018,Saskatchewan,Institutional buildings,47,0.3297
2018,Saskatchewan,Marine engineering infrastructure,47,0.4008
2018,Saskatchewan,Transportation engineering infrastructure,47,0.3402
2018,Saskatchewan,Waterworks infrastructure,47,0.4008
2018,Saskatchewan,Sewage infrastructure,47,0.4008
2018,Saskatchewan,Communications networks,47,0.3386
2018,Saskatchewan,Electric power infrastructure,47,0.3342
2018,Saskatchewan,Oil and gas engineering construction,47,0.4295
2018,Saskatchewan,Other engineering construction,47,0.4008
2018,Saskatchewan,Other machinery and equipment,47,0.5065
2018,Saskatchewan,Transportation machinery and equipment,47,0.5467
2018,Alberta,Total assets,48,0.3448
2018,Alberta,Commercial buildings,48,0.3464
2018,Alberta,Institutional buildings,48,0.3464
2018,Alberta,Marine engineering infrastructure,48,0.3473
2018,Alberta,Transportation engineering infrastructure,48,0.3431
2018,Alberta,Waterworks infrastructure,48,0.3473
2018,Alberta,Sewage infrastructure,48,0.3473
2018,Alberta,Communications networks,48,0.3285
2018,Alberta,Electric power infrastructure,48,0.325
2018,Alberta,Oil and gas engineering construction,48,0.3531
2018,Alberta,Other engineering construction,48,0.3473
2018,Alberta,Other machinery and equipment,48,0.4863
2018,Alberta,Transportation machinery and equipment,48,0.5297
2018,British Columbia,Total assets,59,0.3409
2018,British Columbia,Commercial buildings,59,0.3289
2018,British Columbia,Institutional buildings,59,0.3289
2018,British Columbia,Marine engineering infrastructure,59,0.3853
2018,British Columbia,Transportation engineering infrastructure,59,0.328
2018,British Columbia,Waterworks infrastructure,59,0.3853
2018,British Columbia,Sewage infrastructure,59,0.3853
2018,British Columbia,Communications networks,59,0.3185
2018,British Columbia,Electric power infrastructure,59,0.3197
2018,British Columbia,Oil and gas engineering construction,59,0.4145
2018,British Columbia,Other engineering construction,59,0.3853
2018,British Columbia,Other machinery and equipment,59,0.4827
2018,British Columbia,Transportation machinery and equipment,59,0.5223
2018,Yukon,Total assets,60,0.3209
2018,Yukon,Commercial buildings,60,0.3162
2018,Yukon,Institutional buildings,60,0.3162
2018,Yukon,Marine engineering infrastructure,60,0.4277
2018,Yukon,Transportation engineering infrastructure,60,0.2993
2018,Yukon,Waterworks infrastructure,60,0.4277
2018,Yukon,Sewage infrastructure,60,0.4277
2018,Yukon,Communications networks,60,0.2711
2018,Yukon,Electric power infrastructure,60,0.3008
2018,Yukon,Oil and gas engineering construction,60,0.3697
2018,Yukon,Other engineering construction,60,0.4277
2018,Yukon,Other machinery and equipment,60,0.4756
2018,Yukon,Transportation machinery and equipment,60,0.4947
2018,Northwest Territories,Total assets,61,0.3395
2018,Northwest Territories,Commercial buildings,61,0.3513
2018,Northwest Territories,Institutional buildings,61,0.3513
2018,Northwest Territories,Marine engineering infrastructure,61,0.412
2018,Northwest Territories,Transportation engineering infrastructure,61,0.308
2018,Northwest Territories,Waterworks infrastructure,61,0.412
2018,Northwest Territories,Sewage infrastructure,61,0.412
2018,Northwest Territories,Communications networks,61,0.3143
2018,Northwest Territories,Electric power infrastructure,61,0.3143
2018,Northwest Territories,Oil and gas engineering construction,61,0.3357
2018,Northwest Territories,Other engineering construction,61,0.412
2018,Northwest Territories,Other machinery and equipment,61,0.5187
2018,Northwest Territories,Transportation machinery and equipment,61,0.4382
2018,Nunavut,Total assets,62,0.3706
2018,Nunavut,Commercial buildings,62,0.3507
2018,Nunavut,Institutional buildings,62,0.3507
2018,Nunavut,Marine engineering infrastructure,62,0.3929
2018,Nunavut,Transportation engineering infrastructure,62,0.3252
2018,Nunavut,Waterworks infrastructure,62,0.3929
2018,Nunavut,Sewage infrastructure,62,0.3929
2018,Nunavut,Communications networks,62,0.3113
2018,Nunavut,Electric power infrastructure,62,0.3006
2018,Nunavut,Oil and gas engineering construction,62,0.3697
2018,Nunavut,Other engineering construction,62,0.3929
2018,Nunavut,Other machinery and equipment,62,0.5686
2018,Nunavut,Transportation machinery and equipment,62,0.43
2019,Canada,Commercial buildings,,0.3299
2019,Canada,Institutional buildings,,0.3297
2019,Canada,Marine engineering infrastructure,,0.3689
2019,Canada,Transportation engineering infrastructure,,0.3327
2019,Canada,Waterworks infrastructure,,0.3518
2019,Canada,Sewage infrastructure,,0.3549
2019,Canada,Communications networks,,0.3196
2019,Canada,Electric power infrastructure,,0.3189
2019,Canada,Oil and gas engineering construction,,0.3728
2019,Canada,Other engineering construction,,0.3563
2019,Canada,Other machinery and equipment,,0.5252
2019,Canada,Transportation machinery and equipment,,0.5407
2019,Newfoundland and Labrador,Total assets,10,0.3261
2019,Newfoundland and Labrador,Commercial buildings,10,0.3298
2019,Newfoundland and Labrador,Institutional buildings,10,0.3298
2019,Newfoundland and Labrador,Marine engineering infrastructure,10,0.3561
2019,Newfoundland and Labrador,Transportation engineering infrastructure,10,0.3175
2019,Newfoundland and Labrador,Waterworks infrastructure,10,0.3561
2019,Newfoundland and Labrador,Sewage infrastructure,10,0.3561
2019,Newfoundland and Labrador,Communications networks,10,0.3043
2019,Newfoundland and Labrador,Electric power infrastructure,10,0.3137
2019,Newfoundland and Labrador,Oil and gas engineering construction,10,0.33
2019,Newfoundland and Labrador,Other engineering construction,10,0.3561
2019,Newfoundland and Labrador,Other machinery and equipment,10,0.5322
2019,Newfoundland and Labrador,Transportation machinery and equipment,10,0.5394
2019,Prince Edward Island,Total assets,11,0.3501
2019,Prince Edward Island,Commercial buildings,11,0.3346
2019,Prince Edward Island,Institutional buildings,11,0.3346
2019,Prince Edward Island,Marine engineering infrastructure,11,0.3208
2019,Prince Edward Island,Transportation engineering infrastructure,11,0.3766
2019,Prince Edward Island,Waterworks infrastructure,11,0.3208
2019,Prince Edward Island,Sewage infrastructure,11,0.3208
2019,Prince Edward Island,Communications networks,11,0.3128
2019,Prince Edward Island,Electric power infrastructure,11,0.318
2019,Prince Edward Island,Oil and gas engineering construction,11,0.2754
2019,Prince Edward Island,Other engineering construction,11,0.3208
2019,Prince Edward Island,Other machinery and equipment,11,0.5464
2019,Prince Edward Island,Transportation machinery and equipment,11,0.5335
2019,Nova Scotia,Total assets,12,0.3318
2019,Nova Scotia,Commercial buildings,12,0.3364
2019,Nova Scotia,Institutional buildings,12,0.3364
2019,Nova Scotia,Marine engineering infrastructure,12,0.3001
2019,Nova Scotia,Transportation engineering infrastructure,12,0.3225
2019,Nova Scotia,Waterworks infrastructure,12,0.3001
2019,Nova Scotia,Sewage infrastructure,12,0.3001
2019,Nova Scotia,Communications networks,12,0.2981
2019,Nova Scotia,Electric power infrastructure,12,0.3249
2019,Nova Scotia,Oil and gas engineering construction,12,0.2946
2019,Nova Scotia,Other engineering construction,12,0.3001
2019,Nova Scotia,Other machinery and equipment,12,0.5344
2019,Nova Scotia,Transportation machinery and equipment,12,0.4938
2019,New Brunswick,Total assets,13,0.321
2019,New Brunswick,Commercial buildings,13,0.3272
2019,New Brunswick,Institutional buildings,13,0.3272
2019,New Brunswick,Marine engineering infrastructure,13,0.3493
2019,New Brunswick,Transportation engineering infrastructure,13,0.3121
2019,New Brunswick,Waterworks infrastructure,13,0.3493
2019,New Brunswick,Sewage infrastructure,13,0.3493
2019,New Brunswick,Communications networks,13,0.3092
2019,New Brunswick,Electric power infrastructure,13,0.3083
2019,New Brunswick,Oil and gas engineering construction,13,0.2824
2019,New Brunswick,Other engineering construction,13,0.3493
2019,New Brunswick,Other machinery and equipment,13,0.4785
2019,New Brunswick,Transportation machinery and equipment,13,0.4605
2019,Quebec,Total assets,24,0.3298
2019,Quebec,Commercial buildings,24,0.3308
2019,Quebec,Institutional buildings,24,0.3308
2019,Quebec,Marine engineering infrastructure,24,0.35
2019,Quebec,Transportation engineering infrastructure,24,0.3211
2019,Quebec,Waterworks infrastructure,24,0.35
2019,Quebec,Sewage infrastructure,24,0.35
2019,Quebec,Communications networks,24,0.318
2019,Quebec,Electric power infrastructure,24,0.3075
2019,Quebec,Oil and gas engineering construction,24,0.2937
2019,Quebec,Other engineering construction,24,0.35
2019,Quebec,Other machinery and equipment,24,0.5322
2019,Quebec,Transportation machinery and equipment,24,0.537
2019,Ontario,Total assets,35,0.3451
2019,Ontario,Commercial buildings,35,0.3208
2019,Ontario,Institutional buildings,35,0.3208
2019,Ontario,Marine engineering infrastructure,35,0.3461
2019,Ontario,Transportation engineering infrastructure,35,0.3404
2019,Ontario,Waterworks infrastructure,35,0.3461
2019,Ontario,Sewage infrastructure,35,0.3461
2019,Ontario,Communications networks,35,0.3195
2019,Ontario,Electric power infrastructure,35,0.3196
2019,Ontario,Oil and gas engineering construction,35,0.3006
2019,Ontario,Other engineering construction,35,0.3461
2019,Ontario,Other machinery and equipment,35,0.5274
2019,Ontario,Transportation machinery and equipment,35,0.5456
2019,Manitoba,Total assets,46,0.3337
2019,Manitoba,Commercial buildings,46,0.3314
2019,Manitoba,Institutional buildings,46,0.3314
2019,Manitoba,Marine engineering infrastructure,46,0.3478
2019,Manitoba,Transportation engineering infrastructure,46,0.3306
2019,Manitoba,Waterworks infrastructure,46,0.3478
2019,Manitoba,Sewage infrastructure,46,0.3478
2019,Manitoba,Communications networks,46,0.3231
2019,Manitoba,Electric power infrastructure,46,0.3303
2019,Manitoba,Oil and gas engineering construction,46,0.4106
2019,Manitoba,Other engineering construction,46,0.3478
2019,Manitoba,Other machinery and equipment,46,0.5217
2019,Manitoba,Transportation machinery and equipment,46,0.5006
2019,Saskatchewan,Total assets,47,0.3511
2019,Saskatchewan,Commercial buildings,47,0.3297
2019,Saskatchewan,Institutional buildings,47,0.3297
2019,Saskatchewan,Marine engineering infrastructure,47,0.4008
2019,Saskatchewan,Transportation engineering infrastructure,47,0.3402
2019,Saskatchewan,Waterworks infrastructure,47,0.4008
2019,Saskatchewan,Sewage infrastructure,47,0.4008
2019,Saskatchewan,Communications networks,47,0.3386
2019,Saskatchewan,Electric power infrastructure,47,0.3342
2019,Saskatchewan,Oil and gas engineering construction,47,0.4295
2019,Saskatchewan,Other engineering construction,47,0.4008
2019,Saskatchewan,Other machinery and equipment,47,0.4879
2019,Saskatchewan,Transportation machinery and equipment,47,0.5467
2019,Alberta,Total assets,48,0.345
2019,Alberta,Commercial buildings,48,0.3464
2019,Alberta,Institutional buildings,48,0.3464
2019,Alberta,Marine engineering infrastructure,48,0.3473
2019,Alberta,Transportation engineering infrastructure,48,0.3431
2019,Alberta,Waterworks infrastructure,48,0.3473
2019,Alberta,Sewage infrastructure,48,0.3473
2019,Alberta,Communications networks,48,0.3285
2019,Alberta,Electric power infrastructure,48,0.325
2019,Alberta,Oil and gas engineering construction,48,0.3531
2019,Alberta,Other engineering construction,48,0.3473
2019,Alberta,Other machinery and equipment,48,0.5096
2019,Alberta,Transportation machinery and equipment,48,0.5305
2019,British Columbia,Total assets,59,0.3439
2019,British Columbia,Commercial buildings,59,0.3289
2019,British Columbia,Institutional buildings,59,0.3289
2019,British Columbia,Marine engineering infrastructure,59,0.3853
2019,British Columbia,Transportation engineering infrastructure,59,0.328
2019,British Columbia,Waterworks infrastructure,59,0.3853
2019,British Columbia,Sewage infrastructure,59,0.3853
2019,British Columbia,Communications networks,59,0.3185
2019,British Columbia,Electric power infrastructure,59,0.3197
2019,British Columbia,Oil and gas engineering construction,59,0.4145
2019,British Columbia,Other engineering construction,59,0.3853
2019,British Columbia,Other machinery and equipment,59,0.4912
2019,British Columbia,Transportation machinery and equipment,59,0.5224
2019,Yukon,Total assets,60,0.3196
2019,Yukon,Commercial buildings,60,0.3162
2019,Yukon,Institutional buildings,60,0.3162
2019,Yukon,Marine engineering infrastructure,60,0.4277
2019,Yukon,Transportation engineering infrastructure,60,0.2993
2019,Yukon,Waterworks infrastructure,60,0.4277
2019,Yukon,Sewage infrastructure,60,0.4277
2019,Yukon,Communications networks,60,0.2711
2019,Yukon,Electric power infrastructure,60,0.3008
2019,Yukon,Oil and gas engineering construction,60,0.3728
2019,Yukon,Other engineering construction,60,0.4277
2019,Yukon,Other machinery and equipment,60,0.4746
2019,Yukon,Transportation machinery and equipment,60,0.4945
2019,Northwest Territories,Total assets,61,0.3363
2019,Northwest Territories,Commercial buildings,61,0.3513
2019,Northwest Territories,Institutional buildings,61,0.3513
2019,Northwest Territories,Marine engineering infrastructure,61,0.412
2019,Northwest Territories,Transportation engineering infrastructure,61,0.308
2019,Northwest Territories,Waterworks infrastructure,61,0.412
2019,Northwest Territories,Sewage infrastructure,61,0.412
2019,Northwest Territories,Communications networks,61,0.3143
2019,Northwest Territories,Electric power infrastructure,61,0.3143
2019,Northwest Territories,Oil and gas engineering construction,61,0.3357
2019,Northwest Territories,Other engineering construction,61,0.412
2019,Northwest Territories,Other machinery and equipment,61,0.5379
2019,Northwest Territories,Transportation machinery and equipment,61,0.4382
2019,Nunavut,Total assets,62,0.3731
2019,Nunavut,Commercial buildings,62,0.3507
2019,Nunavut,Institutional buildings,62,0.3507
2019,Nunavut,Marine engineering infrastructure,62,0.3929
2019,Nunavut,Transportation engineering infrastructure,62,0.3252
2019,Nunavut,Waterworks infrastructure,62,0.3929
2019,Nunavut,Sewage infrastructure,62,0.3929
2019,Nunavut,Communications networks,62,0.3113
2019,Nunavut,Electric power infrastructure,62,0.3006
2019,Nunavut,Oil and gas engineering construction,62,0.3728
2019,Nunavut,Other engineering construction,62,0.3929
2019,Nunavut,Other machinery and equipment,62,0.5689
2019,Nunavut,Transportation machinery and equipment,62,0.4319
2020,Canada,Commercial buildings,,0.3305
2020,Canada,Institutional buildings,,0.3305
2020,Canada,Marine engineering infrastructure,,0.3646
2020,Canada,Transportation engineering infrastructure,,0.3328
2020,Canada,Waterworks infrastructure,,0.3509
2020,Canada,Sewage infrastructure,,0.3536
2020,Canada,Communications networks,,0.3196
2020,Canada,Electric power infrastructure,,0.3191
2020,Canada,Oil and gas engineering construction,,0.3811
2020,Canada,Other engineering construction,,0.3557
2020,Canada,Other machinery and equipment,,0.5236
2020,Canada,Transportation machinery and equipment,,0.5407
2020,Newfoundland and Labrador,Total assets,10,0.3257
2020,Newfoundland and Labrador,Commercial buildings,10,0.3298
2020,Newfoundland and Labrador,Institutional buildings,10,0.3298
2020,Newfoundland and Labrador,Marine engineering infrastructure,10,0.3561
2020,Newfoundland and Labrador,Transportation engineering infrastructure,10,0.3175
2020,Newfoundland and Labrador,Waterworks infrastructure,10,0.3561
2020,Newfoundland and Labrador,Sewage infrastructure,10,0.3561
2020,Newfoundland and Labrador,Communications networks,10,0.3043
2020,Newfoundland and Labrador,Electric power infrastructure,10,0.3137
2020,Newfoundland and Labrador,Oil and gas engineering construction,10,0.33
2020,Newfoundland and Labrador,Other engineering construction,10,0.3561
2020,Newfoundland and Labrador,Other machinery and equipment,10,0.5302
2020,Newfoundland and Labrador,Transportation machinery and equipment,10,0.5394
2020,Prince Edward Island,Total assets,11,0.3537
2020,Prince Edward Island,Commercial buildings,11,0.3346
2020,Prince Edward Island,Institutional buildings,11,0.3346
2020,Prince Edward Island,Marine engineering infrastructure,11,0.3208
2020,Prince Edward Island,Transportation engineering infrastructure,11,0.3766
2020,Prince Edward Island,Waterworks infrastructure,11,0.3208
2020,Prince Edward Island,Sewage infrastructure,11,0.3208
2020,Prince Edward Island,Communications networks,11,0.3128
2020,Prince Edward Island,Electric power infrastructure,11,0.318
2020,Prince Edward Island,Oil and gas engineering construction,11,0.2754
2020,Prince Edward Island,Other engineering construction,11,0.3208
2020,Prince Edward Island,Other machinery and equipment,11,0.5397
2020,Prince Edward Island,Transportation machinery and equipment,11,0.5335
2020,Nova Scotia,Total assets,12,0.3297
2020,Nova Scotia,Commercial buildings,12,0.3364
2020,Nova Scotia,Institutional buildings,12,0.3364
2020,Nova Scotia,Marine engineering infrastructure,12,0.3001
2020,Nova Scotia,Transportation engineering infrastructure,12,0.3225
2020,Nova Scotia,Waterworks infrastructure,12,0.3001
2020,Nova Scotia,Sewage infrastructure,12,0.3001
2020,Nova Scotia,Communications networks,12,0.2981
2020,Nova Scotia,Electric power infrastructure,12,0.3249
2020,Nova Scotia,Oil and gas engineering construction,12,0.2946
2020,Nova Scotia,Other engineering construction,12,0.3001
2020,Nova Scotia,Other machinery and equipment,12,0.5306
2020,Nova Scotia,Transportation machinery and equipment,12,0.497
2020,New Brunswick,Total assets,13,0.3246
2020,New Brunswick,Commercial buildings,13,0.3272
2020,New Brunswick,Institutional buildings,13,0.3272
2020,New Brunswick,Marine engineering infrastructure,13,0.3493
2020,New Brunswick,Transportation engineering infrastructure,13,0.3121
2020,New Brunswick,Waterworks infrastructure,13,0.3493
2020,New Brunswick,Sewage infrastructure,13,0.3493
2020,New Brunswick,Communications networks,13,0.3092
2020,New Brunswick,Electric power infrastructure,13,0.3083
2020,New Brunswick,Oil and gas engineering construction,13,0.2824
2020,New Brunswick,Other engineering construction,13,0.3493
2020,New Brunswick,Other machinery and equipment,13,0.478
2020,New Brunswick,Transportation machinery and equipment,13,0.4624
2020,Quebec,Total assets,24,0.3296
2020,Quebec,Commercial buildings,24,0.3308
2020,Quebec,Institutional buildings,24,0.3308
2020,Quebec,Marine engineering infrastructure,24,0.35
2020,Quebec,Transportation engineering infrastructure,24,0.3211
2020,Quebec,Waterworks infrastructure,24,0.35
2020,Quebec,Sewage infrastructure,24,0.35
2020,Quebec,Communications networks,24,0.318
2020,Quebec,Electric power infrastructure,24,0.3075
2020,Quebec,Oil and gas engineering construction,24,0.2937
2020,Quebec,Other engineering construction,24,0.35
2020,Quebec,Other machinery and equipment,24,0.5298
2020,Quebec,Transportation machinery and equipment,24,0.5369
2020,Ontario,Total assets,35,0.3458
2020,Ontario,Commercial buildings,35,0.3208
2020,Ontario,Institutional buildings,35,0.3208
2020,Ontario,Marine engineering infrastructure,35,0.3461
2020,Ontario,Transportation engineering infrastructure,35,0.3404
2020,Ontario,Waterworks infrastructure,35,0.3461
2020,Ontario,Sewage infrastructure,35,0.3461
2020,Ontario,Communications networks,35,0.3195
2020,Ontario,Electric power infrastructure,35,0.3196
2020,Ontario,Oil and gas engineering construction,35,0.3006
2020,Ontario,Other engineering construction,35,0.3461
2020,Ontario,Other machinery and equipment,35,0.528
2020,Ontario,Transportation machinery and equipment,35,0.5456
2020,Manitoba,Total assets,46,0.3337
2020,Manitoba,Commercial buildings,46,0.3314
2020,Manitoba,Institutional buildings,46,0.3314
2020,Manitoba,Marine engineering infrastructure,46,0.3478
2020,Manitoba,Transportation engineering infrastructure,46,0.3306
2020,Manitoba,Waterworks infrastructure,46,0.3478
2020,Manitoba,Sewage infrastructure,46,0.3478
2020,Manitoba,Communications networks,46,0.3231
2020,Manitoba,Electric power infrastructure,46,0.3303
2020,Manitoba,Oil and gas engineering construction,46,0.4106
2020,Manitoba,Other engineering construction,46,0.3478
2020,Manitoba,Other machinery and equipment,46,0.5175
2020,Manitoba,Transportation machinery and equipment,46,0.5028
2020,Saskatchewan,Total assets,47,0.3479
2020,Saskatchewan,Commercial buildings,47,0.3297
2020,Saskatchewan,Institutional buildings,47,0.3297
2020,Saskatchewan,Marine engineering infrastructure,47,0.4008
2020,Saskatchewan,Transportation engineering infrastructure,47,0.3402
2020,Saskatchewan,Waterworks infrastructure,47,0.4008
2020,Saskatchewan,Sewage infrastructure,47,0.4008
2020,Saskatchewan,Communications networks,47,0.3386
2020,Saskatchewan,Electric power infrastructure,47,0.3342
2020,Saskatchewan,Oil and gas engineering construction,47,0.4295
2020,Saskatchewan,Other engineering construction,47,0.4008
2020,Saskatchewan,Other machinery and equipment,47,0.4839
2020,Saskatchewan,Transportation machinery and equipment,47,0.5468
2020,Alberta,Total assets,48,0.3434
2020,Alberta,Commercial buildings,48,0.3464
2020,Alberta,Institutional buildings,48,0.3464
2020,Alberta,Marine engineering infrastructure,48,0.3473
2020,Alberta,Transportation engineering infrastructure,48,0.3431
2020,Alberta,Waterworks infrastructure,48,0.3473
2020,Alberta,Sewage infrastructure,48,0.3473
2020,Alberta,Communications networks,48,0.3285
2020,Alberta,Electric power infrastructure,48,0.325
2020,Alberta,Oil and gas engineering construction,48,0.3531
2020,Alberta,Other engineering construction,48,0.3473
2020,Alberta,Other machinery and equipment,48,0.4882
2020,Alberta,Transportation machinery and equipment,48,0.5311
2020,British Columbia,Total assets,59,0.3421
2020,British Columbia,Commercial buildings,59,0.3289
2020,British Columbia,Institutional buildings,59,0.3289
2020,British Columbia,Marine engineering infrastructure,59,0.3853
2020,British Columbia,Transportation engineering infrastructure,59,0.328
2020,British Columbia,Waterworks infrastructure,59,0.3853
2020,British Columbia,Sewage infrastructure,59,0.3853
2020,British Columbia,Communications networks,59,0.3185
2020,British Columbia,Electric power infrastructure,59,0.3197
2020,British Columbia,Oil and gas engineering construction,59,0.4145
2020,British Columbia,Other engineering construction,59,0.3853
2020,British Columbia,Other machinery and equipment,59,0.4856
2020,British Columbia,Transportation machinery and equipment,59,0.5223
2020,Yukon,Total assets,60,0.3185
2020,Yukon,Commercial buildings,60,0.3162
2020,Yukon,Institutional buildings,60,0.3162
2020,Yukon,Marine engineering infrastructure,60,0.4277
2020,Yukon,Transportation engineering infrastructure,60,0.2993
2020,Yukon,Waterworks infrastructure,60,0.4277
2020,Yukon,Sewage infrastructure,60,0.4277
2020,Yukon,Communications networks,60,0.2711
2020,Yukon,Electric power infrastructure,60,0.3008
2020,Yukon,Oil and gas engineering construction,60,0.3811
2020,Yukon,Other engineering construction,60,0.4277
2020,Yukon,Other machinery and equipment,60,0.4938
2020,Yukon,Transportation machinery and equipment,60,0.4945
2020,Northwest Territories,Total assets,61,0.3272
2020,Northwest Territories,Commercial buildings,61,0.3513
2020,Northwest Territories,Institutional buildings,61,0.3513
2020,Northwest Territories,Marine engineering infrastructure,61,0.412
