Year,Géographie,Groupe d'âge,Sexe,Revenu du ménage,Plus haut niveau de scolarité,GeoCode,Value
2017,Nouveau-Brunswick,"Total, 18 ans et plus",Les deux sexes,,,13,25.1
2017,Nouveau-Brunswick,"Total, 18 ans et plus",Hommes,,,13,16.8
2017,Nouveau-Brunswick,"Total, 18 ans et plus",Femmes,,,13,32.8
2017,Nouveau-Brunswick,18 à 34 ans,Les deux sexes,,,13,22.7
2017,Nouveau-Brunswick,18 à 34 ans,Hommes,,,13,11.9
2017,Nouveau-Brunswick,18 à 34 ans,Femmes,,,13,33.0
2017,Nouveau-Brunswick,35 à 49 ans,Les deux sexes,,,13,23.3
2017,Nouveau-Brunswick,35 à 49 ans,Hommes,,,13,16.1
2017,Nouveau-Brunswick,35 à 49 ans,Femmes,,,13,29.6
2017,Nouveau-Brunswick,50 à 64 ans,Les deux sexes,,,13,26.7
2017,Nouveau-Brunswick,50 à 64 ans,Hommes,,,13,17.0
2017,Nouveau-Brunswick,50 à 64 ans,Femmes,,,13,35.8
2017,Nouveau-Brunswick,65 ans et plus,Les deux sexes,,,13,27.5
2017,Nouveau-Brunswick,65 ans et plus,Hommes,,,13,22.6
2017,Nouveau-Brunswick,65 ans et plus,Femmes,,,13,31.8
2017,Québec,"Total, 18 ans et plus",Les deux sexes,,,24,34.2
2017,Québec,"Total, 18 ans et plus",Hommes,,,24,26.5
2017,Québec,"Total, 18 ans et plus",Femmes,,,24,41.7
2017,Québec,18 à 34 ans,Les deux sexes,,,24,32.5
2017,Québec,18 à 34 ans,Hommes,,,24,28.2
2017,Québec,18 à 34 ans,Femmes,,,24,36.8
2017,Québec,35 à 49 ans,Les deux sexes,,,24,36.1
2017,Québec,35 à 49 ans,Hommes,,,24,26.4
2017,Québec,35 à 49 ans,Femmes,,,24,46.2
2017,Québec,50 à 64 ans,Les deux sexes,,,24,31.9
2017,Québec,50 à 64 ans,Hommes,,,24,23.3
2017,Québec,50 à 64 ans,Femmes,,,24,40.4
2017,Québec,65 ans et plus,Les deux sexes,,,24,37.4
2017,Québec,65 ans et plus,Hommes,,,24,29.0
2017,Québec,65 ans et plus,Femmes,,,24,44.4
2017,Ontario,"Total, 18 ans et plus",Les deux sexes,,,35,26.9
2017,Ontario,"Total, 18 ans et plus",Hommes,,,35,21.0
2017,Ontario,"Total, 18 ans et plus",Femmes,,,35,32.4
2017,Ontario,18 à 34 ans,Les deux sexes,,,35,25.4
2017,Ontario,18 à 34 ans,Hommes,,,35,19.9
2017,Ontario,18 à 34 ans,Femmes,,,35,30.7
2017,Ontario,35 à 49 ans,Les deux sexes,,,35,26.7
2017,Ontario,35 à 49 ans,Hommes,,,35,21.3
2017,Ontario,35 à 49 ans,Femmes,,,35,31.7
2017,Ontario,50 à 64 ans,Les deux sexes,,,35,27.6
2017,Ontario,50 à 64 ans,Hommes,,,35,21.2
2017,Ontario,50 à 64 ans,Femmes,,,35,33.7
2017,Ontario,65 ans et plus,Les deux sexes,,,35,28.7
2017,Ontario,65 ans et plus,Hommes,,,35,22.2
2017,Ontario,65 ans et plus,Femmes,,,35,34.0
2017,Manitoba,"Total, 18 ans et plus",Les deux sexes,,,46,25.2
2017,Manitoba,"Total, 18 ans et plus",Hommes,,,46,20.0
2017,Manitoba,"Total, 18 ans et plus",Femmes,,,46,30.3
2017,Manitoba,18 à 34 ans,Les deux sexes,,,46,24.3
2017,Manitoba,18 à 34 ans,Hommes,,,46,19.3
2017,Manitoba,18 à 34 ans,Femmes,,,46,29.4
2017,Manitoba,35 à 49 ans,Les deux sexes,,,46,29.2
2017,Manitoba,35 à 49 ans,Hommes,,,46,21.7
2017,Manitoba,35 à 49 ans,Femmes,,,46,36.6
2017,Manitoba,50 à 64 ans,Les deux sexes,,,46,22.7
2017,Manitoba,50 à 64 ans,Hommes,,,46,18.2
2017,Manitoba,50 à 64 ans,Femmes,,,46,27.2
2017,Manitoba,65 ans et plus,Les deux sexes,,,46,24.8
2017,Manitoba,65 ans et plus,Hommes,,,46,21.5
2017,Manitoba,65 ans et plus,Femmes,,,46,27.6
2017,Saskatchewan,"Total, 18 ans et plus",Les deux sexes,,,47,26.1
2017,Saskatchewan,"Total, 18 ans et plus",Hommes,,,47,19.2
2017,Saskatchewan,"Total, 18 ans et plus",Femmes,,,47,33.0
2017,Saskatchewan,18 à 34 ans,Les deux sexes,,,47,23.7
2017,Saskatchewan,18 à 34 ans,Hommes,,,47,16.6
2017,Saskatchewan,18 à 34 ans,Femmes,,,47,30.9
2017,Saskatchewan,35 à 49 ans,Les deux sexes,,,47,27.6
2017,Saskatchewan,35 à 49 ans,Hommes,,,47,20.8
2017,Saskatchewan,35 à 49 ans,Femmes,,,47,34.9
2017,Saskatchewan,50 à 64 ans,Les deux sexes,,,47,28.4
2017,Saskatchewan,50 à 64 ans,Hommes,,,47,21.1
2017,Saskatchewan,50 à 64 ans,Femmes,,,47,36.2
2017,Saskatchewan,65 ans et plus,Les deux sexes,,,47,24.7
2017,Saskatchewan,65 ans et plus,Hommes,,,47,18.5
2017,Saskatchewan,65 ans et plus,Femmes,,,47,30.0
2017,Alberta,"Total, 18 ans et plus",Les deux sexes,,,48,27.6
2017,Alberta,"Total, 18 ans et plus",Hommes,,,48,21.4
2017,Alberta,"Total, 18 ans et plus",Femmes,,,48,33.8
2017,Alberta,18 à 34 ans,Les deux sexes,,,48,26.8
2017,Alberta,18 à 34 ans,Hommes,,,48,23.4
2017,Alberta,18 à 34 ans,Femmes,,,48,30.3
2017,Alberta,35 à 49 ans,Les deux sexes,,,48,29.7
2017,Alberta,35 à 49 ans,Hommes,,,48,22.7
2017,Alberta,35 à 49 ans,Femmes,,,48,37.4
2017,Alberta,50 à 64 ans,Les deux sexes,,,48,25.7
2017,Alberta,50 à 64 ans,Hommes,,,48,18.6
2017,Alberta,50 à 64 ans,Femmes,,,48,33.1
2017,Alberta,65 ans et plus,Les deux sexes,,,48,28.3
2017,Alberta,65 ans et plus,Hommes,,,48,18.8
2017,Alberta,65 ans et plus,Femmes,,,48,36.3
2017,Colombie-Britannique,"Total, 18 ans et plus",Les deux sexes,,,59,28.9
2017,Colombie-Britannique,"Total, 18 ans et plus",Hommes,,,59,21.8
2017,Colombie-Britannique,"Total, 18 ans et plus",Femmes,,,59,35.7
2017,Colombie-Britannique,18 à 34 ans,Les deux sexes,,,59,27.3
2017,Colombie-Britannique,18 à 34 ans,Hommes,,,59,20.3
2017,Colombie-Britannique,18 à 34 ans,Femmes,,,59,34.3
2017,Colombie-Britannique,35 à 49 ans,Les deux sexes,,,59,32.3
2017,Colombie-Britannique,35 à 49 ans,Hommes,,,59,26.1
2017,Colombie-Britannique,35 à 49 ans,Femmes,,,59,38.1
2017,Colombie-Britannique,50 à 64 ans,Les deux sexes,,,59,26.1
2017,Colombie-Britannique,50 à 64 ans,Hommes,,,59,18.8
2017,Colombie-Britannique,50 à 64 ans,Femmes,,,59,33.2
2017,Colombie-Britannique,65 ans et plus,Les deux sexes,,,59,30.8
2017,Colombie-Britannique,65 ans et plus,Hommes,,,59,22.8
2017,Colombie-Britannique,65 ans et plus,Femmes,,,59,37.9
2019,Île-du-Prince-Édouard,"Total, 18 ans et plus",Les deux sexes,,,11,21.0
2019,Île-du-Prince-Édouard,"Total, 18 ans et plus",Hommes,,,11,16.1
2019,Île-du-Prince-Édouard,"Total, 18 ans et plus",Femmes,,,11,25.7
2019,Île-du-Prince-Édouard,18 à 34 ans,Les deux sexes,,,11,24.1
2019,Île-du-Prince-Édouard,18 à 34 ans,Hommes,,,11,19.4
2019,Île-du-Prince-Édouard,18 à 34 ans,Femmes,,,11,29.3
2019,Île-du-Prince-Édouard,35 à 49 ans,Les deux sexes,,,11,19.9
2019,Île-du-Prince-Édouard,35 à 49 ans,Femmes,,,11,29.7
2019,Île-du-Prince-Édouard,50 à 64 ans,Les deux sexes,,,11,18.6
2019,Île-du-Prince-Édouard,50 à 64 ans,Hommes,,,11,19.5
2019,Île-du-Prince-Édouard,50 à 64 ans,Femmes,,,11,17.7
2019,Île-du-Prince-Édouard,65 ans et plus,Les deux sexes,,,11,21.6
2019,Île-du-Prince-Édouard,65 ans et plus,Hommes,,,11,14.6
2019,Île-du-Prince-Édouard,65 ans et plus,Femmes,,,11,27.2
2019,Nouvelle-Écosse,"Total, 18 ans et plus",Les deux sexes,,,12,23.7
2019,Nouvelle-Écosse,"Total, 18 ans et plus",Hommes,,,12,17.9
2019,Nouvelle-Écosse,"Total, 18 ans et plus",Femmes,,,12,28.9
2019,Nouvelle-Écosse,18 à 34 ans,Les deux sexes,,,12,18.5
2019,Nouvelle-Écosse,18 à 34 ans,Hommes,,,12,14.2
2019,Nouvelle-Écosse,18 à 34 ans,Femmes,,,12,22.6
2019,Nouvelle-Écosse,35 à 49 ans,Les deux sexes,,,12,25.6
2019,Nouvelle-Écosse,35 à 49 ans,Hommes,,,12,18.8
2019,Nouvelle-Écosse,35 à 49 ans,Femmes,,,12,31.8
2019,Nouvelle-Écosse,50 à 64 ans,Les deux sexes,,,12,24.9
2019,Nouvelle-Écosse,50 à 64 ans,Hommes,,,12,18.6
2019,Nouvelle-Écosse,50 à 64 ans,Femmes,,,12,30.5
2019,Nouvelle-Écosse,65 ans et plus,Les deux sexes,,,12,26.0
2019,Nouvelle-Écosse,65 ans et plus,Hommes,,,12,20.3
2019,Nouvelle-Écosse,65 ans et plus,Femmes,,,12,30.8
2019,Saskatchewan,"Total, 18 ans et plus",Les deux sexes,,,47,27.3
2019,Saskatchewan,"Total, 18 ans et plus",Hommes,,,47,20.0
2019,Saskatchewan,"Total, 18 ans et plus",Femmes,,,47,34.6
2019,Saskatchewan,18 à 34 ans,Les deux sexes,,,47,27.5
2019,Saskatchewan,18 à 34 ans,Hommes,,,47,21.2
2019,Saskatchewan,18 à 34 ans,Femmes,,,47,34.1
2019,Saskatchewan,35 à 49 ans,Les deux sexes,,,47,29.9
2019,Saskatchewan,35 à 49 ans,Hommes,,,47,23.6
2019,Saskatchewan,35 à 49 ans,Femmes,,,47,36.5
2019,Saskatchewan,50 à 64 ans,Les deux sexes,,,47,24.5
2019,Saskatchewan,50 à 64 ans,Hommes,,,47,15.9
2019,Saskatchewan,50 à 64 ans,Femmes,,,47,33.2
2019,Saskatchewan,65 ans et plus,Les deux sexes,,,47,27.2
2019,Saskatchewan,65 ans et plus,Hommes,,,47,18.2
2019,Saskatchewan,65 ans et plus,Femmes,,,47,34.9
2019,Alberta,"Total, 18 ans et plus",Les deux sexes,,,48,26.7
2019,Alberta,"Total, 18 ans et plus",Hommes,,,48,20.5
2019,Alberta,"Total, 18 ans et plus",Femmes,,,48,33.0
2019,Alberta,18 à 34 ans,Les deux sexes,,,48,24.3
2019,Alberta,18 à 34 ans,Hommes,,,48,20.7
2019,Alberta,18 à 34 ans,Femmes,,,48,27.9
2019,Alberta,35 à 49 ans,Les deux sexes,,,48,26.4
2019,Alberta,35 à 49 ans,Hommes,,,48,20.4
2019,Alberta,35 à 49 ans,Femmes,,,48,32.8
2019,Alberta,50 à 64 ans,Les deux sexes,,,48,29.5
2019,Alberta,50 à 64 ans,Hommes,,,48,21.1
2019,Alberta,50 à 64 ans,Femmes,,,48,38.2
2019,Alberta,65 ans et plus,Les deux sexes,,,48,27.9
2019,Alberta,65 ans et plus,Hommes,,,48,19.6
2019,Alberta,65 ans et plus,Femmes,,,48,35.5
2020,Canada,"Total, 18 ans et plus",Hommes,,,,20.1
2020,Canada,"Total, 18 ans et plus",Femmes,,,,30.5
2020,Canada,18 à 34 ans,Les deux sexes,,,,22.4
2020,Canada,18 à 34 ans,Hommes,,,,17.9
2020,Canada,18 à 34 ans,Femmes,,,,27.1
2020,Canada,35 à 49 ans,Les deux sexes,,,,27.0
2020,Canada,35 à 49 ans,Hommes,,,,22.4
2020,Canada,35 à 49 ans,Femmes,,,,31.5
2020,Canada,50 à 64 ans,Les deux sexes,,,,24.4
2020,Canada,50 à 64 ans,Hommes,,,,18.3
2020,Canada,50 à 64 ans,Femmes,,,,30.2
2020,Canada,65 ans et plus,Les deux sexes,,,,29.0
2020,Canada,65 ans et plus,Hommes,,,,23.0
2020,Canada,65 ans et plus,Femmes,,,,34.1
2020,Terre-Neuve-et-Labrador,"Total, 18 ans et plus",Les deux sexes,,,10,17.6
2020,Terre-Neuve-et-Labrador,"Total, 18 ans et plus",Hommes,,,10,14.6
2020,Terre-Neuve-et-Labrador,"Total, 18 ans et plus",Femmes,,,10,20.3
2020,Terre-Neuve-et-Labrador,18 à 34 ans,Les deux sexes,,,10,18.2
2020,Terre-Neuve-et-Labrador,35 à 49 ans,Les deux sexes,,,10,14.5
2020,Terre-Neuve-et-Labrador,35 à 49 ans,Femmes,,,10,16.9
2020,Terre-Neuve-et-Labrador,50 à 64 ans,Les deux sexes,,,10,20.8
2020,Terre-Neuve-et-Labrador,50 à 64 ans,Hommes,,,10,14.8
2020,Terre-Neuve-et-Labrador,50 à 64 ans,Femmes,,,10,26.2
2020,Terre-Neuve-et-Labrador,65 ans et plus,Les deux sexes,,,10,16.2
2020,Terre-Neuve-et-Labrador,65 ans et plus,Hommes,,,10,15.5
2020,Terre-Neuve-et-Labrador,65 ans et plus,Femmes,,,10,16.9
2020,Île-du-Prince-Édouard,"Total, 18 ans et plus",Les deux sexes,,,11,18.6
2020,Île-du-Prince-Édouard,"Total, 18 ans et plus",Hommes,,,11,18.3
2020,Île-du-Prince-Édouard,"Total, 18 ans et plus",Femmes,,,11,18.9
2020,Île-du-Prince-Édouard,50 à 64 ans,Les deux sexes,,,11,21.4
2020,Île-du-Prince-Édouard,50 à 64 ans,Femmes,,,11,30.5
2020,Île-du-Prince-Édouard,65 ans et plus,Les deux sexes,,,11,23.0
2020,Île-du-Prince-Édouard,65 ans et plus,Hommes,,,11,20.9
2020,Île-du-Prince-Édouard,65 ans et plus,Femmes,,,11,24.6
2020,Nouvelle-Écosse,"Total, 18 ans et plus",Les deux sexes,,,12,19.7
2020,Nouvelle-Écosse,"Total, 18 ans et plus",Hommes,,,12,16.9
2020,Nouvelle-Écosse,"Total, 18 ans et plus",Femmes,,,12,22.1
2020,Nouvelle-Écosse,18 à 34 ans,Les deux sexes,,,12,16.9
2020,Nouvelle-Écosse,18 à 34 ans,Femmes,,,12,16.7
2020,Nouvelle-Écosse,35 à 49 ans,Les deux sexes,,,12,24.3
2020,Nouvelle-Écosse,35 à 49 ans,Hommes,,,12,17.1
2020,Nouvelle-Écosse,35 à 49 ans,Femmes,,,12,30.4
2020,Nouvelle-Écosse,50 à 64 ans,Les deux sexes,,,12,17.4
2020,Nouvelle-Écosse,50 à 64 ans,Hommes,,,12,16.3
2020,Nouvelle-Écosse,50 à 64 ans,Femmes,,,12,18.4
2020,Nouvelle-Écosse,65 ans et plus,Les deux sexes,,,12,21.0
2020,Nouvelle-Écosse,65 ans et plus,Hommes,,,12,17.1
2020,Nouvelle-Écosse,65 ans et plus,Femmes,,,12,24.3
2020,Nouveau-Brunswick,"Total, 18 ans et plus",Les deux sexes,,,13,20.5
2020,Nouveau-Brunswick,"Total, 18 ans et plus",Hommes,,,13,12.0
2020,Nouveau-Brunswick,"Total, 18 ans et plus",Femmes,,,13,28.3
2020,Nouveau-Brunswick,18 à 34 ans,Les deux sexes,,,13,22.6
2020,Nouveau-Brunswick,18 à 34 ans,Femmes,,,13,38.9
2020,Nouveau-Brunswick,35 à 49 ans,Les deux sexes,,,13,17.6
2020,Nouveau-Brunswick,35 à 49 ans,Femmes,,,13,25.9
2020,Nouveau-Brunswick,50 à 64 ans,Les deux sexes,,,13,19.1
2020,Nouveau-Brunswick,50 à 64 ans,Hommes,,,13,14.3
2020,Nouveau-Brunswick,50 à 64 ans,Femmes,,,13,23.8
2020,Nouveau-Brunswick,65 ans et plus,Les deux sexes,,,13,22.7
2020,Nouveau-Brunswick,65 ans et plus,Hommes,,,13,18.1
2020,Nouveau-Brunswick,65 ans et plus,Femmes,,,13,26.5
2020,Québec,"Total, 18 ans et plus",Les deux sexes,,,24,34.5
2020,Québec,"Total, 18 ans et plus",Hommes,,,24,27.5
2020,Québec,"Total, 18 ans et plus",Femmes,,,24,41.4
2020,Québec,18 à 34 ans,Les deux sexes,,,24,29.3
2020,Québec,18 à 34 ans,Hommes,,,24,24.8
2020,Québec,18 à 34 ans,Femmes,,,24,34.0
2020,Québec,35 à 49 ans,Les deux sexes,,,24,38.9
2020,Québec,35 à 49 ans,Hommes,,,24,31.5
2020,Québec,35 à 49 ans,Femmes,,,24,46.3
2020,Québec,50 à 64 ans,Les deux sexes,,,24,33.6
2020,Québec,50 à 64 ans,Hommes,,,24,24.6
2020,Québec,50 à 64 ans,Femmes,,,24,42.5
2020,Québec,65 ans et plus,Les deux sexes,,,24,36.8
2020,Québec,65 ans et plus,Hommes,,,24,29.9
2020,Québec,65 ans et plus,Femmes,,,24,42.8
2020,Ontario,"Total, 18 ans et plus",Les deux sexes,,,35,22.0
2020,Ontario,"Total, 18 ans et plus",Hommes,,,35,17.6
2020,Ontario,"Total, 18 ans et plus",Femmes,,,35,26.1
2020,Ontario,18 à 34 ans,Les deux sexes,,,35,18.1
2020,Ontario,18 à 34 ans,Hommes,,,35,14.2
2020,Ontario,18 à 34 ans,Femmes,,,35,22.1
2020,Ontario,35 à 49 ans,Les deux sexes,,,35,23.3
2020,Ontario,35 à 49 ans,Hommes,,,35,21.2
2020,Ontario,35 à 49 ans,Femmes,,,35,25.2
2020,Ontario,50 à 64 ans,Les deux sexes,,,35,21.6
2020,Ontario,50 à 64 ans,Hommes,,,35,16.3
2020,Ontario,50 à 64 ans,Femmes,,,35,26.8
2020,Ontario,65 ans et plus,Les deux sexes,,,35,26.6
2020,Ontario,65 ans et plus,Hommes,,,35,20.7
2020,Ontario,65 ans et plus,Femmes,,,35,31.5
2020,Manitoba,"Total, 18 ans et plus",Les deux sexes,,,46,19.0
2020,Manitoba,"Total, 18 ans et plus",Hommes,,,46,17.3
2020,Manitoba,"Total, 18 ans et plus",Femmes,,,46,20.7
2020,Manitoba,18 à 34 ans,Les deux sexes,,,46,12.9
2020,Manitoba,18 à 34 ans,Hommes,,,46,16.2
2020,Manitoba,18 à 34 ans,Femmes,,,46,9.5
2020,Manitoba,35 à 49 ans,Les deux sexes,,,46,24.7
2020,Manitoba,35 à 49 ans,Hommes,,,46,23.3
2020,Manitoba,35 à 49 ans,Femmes,,,46,26.1
2020,Manitoba,50 à 64 ans,Les deux sexes,,,46,18.1
2020,Manitoba,50 à 64 ans,Hommes,,,46,14.3
2020,Manitoba,50 à 64 ans,Femmes,,,46,21.8
2020,Manitoba,65 ans et plus,Les deux sexes,,,46,22.5
2020,Manitoba,65 ans et plus,Hommes,,,46,14.9
2020,Manitoba,65 ans et plus,Femmes,,,46,29.0
2020,Saskatchewan,"Total, 18 ans et plus",Les deux sexes,,,47,24.6
2020,Saskatchewan,"Total, 18 ans et plus",Hommes,,,47,19.9
2020,Saskatchewan,"Total, 18 ans et plus",Femmes,,,47,29.2
2020,Saskatchewan,18 à 34 ans,Les deux sexes,,,47,27.9
2020,Saskatchewan,18 à 34 ans,Hommes,,,47,25.8
2020,Saskatchewan,18 à 34 ans,Femmes,,,47,30.0
2020,Saskatchewan,35 à 49 ans,Les deux sexes,,,47,22.0
2020,Saskatchewan,35 à 49 ans,Hommes,,,47,18.9
2020,Saskatchewan,35 à 49 ans,Femmes,,,47,25.3
2020,Saskatchewan,50 à 64 ans,Les deux sexes,,,47,23.1
2020,Saskatchewan,50 à 64 ans,Hommes,,,47,15.0
2020,Saskatchewan,50 à 64 ans,Femmes,,,47,31.0
2020,Saskatchewan,65 ans et plus,Les deux sexes,,,47,25.0
2020,Saskatchewan,65 ans et plus,Hommes,,,47,18.2
2020,Saskatchewan,65 ans et plus,Femmes,,,47,30.9
2020,Alberta,"Total, 18 ans et plus",Les deux sexes,,,48,25.8
2020,Alberta,"Total, 18 ans et plus",Hommes,,,48,20.2
2020,Alberta,"Total, 18 ans et plus",Femmes,,,48,31.1
2020,Alberta,18 à 34 ans,Les deux sexes,,,48,25.6
2020,Alberta,18 à 34 ans,Hommes,,,48,22.9
2020,Alberta,18 à 34 ans,Femmes,,,48,28.2
2020,Alberta,35 à 49 ans,Les deux sexes,,,48,27.7
2020,Alberta,35 à 49 ans,Hommes,,,48,17.9
2020,Alberta,35 à 49 ans,Femmes,,,48,37.4
2020,Alberta,50 à 64 ans,Les deux sexes,,,48,22.6
2020,Alberta,50 à 64 ans,Hommes,,,48,19.1
2020,Alberta,50 à 64 ans,Femmes,,,48,25.9
2020,Alberta,65 ans et plus,Les deux sexes,,,48,27.3
2020,Alberta,65 ans et plus,Hommes,,,48,20.9
2020,Alberta,65 ans et plus,Femmes,,,48,32.6
2020,Colombie-Britannique,"Total, 18 ans et plus",Les deux sexes,,,59,24.4
2020,Colombie-Britannique,"Total, 18 ans et plus",Hommes,,,59,17.7
2020,Colombie-Britannique,"Total, 18 ans et plus",Femmes,,,59,30.8
2020,Colombie-Britannique,18 à 34 ans,Les deux sexes,,,59,24.7
2020,Colombie-Britannique,18 à 34 ans,Hommes,,,59,14.4
2020,Colombie-Britannique,18 à 34 ans,Femmes,,,59,35.5
2020,Colombie-Britannique,35 à 49 ans,Les deux sexes,,,59,21.7
2020,Colombie-Britannique,35 à 49 ans,Hommes,,,59,18.4
2020,Colombie-Britannique,35 à 49 ans,Femmes,,,59,24.8
2020,Colombie-Britannique,50 à 64 ans,Les deux sexes,,,59,22.0
2020,Colombie-Britannique,50 à 64 ans,Hommes,,,59,15.8
2020,Colombie-Britannique,50 à 64 ans,Femmes,,,59,27.8
2020,Colombie-Britannique,65 ans et plus,Les deux sexes,,,59,29.9
2020,Colombie-Britannique,65 ans et plus,Hommes,,,59,24.2
2020,Colombie-Britannique,65 ans et plus,Femmes,,,59,34.6
2021,Canada,"Total, 18 ans et plus",Hommes,,,,17.8
2021,Canada,"Total, 18 ans et plus",Femmes,,,,25.6
2021,Canada,18 à 34 ans,Les deux sexes,,,,17.8
2021,Canada,18 à 34 ans,Hommes,,,,14.0
2021,Canada,18 à 34 ans,Femmes,,,,21.7
2021,Canada,35 à 49 ans,Les deux sexes,,,,23.6
2021,Canada,35 à 49 ans,Hommes,,,,20.3
2021,Canada,35 à 49 ans,Femmes,,,,26.9
2021,Canada,50 à 64 ans,Les deux sexes,,,,21.2
2021,Canada,50 à 64 ans,Hommes,,,,17.7
2021,Canada,50 à 64 ans,Femmes,,,,24.5
2021,Canada,65 ans et plus,Les deux sexes,,,,25.6
2021,Canada,65 ans et plus,Hommes,,,,20.4
2021,Canada,65 ans et plus,Femmes,,,,29.9
2021,Terre-Neuve-et-Labrador,"Total, 18 ans et plus",Les deux sexes,,,10,12.6
2021,Terre-Neuve-et-Labrador,"Total, 18 ans et plus",Hommes,,,10,9.0
2021,Terre-Neuve-et-Labrador,"Total, 18 ans et plus",Femmes,,,10,16.0
2021,Terre-Neuve-et-Labrador,18 à 34 ans,Les deux sexes,,,10,9.5
2021,Terre-Neuve-et-Labrador,18 à 34 ans,Hommes,,,10,8.6
2021,Terre-Neuve-et-Labrador,18 à 34 ans,Femmes,,,10,10.4
2021,Terre-Neuve-et-Labrador,35 à 49 ans,Les deux sexes,,,10,13.1
2021,Terre-Neuve-et-Labrador,35 à 49 ans,Hommes,,,10,7.6
2021,Terre-Neuve-et-Labrador,35 à 49 ans,Femmes,,,10,18.1
2021,Terre-Neuve-et-Labrador,50 à 64 ans,Les deux sexes,,,10,13.2
2021,Terre-Neuve-et-Labrador,50 à 64 ans,Hommes,,,10,9.1
2021,Terre-Neuve-et-Labrador,50 à 64 ans,Femmes,,,10,17.1
2021,Terre-Neuve-et-Labrador,65 ans et plus,Les deux sexes,,,10,14.1
2021,Terre-Neuve-et-Labrador,65 ans et plus,Hommes,,,10,10.4
2021,Terre-Neuve-et-Labrador,65 ans et plus,Femmes,,,10,17.2
2021,Île-du-Prince-Édouard,"Total, 18 ans et plus",Les deux sexes,,,11,16.2
2021,Île-du-Prince-Édouard,"Total, 18 ans et plus",Hommes,,,11,12.6
2021,Île-du-Prince-Édouard,"Total, 18 ans et plus",Femmes,,,11,19.6
2021,Île-du-Prince-Édouard,18 à 34 ans,Les deux sexes,,,11,18.5
2021,Île-du-Prince-Édouard,18 à 34 ans,Hommes,,,11,18.1
2021,Île-du-Prince-Édouard,18 à 34 ans,Femmes,,,11,18.9
2021,Île-du-Prince-Édouard,35 à 49 ans,Les deux sexes,,,11,17.4
2021,Île-du-Prince-Édouard,35 à 49 ans,Hommes,,,11,10.7
2021,Île-du-Prince-Édouard,35 à 49 ans,Femmes,,,11,23.6
2021,Île-du-Prince-Édouard,50 à 64 ans,Les deux sexes,,,11,12.3
2021,Île-du-Prince-Édouard,50 à 64 ans,Hommes,,,11,7.7
2021,Île-du-Prince-Édouard,50 à 64 ans,Femmes,,,11,16.5
2021,Île-du-Prince-Édouard,65 ans et plus,Les deux sexes,,,11,16.6
2021,Île-du-Prince-Édouard,65 ans et plus,Hommes,,,11,12.6
2021,Île-du-Prince-Édouard,65 ans et plus,Femmes,,,11,19.9
2021,Nouvelle-Écosse,"Total, 18 ans et plus",Les deux sexes,,,12,17.8
2021,Nouvelle-Écosse,"Total, 18 ans et plus",Hommes,,,12,16.2
2021,Nouvelle-Écosse,"Total, 18 ans et plus",Femmes,,,12,19.2
2021,Nouvelle-Écosse,18 à 34 ans,Les deux sexes,,,12,16.4
2021,Nouvelle-Écosse,18 à 34 ans,Hommes,,,12,16.5
2021,Nouvelle-Écosse,18 à 34 ans,Femmes,,,12,16.3
2021,Nouvelle-Écosse,35 à 49 ans,Les deux sexes,,,12,18.0
2021,Nouvelle-Écosse,35 à 49 ans,Hommes,,,12,18.4
2021,Nouvelle-Écosse,35 à 49 ans,Femmes,,,12,17.6
2021,Nouvelle-Écosse,50 à 64 ans,Les deux sexes,,,12,18.5
2021,Nouvelle-Écosse,50 à 64 ans,Hommes,,,12,16.6
2021,Nouvelle-Écosse,50 à 64 ans,Femmes,,,12,20.4
2021,Nouvelle-Écosse,65 ans et plus,Les deux sexes,,,12,18.1
2021,Nouvelle-Écosse,65 ans et plus,Hommes,,,12,13.2
2021,Nouvelle-Écosse,65 ans et plus,Femmes,,,12,22.2
2021,Nouveau-Brunswick,"Total, 18 ans et plus",Les deux sexes,,,13,15.9
2021,Nouveau-Brunswick,"Total, 18 ans et plus",Hommes,,,13,11.8
2021,Nouveau-Brunswick,"Total, 18 ans et plus",Femmes,,,13,19.7
2021,Nouveau-Brunswick,18 à 34 ans,Les deux sexes,,,13,20.3
2021,Nouveau-Brunswick,18 à 34 ans,Hommes,,,13,13.8
2021,Nouveau-Brunswick,18 à 34 ans,Femmes,,,13,26.7
2021,Nouveau-Brunswick,35 à 49 ans,Les deux sexes,,,13,11.7
2021,Nouveau-Brunswick,35 à 49 ans,Hommes,,,13,8.4
2021,Nouveau-Brunswick,35 à 49 ans,Femmes,,,13,14.9
2021,Nouveau-Brunswick,50 à 64 ans,Les deux sexes,,,13,14.0
2021,Nouveau-Brunswick,50 à 64 ans,Hommes,,,13,10.4
2021,Nouveau-Brunswick,50 à 64 ans,Femmes,,,13,17.5
2021,Nouveau-Brunswick,65 ans et plus,Les deux sexes,,,13,17.8
2021,Nouveau-Brunswick,65 ans et plus,Hommes,,,13,14.7
2021,Nouveau-Brunswick,65 ans et plus,Femmes,,,13,20.2
2021,Québec,"Total, 18 ans et plus",Les deux sexes,,,24,28.4
2021,Québec,"Total, 18 ans et plus",Hommes,,,24,23.4
2021,Québec,"Total, 18 ans et plus",Femmes,,,24,33.3
2021,Québec,18 à 34 ans,Les deux sexes,,,24,23.7
2021,Québec,18 à 34 ans,Hommes,,,24,18.9
