Year,data.Geography,data.Economic family type,GeoCode,Value
2016,data.Saskatchewan,data.Elderly males not in an economic family,47,27800.0
2016,data.Saskatchewan,data.Elderly females not in an economic family,47,31800.0
2016,data.Saskatchewan,data.Non-elderly persons not in an economic family,47,39500.0
2016,data.Saskatchewan,data.Non-elderly males not in an economic family,47,43400.0
2016,data.Saskatchewan,data.Non-elderly females not in an economic family,47,33000.0
2016,data.Alberta,data.Economic families and persons not in an economic family,48,83700.0
2016,data.Alberta,data.Economic families,48,110600.0
2016,data.Alberta,data.Elderly families,48,81200.0
2016,data.Alberta,data.Elderly couples,48,79700.0
2016,data.Alberta,data.Other elderly families,48,108400.0
2016,data.Alberta,data.Non-elderly families,48,116800.0
2016,data.Alberta,data.Couples,48,99700.0
2016,data.Alberta,data.Couples with children,48,123000.0
2016,data.Alberta,data.Couples with other relatives,48,167300.0
2016,data.Alberta,data.Lone-parent families,48,81600.0
2016,data.Alberta,data.Male lone-parent families,48,90100.0
2016,data.Alberta,data.Female lone-parent families,48,66100.0
2016,data.Alberta,data.Other non-elderly families,48,110500.0
2016,data.Alberta,data.Persons not in an economic family,48,41400.0
2016,data.Alberta,data.Elderly persons not in an economic family,48,31000.0
2016,data.Alberta,data.Elderly males not in an economic family,48,30000.0
2016,data.Alberta,data.Elderly females not in an economic family,48,31200.0
2016,data.Alberta,data.Non-elderly persons not in an economic family,48,46000.0
2016,data.Alberta,data.Non-elderly males not in an economic family,48,51400.0
2016,data.Alberta,data.Non-elderly females not in an economic family,48,42300.0
2016,data.British Columbia,data.Economic families and persons not in an economic family,59,64800.0
2016,data.British Columbia,data.Economic families,59,95900.0
2016,data.British Columbia,data.Elderly families,59,71700.0
2016,data.British Columbia,data.Elderly couples,59,72400.0
2016,data.British Columbia,data.Other elderly families,59,69700.0
2016,data.British Columbia,data.Non-elderly families,59,102400.0
2016,data.British Columbia,data.Couples,59,92600.0
2016,data.British Columbia,data.Couples with children,59,116000.0
2016,data.British Columbia,data.Couples with other relatives,59,145500.0
2016,data.British Columbia,data.Lone-parent families,59,44600.0
2016,data.British Columbia,data.Male lone-parent families,59,58400.0
2016,data.British Columbia,data.Female lone-parent families,59,40200.0
2016,data.British Columbia,data.Other non-elderly families,59,84200.0
2016,data.British Columbia,data.Persons not in an economic family,59,32700.0
2016,data.British Columbia,data.Elderly persons not in an economic family,59,32000.0
2016,data.British Columbia,data.Elderly males not in an economic family,59,32600.0
2016,data.British Columbia,data.Elderly females not in an economic family,59,30400.0
2016,data.British Columbia,data.Non-elderly persons not in an economic family,59,33000.0
2016,data.British Columbia,data.Non-elderly males not in an economic family,59,34100.0
2016,data.British Columbia,data.Non-elderly females not in an economic family,59,32000.0
2016,"data.Québec, Quebec",data.Economic families and persons not in an economic family,,60900.0
2016,"data.Québec, Quebec",data.Economic families,,91500.0
2016,"data.Québec, Quebec",data.Elderly families,,63000.0
2016,"data.Québec, Quebec",data.Elderly couples,,58300.0
2016,"data.Québec, Quebec",data.Other elderly families,,
2016,"data.Québec, Quebec",data.Non-elderly families,,100800.0
2016,"data.Québec, Quebec",data.Couples,,84100.0
2016,"data.Québec, Quebec",data.Couples with children,,120800.0
2016,"data.Québec, Quebec",data.Couples with other relatives,,
2016,"data.Québec, Quebec",data.Lone-parent families,,59200.0
2016,"data.Québec, Quebec",data.Male lone-parent families,,
2016,"data.Québec, Quebec",data.Female lone-parent families,,56200.0
2016,"data.Québec, Quebec",data.Other non-elderly families,,
2016,"data.Québec, Quebec",data.Persons not in an economic family,,33600.0
2016,"data.Québec, Quebec",data.Elderly persons not in an economic family,,28000.0
2016,"data.Québec, Quebec",data.Elderly males not in an economic family,,29200.0
2016,"data.Québec, Quebec",data.Elderly females not in an economic family,,26900.0
2016,"data.Québec, Quebec",data.Non-elderly persons not in an economic family,,36100.0
2016,"data.Québec, Quebec",data.Non-elderly males not in an economic family,,35900.0
2016,"data.Québec, Quebec",data.Non-elderly females not in an economic family,,37600.0
2016,"data.Montréal, Quebec",data.Economic families and persons not in an economic family,,58600.0
2016,"data.Montréal, Quebec",data.Economic families,,87200.0
2016,"data.Montréal, Quebec",data.Elderly families,,61900.0
2016,"data.Montréal, Quebec",data.Elderly couples,,63600.0
2016,"data.Montréal, Quebec",data.Other elderly families,,54200.0
2016,"data.Montréal, Quebec",data.Non-elderly families,,93100.0
2016,"data.Montréal, Quebec",data.Couples,,87900.0
2016,"data.Montréal, Quebec",data.Couples with children,,105500.0
2016,"data.Montréal, Quebec",data.Couples with other relatives,,125500.0
2016,"data.Montréal, Quebec",data.Lone-parent families,,61900.0
2016,"data.Montréal, Quebec",data.Male lone-parent families,,
2016,"data.Montréal, Quebec",data.Female lone-parent families,,61900.0
2016,"data.Montréal, Quebec",data.Other non-elderly families,,71100.0
2016,"data.Montréal, Quebec",data.Persons not in an economic family,,34600.0
2016,"data.Montréal, Quebec",data.Elderly persons not in an economic family,,29700.0
2016,"data.Montréal, Quebec",data.Elderly males not in an economic family,,27700.0
2016,"data.Montréal, Quebec",data.Elderly females not in an economic family,,29700.0
2016,"data.Montréal, Quebec",data.Non-elderly persons not in an economic family,,37900.0
2016,"data.Montréal, Quebec",data.Non-elderly males not in an economic family,,38100.0
2016,"data.Montréal, Quebec",data.Non-elderly females not in an economic family,,37800.0
2016,"data.Ottawa-Gatineau, Ontario/Quebec",data.Economic families and persons not in an economic family,,77000.0
2016,"data.Ottawa-Gatineau, Ontario/Quebec",data.Economic families,,108600.0
2016,"data.Ottawa-Gatineau, Ontario/Quebec",data.Elderly families,,88700.0
2016,"data.Ottawa-Gatineau, Ontario/Quebec",data.Elderly couples,,87000.0
2016,"data.Ottawa-Gatineau, Ontario/Quebec",data.Other elderly families,,122500.0
2016,"data.Ottawa-Gatineau, Ontario/Quebec",data.Non-elderly families,,114800.0
2016,"data.Ottawa-Gatineau, Ontario/Quebec",data.Couples,,105100.0
2016,"data.Ottawa-Gatineau, Ontario/Quebec",data.Couples with children,,122500.0
2016,"data.Ottawa-Gatineau, Ontario/Quebec",data.Couples with other relatives,,150700.0
2016,"data.Ottawa-Gatineau, Ontario/Quebec",data.Lone-parent families,,55600.0
2016,"data.Ottawa-Gatineau, Ontario/Quebec",data.Male lone-parent families,,
2016,"data.Ottawa-Gatineau, Ontario/Quebec",data.Female lone-parent families,,54500.0
2016,"data.Ottawa-Gatineau, Ontario/Quebec",data.Other non-elderly families,,81600.0
2016,"data.Ottawa-Gatineau, Ontario/Quebec",data.Persons not in an economic family,,40500.0
2016,"data.Ottawa-Gatineau, Ontario/Quebec",data.Elderly persons not in an economic family,,42000.0
2016,"data.Ottawa-Gatineau, Ontario/Quebec",data.Elderly males not in an economic family,,46600.0
2016,"data.Ottawa-Gatineau, Ontario/Quebec",data.Elderly females not in an economic family,,36700.0
2016,"data.Ottawa-Gatineau, Ontario/Quebec",data.Non-elderly persons not in an economic family,,39800.0
2016,"data.Ottawa-Gatineau, Ontario/Quebec",data.Non-elderly males not in an economic family,,39900.0
2016,"data.Ottawa-Gatineau, Ontario/Quebec",data.Non-elderly females not in an economic family,,38500.0
2016,"data.Toronto, Ontario",data.Economic families and persons not in an economic family,,69300.0
2016,"data.Toronto, Ontario",data.Economic families,,97600.0
2016,"data.Toronto, Ontario",data.Elderly families,,67500.0
2016,"data.Toronto, Ontario",data.Elderly couples,,64800.0
2016,"data.Toronto, Ontario",data.Other elderly families,,72400.0
2016,"data.Toronto, Ontario",data.Non-elderly families,,106200.0
2016,"data.Toronto, Ontario",data.Couples,,97700.0
2016,"data.Toronto, Ontario",data.Couples with children,,108500.0
2016,"data.Toronto, Ontario",data.Couples with other relatives,,136600.0
2016,"data.Toronto, Ontario",data.Lone-parent families,,44600.0
2016,"data.Toronto, Ontario",data.Male lone-parent families,,
2016,"data.Toronto, Ontario",data.Female lone-parent families,,44600.0
2016,"data.Toronto, Ontario",data.Other non-elderly families,,102200.0
2016,"data.Toronto, Ontario",data.Persons not in an economic family,,34100.0
2016,"data.Toronto, Ontario",data.Elderly persons not in an economic family,,32400.0
2016,"data.Toronto, Ontario",data.Elderly males not in an economic family,,30800.0
2016,"data.Toronto, Ontario",data.Elderly females not in an economic family,,33700.0
2016,"data.Toronto, Ontario",data.Non-elderly persons not in an economic family,,34700.0
2016,"data.Toronto, Ontario",data.Non-elderly males not in an economic family,,37400.0
2016,"data.Toronto, Ontario",data.Non-elderly females not in an economic family,,31300.0
2016,"data.Winnipeg, Manitoba",data.Economic families and persons not in an economic family,,67400.0
2016,"data.Winnipeg, Manitoba",data.Economic families,,91100.0
2016,"data.Winnipeg, Manitoba",data.Elderly families,,78400.0
2016,"data.Winnipeg, Manitoba",data.Elderly couples,,77200.0
2016,"data.Winnipeg, Manitoba",data.Other elderly families,,84200.0
2016,"data.Winnipeg, Manitoba",data.Non-elderly families,,94500.0
2016,"data.Winnipeg, Manitoba",data.Couples,,83500.0
2016,"data.Winnipeg, Manitoba",data.Couples with children,,104700.0
2016,"data.Winnipeg, Manitoba",data.Couples with other relatives,,137500.0
2016,"data.Winnipeg, Manitoba",data.Lone-parent families,,51600.0
2016,"data.Winnipeg, Manitoba",data.Male lone-parent families,,
2016,"data.Winnipeg, Manitoba",data.Female lone-parent families,,47100.0
2016,"data.Winnipeg, Manitoba",data.Other non-elderly families,,77400.0
2016,"data.Winnipeg, Manitoba",data.Persons not in an economic family,,37100.0
2016,"data.Winnipeg, Manitoba",data.Elderly persons not in an economic family,,39100.0
2016,"data.Winnipeg, Manitoba",data.Elderly males not in an economic family,,43300.0
2016,"data.Winnipeg, Manitoba",data.Elderly females not in an economic family,,35700.0
2016,"data.Winnipeg, Manitoba",data.Non-elderly persons not in an economic family,,36500.0
2016,"data.Winnipeg, Manitoba",data.Non-elderly males not in an economic family,,35100.0
2016,"data.Winnipeg, Manitoba",data.Non-elderly females not in an economic family,,38500.0
2016,"data.Calgary, Alberta",data.Economic families and persons not in an economic family,,80000.0
2016,"data.Calgary, Alberta",data.Economic families,,106800.0
2016,"data.Calgary, Alberta",data.Elderly families,,91300.0
2016,"data.Calgary, Alberta",data.Elderly couples,,91900.0
2016,"data.Calgary, Alberta",data.Other elderly families,,
2016,"data.Calgary, Alberta",data.Non-elderly families,,107800.0
2016,"data.Calgary, Alberta",data.Couples,,89000.0
2016,"data.Calgary, Alberta",data.Couples with children,,109600.0
2016,"data.Calgary, Alberta",data.Couples with other relatives,,172500.0
2016,"data.Calgary, Alberta",data.Lone-parent families,,82000.0
2016,"data.Calgary, Alberta",data.Male lone-parent families,,
2016,"data.Calgary, Alberta",data.Female lone-parent families,,
2016,"data.Calgary, Alberta",data.Other non-elderly families,,117200.0
2016,"data.Calgary, Alberta",data.Persons not in an economic family,,43200.0
2016,"data.Calgary, Alberta",data.Elderly persons not in an economic family,,29700.0
2016,"data.Calgary, Alberta",data.Elderly males not in an economic family,,
2016,"data.Calgary, Alberta",data.Elderly females not in an economic family,,34500.0
2016,"data.Calgary, Alberta",data.Non-elderly persons not in an economic family,,51400.0
2016,"data.Calgary, Alberta",data.Non-elderly males not in an economic family,,52400.0
2016,"data.Calgary, Alberta",data.Non-elderly females not in an economic family,,46000.0
2016,"data.Edmonton, Alberta",data.Economic families and persons not in an economic family,,97900.0
2016,"data.Edmonton, Alberta",data.Economic families,,122700.0
2016,"data.Edmonton, Alberta",data.Elderly families,,89000.0
2016,"data.Edmonton, Alberta",data.Elderly couples,,83100.0
2016,"data.Edmonton, Alberta",data.Other elderly families,,
2016,"data.Edmonton, Alberta",data.Non-elderly families,,128300.0
2016,"data.Edmonton, Alberta",data.Couples,,108000.0
2016,"data.Edmonton, Alberta",data.Couples with children,,135400.0
2016,"data.Edmonton, Alberta",data.Couples with other relatives,,167300.0
2016,"data.Edmonton, Alberta",data.Lone-parent families,,83200.0
2016,"data.Edmonton, Alberta",data.Male lone-parent families,,
2016,"data.Edmonton, Alberta",data.Female lone-parent families,,85200.0
2016,"data.Edmonton, Alberta",data.Other non-elderly families,,120600.0
2016,"data.Edmonton, Alberta",data.Persons not in an economic family,,44900.0
2016,"data.Edmonton, Alberta",data.Elderly persons not in an economic family,,34900.0
2016,"data.Edmonton, Alberta",data.Elderly males not in an economic family,,
2016,"data.Edmonton, Alberta",data.Elderly females not in an economic family,,35000.0
2016,"data.Edmonton, Alberta",data.Non-elderly persons not in an economic family,,47900.0
2016,"data.Edmonton, Alberta",data.Non-elderly males not in an economic family,,51600.0
2016,"data.Edmonton, Alberta",data.Non-elderly females not in an economic family,,44800.0
2016,"data.Vancouver, British Columbia",data.Economic families and persons not in an economic family,,75200.0
2016,"data.Vancouver, British Columbia",data.Economic families,,100900.0
2016,"data.Vancouver, British Columbia",data.Elderly families,,86500.0
2016,"data.Vancouver, British Columbia",data.Elderly couples,,88500.0
2016,"data.Vancouver, British Columbia",data.Other elderly families,,
2016,"data.Vancouver, British Columbia",data.Non-elderly families,,105100.0
2016,"data.Vancouver, British Columbia",data.Couples,,93800.0
2016,"data.Vancouver, British Columbia",data.Couples with children,,115000.0
2016,"data.Vancouver, British Columbia",data.Couples with other relatives,,142800.0
2016,"data.Vancouver, British Columbia",data.Lone-parent families,,38800.0
2016,"data.Vancouver, British Columbia",data.Male lone-parent families,,
2016,"data.Vancouver, British Columbia",data.Female lone-parent families,,38800.0
2016,"data.Vancouver, British Columbia",data.Other non-elderly families,,85600.0
2016,"data.Vancouver, British Columbia",data.Persons not in an economic family,,38000.0
2016,"data.Vancouver, British Columbia",data.Elderly persons not in an economic family,,32500.0
2016,"data.Vancouver, British Columbia",data.Elderly males not in an economic family,,45700.0
2016,"data.Vancouver, British Columbia",data.Elderly females not in an economic family,,29800.0
2016,"data.Vancouver, British Columbia",data.Non-elderly persons not in an economic family,,39000.0
2016,"data.Vancouver, British Columbia",data.Non-elderly males not in an economic family,,42700.0
2016,"data.Vancouver, British Columbia",data.Non-elderly females not in an economic family,,36300.0
2017,data.Canada,data.Economic families,,94600.0
2017,data.Canada,data.Elderly families,,70900.0
2017,data.Canada,data.Elderly couples,,69000.0
2017,data.Canada,data.Other elderly families,,78000.0
2017,data.Canada,data.Non-elderly families,,101400.0
2017,data.Canada,data.Couples,,91700.0
2017,data.Canada,data.Couples with children,,112900.0
2017,data.Canada,data.Couples with other relatives,,140100.0
2017,data.Canada,data.Lone-parent families,,58200.0
2017,data.Canada,data.Male lone-parent families,,72600.0
2017,data.Canada,data.Female lone-parent families,,55300.0
2017,data.Canada,data.Other non-elderly families,,83100.0
2017,data.Canada,data.Persons not in an economic family,,34800.0
2017,data.Canada,data.Elderly persons not in an economic family,,31800.0
2017,data.Canada,data.Elderly males not in an economic family,,33500.0
2017,data.Canada,data.Elderly females not in an economic family,,31000.0
2017,data.Canada,data.Non-elderly persons not in an economic family,,36500.0
2017,data.Canada,data.Non-elderly males not in an economic family,,38400.0
2017,data.Canada,data.Non-elderly females not in an economic family,,34600.0
2017,data.Atlantic provinces,data.Economic families and persons not in an economic family,,59400.0
2017,data.Atlantic provinces,data.Economic families,,81100.0
2017,data.Atlantic provinces,data.Elderly families,,61700.0
2017,data.Atlantic provinces,data.Elderly couples,,61500.0
2017,data.Atlantic provinces,data.Other elderly families,,62600.0
2017,data.Atlantic provinces,data.Non-elderly families,,88800.0
2017,data.Atlantic provinces,data.Couples,,81500.0
2017,data.Atlantic provinces,data.Couples with children,,107500.0
2017,data.Atlantic provinces,data.Couples with other relatives,,122000.0
2017,data.Atlantic provinces,data.Lone-parent families,,52700.0
2017,data.Atlantic provinces,data.Male lone-parent families,,69600.0
2017,data.Atlantic provinces,data.Female lone-parent families,,50000.0
2017,data.Atlantic provinces,data.Other non-elderly families,,71600.0
2017,data.Atlantic provinces,data.Persons not in an economic family,,30900.0
2017,data.Atlantic provinces,data.Elderly persons not in an economic family,,29900.0
2017,data.Atlantic provinces,data.Elderly males not in an economic family,,31100.0
2017,data.Atlantic provinces,data.Elderly females not in an economic family,,29200.0
2017,data.Atlantic provinces,data.Non-elderly persons not in an economic family,,31900.0
2017,data.Atlantic provinces,data.Non-elderly males not in an economic family,,34400.0
2017,data.Atlantic provinces,data.Non-elderly females not in an economic family,,28200.0
2017,data.Newfoundland and Labrador,data.Economic families and persons not in an economic family,10,62800.0
2017,data.Newfoundland and Labrador,data.Economic families,10,83100.0
2017,data.Newfoundland and Labrador,data.Elderly families,10,57000.0
2017,data.Newfoundland and Labrador,data.Elderly couples,10,55900.0
2017,data.Newfoundland and Labrador,data.Other elderly families,10,61700.0
2017,data.Newfoundland and Labrador,data.Non-elderly families,10,93200.0
2017,data.Newfoundland and Labrador,data.Couples,10,83100.0
2017,data.Newfoundland and Labrador,data.Couples with children,10,120500.0
2017,data.Newfoundland and Labrador,data.Couples with other relatives,10,136600.0
2017,data.Newfoundland and Labrador,data.Lone-parent families,10,46600.0
2017,data.Newfoundland and Labrador,data.Male lone-parent families,10,
2017,data.Newfoundland and Labrador,data.Female lone-parent families,10,44000.0
2017,data.Newfoundland and Labrador,data.Other non-elderly families,10,74800.0
2017,data.Newfoundland and Labrador,data.Persons not in an economic family,10,28100.0
2017,data.Newfoundland and Labrador,data.Elderly persons not in an economic family,10,28400.0
2017,data.Newfoundland and Labrador,data.Elderly males not in an economic family,10,29100.0
2017,data.Newfoundland and Labrador,data.Elderly females not in an economic family,10,27900.0
2017,data.Newfoundland and Labrador,data.Non-elderly persons not in an economic family,10,27800.0
2017,data.Newfoundland and Labrador,data.Non-elderly males not in an economic family,10,30700.0
2017,data.Newfoundland and Labrador,data.Non-elderly females not in an economic family,10,21700.0
2017,data.Prince Edward Island,data.Economic families and persons not in an economic family,11,57700.0
2017,data.Prince Edward Island,data.Economic families,11,80100.0
2017,data.Prince Edward Island,data.Elderly families,11,71000.0
2017,data.Prince Edward Island,data.Elderly couples,11,67100.0
2017,data.Prince Edward Island,data.Other elderly families,11,
2017,data.Prince Edward Island,data.Non-elderly families,11,84900.0
2017,data.Prince Edward Island,data.Couples,11,74400.0
2017,data.Prince Edward Island,data.Couples with children,11,95200.0
2017,data.Prince Edward Island,data.Couples with other relatives,11,138100.0
2017,data.Prince Edward Island,data.Lone-parent families,11,53200.0
2017,data.Prince Edward Island,data.Male lone-parent families,11,
2017,data.Prince Edward Island,data.Female lone-parent families,11,50400.0
2017,data.Prince Edward Island,data.Other non-elderly families,11,68300.0
2017,data.Prince Edward Island,data.Persons not in an economic family,11,29100.0
2017,data.Prince Edward Island,data.Elderly persons not in an economic family,11,28100.0
2017,data.Prince Edward Island,data.Elderly males not in an economic family,11,24000.0
2017,data.Prince Edward Island,data.Elderly females not in an economic family,11,29600.0
2017,data.Prince Edward Island,data.Non-elderly persons not in an economic family,11,29600.0
2017,data.Prince Edward Island,data.Non-elderly males not in an economic family,11,31400.0
2017,data.Prince Edward Island,data.Non-elderly females not in an economic family,11,29500.0
2017,data.Nova Scotia,data.Economic families and persons not in an economic family,12,58100.0
2017,data.Nova Scotia,data.Economic families,12,81200.0
2017,data.Nova Scotia,data.Elderly families,12,64600.0
2017,data.Nova Scotia,data.Elderly couples,12,64200.0
2017,data.Nova Scotia,data.Other elderly families,12,67000.0
2017,data.Nova Scotia,data.Non-elderly families,12,88500.0
2017,data.Nova Scotia,data.Couples,12,83900.0
2017,data.Nova Scotia,data.Couples with children,12,104800.0
2017,data.Nova Scotia,data.Couples with other relatives,12,115500.0
2017,data.Nova Scotia,data.Lone-parent families,12,55800.0
2017,data.Nova Scotia,data.Male lone-parent families,12,76700.0
2017,data.Nova Scotia,data.Female lone-parent families,12,53200.0
2017,data.Nova Scotia,data.Other non-elderly families,12,69800.0
2017,data.Nova Scotia,data.Persons not in an economic family,12,32400.0
2017,data.Nova Scotia,data.Elderly persons not in an economic family,12,32600.0
2017,data.Nova Scotia,data.Elderly males not in an economic family,12,31400.0
2017,data.Nova Scotia,data.Elderly females not in an economic family,12,32900.0
2017,data.Nova Scotia,data.Non-elderly persons not in an economic family,12,32400.0
2017,data.Nova Scotia,data.Non-elderly males not in an economic family,12,35000.0
2017,data.Nova Scotia,data.Non-elderly females not in an economic family,12,27500.0
2017,data.New Brunswick,data.Economic families and persons not in an economic family,13,59800.0
2017,data.New Brunswick,data.Economic families,13,80000.0
2017,data.New Brunswick,data.Elderly families,13,61500.0
2017,data.New Brunswick,data.Elderly couples,13,62300.0
2017,data.New Brunswick,data.Other elderly families,13,61100.0
2017,data.New Brunswick,data.Non-elderly families,13,87400.0
2017,data.New Brunswick,data.Couples,13,79100.0
2017,data.New Brunswick,data.Couples with children,13,104700.0
2017,data.New Brunswick,data.Couples with other relatives,13,121900.0
2017,data.New Brunswick,data.Lone-parent families,13,50200.0
2017,data.New Brunswick,data.Male lone-parent families,13,
2017,data.New Brunswick,data.Female lone-parent families,13,45200.0
2017,data.New Brunswick,data.Other non-elderly families,13,71600.0
2017,data.New Brunswick,data.Persons not in an economic family,13,31600.0
2017,data.New Brunswick,data.Elderly persons not in an economic family,13,28700.0
2017,data.New Brunswick,data.Elderly males not in an economic family,13,31100.0
2017,data.New Brunswick,data.Elderly females not in an economic family,13,28200.0
2017,data.New Brunswick,data.Non-elderly persons not in an economic family,13,33400.0
2017,data.New Brunswick,data.Non-elderly males not in an economic family,13,35600.0
2017,data.New Brunswick,data.Non-elderly females not in an economic family,13,30900.0
2017,data.Quebec,data.Economic families and persons not in an economic family,24,59400.0
2017,data.Quebec,data.Economic families,24,85300.0
2017,data.Quebec,data.Elderly families,24,61600.0
2017,data.Quebec,data.Elderly couples,24,60000.0
2017,data.Quebec,data.Other elderly families,24,68300.0
2017,data.Quebec,data.Non-elderly families,24,92800.0
2017,data.Quebec,data.Couples,24,79800.0
2017,data.Quebec,data.Couples with children,24,106100.0
2017,data.Quebec,data.Couples with other relatives,24,131800.0
2017,data.Quebec,data.Lone-parent families,24,60900.0
2017,data.Quebec,data.Male lone-parent families,24,65200.0
2017,data.Quebec,data.Female lone-parent families,24,59800.0
2017,data.Quebec,data.Other non-elderly families,24,76600.0
2017,data.Quebec,data.Persons not in an economic family,24,32800.0
2017,data.Quebec,data.Elderly persons not in an economic family,24,27600.0
2017,data.Quebec,data.Elderly males not in an economic family,24,30700.0
2017,data.Quebec,data.Elderly females not in an economic family,24,26500.0
2017,data.Quebec,data.Non-elderly persons not in an economic family,24,35900.0
2017,data.Quebec,data.Non-elderly males not in an economic family,24,37000.0
2017,data.Quebec,data.Non-elderly females not in an economic family,24,33900.0
2017,data.Ontario,data.Economic families and persons not in an economic family,35,71100.0
2017,data.Ontario,data.Economic families,35,97500.0
2017,data.Ontario,data.Elderly families,35,74900.0
2017,data.Ontario,data.Elderly couples,35,73900.0
2017,data.Ontario,data.Other elderly families,35,82900.0
2017,data.Ontario,data.Non-elderly families,35,103500.0
2017,data.Ontario,data.Couples,35,97600.0
2017,data.Ontario,data.Couples with children,35,113500.0
2017,data.Ontario,data.Couples with other relatives,35,140600.0
2017,data.Ontario,data.Lone-parent families,35,57100.0
2017,data.Ontario,data.Male lone-parent families,35,75200.0
2017,data.Ontario,data.Female lone-parent families,35,54500.0
2017,data.Ontario,data.Other non-elderly families,35,84500.0
2017,data.Ontario,data.Persons not in an economic family,35,35700.0
2017,data.Ontario,data.Elderly persons not in an economic family,35,34500.0
2017,data.Ontario,data.Elderly males not in an economic family,35,35800.0
2017,data.Ontario,data.Elderly females not in an economic family,35,34000.0
2017,data.Ontario,data.Non-elderly persons not in an economic family,35,36500.0
2017,data.Ontario,data.Non-elderly males not in an economic family,35,37600.0
2017,data.Ontario,data.Non-elderly females not in an economic family,35,35700.0
2017,data.Prairie provinces,data.Economic families and persons not in an economic family,,77700.0
2017,data.Prairie provinces,data.Economic families,,106200.0
2017,data.Prairie provinces,data.Elderly families,,78000.0
2017,data.Prairie provinces,data.Elderly couples,,74300.0
2017,data.Prairie provinces,data.Other elderly families,,99200.0
2017,data.Prairie provinces,data.Non-elderly families,,113300.0
2017,data.Prairie provinces,data.Couples,,102600.0
2017,data.Prairie provinces,data.Couples with children,,119100.0
2017,data.Prairie provinces,data.Couples with other relatives,,155400.0
2017,data.Prairie provinces,data.Lone-parent families,,61900.0
2017,data.Prairie provinces,data.Male lone-parent families,,85000.0
2017,data.Prairie provinces,data.Female lone-parent families,,57200.0
2017,data.Prairie provinces,data.Other non-elderly families,,101300.0
2017,data.Prairie provinces,data.Persons not in an economic family,,39900.0
2017,data.Prairie provinces,data.Elderly persons not in an economic family,,34800.0
2017,data.Prairie provinces,data.Elderly males not in an economic family,,35400.0
2017,data.Prairie provinces,data.Elderly females not in an economic family,,34700.0
2017,data.Prairie provinces,data.Non-elderly persons not in an economic family,,42300.0
2017,data.Prairie provinces,data.Non-elderly males not in an economic family,,45200.0
2017,data.Prairie provinces,data.Non-elderly females not in an economic family,,38900.0
2017,data.Manitoba,data.Economic families and persons not in an economic family,46,68200.0
2017,data.Manitoba,data.Economic families,46,91700.0
2017,data.Manitoba,data.Elderly families,46,69400.0
2017,data.Manitoba,data.Elderly couples,46,66500.0
2017,data.Manitoba,data.Other elderly families,46,81600.0
2017,data.Manitoba,data.Non-elderly families,46,97600.0
2017,data.Manitoba,data.Couples,46,90900.0
2017,data.Manitoba,data.Couples with children,46,101800.0
2017,data.Manitoba,data.Couples with other relatives,46,146700.0
2017,data.Manitoba,data.Lone-parent families,46,56600.0
2017,data.Manitoba,data.Male lone-parent families,46,75000.0
2017,data.Manitoba,data.Female lone-parent families,46,51600.0
2017,data.Manitoba,data.Other non-elderly families,46,83100.0
2017,data.Manitoba,data.Persons not in an economic family,46,34500.0
2017,data.Manitoba,data.Elderly persons not in an economic family,46,33000.0
2017,data.Manitoba,data.Elderly males not in an economic family,46,34000.0
2017,data.Manitoba,data.Elderly females not in an economic family,46,32800.0
2017,data.Manitoba,data.Non-elderly persons not in an economic family,46,35700.0
2017,data.Manitoba,data.Non-elderly males not in an economic family,46,36100.0
2017,data.Manitoba,data.Non-elderly females not in an economic family,46,34500.0
2017,data.Saskatchewan,data.Economic families and persons not in an economic family,47,72500.0
2017,data.Saskatchewan,data.Economic families,47,100800.0
2017,data.Saskatchewan,data.Elderly families,47,71300.0
2017,data.Saskatchewan,data.Elderly couples,47,71100.0
2017,data.Saskatchewan,data.Other elderly families,47,78500.0
2017,data.Saskatchewan,data.Non-elderly families,47,109000.0
2017,data.Saskatchewan,data.Couples,47,103000.0
2017,data.Saskatchewan,data.Couples with children,47,118500.0
2017,data.Saskatchewan,data.Couples with other relatives,47,136000.0
2017,data.Saskatchewan,data.Lone-parent families,47,51400.0
2017,data.Saskatchewan,data.Male lone-parent families,47,81100.0
2017,data.Saskatchewan,data.Female lone-parent families,47,49500.0
2017,data.Saskatchewan,data.Other non-elderly families,47,91400.0
2017,data.Saskatchewan,data.Persons not in an economic family,47,35900.0
2017,data.Saskatchewan,data.Elderly persons not in an economic family,47,32500.0
2017,data.Saskatchewan,data.Elderly males not in an economic family,47,33100.0
2017,data.Saskatchewan,data.Elderly females not in an economic family,47,32100.0
2017,data.Saskatchewan,data.Non-elderly persons not in an economic family,47,37700.0
2017,data.Saskatchewan,data.Non-elderly males not in an economic family,47,38600.0
2017,data.Saskatchewan,data.Non-elderly females not in an economic family,47,37300.0
2017,data.Alberta,data.Economic families and persons not in an economic family,48,83100.0
2017,data.Alberta,data.Economic families,48,115000.0
2017,data.Alberta,data.Elderly families,48,83200.0
2017,data.Alberta,data.Elderly couples,48,78100.0
2017,data.Alberta,data.Other elderly families,48,107800.0
2017,data.Alberta,data.Non-elderly families,48,120600.0
2017,data.Alberta,data.Couples,48,108300.0
2017,data.Alberta,data.Couples with children,48,123900.0
2017,data.Alberta,data.Couples with other relatives,48,160400.0
2017,data.Alberta,data.Lone-parent families,48,70100.0
2017,data.Alberta,data.Male lone-parent families,48,89200.0
