Year,Geography,Age group,Sex,Household income,Highest level of education,Visible minority,Immigration status,GeoCode,Value
2019,Alberta,65 years and over,Both sexes,,,,,48,69.0
2019,Alberta,65 years and over,Males,,,,,48,68.7
2019,Alberta,65 years and over,Females,,,,,48,69.3
2019,British Columbia,"Total, 18 years and over",Both sexes,,,,,59,64.1
2019,British Columbia,"Total, 18 years and over",Males,,,,,59,68.3
2019,British Columbia,"Total, 18 years and over",Females,,,,,59,60.2
2019,British Columbia,18 to 34 years,Both sexes,,,,,59,58.4
2019,British Columbia,18 to 34 years,Males,,,,,59,66.2
2019,British Columbia,18 to 34 years,Females,,,,,59,50.6
2019,British Columbia,35 to 49 years,Both sexes,,,,,59,65.3
2019,British Columbia,35 to 49 years,Males,,,,,59,68.1
2019,British Columbia,35 to 49 years,Females,,,,,59,62.6
2019,British Columbia,50 to 64 years,Both sexes,,,,,59,66.9
2019,British Columbia,50 to 64 years,Males,,,,,59,69.6
2019,British Columbia,50 to 64 years,Females,,,,,59,64.3
2019,British Columbia,65 years and over,Both sexes,,,,,59,67.0
2019,British Columbia,65 years and over,Males,,,,,59,69.8
2019,British Columbia,65 years and over,Females,,,,,59,64.6
2020,Canada,"Total, 18 years and over",Males,,,,,,68.5
2020,Canada,"Total, 18 years and over",Females,,,,,,61.1
2020,Canada,18 to 34 years,Both sexes,,,,,,59.0
2020,Canada,18 to 34 years,Males,,,,,,64.8
2020,Canada,18 to 34 years,Females,,,,,,53.0
2020,Canada,35 to 49 years,Both sexes,,,,,,64.2
2020,Canada,35 to 49 years,Males,,,,,,68.6
2020,Canada,35 to 49 years,Females,,,,,,59.9
2020,Canada,50 to 64 years,Both sexes,,,,,,66.5
2020,Canada,50 to 64 years,Males,,,,,,69.0
2020,Canada,50 to 64 years,Females,,,,,,64.1
2020,Canada,65 years and over,Both sexes,,,,,,71.0
2020,Canada,65 years and over,Males,,,,,,73.5
2020,Canada,65 years and over,Females,,,,,,68.9
2020,Newfoundland and Labrador,"Total, 18 years and over",Both sexes,,,,,10,68.8
2020,Newfoundland and Labrador,"Total, 18 years and over",Males,,,,,10,70.9
2020,Newfoundland and Labrador,"Total, 18 years and over",Females,,,,,10,66.9
2020,Newfoundland and Labrador,18 to 34 years,Both sexes,,,,,10,64.6
2020,Newfoundland and Labrador,35 to 49 years,Both sexes,,,,,10,64.2
2020,Newfoundland and Labrador,35 to 49 years,Females,,,,,10,56.1
2020,Newfoundland and Labrador,50 to 64 years,Both sexes,,,,,10,71.5
2020,Newfoundland and Labrador,50 to 64 years,Males,,,,,10,68.6
2020,Newfoundland and Labrador,50 to 64 years,Females,,,,,10,74.1
2020,Newfoundland and Labrador,65 years and over,Both sexes,,,,,10,73.7
2020,Newfoundland and Labrador,65 years and over,Males,,,,,10,73.7
2020,Newfoundland and Labrador,65 years and over,Females,,,,,10,73.8
2020,Prince Edward Island,"Total, 18 years and over",Both sexes,,,,,11,66.1
2020,Prince Edward Island,"Total, 18 years and over",Males,,,,,11,74.9
2020,Prince Edward Island,"Total, 18 years and over",Females,,,,,11,57.8
2020,Prince Edward Island,18 to 34 years,Both sexes,,,,,11,66.3
2020,Prince Edward Island,35 to 49 years,Both sexes,,,,,11,48.1
2020,Prince Edward Island,50 to 64 years,Both sexes,,,,,11,74.8
2020,Prince Edward Island,50 to 64 years,Females,,,,,11,71.3
2020,Prince Edward Island,65 years and over,Both sexes,,,,,11,73.8
2020,Prince Edward Island,65 years and over,Males,,,,,11,75.0
2020,Prince Edward Island,65 years and over,Females,,,,,11,72.9
2020,Nova Scotia,"Total, 18 years and over",Both sexes,,,,,12,66.9
2020,Nova Scotia,"Total, 18 years and over",Males,,,,,12,74.1
2020,Nova Scotia,"Total, 18 years and over",Females,,,,,12,60.6
2020,Nova Scotia,18 to 34 years,Both sexes,,,,,12,68.9
2020,Nova Scotia,18 to 34 years,Females,,,,,12,57.8
2020,Nova Scotia,35 to 49 years,Both sexes,,,,,12,59.5
2020,Nova Scotia,35 to 49 years,Males,,,,,12,68.5
2020,Nova Scotia,35 to 49 years,Females,,,,,12,51.7
2020,Nova Scotia,50 to 64 years,Both sexes,,,,,12,66.7
2020,Nova Scotia,50 to 64 years,Males,,,,,12,72.0
2020,Nova Scotia,50 to 64 years,Females,,,,,12,61.7
2020,Nova Scotia,65 years and over,Both sexes,,,,,12,71.9
2020,Nova Scotia,65 years and over,Males,,,,,12,74.0
2020,Nova Scotia,65 years and over,Females,,,,,12,70.1
2020,New Brunswick,"Total, 18 years and over",Both sexes,,,,,13,59.7
2020,New Brunswick,"Total, 18 years and over",Males,,,,,13,65.2
2020,New Brunswick,"Total, 18 years and over",Females,,,,,13,54.5
2020,New Brunswick,18 to 34 years,Both sexes,,,,,13,46.0
2020,New Brunswick,18 to 34 years,Females,,,,,13,36.7
2020,New Brunswick,35 to 49 years,Both sexes,,,,,13,69.9
2020,New Brunswick,35 to 49 years,Males,,,,,13,74.8
2020,New Brunswick,35 to 49 years,Females,,,,,13,65.5
2020,New Brunswick,50 to 64 years,Both sexes,,,,,13,57.6
2020,New Brunswick,50 to 64 years,Males,,,,,13,64.2
2020,New Brunswick,50 to 64 years,Females,,,,,13,51.2
2020,New Brunswick,65 years and over,Both sexes,,,,,13,65.6
2020,New Brunswick,65 years and over,Males,,,,,13,68.0
2020,New Brunswick,65 years and over,Females,,,,,13,63.6
2020,Quebec,"Total, 18 years and over",Both sexes,,,,,24,71.1
2020,Quebec,"Total, 18 years and over",Males,,,,,24,75.6
2020,Quebec,"Total, 18 years and over",Females,,,,,24,66.7
2020,Quebec,18 to 34 years,Both sexes,,,,,24,63.5
2020,Quebec,18 to 34 years,Males,,,,,24,71.3
2020,Quebec,18 to 34 years,Females,,,,,24,55.3
2020,Quebec,35 to 49 years,Both sexes,,,,,24,71.5
2020,Quebec,35 to 49 years,Males,,,,,24,77.7
2020,Quebec,35 to 49 years,Females,,,,,24,65.3
2020,Quebec,50 to 64 years,Both sexes,,,,,24,73.0
2020,Quebec,50 to 64 years,Males,,,,,24,74.8
2020,Quebec,50 to 64 years,Females,,,,,24,71.3
2020,Quebec,65 years and over,Both sexes,,,,,24,77.1
2020,Quebec,65 years and over,Males,,,,,24,79.4
2020,Quebec,65 years and over,Females,,,,,24,75.1
2020,Ontario,"Total, 18 years and over",Both sexes,,,,,35,63.0
2020,Ontario,"Total, 18 years and over",Males,,,,,35,67.1
2020,Ontario,"Total, 18 years and over",Females,,,,,35,59.2
2020,Ontario,18 to 34 years,Both sexes,,,,,35,56.9
2020,Ontario,18 to 34 years,Males,,,,,35,63.1
2020,Ontario,18 to 34 years,Females,,,,,35,50.6
2020,Ontario,35 to 49 years,Both sexes,,,,,35,63.6
2020,Ontario,35 to 49 years,Males,,,,,35,67.1
2020,Ontario,35 to 49 years,Females,,,,,35,60.3
2020,Ontario,50 to 64 years,Both sexes,,,,,35,64.7
2020,Ontario,50 to 64 years,Males,,,,,35,68.2
2020,Ontario,50 to 64 years,Females,,,,,35,61.3
2020,Ontario,65 years and over,Both sexes,,,,,35,68.9
2020,Ontario,65 years and over,Males,,,,,35,71.9
2020,Ontario,65 years and over,Females,,,,,35,66.5
2020,Manitoba,"Total, 18 years and over",Both sexes,,,,,46,62.6
2020,Manitoba,"Total, 18 years and over",Males,,,,,46,69.5
2020,Manitoba,"Total, 18 years and over",Females,,,,,46,56.0
2020,Manitoba,18 to 34 years,Both sexes,,,,,46,63.6
2020,Manitoba,18 to 34 years,Males,,,,,46,77.5
2020,Manitoba,18 to 34 years,Females,,,,,46,48.7
2020,Manitoba,35 to 49 years,Both sexes,,,,,46,58.6
2020,Manitoba,35 to 49 years,Males,,,,,46,62.6
2020,Manitoba,35 to 49 years,Females,,,,,46,54.7
2020,Manitoba,50 to 64 years,Both sexes,,,,,46,63.2
2020,Manitoba,50 to 64 years,Males,,,,,46,67.6
2020,Manitoba,50 to 64 years,Females,,,,,46,58.9
2020,Manitoba,65 years and over,Both sexes,,,,,46,65.7
2020,Manitoba,65 years and over,Males,,,,,46,67.8
2020,Manitoba,65 years and over,Females,,,,,46,63.9
2020,Saskatchewan,"Total, 18 years and over",Both sexes,,,,,47,60.4
2020,Saskatchewan,"Total, 18 years and over",Males,,,,,47,61.2
2020,Saskatchewan,"Total, 18 years and over",Females,,,,,47,59.5
2020,Saskatchewan,18 to 34 years,Both sexes,,,,,47,59.3
2020,Saskatchewan,18 to 34 years,Males,,,,,47,63.6
2020,Saskatchewan,18 to 34 years,Females,,,,,47,54.8
2020,Saskatchewan,35 to 49 years,Both sexes,,,,,47,57.8
2020,Saskatchewan,35 to 49 years,Males,,,,,47,60.9
2020,Saskatchewan,35 to 49 years,Females,,,,,47,54.7
2020,Saskatchewan,50 to 64 years,Both sexes,,,,,47,60.5
2020,Saskatchewan,50 to 64 years,Males,,,,,47,54.9
2020,Saskatchewan,50 to 64 years,Females,,,,,47,66.2
2020,Saskatchewan,65 years and over,Both sexes,,,,,47,64.9
2020,Saskatchewan,65 years and over,Males,,,,,47,66.3
2020,Saskatchewan,65 years and over,Females,,,,,47,63.7
2020,Alberta,"Total, 18 years and over",Both sexes,,,,,48,64.6
2020,Alberta,"Total, 18 years and over",Males,,,,,48,66.3
2020,Alberta,"Total, 18 years and over",Females,,,,,48,62.9
2020,Alberta,18 to 34 years,Both sexes,,,,,48,63.1
2020,Alberta,18 to 34 years,Males,,,,,48,64.2
2020,Alberta,18 to 34 years,Females,,,,,48,61.9
2020,Alberta,35 to 49 years,Both sexes,,,,,48,60.8
2020,Alberta,35 to 49 years,Males,,,,,48,63.0
2020,Alberta,35 to 49 years,Females,,,,,48,58.6
2020,Alberta,50 to 64 years,Both sexes,,,,,48,69.0
2020,Alberta,50 to 64 years,Males,,,,,48,72.1
2020,Alberta,50 to 64 years,Females,,,,,48,66.0
2020,Alberta,65 years and over,Both sexes,,,,,48,67.3
2020,Alberta,65 years and over,Males,,,,,48,67.4
2020,Alberta,65 years and over,Females,,,,,48,67.2
2020,British Columbia,"Total, 18 years and over",Both sexes,,,,,59,60.5
2020,British Columbia,"Total, 18 years and over",Males,,,,,59,63.0
2020,British Columbia,"Total, 18 years and over",Females,,,,,59,58.2
2020,British Columbia,18 to 34 years,Both sexes,,,,,59,52.8
2020,British Columbia,18 to 34 years,Males,,,,,59,54.8
2020,British Columbia,18 to 34 years,Females,,,,,59,50.7
2020,British Columbia,35 to 49 years,Both sexes,,,,,59,60.0
2020,British Columbia,35 to 49 years,Males,,,,,59,64.7
2020,British Columbia,35 to 49 years,Females,,,,,59,55.5
2020,British Columbia,50 to 64 years,Both sexes,,,,,59,60.9
2020,British Columbia,50 to 64 years,Males,,,,,59,61.8
2020,British Columbia,50 to 64 years,Females,,,,,59,60.0
2020,British Columbia,65 years and over,Both sexes,,,,,59,70.6
2020,British Columbia,65 years and over,Males,,,,,59,74.1
2020,British Columbia,65 years and over,Females,,,,,59,67.7
2021,Canada,"Total, 18 years and over",Males,,,,,,62.3
2021,Canada,"Total, 18 years and over",Females,,,,,,55.4
2021,Canada,18 to 34 years,Both sexes,,,,,,51.1
2021,Canada,18 to 34 years,Males,,,,,,56.1
2021,Canada,18 to 34 years,Females,,,,,,45.8
2021,Canada,35 to 49 years,Both sexes,,,,,,56.9
2021,Canada,35 to 49 years,Males,,,,,,61.4
2021,Canada,35 to 49 years,Females,,,,,,52.4
2021,Canada,50 to 64 years,Both sexes,,,,,,61.1
2021,Canada,50 to 64 years,Males,,,,,,64.2
2021,Canada,50 to 64 years,Females,,,,,,58.0
2021,Canada,65 years and over,Both sexes,,,,,,68.2
2021,Canada,65 years and over,Males,,,,,,69.8
2021,Canada,65 years and over,Females,,,,,,66.7
2021,Newfoundland and Labrador,"Total, 18 years and over",Both sexes,,,,,10,61.3
2021,Newfoundland and Labrador,"Total, 18 years and over",Males,,,,,10,62.2
2021,Newfoundland and Labrador,"Total, 18 years and over",Females,,,,,10,60.4
2021,Newfoundland and Labrador,18 to 34 years,Both sexes,,,,,10,42.3
2021,Newfoundland and Labrador,18 to 34 years,Males,,,,,10,42.7
2021,Newfoundland and Labrador,18 to 34 years,Females,,,,,10,41.9
2021,Newfoundland and Labrador,35 to 49 years,Both sexes,,,,,10,60.3
2021,Newfoundland and Labrador,35 to 49 years,Males,,,,,10,66.9
2021,Newfoundland and Labrador,35 to 49 years,Females,,,,,10,54.2
2021,Newfoundland and Labrador,50 to 64 years,Both sexes,,,,,10,66.8
2021,Newfoundland and Labrador,50 to 64 years,Males,,,,,10,68.4
2021,Newfoundland and Labrador,50 to 64 years,Females,,,,,10,65.4
2021,Newfoundland and Labrador,65 years and over,Both sexes,,,,,10,72.5
2021,Newfoundland and Labrador,65 years and over,Males,,,,,10,69.9
2021,Newfoundland and Labrador,65 years and over,Females,,,,,10,74.6
2021,Prince Edward Island,"Total, 18 years and over",Both sexes,,,,,11,57.2
2021,Prince Edward Island,"Total, 18 years and over",Males,,,,,11,58.4
2021,Prince Edward Island,"Total, 18 years and over",Females,,,,,11,56.2
2021,Prince Edward Island,18 to 34 years,Both sexes,,,,,11,47.9
2021,Prince Edward Island,18 to 34 years,Males,,,,,11,52.4
2021,Prince Edward Island,18 to 34 years,Females,,,,,11,43.1
2021,Prince Edward Island,35 to 49 years,Both sexes,,,,,11,52.2
2021,Prince Edward Island,35 to 49 years,Males,,,,,11,55.1
2021,Prince Edward Island,35 to 49 years,Females,,,,,11,49.5
2021,Prince Edward Island,50 to 64 years,Both sexes,,,,,11,67.6
2021,Prince Edward Island,50 to 64 years,Males,,,,,11,68.8
2021,Prince Edward Island,50 to 64 years,Females,,,,,11,66.5
2021,Prince Edward Island,65 years and over,Both sexes,,,,,11,61.6
2021,Prince Edward Island,65 years and over,Males,,,,,11,57.4
2021,Prince Edward Island,65 years and over,Females,,,,,11,65.0
2021,Nova Scotia,"Total, 18 years and over",Both sexes,,,,,12,60.1
2021,Nova Scotia,"Total, 18 years and over",Males,,,,,12,61.4
2021,Nova Scotia,"Total, 18 years and over",Females,,,,,12,58.9
2021,Nova Scotia,18 to 34 years,Both sexes,,,,,12,56.7
2021,Nova Scotia,18 to 34 years,Males,,,,,12,61.4
2021,Nova Scotia,18 to 34 years,Females,,,,,12,52.0
2021,Nova Scotia,35 to 49 years,Both sexes,,,,,12,58.9
2021,Nova Scotia,35 to 49 years,Males,,,,,12,58.2
2021,Nova Scotia,35 to 49 years,Females,,,,,12,59.6
2021,Nova Scotia,50 to 64 years,Both sexes,,,,,12,57.0
2021,Nova Scotia,50 to 64 years,Males,,,,,12,58.4
2021,Nova Scotia,50 to 64 years,Females,,,,,12,55.7
2021,Nova Scotia,65 years and over,Both sexes,,,,,12,68.0
2021,Nova Scotia,65 years and over,Males,,,,,12,67.8
2021,Nova Scotia,65 years and over,Females,,,,,12,68.1
2021,New Brunswick,"Total, 18 years and over",Both sexes,,,,,13,56.5
2021,New Brunswick,"Total, 18 years and over",Males,,,,,13,61.8
2021,New Brunswick,"Total, 18 years and over",Females,,,,,13,51.5
2021,New Brunswick,18 to 34 years,Both sexes,,,,,13,49.9
2021,New Brunswick,18 to 34 years,Males,,,,,13,53.3
2021,New Brunswick,18 to 34 years,Females,,,,,13,46.5
2021,New Brunswick,35 to 49 years,Both sexes,,,,,13,59.2
2021,New Brunswick,35 to 49 years,Males,,,,,13,64.7
2021,New Brunswick,35 to 49 years,Females,,,,,13,53.9
2021,New Brunswick,50 to 64 years,Both sexes,,,,,13,53.6
2021,New Brunswick,50 to 64 years,Males,,,,,13,59.7
2021,New Brunswick,50 to 64 years,Females,,,,,13,47.6
2021,New Brunswick,65 years and over,Both sexes,,,,,13,63.0
2021,New Brunswick,65 years and over,Males,,,,,13,69.6
2021,New Brunswick,65 years and over,Females,,,,,13,57.5
2021,Quebec,"Total, 18 years and over",Both sexes,,,,,24,65.9
2021,Quebec,"Total, 18 years and over",Males,,,,,24,67.9
2021,Quebec,"Total, 18 years and over",Females,,,,,24,63.9
2021,Quebec,18 to 34 years,Both sexes,,,,,24,59.5
2021,Quebec,18 to 34 years,Males,,,,,24,65.4
2021,Quebec,18 to 34 years,Females,,,,,24,53.3
2021,Quebec,35 to 49 years,Both sexes,,,,,24,62.9
2021,Quebec,35 to 49 years,Males,,,,,24,65.3
2021,Quebec,35 to 49 years,Females,,,,,24,60.5
2021,Quebec,50 to 64 years,Both sexes,,,,,24,66.8
2021,Quebec,50 to 64 years,Males,,,,,24,64.8
2021,Quebec,50 to 64 years,Females,,,,,24,68.9
2021,Quebec,65 years and over,Both sexes,,,,,24,74.8
2021,Quebec,65 years and over,Males,,,,,24,77.6
2021,Quebec,65 years and over,Females,,,,,24,72.4
2021,Ontario,"Total, 18 years and over",Both sexes,,,,,35,56.5
2021,Ontario,"Total, 18 years and over",Males,,,,,35,60.6
2021,Ontario,"Total, 18 years and over",Females,,,,,35,52.5
2021,Ontario,18 to 34 years,Both sexes,,,,,35,47.6
2021,Ontario,18 to 34 years,Males,,,,,35,52.3
2021,Ontario,18 to 34 years,Females,,,,,35,42.7
2021,Ontario,35 to 49 years,Both sexes,,,,,35,54.7
2021,Ontario,35 to 49 years,Males,,,,,35,60.5
2021,Ontario,35 to 49 years,Females,,,,,35,49.2
2021,Ontario,50 to 64 years,Both sexes,,,,,35,60.3
2021,Ontario,50 to 64 years,Males,,,,,35,65.1
2021,Ontario,50 to 64 years,Females,,,,,35,55.8
2021,Ontario,65 years and over,Both sexes,,,,,35,66.4
2021,Ontario,65 years and over,Males,,,,,35,68.3
2021,Ontario,65 years and over,Females,,,,,35,64.8
2021,Manitoba,"Total, 18 years and over",Both sexes,,,,,46,58.0
2021,Manitoba,"Total, 18 years and over",Males,,,,,46,61.0
2021,Manitoba,"Total, 18 years and over",Females,,,,,46,55.0
2021,Manitoba,18 to 34 years,Both sexes,,,,,46,50.7
2021,Manitoba,18 to 34 years,Males,,,,,46,54.1
2021,Manitoba,18 to 34 years,Females,,,,,46,47.1
2021,Manitoba,35 to 49 years,Both sexes,,,,,46,59.5
2021,Manitoba,35 to 49 years,Males,,,,,46,60.4
2021,Manitoba,35 to 49 years,Females,,,,,46,58.6
2021,Manitoba,50 to 64 years,Both sexes,,,,,46,61.8
2021,Manitoba,50 to 64 years,Males,,,,,46,68.9
2021,Manitoba,50 to 64 years,Females,,,,,46,55.0
2021,Manitoba,65 years and over,Both sexes,,,,,46,62.3
2021,Manitoba,65 years and over,Males,,,,,46,63.4
2021,Manitoba,65 years and over,Females,,,,,46,61.4
2021,Saskatchewan,"Total, 18 years and over",Both sexes,,,,,47,55.9
2021,Saskatchewan,"Total, 18 years and over",Males,,,,,47,58.2
2021,Saskatchewan,"Total, 18 years and over",Females,,,,,47,53.7
2021,Saskatchewan,18 to 34 years,Both sexes,,,,,47,50.8
2021,Saskatchewan,18 to 34 years,Males,,,,,47,53.8
2021,Saskatchewan,18 to 34 years,Females,,,,,47,47.6
2021,Saskatchewan,35 to 49 years,Both sexes,,,,,47,54.1
2021,Saskatchewan,35 to 49 years,Males,,,,,47,58.2
2021,Saskatchewan,35 to 49 years,Females,,,,,47,49.9
2021,Saskatchewan,50 to 64 years,Both sexes,,,,,47,59.0
2021,Saskatchewan,50 to 64 years,Males,,,,,47,57.7
2021,Saskatchewan,50 to 64 years,Females,,,,,47,60.2
2021,Saskatchewan,65 years and over,Both sexes,,,,,47,61.7
2021,Saskatchewan,65 years and over,Males,,,,,47,65.2
2021,Saskatchewan,65 years and over,Females,,,,,47,58.7
2021,Alberta,"Total, 18 years and over",Both sexes,,,,,48,56.9
2021,Alberta,"Total, 18 years and over",Males,,,,,48,62.3
2021,Alberta,"Total, 18 years and over",Females,,,,,48,51.4
2021,Alberta,18 to 34 years,Both sexes,,,,,48,49.8
2021,Alberta,18 to 34 years,Males,,,,,48,58.2
2021,Alberta,18 to 34 years,Females,,,,,48,41.1
2021,Alberta,35 to 49 years,Both sexes,,,,,48,55.7
2021,Alberta,35 to 49 years,Males,,,,,48,63.0
2021,Alberta,35 to 49 years,Females,,,,,48,48.4
2021,Alberta,50 to 64 years,Both sexes,,,,,48,60.3
2021,Alberta,50 to 64 years,Males,,,,,48,64.3
2021,Alberta,50 to 64 years,Females,,,,,48,56.3
2021,Alberta,65 years and over,Both sexes,,,,,48,66.1
2021,Alberta,65 years and over,Males,,,,,48,66.1
2021,Alberta,65 years and over,Females,,,,,48,66.1
2021,British Columbia,"Total, 18 years and over",Both sexes,,,,,59,55.5
2021,British Columbia,"Total, 18 years and over",Males,,,,,59,58.9
2021,British Columbia,"Total, 18 years and over",Females,,,,,59,52.4
2021,British Columbia,18 to 34 years,Both sexes,,,,,59,49.8
2021,British Columbia,18 to 34 years,Males,,,,,59,53.3
2021,British Columbia,18 to 34 years,Females,,,,,59,46.1
2021,British Columbia,35 to 49 years,Both sexes,,,,,59,52.9
2021,British Columbia,35 to 49 years,Males,,,,,59,56.4
2021,British Columbia,35 to 49 years,Females,,,,,59,49.7
2021,British Columbia,50 to 64 years,Both sexes,,,,,59,55.5
2021,British Columbia,50 to 64 years,Males,,,,,59,62.2
2021,British Columbia,50 to 64 years,Females,,,,,59,49.2
2021,British Columbia,65 years and over,Both sexes,,,,,59,65.6
2021,British Columbia,65 years and over,Males,,,,,59,65.5
2021,British Columbia,65 years and over,Females,,,,,59,65.8
2022,Canada,"Total, 18 years and over",Males,,,,,,58.8
2022,Canada,"Total, 18 years and over",Females,,,,,,50.9
2022,Canada,18 to 34 years,Both sexes,,,,,,47.6
2022,Canada,18 to 34 years,Males,,,,,,52.6
2022,Canada,18 to 34 years,Females,,,,,,42.4
2022,Canada,35 to 49 years,Both sexes,,,,,,52.9
2022,Canada,35 to 49 years,Males,,,,,,58.0
2022,Canada,35 to 49 years,Females,,,,,,47.8
2022,Canada,50 to 64 years,Both sexes,,,,,,58.5
2022,Canada,50 to 64 years,Males,,,,,,62.0
2022,Canada,50 to 64 years,Females,,,,,,55.1
2022,Canada,65 years and over,Both sexes,,,,,,61.3
2022,Canada,65 years and over,Males,,,,,,64.0
2022,Canada,65 years and over,Females,,,,,,59.0
2022,Newfoundland and Labrador,"Total, 18 years and over",Both sexes,,,,,10,55.3
2022,Newfoundland and Labrador,"Total, 18 years and over",Males,,,,,10,57.1
2022,Newfoundland and Labrador,"Total, 18 years and over",Females,,,,,10,53.8
2022,Newfoundland and Labrador,18 to 34 years,Both sexes,,,,,10,46.4
2022,Newfoundland and Labrador,18 to 34 years,Males,,,,,10,48.7
2022,Newfoundland and Labrador,18 to 34 years,Females,,,,,10,44.1
2022,Newfoundland and Labrador,35 to 49 years,Both sexes,,,,,10,51.5
2022,Newfoundland and Labrador,35 to 49 years,Males,,,,,10,57.7
2022,Newfoundland and Labrador,35 to 49 years,Females,,,,,10,46.1
2022,Newfoundland and Labrador,50 to 64 years,Both sexes,,,,,10,61.2
2022,Newfoundland and Labrador,50 to 64 years,Males,,,,,10,61.3
2022,Newfoundland and Labrador,50 to 64 years,Females,,,,,10,61.0
2022,Newfoundland and Labrador,65 years and over,Both sexes,,,,,10,59.5
2022,Newfoundland and Labrador,65 years and over,Males,,,,,10,59.3
2022,Newfoundland and Labrador,65 years and over,Females,,,,,10,59.6
2022,Prince Edward Island,"Total, 18 years and over",Both sexes,,,,,11,54.4
2022,Prince Edward Island,"Total, 18 years and over",Males,,,,,11,54.1
2022,Prince Edward Island,"Total, 18 years and over",Females,,,,,11,54.7
2022,Prince Edward Island,35 to 49 years,Both sexes,,,,,11,55.9
2022,Prince Edward Island,50 to 64 years,Both sexes,,,,,11,60.5
2022,Prince Edward Island,50 to 64 years,Females,,,,,11,51.5
2022,Prince Edward Island,65 years and over,Both sexes,,,,,11,59.6
2022,Prince Edward Island,65 years and over,Males,,,,,11,62.1
2022,Prince Edward Island,65 years and over,Females,,,,,11,57.6
2022,Nova Scotia,"Total, 18 years and over",Both sexes,,,,,12,49.1
2022,Nova Scotia,"Total, 18 years and over",Males,,,,,12,55.1
2022,Nova Scotia,"Total, 18 years and over",Females,,,,,12,43.6
2022,Nova Scotia,18 to 34 years,Both sexes,,,,,12,43.7
2022,Nova Scotia,18 to 34 years,Males,,,,,12,49.8
2022,Nova Scotia,18 to 34 years,Females,,,,,12,37.8
2022,Nova Scotia,35 to 49 years,Both sexes,,,,,12,46.5
2022,Nova Scotia,35 to 49 years,Males,,,,,12,57.0
2022,Nova Scotia,35 to 49 years,Females,,,,,12,36.5
2022,Nova Scotia,50 to 64 years,Both sexes,,,,,12,50.1
2022,Nova Scotia,50 to 64 years,Males,,,,,12,54.7
2022,Nova Scotia,50 to 64 years,Females,,,,,12,45.7
2022,Nova Scotia,65 years and over,Both sexes,,,,,12,55.7
2022,Nova Scotia,65 years and over,Males,,,,,12,59.0
2022,Nova Scotia,65 years and over,Females,,,,,12,52.8
2022,New Brunswick,"Total, 18 years and over",Both sexes,,,,,13,51.4
2022,New Brunswick,"Total, 18 years and over",Males,,,,,13,54.4
2022,New Brunswick,"Total, 18 years and over",Females,,,,,13,48.6
2022,New Brunswick,18 to 34 years,Both sexes,,,,,13,46.8
2022,New Brunswick,18 to 34 years,Males,,,,,13,54.6
2022,New Brunswick,18 to 34 years,Females,,,,,13,38.4
2022,New Brunswick,35 to 49 years,Both sexes,,,,,13,52.1
2022,New Brunswick,35 to 49 years,Males,,,,,13,60.5
2022,New Brunswick,35 to 49 years,Females,,,,,13,44.5
2022,New Brunswick,50 to 64 years,Both sexes,,,,,13,51.9
2022,New Brunswick,50 to 64 years,Males,,,,,13,50.2
2022,New Brunswick,50 to 64 years,Females,,,,,13,53.6
2022,New Brunswick,65 years and over,Both sexes,,,,,13,54.3
2022,New Brunswick,65 years and over,Males,,,,,13,53.8
2022,New Brunswick,65 years and over,Females,,,,,13,54.7
2022,Quebec,"Total, 18 years and over",Both sexes,,,,,24,64.5
2022,Quebec,"Total, 18 years and over",Males,,,,,24,68.2
2022,Quebec,"Total, 18 years and over",Females,,,,,24,60.9
2022,Quebec,18 to 34 years,Both sexes,,,,,24,56.6
2022,Quebec,18 to 34 years,Males,,,,,24,62.5
2022,Quebec,18 to 34 years,Females,,,,,24,50.3
2022,Quebec,35 to 49 years,Both sexes,,,,,24,62.3
2022,Quebec,35 to 49 years,Males,,,,,24,67.2
2022,Quebec,35 to 49 years,Females,,,,,24,57.4
2022,Quebec,50 to 64 years,Both sexes,,,,,24,67.4
2022,Quebec,50 to 64 years,Males,,,,,24,68.3
2022,Quebec,50 to 64 years,Females,,,,,24,66.4
2022,Quebec,65 years and over,Both sexes,,,,,24,71.8
2022,Quebec,65 years and over,Males,,,,,24,75.3
2022,Quebec,65 years and over,Females,,,,,24,68.7
2022,Ontario,"Total, 18 years and over",Both sexes,,,,,35,52.2
2022,Ontario,"Total, 18 years and over",Males,,,,,35,55.9
2022,Ontario,"Total, 18 years and over",Females,,,,,35,48.7
2022,Ontario,18 to 34 years,Both sexes,,,,,35,44.1
2022,Ontario,18 to 34 years,Males,,,,,35,46.8
2022,Ontario,18 to 34 years,Females,,,,,35,41.2
2022,Ontario,35 to 49 years,Both sexes,,,,,35,51.9
2022,Ontario,35 to 49 years,Males,,,,,35,57.1
2022,Ontario,35 to 49 years,Females,,,,,35,47.0
2022,Ontario,50 to 64 years,Both sexes,,,,,35,56.1
2022,Ontario,50 to 64 years,Males,,,,,35,61.0
2022,Ontario,50 to 64 years,Females,,,,,35,51.4
2022,Ontario,65 years and over,Both sexes,,,,,35,58.8
2022,Ontario,65 years and over,Males,,,,,35,61.6
2022,Ontario,65 years and over,Females,,,,,35,56.5
2022,Manitoba,"Total, 18 years and over",Both sexes,,,,,46,51.7
2022,Manitoba,"Total, 18 years and over",Males,,,,,46,55.9
2022,Manitoba,"Total, 18 years and over",Females,,,,,46,47.7
