Year,data.Geography,data.Violations,GeoCode,Value
2017,data.Newfoundland and Labrador,data.Attempted murder [1210],10,0.95
2017,data.Newfoundland and Labrador,"data.Sexual assault, level 3, aggravated [1310]",10,0.19
2017,data.Newfoundland and Labrador,"data.Sexual assault, level 2, weapon or bodily harm [1320]",10,0.38
2017,data.Newfoundland and Labrador,"data.Sexual assault, level 1 [1330]",10,61.52
2017,data.Newfoundland and Labrador,data.Total sexual violations against children [130],10,25.93
2017,data.Newfoundland and Labrador,"data.Assault, level 3, aggravated [1410]",10,8.9
2017,data.Newfoundland and Labrador,"data.Assault, level 2, weapon or bodily harm [1420]",10,114.72
2017,data.Newfoundland and Labrador,"data.Assault, level 1 [1430]",10,567.54
2017,data.Newfoundland and Labrador,data.Total robbery [160],10,35.02
2017,data.Newfoundland and Labrador,data.Uttering threats [1627],10,314.06
2017,data.Newfoundland and Labrador,data.Total other violent violations [180],10,13.44
2017,data.Prince Edward Island,data.Total violent Criminal Code violations [100],11,918.87
2017,data.Prince Edward Island,data.Homicide [110],11,1.33
2017,data.Prince Edward Island,data.Total other violations causing death [120],11,0.0
2017,data.Prince Edward Island,data.Attempted murder [1210],11,1.33
2017,data.Prince Edward Island,"data.Sexual assault, level 3, aggravated [1310]",11,0.0
2017,data.Prince Edward Island,"data.Sexual assault, level 2, weapon or bodily harm [1320]",11,0.0
2017,data.Prince Edward Island,"data.Sexual assault, level 1 [1330]",11,45.88
2017,data.Prince Edward Island,data.Total sexual violations against children [130],11,18.62
2017,data.Prince Edward Island,"data.Assault, level 3, aggravated [1410]",11,4.65
2017,data.Prince Edward Island,"data.Assault, level 2, weapon or bodily harm [1420]",11,79.79
2017,data.Prince Edward Island,"data.Assault, level 1 [1430]",11,383.64
2017,data.Prince Edward Island,data.Total robbery [160],11,11.97
2017,data.Prince Edward Island,data.Uttering threats [1627],11,179.52
2017,data.Prince Edward Island,data.Total other violent violations [180],11,4.65
2017,data.Nova Scotia,data.Total violent Criminal Code violations [100],12,1261.75
2017,data.Nova Scotia,data.Homicide [110],12,2.21
2017,data.Nova Scotia,data.Total other violations causing death [120],12,0.21
2017,data.Nova Scotia,data.Attempted murder [1210],12,2.84
2017,data.Nova Scotia,"data.Sexual assault, level 3, aggravated [1310]",12,0.42
2017,data.Nova Scotia,"data.Sexual assault, level 2, weapon or bodily harm [1320]",12,0.95
2017,data.Nova Scotia,"data.Sexual assault, level 1 [1330]",12,78.1
2017,data.Nova Scotia,data.Total sexual violations against children [130],12,26.73
2017,data.Nova Scotia,"data.Assault, level 3, aggravated [1410]",12,8.95
2017,data.Nova Scotia,"data.Assault, level 2, weapon or bodily harm [1420]",12,113.88
2017,data.Nova Scotia,"data.Assault, level 1 [1430]",12,482.79
2017,data.Nova Scotia,data.Total robbery [160],12,32.52
2017,data.Nova Scotia,data.Uttering threats [1627],12,255.87
2017,data.Nova Scotia,data.Total other violent violations [180],12,16.21
2017,data.New Brunswick,data.Total violent Criminal Code violations [100],13,1264.9
2017,data.New Brunswick,data.Homicide [110],13,1.3
2017,data.New Brunswick,data.Total other violations causing death [120],13,0.0
2017,data.New Brunswick,data.Attempted murder [1210],13,0.78
2017,data.New Brunswick,"data.Sexual assault, level 3, aggravated [1310]",13,0.0
2017,data.New Brunswick,"data.Sexual assault, level 2, weapon or bodily harm [1320]",13,0.39
2017,data.New Brunswick,"data.Sexual assault, level 1 [1330]",13,67.05
2017,data.New Brunswick,data.Total sexual violations against children [130],13,23.22
2017,data.New Brunswick,"data.Assault, level 3, aggravated [1410]",13,5.74
2017,data.New Brunswick,"data.Assault, level 2, weapon or bodily harm [1420]",13,123.79
2017,data.New Brunswick,"data.Assault, level 1 [1430]",13,522.03
2017,data.New Brunswick,data.Total robbery [160],13,27.52
2017,data.New Brunswick,data.Uttering threats [1627],13,274.06
2017,data.New Brunswick,data.Total other violent violations [180],13,16.04
2017,data.Quebec,data.Total violent Criminal Code violations [100],24,1063.55
2017,data.Quebec,data.Homicide [110],24,1.12
2017,data.Quebec,data.Total other violations causing death [120],24,0.35
2017,data.Quebec,data.Attempted murder [1210],24,2.78
2017,data.Quebec,"data.Sexual assault, level 3, aggravated [1310]",24,0.41
2017,data.Quebec,"data.Sexual assault, level 2, weapon or bodily harm [1320]",24,1.2
2017,data.Quebec,"data.Sexual assault, level 1 [1330]",24,62.0
2017,data.Quebec,data.Total sexual violations against children [130],24,30.34
2017,data.Quebec,"data.Assault, level 3, aggravated [1410]",24,3.66
2017,data.Quebec,"data.Assault, level 2, weapon or bodily harm [1420]",24,122.29
2017,data.Quebec,"data.Assault, level 1 [1430]",24,403.54
2017,data.Quebec,data.Total robbery [160],24,43.95
2017,data.Quebec,data.Uttering threats [1627],24,203.4
2017,data.Quebec,data.Total other violent violations [180],24,27.97
2017,data.Ontario,data.Total violent Criminal Code violations [100],35,854.06
2017,data.Ontario,data.Homicide [110],35,1.4
2017,data.Ontario,data.Total other violations causing death [120],35,0.21
2017,data.Ontario,data.Attempted murder [1210],35,2.04
2017,data.Ontario,"data.Sexual assault, level 3, aggravated [1310]",35,0.41
2017,data.Ontario,"data.Sexual assault, level 2, weapon or bodily harm [1320]",35,1.07
2017,data.Ontario,"data.Sexual assault, level 1 [1330]",35,62.42
2017,data.Ontario,data.Total sexual violations against children [130],35,15.0
2017,data.Ontario,"data.Assault, level 3, aggravated [1410]",35,7.67
2017,data.Ontario,"data.Assault, level 2, weapon or bodily harm [1420]",35,101.45
2017,data.Ontario,"data.Assault, level 1 [1430]",35,337.51
2017,data.Ontario,data.Total robbery [160],35,65.86
2017,data.Ontario,data.Uttering threats [1627],35,113.82
2017,data.Ontario,data.Total other violent violations [180],35,14.61
2017,data.Manitoba,data.Total violent Criminal Code violations [100],46,1987.13
2017,data.Manitoba,data.Homicide [110],46,3.52
2017,data.Manitoba,data.Total other violations causing death [120],46,0.45
2017,data.Manitoba,data.Attempted murder [1210],46,3.07
2017,data.Manitoba,"data.Sexual assault, level 3, aggravated [1310]",46,1.05
2017,data.Manitoba,"data.Sexual assault, level 2, weapon or bodily harm [1320]",46,1.95
2017,data.Manitoba,"data.Sexual assault, level 1 [1330]",46,103.76
2017,data.Manitoba,data.Total sexual violations against children [130],46,39.41
2017,data.Manitoba,"data.Assault, level 3, aggravated [1410]",46,36.19
2017,data.Manitoba,"data.Assault, level 2, weapon or bodily harm [1420]",46,360.58
2017,data.Manitoba,"data.Assault, level 1 [1430]",46,840.81
2017,data.Manitoba,data.Total robbery [160],46,176.81
2017,data.Manitoba,data.Uttering threats [1627],46,244.83
2017,data.Manitoba,data.Total other violent violations [180],46,13.49
2017,data.Saskatchewan,data.Total violent Criminal Code violations [100],47,2091.22
2017,data.Saskatchewan,data.Homicide [110],47,3.3
2017,data.Saskatchewan,data.Total other violations causing death [120],47,0.52
2017,data.Saskatchewan,data.Attempted murder [1210],47,3.65
2017,data.Saskatchewan,"data.Sexual assault, level 3, aggravated [1310]",47,0.61
2017,data.Saskatchewan,"data.Sexual assault, level 2, weapon or bodily harm [1320]",47,1.83
2017,data.Saskatchewan,"data.Sexual assault, level 1 [1330]",47,98.41
2017,data.Saskatchewan,data.Total sexual violations against children [130],47,39.38
2017,data.Saskatchewan,"data.Assault, level 3, aggravated [1410]",47,33.99
2017,data.Saskatchewan,"data.Assault, level 2, weapon or bodily harm [1420]",47,349.64
2017,data.Saskatchewan,"data.Assault, level 1 [1430]",47,929.91
2017,data.Saskatchewan,data.Total robbery [160],47,89.19
2017,data.Saskatchewan,data.Uttering threats [1627],47,271.66
2017,data.Saskatchewan,data.Total other violent violations [180],47,20.43
2017,data.Alberta,data.Total violent Criminal Code violations [100],48,1311.83
2017,data.Alberta,data.Homicide [110],48,2.81
2017,data.Alberta,data.Total other violations causing death [120],48,0.35
2017,data.Alberta,data.Attempted murder [1210],48,1.41
2017,data.Alberta,"data.Sexual assault, level 3, aggravated [1310]",48,0.33
2017,data.Alberta,"data.Sexual assault, level 2, weapon or bodily harm [1320]",48,1.74
2017,data.Alberta,"data.Sexual assault, level 1 [1330]",48,70.24
2017,data.Alberta,data.Total sexual violations against children [130],48,21.95
2017,data.Alberta,"data.Assault, level 3, aggravated [1410]",48,16.08
2017,data.Alberta,"data.Assault, level 2, weapon or bodily harm [1420]",48,197.31
2017,data.Alberta,"data.Assault, level 1 [1430]",48,541.51
2017,data.Alberta,data.Total robbery [160],48,76.94
2017,data.Alberta,data.Uttering threats [1627],48,180.05
2017,data.Alberta,data.Total other violent violations [180],48,14.57
2017,data.British Columbia,data.Total violent Criminal Code violations [100],59,1086.14
2017,data.British Columbia,data.Homicide [110],59,2.41
2017,data.British Columbia,data.Total other violations causing death [120],59,0.22
2017,data.British Columbia,data.Attempted murder [1210],59,2.33
2017,data.British Columbia,"data.Sexual assault, level 3, aggravated [1310]",59,0.57
2017,data.British Columbia,"data.Sexual assault, level 2, weapon or bodily harm [1320]",59,0.63
2017,data.British Columbia,"data.Sexual assault, level 1 [1330]",59,54.49
2017,data.British Columbia,data.Total sexual violations against children [130],59,20.0
2017,data.British Columbia,"data.Assault, level 3, aggravated [1410]",59,7.3
2017,data.British Columbia,"data.Assault, level 2, weapon or bodily harm [1420]",59,138.9
2017,data.British Columbia,"data.Assault, level 1 [1430]",59,418.59
2017,data.British Columbia,data.Total robbery [160],59,50.45
2017,data.British Columbia,data.Uttering threats [1627],59,175.68
2017,data.British Columbia,data.Total other violent violations [180],59,10.16
2017,data.Yukon,data.Total violent Criminal Code violations [100],60,3711.18
2017,data.Yukon,data.Homicide [110],60,20.2
2017,data.Yukon,data.Total other violations causing death [120],60,0.0
2017,data.Yukon,data.Attempted murder [1210],60,5.05
2017,data.Yukon,"data.Sexual assault, level 3, aggravated [1310]",60,0.0
2017,data.Yukon,"data.Sexual assault, level 2, weapon or bodily harm [1320]",60,2.52
2017,data.Yukon,"data.Sexual assault, level 1 [1330]",60,164.1
2017,data.Yukon,data.Total sexual violations against children [130],60,40.39
2017,data.Yukon,"data.Assault, level 3, aggravated [1410]",60,37.87
2017,data.Yukon,"data.Assault, level 2, weapon or bodily harm [1420]",60,348.4
2017,data.Yukon,"data.Assault, level 1 [1430]",60,1895.99
2017,data.Yukon,data.Total robbery [160],60,30.3
2017,data.Yukon,data.Uttering threats [1627],60,689.22
2017,data.Yukon,data.Total other violent violations [180],60,45.44
2017,data.Northwest Territories,data.Total violent Criminal Code violations [100],61,8424.85
2017,data.Northwest Territories,data.Homicide [110],61,4.46
2017,data.Northwest Territories,data.Total other violations causing death [120],61,0.0
2017,data.Northwest Territories,data.Attempted murder [1210],61,2.23
2017,data.Northwest Territories,"data.Sexual assault, level 3, aggravated [1310]",61,2.23
2017,data.Northwest Territories,"data.Sexual assault, level 2, weapon or bodily harm [1320]",61,11.14
2017,data.Northwest Territories,"data.Sexual assault, level 1 [1330]",61,405.43
2017,data.Northwest Territories,data.Total sexual violations against children [130],61,122.52
2017,data.Northwest Territories,"data.Assault, level 3, aggravated [1410]",61,75.74
2017,data.Northwest Territories,"data.Assault, level 2, weapon or bodily harm [1420]",61,948.97
2017,data.Northwest Territories,"data.Assault, level 1 [1430]",61,4876.26
2017,data.Northwest Territories,data.Total robbery [160],61,66.83
2017,data.Northwest Territories,data.Uttering threats [1627],61,1187.32
2017,data.Northwest Territories,data.Total other violent violations [180],61,53.46
2017,data.Nunavut,data.Total violent Criminal Code violations [100],62,8301.82
2017,data.Nunavut,data.Homicide [110],62,15.98
2017,data.Nunavut,data.Total other violations causing death [120],62,0.0
2017,data.Nunavut,data.Attempted murder [1210],62,5.33
2017,data.Nunavut,"data.Sexual assault, level 3, aggravated [1310]",62,0.0
2017,data.Nunavut,"data.Sexual assault, level 2, weapon or bodily harm [1320]",62,2.66
2017,data.Nunavut,"data.Sexual assault, level 1 [1330]",62,396.85
2017,data.Nunavut,data.Total sexual violations against children [130],62,218.4
2017,data.Nunavut,"data.Assault, level 3, aggravated [1410]",62,141.16
2017,data.Nunavut,"data.Assault, level 2, weapon or bodily harm [1420]",62,910.88
2017,data.Nunavut,"data.Assault, level 1 [1430]",62,4434.56
2017,data.Nunavut,data.Total robbery [160],62,39.95
2017,data.Nunavut,data.Uttering threats [1627],62,1158.58
2017,data.Nunavut,data.Total other violent violations [180],62,47.94
2018,data.Canada,data.Homicide [110],,1.78
2018,data.Canada,data.Total other violations causing death [120],,0.36
2018,data.Canada,data.Attempted murder [1210],,2.22
2018,data.Canada,"data.Sexual assault, level 3, aggravated [1310]",,0.43
2018,data.Canada,"data.Sexual assault, level 2, weapon or bodily harm [1320]",,1.32
2018,data.Canada,"data.Sexual assault, level 1 [1330]",,75.3
2018,data.Canada,data.Total sexual violations against children [130],,24.48
2018,data.Canada,"data.Assault, level 3, aggravated [1410]",,9.67
2018,data.Canada,"data.Assault, level 2, weapon or bodily harm [1420]",,146.28
2018,data.Canada,"data.Assault, level 1 [1430]",,459.02
2018,data.Canada,data.Total robbery [160],,60.84
2018,data.Canada,data.Uttering threats [1627],,180.24
2018,data.Canada,data.Total other violent violations [180],,15.94
2018,data.Newfoundland and Labrador,data.Total violent Criminal Code violations [100],10,1353.98
2018,data.Newfoundland and Labrador,data.Homicide [110],10,0.38
2018,data.Newfoundland and Labrador,data.Total other violations causing death [120],10,0.38
2018,data.Newfoundland and Labrador,data.Attempted murder [1210],10,0.76
2018,data.Newfoundland and Labrador,"data.Sexual assault, level 3, aggravated [1310]",10,0.0
2018,data.Newfoundland and Labrador,"data.Sexual assault, level 2, weapon or bodily harm [1320]",10,0.95
2018,data.Newfoundland and Labrador,"data.Sexual assault, level 1 [1330]",10,65.64
2018,data.Newfoundland and Labrador,data.Total sexual violations against children [130],10,23.21
2018,data.Newfoundland and Labrador,"data.Assault, level 3, aggravated [1410]",10,6.85
2018,data.Newfoundland and Labrador,"data.Assault, level 2, weapon or bodily harm [1420]",10,111.31
2018,data.Newfoundland and Labrador,"data.Assault, level 1 [1430]",10,566.82
2018,data.Newfoundland and Labrador,data.Total robbery [160],10,40.91
2018,data.Newfoundland and Labrador,data.Uttering threats [1627],10,333.93
2018,data.Newfoundland and Labrador,data.Total other violent violations [180],10,18.65
2018,data.Prince Edward Island,data.Total violent Criminal Code violations [100],11,1013.72
2018,data.Prince Edward Island,data.Homicide [110],11,0.0
2018,data.Prince Edward Island,data.Total other violations causing death [120],11,0.0
2018,data.Prince Edward Island,data.Attempted murder [1210],11,0.65
2018,data.Prince Edward Island,"data.Sexual assault, level 3, aggravated [1310]",11,0.65
2018,data.Prince Edward Island,"data.Sexual assault, level 2, weapon or bodily harm [1320]",11,0.65
2018,data.Prince Edward Island,"data.Sexual assault, level 1 [1330]",11,68.45
2018,data.Prince Edward Island,data.Total sexual violations against children [130],11,23.47
2018,data.Prince Edward Island,"data.Assault, level 3, aggravated [1410]",11,1.96
2018,data.Prince Edward Island,"data.Assault, level 2, weapon or bodily harm [1420]",11,69.1
2018,data.Prince Edward Island,"data.Assault, level 1 [1430]",11,413.96
2018,data.Prince Edward Island,data.Total robbery [160],11,13.69
2018,data.Prince Edward Island,data.Uttering threats [1627],11,224.91
2018,data.Prince Edward Island,data.Total other violent violations [180],11,14.34
2018,data.Nova Scotia,data.Total violent Criminal Code violations [100],12,1276.39
2018,data.Nova Scotia,data.Homicide [110],12,1.15
2018,data.Nova Scotia,data.Total other violations causing death [120],12,0.31
2018,data.Nova Scotia,data.Attempted murder [1210],12,1.98
2018,data.Nova Scotia,"data.Sexual assault, level 3, aggravated [1310]",12,0.73
2018,data.Nova Scotia,"data.Sexual assault, level 2, weapon or bodily harm [1320]",12,0.73
2018,data.Nova Scotia,"data.Sexual assault, level 1 [1330]",12,107.89
2018,data.Nova Scotia,data.Total sexual violations against children [130],12,27.13
2018,data.Nova Scotia,"data.Assault, level 3, aggravated [1410]",12,8.35
2018,data.Nova Scotia,"data.Assault, level 2, weapon or bodily harm [1420]",12,111.85
2018,data.Nova Scotia,"data.Assault, level 1 [1430]",12,480.17
2018,data.Nova Scotia,data.Total robbery [160],12,32.76
2018,data.Nova Scotia,data.Uttering threats [1627],12,252.09
2018,data.Nova Scotia,data.Total other violent violations [180],12,18.47
2018,data.New Brunswick,data.Total violent Criminal Code violations [100],13,1348.04
2018,data.New Brunswick,data.Homicide [110],13,1.69
2018,data.New Brunswick,data.Total other violations causing death [120],13,0.52
2018,data.New Brunswick,data.Attempted murder [1210],13,1.17
2018,data.New Brunswick,"data.Sexual assault, level 3, aggravated [1310]",13,0.26
2018,data.New Brunswick,"data.Sexual assault, level 2, weapon or bodily harm [1320]",13,0.78
2018,data.New Brunswick,"data.Sexual assault, level 1 [1330]",13,71.4
2018,data.New Brunswick,data.Total sexual violations against children [130],13,24.93
2018,data.New Brunswick,"data.Assault, level 3, aggravated [1410]",13,9.09
2018,data.New Brunswick,"data.Assault, level 2, weapon or bodily harm [1420]",13,129.82
2018,data.New Brunswick,"data.Assault, level 1 [1430]",13,561.86
2018,data.New Brunswick,data.Total robbery [160],13,26.48
2018,data.New Brunswick,data.Uttering threats [1627],13,292.61
2018,data.New Brunswick,data.Total other violent violations [180],13,15.06
2018,data.Quebec,data.Total violent Criminal Code violations [100],24,1074.86
2018,data.Quebec,data.Homicide [110],24,0.99
2018,data.Quebec,data.Total other violations causing death [120],24,0.51
2018,data.Quebec,data.Attempted murder [1210],24,2.21
2018,data.Quebec,"data.Sexual assault, level 3, aggravated [1310]",24,0.42
2018,data.Quebec,"data.Sexual assault, level 2, weapon or bodily harm [1320]",24,1.17
2018,data.Quebec,"data.Sexual assault, level 1 [1330]",24,65.86
2018,data.Quebec,data.Total sexual violations against children [130],24,32.2
2018,data.Quebec,"data.Assault, level 3, aggravated [1410]",24,3.33
2018,data.Quebec,"data.Assault, level 2, weapon or bodily harm [1420]",24,122.53
2018,data.Quebec,"data.Assault, level 1 [1430]",24,409.93
2018,data.Quebec,data.Total robbery [160],24,38.56
2018,data.Quebec,data.Uttering threats [1627],24,206.29
2018,data.Quebec,data.Total other violent violations [180],24,28.15
2018,data.Ontario,data.Total violent Criminal Code violations [100],35,905.46
2018,data.Ontario,data.Homicide [110],35,1.9
2018,data.Ontario,data.Total other violations causing death [120],35,0.36
2018,data.Ontario,data.Attempted murder [1210],35,2.64
2018,data.Ontario,"data.Sexual assault, level 3, aggravated [1310]",35,0.26
2018,data.Ontario,"data.Sexual assault, level 2, weapon or bodily harm [1320]",35,1.23
2018,data.Ontario,"data.Sexual assault, level 1 [1330]",35,73.86
2018,data.Ontario,data.Total sexual violations against children [130],35,15.92
2018,data.Ontario,"data.Assault, level 3, aggravated [1410]",35,7.37
2018,data.Ontario,"data.Assault, level 2, weapon or bodily harm [1420]",35,107.56
2018,data.Ontario,"data.Assault, level 1 [1430]",35,357.94
2018,data.Ontario,data.Total robbery [160],35,61.84
2018,data.Ontario,data.Uttering threats [1627],35,125.33
2018,data.Ontario,data.Total other violent violations [180],35,10.77
2018,data.Manitoba,data.Total violent Criminal Code violations [100],46,1999.15
2018,data.Manitoba,data.Homicide [110],46,4.07
2018,data.Manitoba,data.Total other violations causing death [120],46,0.37
2018,data.Manitoba,data.Attempted murder [1210],46,2.66
2018,data.Manitoba,"data.Sexual assault, level 3, aggravated [1310]",46,1.33
2018,data.Manitoba,"data.Sexual assault, level 2, weapon or bodily harm [1320]",46,1.77
2018,data.Manitoba,"data.Sexual assault, level 1 [1330]",46,107.85
2018,data.Manitoba,data.Total sexual violations against children [130],46,43.61
2018,data.Manitoba,"data.Assault, level 3, aggravated [1410]",46,36.59
2018,data.Manitoba,"data.Assault, level 2, weapon or bodily harm [1420]",46,366.94
2018,data.Manitoba,"data.Assault, level 1 [1430]",46,813.78
2018,data.Manitoba,data.Total robbery [160],46,197.44
2018,data.Manitoba,data.Uttering threats [1627],46,245.71
2018,data.Manitoba,data.Total other violent violations [180],46,14.78
2018,data.Saskatchewan,data.Total violent Criminal Code violations [100],47,1996.79
2018,data.Saskatchewan,data.Homicide [110],47,2.93
2018,data.Saskatchewan,data.Total other violations causing death [120],47,0.09
2018,data.Saskatchewan,data.Attempted murder [1210],47,3.1
2018,data.Saskatchewan,"data.Sexual assault, level 3, aggravated [1310]",47,1.46
2018,data.Saskatchewan,"data.Sexual assault, level 2, weapon or bodily harm [1320]",47,1.38
2018,data.Saskatchewan,"data.Sexual assault, level 1 [1330]",47,108.03
2018,data.Saskatchewan,data.Total sexual violations against children [130],47,34.26
2018,data.Saskatchewan,"data.Assault, level 3, aggravated [1410]",47,33.23
2018,data.Saskatchewan,"data.Assault, level 2, weapon or bodily harm [1420]",47,328.47
2018,data.Saskatchewan,"data.Assault, level 1 [1430]",47,864.72
2018,data.Saskatchewan,data.Total robbery [160],47,85.65
2018,data.Saskatchewan,data.Uttering threats [1627],47,259.09
2018,data.Saskatchewan,data.Total other violent violations [180],47,19.19
2018,data.Alberta,data.Total violent Criminal Code violations [100],48,1337.63
2018,data.Alberta,data.Homicide [110],48,1.88
2018,data.Alberta,data.Total other violations causing death [120],48,0.05
2018,data.Alberta,data.Attempted murder [1210],48,1.23
2018,data.Alberta,"data.Sexual assault, level 3, aggravated [1310]",48,0.54
2018,data.Alberta,"data.Sexual assault, level 2, weapon or bodily harm [1320]",48,2.07
2018,data.Alberta,"data.Sexual assault, level 1 [1330]",48,79.96
2018,data.Alberta,data.Total sexual violations against children [130],48,27.48
2018,data.Alberta,"data.Assault, level 3, aggravated [1410]",48,17.05
2018,data.Alberta,"data.Assault, level 2, weapon or bodily harm [1420]",48,201.62
2018,data.Alberta,"data.Assault, level 1 [1430]",48,546.38
2018,data.Alberta,data.Total robbery [160],48,81.22
2018,data.Alberta,data.Uttering threats [1627],48,173.93
2018,data.Alberta,data.Total other violent violations [180],48,12.63
2018,data.British Columbia,data.Total violent Criminal Code violations [100],59,1179.29
2018,data.British Columbia,data.Homicide [110],59,1.8
2018,data.British Columbia,data.Total other violations causing death [120],59,0.42
2018,data.British Columbia,data.Attempted murder [1210],59,1.76
2018,data.British Columbia,"data.Sexual assault, level 3, aggravated [1310]",59,0.16
2018,data.British Columbia,"data.Sexual assault, level 2, weapon or bodily harm [1320]",59,1.28
2018,data.British Columbia,"data.Sexual assault, level 1 [1330]",59,64.13
2018,data.British Columbia,data.Total sexual violations against children [130],59,22.63
2018,data.British Columbia,"data.Assault, level 3, aggravated [1410]",59,6.67
2018,data.British Columbia,"data.Assault, level 2, weapon or bodily harm [1420]",59,146.35
2018,data.British Columbia,"data.Assault, level 1 [1430]",59,449.62
2018,data.British Columbia,data.Total robbery [160],59,49.54
2018,data.British Columbia,data.Uttering threats [1627],59,193.65
2018,data.British Columbia,data.Total other violent violations [180],59,11.38
2018,data.Yukon,data.Total violent Criminal Code violations [100],60,3916.68
2018,data.Yukon,data.Homicide [110],60,7.4
2018,data.Yukon,data.Total other violations causing death [120],60,0.0
2018,data.Yukon,data.Attempted murder [1210],60,4.94
2018,data.Yukon,"data.Sexual assault, level 3, aggravated [1310]",60,4.94
2018,data.Yukon,"data.Sexual assault, level 2, weapon or bodily harm [1320]",60,4.94
2018,data.Yukon,"data.Sexual assault, level 1 [1330]",60,197.44
2018,data.Yukon,data.Total sexual violations against children [130],60,69.1
2018,data.Yukon,"data.Assault, level 3, aggravated [1410]",60,29.62
2018,data.Yukon,"data.Assault, level 2, weapon or bodily harm [1420]",60,515.81
2018,data.Yukon,"data.Assault, level 1 [1430]",60,1984.25
2018,data.Yukon,data.Total robbery [160],60,39.49
2018,data.Yukon,data.Uttering threats [1627],60,636.74
2018,data.Yukon,data.Total other violent violations [180],60,12.34
2018,data.Northwest Territories,data.Total violent Criminal Code violations [100],61,8643.65
2018,data.Northwest Territories,data.Homicide [110],61,13.34
2018,data.Northwest Territories,data.Total other violations causing death [120],61,0.0
2018,data.Northwest Territories,data.Attempted murder [1210],61,2.22
2018,data.Northwest Territories,"data.Sexual assault, level 3, aggravated [1310]",61,2.22
2018,data.Northwest Territories,"data.Sexual assault, level 2, weapon or bodily harm [1320]",61,0.0
2018,data.Northwest Territories,"data.Sexual assault, level 1 [1330]",61,360.15
2018,data.Northwest Territories,data.Total sexual violations against children [130],61,140.06
2018,data.Northwest Territories,"data.Assault, level 3, aggravated [1410]",61,84.48
2018,data.Northwest Territories,"data.Assault, level 2, weapon or bodily harm [1420]",61,878.15
2018,data.Northwest Territories,"data.Assault, level 1 [1430]",61,5113.27
2018,data.Northwest Territories,data.Total robbery [160],61,86.7
2018,data.Northwest Territories,data.Uttering threats [1627],61,1204.95
2018,data.Northwest Territories,data.Total other violent violations [180],61,48.91
2018,data.Nunavut,data.Total violent Criminal Code violations [100],62,8871.88
2018,data.Nunavut,data.Homicide [110],62,20.97
2018,data.Nunavut,data.Total other violations causing death [120],62,0.0
2018,data.Nunavut,data.Attempted murder [1210],62,20.97
2018,data.Nunavut,"data.Sexual assault, level 3, aggravated [1310]",62,18.35
2018,data.Nunavut,"data.Sexual assault, level 2, weapon or bodily harm [1320]",62,5.24
2018,data.Nunavut,"data.Sexual assault, level 1 [1330]",62,437.83
2018,data.Nunavut,data.Total sexual violations against children [130],62,230.71
2018,data.Nunavut,"data.Assault, level 3, aggravated [1410]",62,165.17
2018,data.Nunavut,"data.Assault, level 2, weapon or bodily harm [1420]",62,1014.6
2018,data.Nunavut,"data.Assault, level 1 [1430]",62,4624.7
2018,data.Nunavut,data.Total robbery [160],62,34.08
2018,data.Nunavut,data.Uttering threats [1627],62,1200.74
2018,data.Nunavut,data.Total other violent violations [180],62,73.41
2019,data.Canada,data.Homicide [110],,1.83
2019,data.Canada,data.Total other violations causing death [120],,0.31
2019,data.Canada,data.Attempted murder [1210],,2.33
2019,data.Canada,"data.Sexual assault, level 3, aggravated [1310]",,0.33
2019,data.Canada,"data.Sexual assault, level 2, weapon or bodily harm [1320]",,1.42
2019,data.Canada,"data.Sexual assault, level 1 [1330]",,80.68
2019,data.Canada,data.Total sexual violations against children [130],,27.5
2019,data.Canada,"data.Assault, level 3, aggravated [1410]",,10.57
2019,data.Canada,"data.Assault, level 2, weapon or bodily harm [1420]",,158.78
2019,data.Canada,"data.Assault, level 1 [1430]",,500.48
2019,data.Canada,data.Total robbery [160],,62.15
2019,data.Canada,data.Uttering threats [1627],,214.96
2019,data.Canada,data.Total other violent violations [180],,19.32
2019,data.Newfoundland and Labrador,data.Total violent Criminal Code violations [100],10,1556.09
2019,data.Newfoundland and Labrador,data.Homicide [110],10,0.96
2019,data.Newfoundland and Labrador,data.Total other violations causing death [120],10,0.0
2019,data.Newfoundland and Labrador,data.Attempted murder [1210],10,0.76
2019,data.Newfoundland and Labrador,"data.Sexual assault, level 3, aggravated [1310]",10,0.0
2019,data.Newfoundland and Labrador,"data.Sexual assault, level 2, weapon or bodily harm [1320]",10,0.96
2019,data.Newfoundland and Labrador,"data.Sexual assault, level 1 [1330]",10,73.55
2019,data.Newfoundland and Labrador,data.Total sexual violations against children [130],10,29.61
2019,data.Newfoundland and Labrador,"data.Assault, level 3, aggravated [1410]",10,5.73
2019,data.Newfoundland and Labrador,"data.Assault, level 2, weapon or bodily harm [1420]",10,137.55
2019,data.Newfoundland and Labrador,"data.Assault, level 1 [1430]",10,638.87
2019,data.Newfoundland and Labrador,data.Total robbery [160],10,31.52
2019,data.Newfoundland and Labrador,data.Uttering threats [1627],10,397.0
2019,data.Newfoundland and Labrador,data.Total other violent violations [180],10,19.1
2019,data.Prince Edward Island,data.Total violent Criminal Code violations [100],11,1273.67
2019,data.Prince Edward Island,data.Homicide [110],11,1.27
2019,data.Prince Edward Island,data.Total other violations causing death [120],11,0.64
2019,data.Prince Edward Island,data.Attempted murder [1210],11,0.0
2019,data.Prince Edward Island,"data.Sexual assault, level 3, aggravated [1310]",11,0.0
