Year,Geography,Source,GeoCode,Value
2007,data.Nova Scotia,"data.Light Manufacturing, Construction and Forest Resources",12,0.653643954
2008,data.Nova Scotia,"data.Light Manufacturing, Construction and Forest Resources",12,0.59061122
2009,data.Nova Scotia,"data.Light Manufacturing, Construction and Forest Resources",12,0.518122538
2010,data.Nova Scotia,"data.Light Manufacturing, Construction and Forest Resources",12,0.581772054
2011,data.Nova Scotia,"data.Light Manufacturing, Construction and Forest Resources",12,0.586597766
2012,data.Nova Scotia,"data.Light Manufacturing, Construction and Forest Resources",12,0.503493763
2013,data.Nova Scotia,"data.Light Manufacturing, Construction and Forest Resources",12,0.495908335
2014,data.Nova Scotia,"data.Light Manufacturing, Construction and Forest Resources",12,0.461045083
2015,data.Nova Scotia,"data.Light Manufacturing, Construction and Forest Resources",12,0.392780404
2016,data.Nova Scotia,"data.Light Manufacturing, Construction and Forest Resources",12,0.408501402
2017,data.Nova Scotia,"data.Light Manufacturing, Construction and Forest Resources",12,0.444036737
2018,data.Nova Scotia,"data.Light Manufacturing, Construction and Forest Resources",12,0.462215199
2019,data.Nova Scotia,"data.Light Manufacturing, Construction and Forest Resources",12,0.420322371
2020,data.Nova Scotia,"data.Light Manufacturing, Construction and Forest Resources",12,0.356286976
2021,data.Nova Scotia,"data.Light Manufacturing, Construction and Forest Resources",12,0.439509814
2022,data.Nova Scotia,"data.Light Manufacturing, Construction and Forest Resources",12,0.410258552
1990,data.Nova Scotia,data.Oil and Gas,12,0.716903762
1991,data.Nova Scotia,data.Oil and Gas,12,0.792902721
1992,data.Nova Scotia,data.Oil and Gas,12,0.75207259
1993,data.Nova Scotia,data.Oil and Gas,12,0.910649615
1994,data.Nova Scotia,data.Oil and Gas,12,0.594114991
1995,data.Nova Scotia,data.Oil and Gas,12,0.681126188
1996,data.Nova Scotia,data.Oil and Gas,12,0.710748207
1997,data.Nova Scotia,data.Oil and Gas,12,0.635122904
1998,data.Nova Scotia,data.Oil and Gas,12,0.612600713
1999,data.Nova Scotia,data.Oil and Gas,12,0.609343379
2000,data.Nova Scotia,data.Oil and Gas,12,1.109858797
2001,data.Nova Scotia,data.Oil and Gas,12,0.965591198
2002,data.Nova Scotia,data.Oil and Gas,12,1.308484776
2003,data.Nova Scotia,data.Oil and Gas,12,1.644868183
2004,data.Nova Scotia,data.Oil and Gas,12,1.329123986
2005,data.Nova Scotia,data.Oil and Gas,12,1.566387642
2006,data.Nova Scotia,data.Oil and Gas,12,1.414715098
2007,data.Nova Scotia,data.Oil and Gas,12,1.28310359
2008,data.Nova Scotia,data.Oil and Gas,12,1.419907651
2009,data.Nova Scotia,data.Oil and Gas,12,1.469464854
2010,data.Nova Scotia,data.Oil and Gas,12,1.446886578
2011,data.Nova Scotia,data.Oil and Gas,12,1.551290604
2012,data.Nova Scotia,data.Oil and Gas,12,1.465122727
2013,data.Nova Scotia,data.Oil and Gas,12,1.338049232
2014,data.Nova Scotia,data.Oil and Gas,12,0.826312376
2015,data.Nova Scotia,data.Oil and Gas,12,0.633675473
2016,data.Nova Scotia,data.Oil and Gas,12,0.472433305
2017,data.Nova Scotia,data.Oil and Gas,12,0.328773873
2018,data.Nova Scotia,data.Oil and Gas,12,0.215401982
2019,data.Nova Scotia,data.Oil and Gas,12,0.015272041
2020,data.Nova Scotia,data.Oil and Gas,12,0.015572455
2021,data.Nova Scotia,data.Oil and Gas,12,0.015346455
2022,data.Nova Scotia,data.Oil and Gas,12,0.015196082
1990,data.Nova Scotia,data.Transport,12,4.116229944
1991,data.Nova Scotia,data.Transport,12,3.915142195
1992,data.Nova Scotia,data.Transport,12,4.02007116
1993,data.Nova Scotia,data.Transport,12,4.120134189
1994,data.Nova Scotia,data.Transport,12,4.219740944
1995,data.Nova Scotia,data.Transport,12,4.357047471
1996,data.Nova Scotia,data.Transport,12,4.341724946
1997,data.Nova Scotia,data.Transport,12,4.390330644
1998,data.Nova Scotia,data.Transport,12,4.519053689
1999,data.Nova Scotia,data.Transport,12,4.789705783
2000,data.Nova Scotia,data.Transport,12,4.758962656
2001,data.Nova Scotia,data.Transport,12,4.669447457
2002,data.Nova Scotia,data.Transport,12,4.779221476
2003,data.Nova Scotia,data.Transport,12,5.039857038
2004,data.Nova Scotia,data.Transport,12,4.970945178
2005,data.Nova Scotia,data.Transport,12,4.955836152
2006,data.Nova Scotia,data.Transport,12,4.892906241
2007,data.Nova Scotia,data.Transport,12,4.744598201
2008,data.Nova Scotia,data.Transport,12,4.802036331
2009,data.Nova Scotia,data.Transport,12,4.642213085
2010,data.Nova Scotia,data.Transport,12,4.717444931
2011,data.Nova Scotia,data.Transport,12,5.134544659
2012,data.Nova Scotia,data.Transport,12,4.973360576
2013,data.Nova Scotia,data.Transport,12,4.546413879
2014,data.Nova Scotia,data.Transport,12,4.237755671
2015,data.Nova Scotia,data.Transport,12,4.779496429
2016,data.Nova Scotia,data.Transport,12,4.758053845
2017,data.Nova Scotia,data.Transport,12,5.005867566
2018,data.Nova Scotia,data.Transport,12,5.169484167
2019,data.Nova Scotia,data.Transport,12,5.444030303
2020,data.Nova Scotia,data.Transport,12,4.613494708
2021,data.Nova Scotia,data.Transport,12,4.913904308
2022,data.Nova Scotia,data.Transport,12,5.163884231
1990,data.Nova Scotia,data.Waste,12,0.800763132
1991,data.Nova Scotia,data.Waste,12,0.811760566
1992,data.Nova Scotia,data.Waste,12,0.823726517
1993,data.Nova Scotia,data.Waste,12,0.836697979
1994,data.Nova Scotia,data.Waste,12,0.851940695
1995,data.Nova Scotia,data.Waste,12,0.828292765
1996,data.Nova Scotia,data.Waste,12,0.843546898
1997,data.Nova Scotia,data.Waste,12,0.842437861
1998,data.Nova Scotia,data.Waste,12,0.846022968
1999,data.Nova Scotia,data.Waste,12,0.837916347
2000,data.Nova Scotia,data.Waste,12,0.823836004
2001,data.Nova Scotia,data.Waste,12,0.80659169
2002,data.Nova Scotia,data.Waste,12,0.805723522
2003,data.Nova Scotia,data.Waste,12,0.755276007
2004,data.Nova Scotia,data.Waste,12,0.715136178
2005,data.Nova Scotia,data.Waste,12,0.625045437
2006,data.Nova Scotia,data.Waste,12,0.62043302
2007,data.Nova Scotia,data.Waste,12,0.506131107
2008,data.Nova Scotia,data.Waste,12,0.507197043
2009,data.Nova Scotia,data.Waste,12,0.465929774
2010,data.Nova Scotia,data.Waste,12,0.48186857
2011,data.Nova Scotia,data.Waste,12,0.474259038
2012,data.Nova Scotia,data.Waste,12,0.485451533
2013,data.Nova Scotia,data.Waste,12,0.50787705
2014,data.Nova Scotia,data.Waste,12,0.530729604
2015,data.Nova Scotia,data.Waste,12,0.50144359
2016,data.Nova Scotia,data.Waste,12,0.513481907
2017,data.Nova Scotia,data.Waste,12,0.516759374
2018,data.Nova Scotia,data.Waste,12,0.525493397
2019,data.Nova Scotia,data.Waste,12,0.549096225
2020,data.Nova Scotia,data.Waste,12,0.568327739
2021,data.Nova Scotia,data.Waste,12,0.580571163
2022,data.Nova Scotia,data.Waste,12,0.588300487
1990,data.Nova Scotia,data.Provincial Inventory Total,12,19.60426667
1991,data.Nova Scotia,data.Provincial Inventory Total,12,19.26675324
1992,data.Nova Scotia,data.Provincial Inventory Total,12,19.62724792
1993,data.Nova Scotia,data.Provincial Inventory Total,12,19.65182371
1994,data.Nova Scotia,data.Provincial Inventory Total,12,19.09105968
1995,data.Nova Scotia,data.Provincial Inventory Total,12,18.91598724
1996,data.Nova Scotia,data.Provincial Inventory Total,12,18.88150401
1997,data.Nova Scotia,data.Provincial Inventory Total,12,19.68798978
1998,data.Nova Scotia,data.Provincial Inventory Total,12,19.81181412
1999,data.Nova Scotia,data.Provincial Inventory Total,12,20.45316752
2000,data.Nova Scotia,data.Provincial Inventory Total,12,21.95863138
2001,data.Nova Scotia,data.Provincial Inventory Total,12,21.16365438
2002,data.Nova Scotia,data.Provincial Inventory Total,12,20.40009075
2003,data.Nova Scotia,data.Provincial Inventory Total,12,21.89569201
2004,data.Nova Scotia,data.Provincial Inventory Total,12,23.62553605
2005,data.Nova Scotia,data.Provincial Inventory Total,12,22.81733987
2006,data.Nova Scotia,data.Provincial Inventory Total,12,21.61934364
2007,data.Nova Scotia,data.Provincial Inventory Total,12,23.11649434
2008,data.Nova Scotia,data.Provincial Inventory Total,12,20.92476493
2009,data.Nova Scotia,data.Provincial Inventory Total,12,20.33457991
2010,data.Nova Scotia,data.Provincial Inventory Total,12,20.05370744
2011,data.Nova Scotia,data.Provincial Inventory Total,12,20.65207883
2012,data.Nova Scotia,data.Provincial Inventory Total,12,18.9578493
2013,data.Nova Scotia,data.Provincial Inventory Total,12,18.04761366
2014,data.Nova Scotia,data.Provincial Inventory Total,12,16.33666441
2015,data.Nova Scotia,data.Provincial Inventory Total,12,16.54079826
2016,data.Nova Scotia,data.Provincial Inventory Total,12,15.60295606
2017,data.Nova Scotia,data.Provincial Inventory Total,12,15.96042693
2018,data.Nova Scotia,data.Provincial Inventory Total,12,16.47541455
2019,data.Nova Scotia,data.Provincial Inventory Total,12,16.20782825
2020,data.Nova Scotia,data.Provincial Inventory Total,12,14.77074864
2021,data.Nova Scotia,data.Provincial Inventory Total,12,14.72054067
2022,data.Nova Scotia,data.Provincial Inventory Total,12,14.77550309
1990,data.New Brunswick,data.Agriculture,13,0.518703185
1991,data.New Brunswick,data.Agriculture,13,0.52387257
1992,data.New Brunswick,data.Agriculture,13,0.551885465
1993,data.New Brunswick,data.Agriculture,13,0.548309275
1994,data.New Brunswick,data.Agriculture,13,0.552796159
1995,data.New Brunswick,data.Agriculture,13,0.604368215
1996,data.New Brunswick,data.Agriculture,13,0.578813508
1997,data.New Brunswick,data.Agriculture,13,0.601784416
1998,data.New Brunswick,data.Agriculture,13,0.617820929
1999,data.New Brunswick,data.Agriculture,13,0.626751573
2000,data.New Brunswick,data.Agriculture,13,0.597260542
2001,data.New Brunswick,data.Agriculture,13,0.537403449
2002,data.New Brunswick,data.Agriculture,13,0.556578849
2003,data.New Brunswick,data.Agriculture,13,0.56559774
2004,data.New Brunswick,data.Agriculture,13,0.568441753
2005,data.New Brunswick,data.Agriculture,13,0.543326553
2006,data.New Brunswick,data.Agriculture,13,0.537013878
2007,data.New Brunswick,data.Agriculture,13,0.517020962
2008,data.New Brunswick,data.Agriculture,13,0.487976758
2009,data.New Brunswick,data.Agriculture,13,0.521885206
2010,data.New Brunswick,data.Agriculture,13,0.59265939
2011,data.New Brunswick,data.Agriculture,13,0.577272923
2012,data.New Brunswick,data.Agriculture,13,0.567214771
2013,data.New Brunswick,data.Agriculture,13,0.532991729
2014,data.New Brunswick,data.Agriculture,13,0.5322424
2015,data.New Brunswick,data.Agriculture,13,0.445566941
2016,data.New Brunswick,data.Agriculture,13,0.484402755
2017,data.New Brunswick,data.Agriculture,13,0.461350373
2018,data.New Brunswick,data.Agriculture,13,0.47202842
2019,data.New Brunswick,data.Agriculture,13,0.465568062
2020,data.New Brunswick,data.Agriculture,13,0.456774425
2021,data.New Brunswick,data.Agriculture,13,0.476877975
2022,data.New Brunswick,data.Agriculture,13,0.470808158
1990,data.New Brunswick,data.Buildings,13,1.664223819
1991,data.New Brunswick,data.Buildings,13,1.751187593
1992,data.New Brunswick,data.Buildings,13,1.617574755
1993,data.New Brunswick,data.Buildings,13,1.526350417
1994,data.New Brunswick,data.Buildings,13,1.47068831
1995,data.New Brunswick,data.Buildings,13,1.409034697
1996,data.New Brunswick,data.Buildings,13,1.349970524
1997,data.New Brunswick,data.Buildings,13,1.489544296
1998,data.New Brunswick,data.Buildings,13,1.266554532
1999,data.New Brunswick,data.Buildings,13,1.224247154
2000,data.New Brunswick,data.Buildings,13,1.478705423
2001,data.New Brunswick,data.Buildings,13,1.225656306
2002,data.New Brunswick,data.Buildings,13,1.190871448
2003,data.New Brunswick,data.Buildings,13,1.413787799
2004,data.New Brunswick,data.Buildings,13,1.650183974
2005,data.New Brunswick,data.Buildings,13,1.447632986
2006,data.New Brunswick,data.Buildings,13,1.457540618
2007,data.New Brunswick,data.Buildings,13,1.563979058
2008,data.New Brunswick,data.Buildings,13,1.56997254
2009,data.New Brunswick,data.Buildings,13,1.334488265
2010,data.New Brunswick,data.Buildings,13,1.527215971
2011,data.New Brunswick,data.Buildings,13,1.95021996
2012,data.New Brunswick,data.Buildings,13,1.905418121
2013,data.New Brunswick,data.Buildings,13,1.13056414
2014,data.New Brunswick,data.Buildings,13,1.260978018
2015,data.New Brunswick,data.Buildings,13,1.4286659
2016,data.New Brunswick,data.Buildings,13,1.254115854
2017,data.New Brunswick,data.Buildings,13,1.086044278
2018,data.New Brunswick,data.Buildings,13,1.117352761
2019,data.New Brunswick,data.Buildings,13,1.061805522
2020,data.New Brunswick,data.Buildings,13,0.987199979
2021,data.New Brunswick,data.Buildings,13,0.895922247
2022,data.New Brunswick,data.Buildings,13,0.96220266
1990,data.New Brunswick,data.Heavy Industry,13,1.81585042
1991,data.New Brunswick,data.Heavy Industry,13,1.758726793
1992,data.New Brunswick,data.Heavy Industry,13,1.682473737
1993,data.New Brunswick,data.Heavy Industry,13,1.747286014
1994,data.New Brunswick,data.Heavy Industry,13,1.701941705
1995,data.New Brunswick,data.Heavy Industry,13,1.803721026
1996,data.New Brunswick,data.Heavy Industry,13,1.893292107
1997,data.New Brunswick,data.Heavy Industry,13,1.736546602
1998,data.New Brunswick,data.Heavy Industry,13,1.619990091
1999,data.New Brunswick,data.Heavy Industry,13,1.669939444
2000,data.New Brunswick,data.Heavy Industry,13,1.760654705
2001,data.New Brunswick,data.Heavy Industry,13,1.850938064
2002,data.New Brunswick,data.Heavy Industry,13,1.736489645
2003,data.New Brunswick,data.Heavy Industry,13,1.656602976
2004,data.New Brunswick,data.Heavy Industry,13,1.646595064
2005,data.New Brunswick,data.Heavy Industry,13,1.29467165
2006,data.New Brunswick,data.Heavy Industry,13,1.099901172
2007,data.New Brunswick,data.Heavy Industry,13,1.399650078
2008,data.New Brunswick,data.Heavy Industry,13,1.015200571
2009,data.New Brunswick,data.Heavy Industry,13,1.025065023
2010,data.New Brunswick,data.Heavy Industry,13,1.115020518
2011,data.New Brunswick,data.Heavy Industry,13,1.236232526
2012,data.New Brunswick,data.Heavy Industry,13,1.098162998
2013,data.New Brunswick,data.Heavy Industry,13,0.916487577
2014,data.New Brunswick,data.Heavy Industry,13,0.75164325
2015,data.New Brunswick,data.Heavy Industry,13,0.772527209
2016,data.New Brunswick,data.Heavy Industry,13,0.799172815
2017,data.New Brunswick,data.Heavy Industry,13,0.792952347
2018,data.New Brunswick,data.Heavy Industry,13,0.824209426
2019,data.New Brunswick,data.Heavy Industry,13,0.670511313
2020,data.New Brunswick,data.Heavy Industry,13,0.584665544
2021,data.New Brunswick,data.Heavy Industry,13,0.632967162
2022,data.New Brunswick,data.Heavy Industry,13,0.711449542
1990,data.New Brunswick,"data.Light Manufacturing, Construction and Forest Resources",13,0.634372554
1991,data.New Brunswick,"data.Light Manufacturing, Construction and Forest Resources",13,0.629225864
1992,data.New Brunswick,"data.Light Manufacturing, Construction and Forest Resources",13,0.638516878
1993,data.New Brunswick,"data.Light Manufacturing, Construction and Forest Resources",13,0.60348423
1994,data.New Brunswick,"data.Light Manufacturing, Construction and Forest Resources",13,0.740679854
1995,data.New Brunswick,"data.Light Manufacturing, Construction and Forest Resources",13,0.742898682
1996,data.New Brunswick,"data.Light Manufacturing, Construction and Forest Resources",13,0.709693973
1997,data.New Brunswick,"data.Light Manufacturing, Construction and Forest Resources",13,0.753472698
1998,data.New Brunswick,"data.Light Manufacturing, Construction and Forest Resources",13,0.737272651
1999,data.New Brunswick,"data.Light Manufacturing, Construction and Forest Resources",13,0.778065582
2000,data.New Brunswick,"data.Light Manufacturing, Construction and Forest Resources",13,0.824897419
2001,data.New Brunswick,"data.Light Manufacturing, Construction and Forest Resources",13,0.795537111
2002,data.New Brunswick,"data.Light Manufacturing, Construction and Forest Resources",13,0.729896383
2003,data.New Brunswick,"data.Light Manufacturing, Construction and Forest Resources",13,0.738581803
2004,data.New Brunswick,"data.Light Manufacturing, Construction and Forest Resources",13,0.779984923
2005,data.New Brunswick,"data.Light Manufacturing, Construction and Forest Resources",13,0.682190561
2006,data.New Brunswick,"data.Light Manufacturing, Construction and Forest Resources",13,0.822862215
2007,data.New Brunswick,"data.Light Manufacturing, Construction and Forest Resources",13,0.828514984
2008,data.New Brunswick,"data.Light Manufacturing, Construction and Forest Resources",13,0.689869367
2009,data.New Brunswick,"data.Light Manufacturing, Construction and Forest Resources",13,0.613426285
2010,data.New Brunswick,"data.Light Manufacturing, Construction and Forest Resources",13,0.759221923
2011,data.New Brunswick,"data.Light Manufacturing, Construction and Forest Resources",13,0.726478671
2012,data.New Brunswick,"data.Light Manufacturing, Construction and Forest Resources",13,0.554243035
2013,data.New Brunswick,"data.Light Manufacturing, Construction and Forest Resources",13,0.555412552
2014,data.New Brunswick,"data.Light Manufacturing, Construction and Forest Resources",13,0.441663634
2015,data.New Brunswick,"data.Light Manufacturing, Construction and Forest Resources",13,0.442971181
2016,data.New Brunswick,"data.Light Manufacturing, Construction and Forest Resources",13,0.37049334
2017,data.New Brunswick,"data.Light Manufacturing, Construction and Forest Resources",13,0.403996717
2018,data.New Brunswick,"data.Light Manufacturing, Construction and Forest Resources",13,0.413680686
2019,data.New Brunswick,"data.Light Manufacturing, Construction and Forest Resources",13,0.399105856
2020,data.New Brunswick,"data.Light Manufacturing, Construction and Forest Resources",13,0.353508951
2021,data.New Brunswick,"data.Light Manufacturing, Construction and Forest Resources",13,0.421511333
2022,data.New Brunswick,"data.Light Manufacturing, Construction and Forest Resources",13,0.374071009
1990,data.New Brunswick,data.Oil and Gas,13,1.218991284
1991,data.New Brunswick,data.Oil and Gas,13,1.157471458
1992,data.New Brunswick,data.Oil and Gas,13,1.253751167
1993,data.New Brunswick,data.Oil and Gas,13,1.454213435
1994,data.New Brunswick,data.Oil and Gas,13,1.485619225
1995,data.New Brunswick,data.Oil and Gas,13,1.300607892
1996,data.New Brunswick,data.Oil and Gas,13,1.499253167
1997,data.New Brunswick,data.Oil and Gas,13,1.541567554
1998,data.New Brunswick,data.Oil and Gas,13,1.332247176
1999,data.New Brunswick,data.Oil and Gas,13,1.445090579
2000,data.New Brunswick,data.Oil and Gas,13,1.818185664
2001,data.New Brunswick,data.Oil and Gas,13,2.409680849
2002,data.New Brunswick,data.Oil and Gas,13,2.696453227
2003,data.New Brunswick,data.Oil and Gas,13,2.507195717
2004,data.New Brunswick,data.Oil and Gas,13,2.735446357
2005,data.New Brunswick,data.Oil and Gas,13,2.868724507
2006,data.New Brunswick,data.Oil and Gas,13,2.970812116
2007,data.New Brunswick,data.Oil and Gas,13,2.96652667
2008,data.New Brunswick,data.Oil and Gas,13,3.027548788
2009,data.New Brunswick,data.Oil and Gas,13,3.362631749
2010,data.New Brunswick,data.Oil and Gas,13,4.192131021
2011,data.New Brunswick,data.Oil and Gas,13,3.642486552
2012,data.New Brunswick,data.Oil and Gas,13,3.437710504
2013,data.New Brunswick,data.Oil and Gas,13,3.39258062
2014,data.New Brunswick,data.Oil and Gas,13,2.997790264
2015,data.New Brunswick,data.Oil and Gas,13,2.845242195
2016,data.New Brunswick,data.Oil and Gas,13,3.092622827
2017,data.New Brunswick,data.Oil and Gas,13,3.278457861
2018,data.New Brunswick,data.Oil and Gas,13,2.85381876
2019,data.New Brunswick,data.Oil and Gas,13,3.162935401
2020,data.New Brunswick,data.Oil and Gas,13,3.121442011
2021,data.New Brunswick,data.Oil and Gas,13,3.089742677
2022,data.New Brunswick,data.Oil and Gas,13,2.85476402
1990,data.New Brunswick,data.Transport,13,3.5126873
1991,data.New Brunswick,data.Transport,13,3.442409658
1992,data.New Brunswick,data.Transport,13,3.530198714
1993,data.New Brunswick,data.Transport,13,3.614505398
1994,data.New Brunswick,data.Transport,13,3.782270443
1995,data.New Brunswick,data.Transport,13,3.78785362
1996,data.New Brunswick,data.Transport,13,3.939777097
1997,data.New Brunswick,data.Transport,13,3.940615663
1998,data.New Brunswick,data.Transport,13,4.017723783
1999,data.New Brunswick,data.Transport,13,4.191913066
2000,data.New Brunswick,data.Transport,13,4.267447644
2001,data.New Brunswick,data.Transport,13,4.236603268
2002,data.New Brunswick,data.Transport,13,4.307458681
2003,data.New Brunswick,data.Transport,13,4.269434267
2004,data.New Brunswick,data.Transport,13,4.277188267
2005,data.New Brunswick,data.Transport,13,4.386850565
2006,data.New Brunswick,data.Transport,13,4.313358099
2007,data.New Brunswick,data.Transport,13,4.20753507
2008,data.New Brunswick,data.Transport,13,4.101924847
2009,data.New Brunswick,data.Transport,13,3.840719159
2010,data.New Brunswick,data.Transport,13,4.105545602
2011,data.New Brunswick,data.Transport,13,4.710235541
2012,data.New Brunswick,data.Transport,13,4.318410184
2013,data.New Brunswick,data.Transport,13,3.590038781
2014,data.New Brunswick,data.Transport,13,3.31149574
2015,data.New Brunswick,data.Transport,13,3.646025485
2016,data.New Brunswick,data.Transport,13,4.081325018
2017,data.New Brunswick,data.Transport,13,3.657306235
2018,data.New Brunswick,data.Transport,13,3.564485938
2019,data.New Brunswick,data.Transport,13,3.457210434
2020,data.New Brunswick,data.Transport,13,3.108437949
2021,data.New Brunswick,data.Transport,13,3.084355481
2022,data.New Brunswick,data.Transport,13,3.063223534
1990,data.New Brunswick,data.Waste,13,0.782219481
1991,data.New Brunswick,data.Waste,13,0.795503382
1992,data.New Brunswick,data.Waste,13,0.822418928
1993,data.New Brunswick,data.Waste,13,0.835467473
1994,data.New Brunswick,data.Waste,13,0.86324965
1995,data.New Brunswick,data.Waste,13,0.880428405
1996,data.New Brunswick,data.Waste,13,0.892543463
1997,data.New Brunswick,data.Waste,13,0.894236763
1998,data.New Brunswick,data.Waste,13,0.894534619
1999,data.New Brunswick,data.Waste,13,0.892064334
2000,data.New Brunswick,data.Waste,13,0.888807808
2001,data.New Brunswick,data.Waste,13,0.883249114
2002,data.New Brunswick,data.Waste,13,0.87741839
2003,data.New Brunswick,data.Waste,13,0.851289657
2004,data.New Brunswick,data.Waste,13,0.831823749
2005,data.New Brunswick,data.Waste,13,0.812843997
2006,data.New Brunswick,data.Waste,13,0.789519744
2007,data.New Brunswick,data.Waste,13,0.714950767
2008,data.New Brunswick,data.Waste,13,0.668883745
2009,data.New Brunswick,data.Waste,13,0.636007413
2010,data.New Brunswick,data.Waste,13,0.606222017
2011,data.New Brunswick,data.Waste,13,0.607470855
2012,data.New Brunswick,data.Waste,13,0.547835169
2013,data.New Brunswick,data.Waste,13,0.55437662
2014,data.New Brunswick,data.Waste,13,0.56700286
2015,data.New Brunswick,data.Waste,13,0.54953466
2016,data.New Brunswick,data.Waste,13,0.520155613
2017,data.New Brunswick,data.Waste,13,0.529612018
2018,data.New Brunswick,data.Waste,13,0.529389292
2019,data.New Brunswick,data.Waste,13,0.561834208
2020,data.New Brunswick,data.Waste,13,0.588205928
2021,data.New Brunswick,data.Waste,13,0.6247323
2022,data.New Brunswick,data.Waste,13,0.610081441
1990,data.New Brunswick,data.Provincial Inventory Total,13,16.16994615
1991,data.New Brunswick,data.Provincial Inventory Total,13,15.50654262
1992,data.New Brunswick,data.Provincial Inventory Total,13,16.27722743
1993,data.New Brunswick,data.Provincial Inventory Total,13,15.5208182
1994,data.New Brunswick,data.Provincial Inventory Total,13,16.97744234
1995,data.New Brunswick,data.Provincial Inventory Total,13,17.50331679
1996,data.New Brunswick,data.Provincial Inventory Total,13,17.04251475
1997,data.New Brunswick,data.Provincial Inventory Total,13,19.57253149
1998,data.New Brunswick,data.Provincial Inventory Total,13,20.34171804
1999,data.New Brunswick,data.Provincial Inventory Total,13,19.36643988
2000,data.New Brunswick,data.Provincial Inventory Total,13,20.61315851
2001,data.New Brunswick,data.Provincial Inventory Total,13,22.41442593
2002,data.New Brunswick,data.Provincial Inventory Total,13,21.03658958
2003,data.New Brunswick,data.Provincial Inventory Total,13,20.73214736
2004,data.New Brunswick,data.Provincial Inventory Total,13,21.60738278
2005,data.New Brunswick,data.Provincial Inventory Total,13,20.08667336
2006,data.New Brunswick,data.Provincial Inventory Total,13,19.29334527
2007,data.New Brunswick,data.Provincial Inventory Total,13,19.36815846
2008,data.New Brunswick,data.Provincial Inventory Total,13,18.25106061
2009,data.New Brunswick,data.Provincial Inventory Total,13,17.98100331
2010,data.New Brunswick,data.Provincial Inventory Total,13,17.53223189
2011,data.New Brunswick,data.Provincial Inventory Total,13,17.63420924
2012,data.New Brunswick,data.Provincial Inventory Total,13,15.96865372
2013,data.New Brunswick,data.Provincial Inventory Total,13,14.09229166
2014,data.New Brunswick,data.Provincial Inventory Total,13,13.57706514
2015,data.New Brunswick,data.Provincial Inventory Total,13,13.93728867
2016,data.New Brunswick,data.Provincial Inventory Total,13,14.71041142
2017,data.New Brunswick,data.Provincial Inventory Total,13,13.62495055
2018,data.New Brunswick,data.Provincial Inventory Total,13,13.38796571
2019,data.New Brunswick,data.Provincial Inventory Total,13,12.95252565
2020,data.New Brunswick,data.Provincial Inventory Total,13,11.33874691
2021,data.New Brunswick,data.Provincial Inventory Total,13,12.04068837
2022,data.New Brunswick,data.Provincial Inventory Total,13,12.48287829
1990,data.Quebec,data.Agriculture,24,7.27175494
1991,data.Quebec,data.Agriculture,24,7.129340342
1992,data.Quebec,data.Agriculture,24,7.277094774
1993,data.Quebec,data.Agriculture,24,7.296955658
1994,data.Quebec,data.Agriculture,24,7.319742803
1995,data.Quebec,data.Agriculture,24,7.528850421
1996,data.Quebec,data.Agriculture,24,7.684723908
1997,data.Quebec,data.Agriculture,24,7.819100372
1998,data.Quebec,data.Agriculture,24,7.864577662
1999,data.Quebec,data.Agriculture,24,7.853195145
2000,data.Quebec,data.Agriculture,24,7.789228702
2001,data.Quebec,data.Agriculture,24,8.043556025
2002,data.Quebec,data.Agriculture,24,8.092561711
2003,data.Quebec,data.Agriculture,24,8.066214148
2004,data.Quebec,data.Agriculture,24,8.227217323
2005,data.Quebec,data.Agriculture,24,8.192918605
2006,data.Quebec,data.Agriculture,24,7.854391398
2007,data.Quebec,data.Agriculture,24,8.358671628
2008,data.Quebec,data.Agriculture,24,8.043489038
2009,data.Quebec,data.Agriculture,24,8.080414862
2010,data.Quebec,data.Agriculture,24,8.183952155
2011,data.Quebec,data.Agriculture,24,8.311652482
2012,data.Quebec,data.Agriculture,24,8.699077898
2013,data.Quebec,data.Agriculture,24,8.571454327
2014,data.Quebec,data.Agriculture,24,8.415523188
2015,data.Quebec,data.Agriculture,24,8.814382333
2016,data.Quebec,data.Agriculture,24,8.806031284
2017,data.Quebec,data.Agriculture,24,8.401545539
2018,data.Quebec,data.Agriculture,24,8.944267693
2019,data.Quebec,data.Agriculture,24,8.822473354
2020,data.Quebec,data.Agriculture,24,8.840229293
2021,data.Quebec,data.Agriculture,24,8.744852849
2022,data.Quebec,data.Agriculture,24,8.890385247
1990,data.Quebec,data.Buildings,24,11.81528619
1991,data.Quebec,data.Buildings,24,11.11085926
1992,data.Quebec,data.Buildings,24,11.78085577
1993,data.Quebec,data.Buildings,24,12.06394279
1994,data.Quebec,data.Buildings,24,11.9289481
1995,data.Quebec,data.Buildings,24,11.98274561
1996,data.Quebec,data.Buildings,24,12.342373
1997,data.Quebec,data.Buildings,24,12.0135008
1998,data.Quebec,data.Buildings,24,10.7797637
1999,data.Quebec,data.Buildings,24,11.27450267
2000,data.Quebec,data.Buildings,24,12.20507519
2001,data.Quebec,data.Buildings,24,12.0093695
2002,data.Quebec,data.Buildings,24,12.58340473
2003,data.Quebec,data.Buildings,24,13.67773928
2004,data.Quebec,data.Buildings,24,13.63081683
2005,data.Quebec,data.Buildings,24,12.37454959
2006,data.Quebec,data.Buildings,24,11.24717086
2007,data.Quebec,data.Buildings,24,11.65281674
