Year,data.Geography,data.Violations,GeoCode,Value
2017,data.Canada,"data.Assault, level 2, weapon or bodily harm [1420]",,142.67
2017,data.Canada,"data.Assault, level 1 [1430]",,446.79
2017,data.Canada,data.Total robbery [160],,62.47
2017,data.Canada,data.Uttering threats [1627],,173.19
2017,data.Canada,data.Total other violent violations [180],,17.31
2017,data.Newfoundland and Labrador [10],data.Total violent Criminal Code violations [100],,1319.26
2017,data.Newfoundland and Labrador [10],data.Homicide [110],,0.76
2017,data.Newfoundland and Labrador [10],data.Total other violations causing death [120],,0.19
2017,data.Newfoundland and Labrador [10],data.Attempted murder [1210],,0.95
2017,data.Newfoundland and Labrador [10],"data.Sexual assault, level 3, aggravated [1310]",,0.19
2017,data.Newfoundland and Labrador [10],"data.Sexual assault, level 2, weapon or bodily harm [1320]",,0.38
2017,data.Newfoundland and Labrador [10],"data.Sexual assault, level 1 [1330]",,61.52
2017,data.Newfoundland and Labrador [10],data.Total sexual violations against children [130],,25.93
2017,data.Newfoundland and Labrador [10],"data.Assault, level 3, aggravated [1410]",,8.9
2017,data.Newfoundland and Labrador [10],"data.Assault, level 2, weapon or bodily harm [1420]",,114.72
2017,data.Newfoundland and Labrador [10],"data.Assault, level 1 [1430]",,567.54
2017,data.Newfoundland and Labrador [10],data.Total robbery [160],,35.02
2017,data.Newfoundland and Labrador [10],data.Uttering threats [1627],,314.06
2017,data.Newfoundland and Labrador [10],data.Total other violent violations [180],,13.44
2017,data.Prince Edward Island [11],data.Total violent Criminal Code violations [100],,918.87
2017,data.Prince Edward Island [11],data.Homicide [110],,1.33
2017,data.Prince Edward Island [11],data.Total other violations causing death [120],,0.0
2017,data.Prince Edward Island [11],data.Attempted murder [1210],,1.33
2017,data.Prince Edward Island [11],"data.Sexual assault, level 3, aggravated [1310]",,0.0
2017,data.Prince Edward Island [11],"data.Sexual assault, level 2, weapon or bodily harm [1320]",,0.0
2017,data.Prince Edward Island [11],"data.Sexual assault, level 1 [1330]",,45.88
2017,data.Prince Edward Island [11],data.Total sexual violations against children [130],,18.62
2017,data.Prince Edward Island [11],"data.Assault, level 3, aggravated [1410]",,4.65
2017,data.Prince Edward Island [11],"data.Assault, level 2, weapon or bodily harm [1420]",,79.79
2017,data.Prince Edward Island [11],"data.Assault, level 1 [1430]",,383.64
2017,data.Prince Edward Island [11],data.Total robbery [160],,11.97
2017,data.Prince Edward Island [11],data.Uttering threats [1627],,179.52
2017,data.Prince Edward Island [11],data.Total other violent violations [180],,4.65
2017,data.Nova Scotia [12],data.Total violent Criminal Code violations [100],,1261.75
2017,data.Nova Scotia [12],data.Homicide [110],,2.21
2017,data.Nova Scotia [12],data.Total other violations causing death [120],,0.21
2017,data.Nova Scotia [12],data.Attempted murder [1210],,2.84
2017,data.Nova Scotia [12],"data.Sexual assault, level 3, aggravated [1310]",,0.42
2017,data.Nova Scotia [12],"data.Sexual assault, level 2, weapon or bodily harm [1320]",,0.95
2017,data.Nova Scotia [12],"data.Sexual assault, level 1 [1330]",,78.1
2017,data.Nova Scotia [12],data.Total sexual violations against children [130],,26.73
2017,data.Nova Scotia [12],"data.Assault, level 3, aggravated [1410]",,8.95
2017,data.Nova Scotia [12],"data.Assault, level 2, weapon or bodily harm [1420]",,113.88
2017,data.Nova Scotia [12],"data.Assault, level 1 [1430]",,482.79
2017,data.Nova Scotia [12],data.Total robbery [160],,32.52
2017,data.Nova Scotia [12],data.Uttering threats [1627],,255.87
2017,data.Nova Scotia [12],data.Total other violent violations [180],,16.21
2017,data.New Brunswick [13],data.Total violent Criminal Code violations [100],,1264.9
2017,data.New Brunswick [13],data.Homicide [110],,1.3
2017,data.New Brunswick [13],data.Total other violations causing death [120],,0.0
2017,data.New Brunswick [13],data.Attempted murder [1210],,0.78
2017,data.New Brunswick [13],"data.Sexual assault, level 3, aggravated [1310]",,0.0
2017,data.New Brunswick [13],"data.Sexual assault, level 2, weapon or bodily harm [1320]",,0.39
2017,data.New Brunswick [13],"data.Sexual assault, level 1 [1330]",,67.05
2017,data.New Brunswick [13],data.Total sexual violations against children [130],,23.22
2017,data.New Brunswick [13],"data.Assault, level 3, aggravated [1410]",,5.74
2017,data.New Brunswick [13],"data.Assault, level 2, weapon or bodily harm [1420]",,123.79
2017,data.New Brunswick [13],"data.Assault, level 1 [1430]",,522.03
2017,data.New Brunswick [13],data.Total robbery [160],,27.52
2017,data.New Brunswick [13],data.Uttering threats [1627],,274.06
2017,data.New Brunswick [13],data.Total other violent violations [180],,16.04
2017,data.Quebec [24],data.Total violent Criminal Code violations [100],,1063.55
2017,data.Quebec [24],data.Homicide [110],,1.12
2017,data.Quebec [24],data.Total other violations causing death [120],,0.35
2017,data.Quebec [24],data.Attempted murder [1210],,2.78
2017,data.Quebec [24],"data.Sexual assault, level 3, aggravated [1310]",,0.41
2017,data.Quebec [24],"data.Sexual assault, level 2, weapon or bodily harm [1320]",,1.2
2017,data.Quebec [24],"data.Sexual assault, level 1 [1330]",,62.0
2017,data.Quebec [24],data.Total sexual violations against children [130],,30.34
2017,data.Quebec [24],"data.Assault, level 3, aggravated [1410]",,3.66
2017,data.Quebec [24],"data.Assault, level 2, weapon or bodily harm [1420]",,122.29
2017,data.Quebec [24],"data.Assault, level 1 [1430]",,403.54
2017,data.Quebec [24],data.Total robbery [160],,43.95
2017,data.Quebec [24],data.Uttering threats [1627],,203.4
2017,data.Quebec [24],data.Total other violent violations [180],,27.97
2017,data.Ontario [35],data.Total violent Criminal Code violations [100],,854.06
2017,data.Ontario [35],data.Homicide [110],,1.4
2017,data.Ontario [35],data.Total other violations causing death [120],,0.21
2017,data.Ontario [35],data.Attempted murder [1210],,2.04
2017,data.Ontario [35],"data.Sexual assault, level 3, aggravated [1310]",,0.41
2017,data.Ontario [35],"data.Sexual assault, level 2, weapon or bodily harm [1320]",,1.07
2017,data.Ontario [35],"data.Sexual assault, level 1 [1330]",,62.42
2017,data.Ontario [35],data.Total sexual violations against children [130],,15.0
2017,data.Ontario [35],"data.Assault, level 3, aggravated [1410]",,7.67
2017,data.Ontario [35],"data.Assault, level 2, weapon or bodily harm [1420]",,101.45
2017,data.Ontario [35],"data.Assault, level 1 [1430]",,337.51
2017,data.Ontario [35],data.Total robbery [160],,65.86
2017,data.Ontario [35],data.Uttering threats [1627],,113.82
2017,data.Ontario [35],data.Total other violent violations [180],,14.61
2017,data.Manitoba [46],data.Total violent Criminal Code violations [100],,1987.13
2017,data.Manitoba [46],data.Homicide [110],,3.52
2017,data.Manitoba [46],data.Total other violations causing death [120],,0.45
2017,data.Manitoba [46],data.Attempted murder [1210],,3.07
2017,data.Manitoba [46],"data.Sexual assault, level 3, aggravated [1310]",,1.05
2017,data.Manitoba [46],"data.Sexual assault, level 2, weapon or bodily harm [1320]",,1.95
2017,data.Manitoba [46],"data.Sexual assault, level 1 [1330]",,103.76
2017,data.Manitoba [46],data.Total sexual violations against children [130],,39.41
2017,data.Manitoba [46],"data.Assault, level 3, aggravated [1410]",,36.19
2017,data.Manitoba [46],"data.Assault, level 2, weapon or bodily harm [1420]",,360.58
2017,data.Manitoba [46],"data.Assault, level 1 [1430]",,840.81
2017,data.Manitoba [46],data.Total robbery [160],,176.81
2017,data.Manitoba [46],data.Uttering threats [1627],,244.83
2017,data.Manitoba [46],data.Total other violent violations [180],,13.49
2017,data.Saskatchewan [47],data.Total violent Criminal Code violations [100],,2091.22
2017,data.Saskatchewan [47],data.Homicide [110],,3.3
2017,data.Saskatchewan [47],data.Total other violations causing death [120],,0.52
2017,data.Saskatchewan [47],data.Attempted murder [1210],,3.65
2017,data.Saskatchewan [47],"data.Sexual assault, level 3, aggravated [1310]",,0.61
2017,data.Saskatchewan [47],"data.Sexual assault, level 2, weapon or bodily harm [1320]",,1.83
2017,data.Saskatchewan [47],"data.Sexual assault, level 1 [1330]",,98.41
2017,data.Saskatchewan [47],data.Total sexual violations against children [130],,39.38
2017,data.Saskatchewan [47],"data.Assault, level 3, aggravated [1410]",,33.99
2017,data.Saskatchewan [47],"data.Assault, level 2, weapon or bodily harm [1420]",,349.64
2017,data.Saskatchewan [47],"data.Assault, level 1 [1430]",,929.91
2017,data.Saskatchewan [47],data.Total robbery [160],,89.19
2017,data.Saskatchewan [47],data.Uttering threats [1627],,271.66
2017,data.Saskatchewan [47],data.Total other violent violations [180],,20.43
2017,data.Alberta [48],data.Total violent Criminal Code violations [100],,1311.83
2017,data.Alberta [48],data.Homicide [110],,2.81
2017,data.Alberta [48],data.Total other violations causing death [120],,0.35
2017,data.Alberta [48],data.Attempted murder [1210],,1.41
2017,data.Alberta [48],"data.Sexual assault, level 3, aggravated [1310]",,0.33
2017,data.Alberta [48],"data.Sexual assault, level 2, weapon or bodily harm [1320]",,1.74
2017,data.Alberta [48],"data.Sexual assault, level 1 [1330]",,70.24
2017,data.Alberta [48],data.Total sexual violations against children [130],,21.95
2017,data.Alberta [48],"data.Assault, level 3, aggravated [1410]",,16.08
2017,data.Alberta [48],"data.Assault, level 2, weapon or bodily harm [1420]",,197.31
2017,data.Alberta [48],"data.Assault, level 1 [1430]",,541.51
2017,data.Alberta [48],data.Total robbery [160],,76.94
2017,data.Alberta [48],data.Uttering threats [1627],,180.05
2017,data.Alberta [48],data.Total other violent violations [180],,14.57
2017,data.British Columbia [59],data.Total violent Criminal Code violations [100],,1086.14
2017,data.British Columbia [59],data.Homicide [110],,2.41
2017,data.British Columbia [59],data.Total other violations causing death [120],,0.22
2017,data.British Columbia [59],data.Attempted murder [1210],,2.33
2017,data.British Columbia [59],"data.Sexual assault, level 3, aggravated [1310]",,0.57
2017,data.British Columbia [59],"data.Sexual assault, level 2, weapon or bodily harm [1320]",,0.63
2017,data.British Columbia [59],"data.Sexual assault, level 1 [1330]",,54.49
2017,data.British Columbia [59],data.Total sexual violations against children [130],,20.0
2017,data.British Columbia [59],"data.Assault, level 3, aggravated [1410]",,7.3
2017,data.British Columbia [59],"data.Assault, level 2, weapon or bodily harm [1420]",,138.9
2017,data.British Columbia [59],"data.Assault, level 1 [1430]",,418.59
2017,data.British Columbia [59],data.Total robbery [160],,50.45
2017,data.British Columbia [59],data.Uttering threats [1627],,175.68
2017,data.British Columbia [59],data.Total other violent violations [180],,10.16
2017,data.Yukon [60],data.Total violent Criminal Code violations [100],,3711.18
2017,data.Yukon [60],data.Homicide [110],,20.2
2017,data.Yukon [60],data.Total other violations causing death [120],,0.0
2017,data.Yukon [60],data.Attempted murder [1210],,5.05
2017,data.Yukon [60],"data.Sexual assault, level 3, aggravated [1310]",,0.0
2017,data.Yukon [60],"data.Sexual assault, level 2, weapon or bodily harm [1320]",,2.52
2017,data.Yukon [60],"data.Sexual assault, level 1 [1330]",,164.1
2017,data.Yukon [60],data.Total sexual violations against children [130],,40.39
2017,data.Yukon [60],"data.Assault, level 3, aggravated [1410]",,37.87
2017,data.Yukon [60],"data.Assault, level 2, weapon or bodily harm [1420]",,348.4
2017,data.Yukon [60],"data.Assault, level 1 [1430]",,1895.99
2017,data.Yukon [60],data.Total robbery [160],,30.3
2017,data.Yukon [60],data.Uttering threats [1627],,689.22
2017,data.Yukon [60],data.Total other violent violations [180],,45.44
2017,data.Northwest Territories [61],data.Total violent Criminal Code violations [100],,8424.85
2017,data.Northwest Territories [61],data.Homicide [110],,4.46
2017,data.Northwest Territories [61],data.Total other violations causing death [120],,0.0
2017,data.Northwest Territories [61],data.Attempted murder [1210],,2.23
2017,data.Northwest Territories [61],"data.Sexual assault, level 3, aggravated [1310]",,2.23
2017,data.Northwest Territories [61],"data.Sexual assault, level 2, weapon or bodily harm [1320]",,11.14
2017,data.Northwest Territories [61],"data.Sexual assault, level 1 [1330]",,405.43
2017,data.Northwest Territories [61],data.Total sexual violations against children [130],,122.52
2017,data.Northwest Territories [61],"data.Assault, level 3, aggravated [1410]",,75.74
2017,data.Northwest Territories [61],"data.Assault, level 2, weapon or bodily harm [1420]",,948.97
2017,data.Northwest Territories [61],"data.Assault, level 1 [1430]",,4876.26
2017,data.Northwest Territories [61],data.Total robbery [160],,66.83
2017,data.Northwest Territories [61],data.Uttering threats [1627],,1187.32
2017,data.Northwest Territories [61],data.Total other violent violations [180],,53.46
2017,data.Nunavut [62],data.Total violent Criminal Code violations [100],,8301.82
2017,data.Nunavut [62],data.Homicide [110],,15.98
2017,data.Nunavut [62],data.Total other violations causing death [120],,0.0
2017,data.Nunavut [62],data.Attempted murder [1210],,5.33
2017,data.Nunavut [62],"data.Sexual assault, level 3, aggravated [1310]",,0.0
2017,data.Nunavut [62],"data.Sexual assault, level 2, weapon or bodily harm [1320]",,2.66
2017,data.Nunavut [62],"data.Sexual assault, level 1 [1330]",,396.85
2017,data.Nunavut [62],data.Total sexual violations against children [130],,218.4
2017,data.Nunavut [62],"data.Assault, level 3, aggravated [1410]",,141.16
2017,data.Nunavut [62],"data.Assault, level 2, weapon or bodily harm [1420]",,910.88
2017,data.Nunavut [62],"data.Assault, level 1 [1430]",,4434.56
2017,data.Nunavut [62],data.Total robbery [160],,39.95
2017,data.Nunavut [62],data.Uttering threats [1627],,1158.58
2017,data.Nunavut [62],data.Total other violent violations [180],,47.94
2018,,,,1151.59
2018,data.Canada,data.Homicide [110],,1.78
2018,data.Canada,data.Total other violations causing death [120],,0.36
2018,data.Canada,data.Attempted murder [1210],,2.22
2018,data.Canada,"data.Sexual assault, level 3, aggravated [1310]",,0.43
2018,data.Canada,"data.Sexual assault, level 2, weapon or bodily harm [1320]",,1.32
2018,data.Canada,"data.Sexual assault, level 1 [1330]",,75.3
2018,data.Canada,data.Total sexual violations against children [130],,24.48
2018,data.Canada,"data.Assault, level 3, aggravated [1410]",,9.67
2018,data.Canada,"data.Assault, level 2, weapon or bodily harm [1420]",,146.28
2018,data.Canada,"data.Assault, level 1 [1430]",,459.02
2018,data.Canada,data.Total robbery [160],,60.84
2018,data.Canada,data.Uttering threats [1627],,180.24
2018,data.Canada,data.Total other violent violations [180],,15.94
2018,data.Newfoundland and Labrador [10],data.Total violent Criminal Code violations [100],,1353.98
2018,data.Newfoundland and Labrador [10],data.Homicide [110],,0.38
2018,data.Newfoundland and Labrador [10],data.Total other violations causing death [120],,0.38
2018,data.Newfoundland and Labrador [10],data.Attempted murder [1210],,0.76
2018,data.Newfoundland and Labrador [10],"data.Sexual assault, level 3, aggravated [1310]",,0.0
2018,data.Newfoundland and Labrador [10],"data.Sexual assault, level 2, weapon or bodily harm [1320]",,0.95
2018,data.Newfoundland and Labrador [10],"data.Sexual assault, level 1 [1330]",,65.64
2018,data.Newfoundland and Labrador [10],data.Total sexual violations against children [130],,23.21
2018,data.Newfoundland and Labrador [10],"data.Assault, level 3, aggravated [1410]",,6.85
2018,data.Newfoundland and Labrador [10],"data.Assault, level 2, weapon or bodily harm [1420]",,111.31
2018,data.Newfoundland and Labrador [10],"data.Assault, level 1 [1430]",,566.82
2018,data.Newfoundland and Labrador [10],data.Total robbery [160],,40.91
2018,data.Newfoundland and Labrador [10],data.Uttering threats [1627],,333.93
2018,data.Newfoundland and Labrador [10],data.Total other violent violations [180],,18.65
2018,data.Prince Edward Island [11],data.Total violent Criminal Code violations [100],,1013.72
2018,data.Prince Edward Island [11],data.Homicide [110],,0.0
2018,data.Prince Edward Island [11],data.Total other violations causing death [120],,0.0
2018,data.Prince Edward Island [11],data.Attempted murder [1210],,0.65
2018,data.Prince Edward Island [11],"data.Sexual assault, level 3, aggravated [1310]",,0.65
2018,data.Prince Edward Island [11],"data.Sexual assault, level 2, weapon or bodily harm [1320]",,0.65
2018,data.Prince Edward Island [11],"data.Sexual assault, level 1 [1330]",,68.45
2018,data.Prince Edward Island [11],data.Total sexual violations against children [130],,23.47
2018,data.Prince Edward Island [11],"data.Assault, level 3, aggravated [1410]",,1.96
2018,data.Prince Edward Island [11],"data.Assault, level 2, weapon or bodily harm [1420]",,69.1
2018,data.Prince Edward Island [11],"data.Assault, level 1 [1430]",,413.96
2018,data.Prince Edward Island [11],data.Total robbery [160],,13.69
2018,data.Prince Edward Island [11],data.Uttering threats [1627],,224.91
2018,data.Prince Edward Island [11],data.Total other violent violations [180],,14.34
2018,data.Nova Scotia [12],data.Total violent Criminal Code violations [100],,1276.39
2018,data.Nova Scotia [12],data.Homicide [110],,1.15
2018,data.Nova Scotia [12],data.Total other violations causing death [120],,0.31
2018,data.Nova Scotia [12],data.Attempted murder [1210],,1.98
2018,data.Nova Scotia [12],"data.Sexual assault, level 3, aggravated [1310]",,0.73
2018,data.Nova Scotia [12],"data.Sexual assault, level 2, weapon or bodily harm [1320]",,0.73
2018,data.Nova Scotia [12],"data.Sexual assault, level 1 [1330]",,107.89
2018,data.Nova Scotia [12],data.Total sexual violations against children [130],,27.13
2018,data.Nova Scotia [12],"data.Assault, level 3, aggravated [1410]",,8.35
2018,data.Nova Scotia [12],"data.Assault, level 2, weapon or bodily harm [1420]",,111.85
2018,data.Nova Scotia [12],"data.Assault, level 1 [1430]",,480.17
2018,data.Nova Scotia [12],data.Total robbery [160],,32.76
2018,data.Nova Scotia [12],data.Uttering threats [1627],,252.09
2018,data.Nova Scotia [12],data.Total other violent violations [180],,18.47
2018,data.New Brunswick [13],data.Total violent Criminal Code violations [100],,1348.04
2018,data.New Brunswick [13],data.Homicide [110],,1.69
2018,data.New Brunswick [13],data.Total other violations causing death [120],,0.52
2018,data.New Brunswick [13],data.Attempted murder [1210],,1.17
2018,data.New Brunswick [13],"data.Sexual assault, level 3, aggravated [1310]",,0.26
2018,data.New Brunswick [13],"data.Sexual assault, level 2, weapon or bodily harm [1320]",,0.78
2018,data.New Brunswick [13],"data.Sexual assault, level 1 [1330]",,71.4
2018,data.New Brunswick [13],data.Total sexual violations against children [130],,24.93
2018,data.New Brunswick [13],"data.Assault, level 3, aggravated [1410]",,9.09
2018,data.New Brunswick [13],"data.Assault, level 2, weapon or bodily harm [1420]",,129.82
2018,data.New Brunswick [13],"data.Assault, level 1 [1430]",,561.86
2018,data.New Brunswick [13],data.Total robbery [160],,26.48
2018,data.New Brunswick [13],data.Uttering threats [1627],,292.61
2018,data.New Brunswick [13],data.Total other violent violations [180],,15.06
2018,data.Quebec [24],data.Total violent Criminal Code violations [100],,1074.86
2018,data.Quebec [24],data.Homicide [110],,0.99
2018,data.Quebec [24],data.Total other violations causing death [120],,0.51
2018,data.Quebec [24],data.Attempted murder [1210],,2.21
2018,data.Quebec [24],"data.Sexual assault, level 3, aggravated [1310]",,0.42
2018,data.Quebec [24],"data.Sexual assault, level 2, weapon or bodily harm [1320]",,1.17
2018,data.Quebec [24],"data.Sexual assault, level 1 [1330]",,65.86
2018,data.Quebec [24],data.Total sexual violations against children [130],,32.2
2018,data.Quebec [24],"data.Assault, level 3, aggravated [1410]",,3.33
2018,data.Quebec [24],"data.Assault, level 2, weapon or bodily harm [1420]",,122.53
2018,data.Quebec [24],"data.Assault, level 1 [1430]",,409.93
2018,data.Quebec [24],data.Total robbery [160],,38.56
2018,data.Quebec [24],data.Uttering threats [1627],,206.29
2018,data.Quebec [24],data.Total other violent violations [180],,28.15
2018,data.Ontario [35],data.Total violent Criminal Code violations [100],,905.46
2018,data.Ontario [35],data.Homicide [110],,1.9
2018,data.Ontario [35],data.Total other violations causing death [120],,0.36
2018,data.Ontario [35],data.Attempted murder [1210],,2.64
2018,data.Ontario [35],"data.Sexual assault, level 3, aggravated [1310]",,0.26
2018,data.Ontario [35],"data.Sexual assault, level 2, weapon or bodily harm [1320]",,1.23
2018,data.Ontario [35],"data.Sexual assault, level 1 [1330]",,73.86
2018,data.Ontario [35],data.Total sexual violations against children [130],,15.92
2018,data.Ontario [35],"data.Assault, level 3, aggravated [1410]",,7.37
2018,data.Ontario [35],"data.Assault, level 2, weapon or bodily harm [1420]",,107.56
2018,data.Ontario [35],"data.Assault, level 1 [1430]",,357.94
2018,data.Ontario [35],data.Total robbery [160],,61.84
2018,data.Ontario [35],data.Uttering threats [1627],,125.33
2018,data.Ontario [35],data.Total other violent violations [180],,10.77
2018,data.Manitoba [46],data.Total violent Criminal Code violations [100],,1999.15
2018,data.Manitoba [46],data.Homicide [110],,4.07
2018,data.Manitoba [46],data.Total other violations causing death [120],,0.37
2018,data.Manitoba [46],data.Attempted murder [1210],,2.66
2018,data.Manitoba [46],"data.Sexual assault, level 3, aggravated [1310]",,1.33
2018,data.Manitoba [46],"data.Sexual assault, level 2, weapon or bodily harm [1320]",,1.77
2018,data.Manitoba [46],"data.Sexual assault, level 1 [1330]",,107.85
2018,data.Manitoba [46],data.Total sexual violations against children [130],,43.61
2018,data.Manitoba [46],"data.Assault, level 3, aggravated [1410]",,36.59
2018,data.Manitoba [46],"data.Assault, level 2, weapon or bodily harm [1420]",,366.94
2018,data.Manitoba [46],"data.Assault, level 1 [1430]",,813.78
2018,data.Manitoba [46],data.Total robbery [160],,197.44
