Year,Géographie,Type de famille économique,GeoCode,Value
2016,"Ottawa-Gatineau, Ontario/Québec",Familles de personnes non âgées,,114800.0
2016,"Ottawa-Gatineau, Ontario/Québec",Couples,,105100.0
2016,"Ottawa-Gatineau, Ontario/Québec",Couples avec des enfants,,122500.0
2016,"Ottawa-Gatineau, Ontario/Québec",Couples avec d'autres personnes apparentées,,150700.0
2016,"Ottawa-Gatineau, Ontario/Québec",Familles monoparentales,,55600.0
2016,"Ottawa-Gatineau, Ontario/Québec",Familles monoparentales ayant un homme à leur tête,,
2016,"Ottawa-Gatineau, Ontario/Québec",Familles monoparentales ayant une femme à leur tête,,54500.0
2016,"Ottawa-Gatineau, Ontario/Québec",Autres familles de personnes non âgées,,81600.0
2016,"Ottawa-Gatineau, Ontario/Québec",Personnes hors famille économique,,40500.0
2016,"Ottawa-Gatineau, Ontario/Québec",Personnes âgées hors famille économique,,42000.0
2016,"Ottawa-Gatineau, Ontario/Québec",Hommes âgés hors famille économique,,46600.0
2016,"Ottawa-Gatineau, Ontario/Québec",Femmes âgées hors famille économique,,36700.0
2016,"Ottawa-Gatineau, Ontario/Québec",Personnes non âgées hors famille économique,,39800.0
2016,"Ottawa-Gatineau, Ontario/Québec",Hommes non âgés hors famille économique,,39900.0
2016,"Ottawa-Gatineau, Ontario/Québec",Femmes non âgées hors famille économique,,38500.0
2016,"Toronto, Ontario",Familles économiques et personnes hors famille économique,,69300.0
2016,"Toronto, Ontario",Familles économiques,,97600.0
2016,"Toronto, Ontario",Familles de personnes âgées,,67500.0
2016,"Toronto, Ontario",Couples de personnes âgées,,64800.0
2016,"Toronto, Ontario",Autres familles de personnes âgées,,72400.0
2016,"Toronto, Ontario",Familles de personnes non âgées,,106200.0
2016,"Toronto, Ontario",Couples,,97700.0
2016,"Toronto, Ontario",Couples avec des enfants,,108500.0
2016,"Toronto, Ontario",Couples avec d'autres personnes apparentées,,136600.0
2016,"Toronto, Ontario",Familles monoparentales,,44600.0
2016,"Toronto, Ontario",Familles monoparentales ayant un homme à leur tête,,
2016,"Toronto, Ontario",Familles monoparentales ayant une femme à leur tête,,44600.0
2016,"Toronto, Ontario",Autres familles de personnes non âgées,,102200.0
2016,"Toronto, Ontario",Personnes hors famille économique,,34100.0
2016,"Toronto, Ontario",Personnes âgées hors famille économique,,32400.0
2016,"Toronto, Ontario",Hommes âgés hors famille économique,,30800.0
2016,"Toronto, Ontario",Femmes âgées hors famille économique,,33700.0
2016,"Toronto, Ontario",Personnes non âgées hors famille économique,,34700.0
2016,"Toronto, Ontario",Hommes non âgés hors famille économique,,37400.0
2016,"Toronto, Ontario",Femmes non âgées hors famille économique,,31300.0
2016,"Winnipeg, Manitoba",Familles économiques et personnes hors famille économique,,67400.0
2016,"Winnipeg, Manitoba",Familles économiques,,91100.0
2016,"Winnipeg, Manitoba",Familles de personnes âgées,,78400.0
2016,"Winnipeg, Manitoba",Couples de personnes âgées,,77200.0
2016,"Winnipeg, Manitoba",Autres familles de personnes âgées,,84200.0
2016,"Winnipeg, Manitoba",Familles de personnes non âgées,,94500.0
2016,"Winnipeg, Manitoba",Couples,,83500.0
2016,"Winnipeg, Manitoba",Couples avec des enfants,,104700.0
2016,"Winnipeg, Manitoba",Couples avec d'autres personnes apparentées,,137500.0
2016,"Winnipeg, Manitoba",Familles monoparentales,,51600.0
2016,"Winnipeg, Manitoba",Familles monoparentales ayant un homme à leur tête,,
2016,"Winnipeg, Manitoba",Familles monoparentales ayant une femme à leur tête,,47100.0
2016,"Winnipeg, Manitoba",Autres familles de personnes non âgées,,77400.0
2016,"Winnipeg, Manitoba",Personnes hors famille économique,,37100.0
2016,"Winnipeg, Manitoba",Personnes âgées hors famille économique,,39100.0
2016,"Winnipeg, Manitoba",Hommes âgés hors famille économique,,43300.0
2016,"Winnipeg, Manitoba",Femmes âgées hors famille économique,,35700.0
2016,"Winnipeg, Manitoba",Personnes non âgées hors famille économique,,36500.0
2016,"Winnipeg, Manitoba",Hommes non âgés hors famille économique,,35100.0
2016,"Winnipeg, Manitoba",Femmes non âgées hors famille économique,,38500.0
2016,"Calgary, Alberta",Familles économiques et personnes hors famille économique,,80000.0
2016,"Calgary, Alberta",Familles économiques,,106800.0
2016,"Calgary, Alberta",Familles de personnes âgées,,91300.0
2016,"Calgary, Alberta",Couples de personnes âgées,,91900.0
2016,"Calgary, Alberta",Autres familles de personnes âgées,,
2016,"Calgary, Alberta",Familles de personnes non âgées,,107800.0
2016,"Calgary, Alberta",Couples,,89000.0
2016,"Calgary, Alberta",Couples avec des enfants,,109600.0
2016,"Calgary, Alberta",Couples avec d'autres personnes apparentées,,172500.0
2016,"Calgary, Alberta",Familles monoparentales,,82000.0
2016,"Calgary, Alberta",Familles monoparentales ayant un homme à leur tête,,
2016,"Calgary, Alberta",Familles monoparentales ayant une femme à leur tête,,
2016,"Calgary, Alberta",Autres familles de personnes non âgées,,117200.0
2016,"Calgary, Alberta",Personnes hors famille économique,,43200.0
2016,"Calgary, Alberta",Personnes âgées hors famille économique,,29700.0
2016,"Calgary, Alberta",Hommes âgés hors famille économique,,
2016,"Calgary, Alberta",Femmes âgées hors famille économique,,34500.0
2016,"Calgary, Alberta",Personnes non âgées hors famille économique,,51400.0
2016,"Calgary, Alberta",Hommes non âgés hors famille économique,,52400.0
2016,"Calgary, Alberta",Femmes non âgées hors famille économique,,46000.0
2016,"Edmonton, Alberta",Familles économiques et personnes hors famille économique,,97900.0
2016,"Edmonton, Alberta",Familles économiques,,122700.0
2016,"Edmonton, Alberta",Familles de personnes âgées,,89000.0
2016,"Edmonton, Alberta",Couples de personnes âgées,,83100.0
2016,"Edmonton, Alberta",Autres familles de personnes âgées,,
2016,"Edmonton, Alberta",Familles de personnes non âgées,,128300.0
2016,"Edmonton, Alberta",Couples,,108000.0
2016,"Edmonton, Alberta",Couples avec des enfants,,135400.0
2016,"Edmonton, Alberta",Couples avec d'autres personnes apparentées,,167300.0
2016,"Edmonton, Alberta",Familles monoparentales,,83200.0
2016,"Edmonton, Alberta",Familles monoparentales ayant un homme à leur tête,,
2016,"Edmonton, Alberta",Familles monoparentales ayant une femme à leur tête,,85200.0
2016,"Edmonton, Alberta",Autres familles de personnes non âgées,,120600.0
2016,"Edmonton, Alberta",Personnes hors famille économique,,44900.0
2016,"Edmonton, Alberta",Personnes âgées hors famille économique,,34900.0
2016,"Edmonton, Alberta",Hommes âgés hors famille économique,,
2016,"Edmonton, Alberta",Femmes âgées hors famille économique,,35000.0
2016,"Edmonton, Alberta",Personnes non âgées hors famille économique,,47900.0
2016,"Edmonton, Alberta",Hommes non âgés hors famille économique,,51600.0
2016,"Edmonton, Alberta",Femmes non âgées hors famille économique,,44800.0
2016,"Vancouver, Colombie-Britannique",Familles économiques et personnes hors famille économique,,75200.0
2016,"Vancouver, Colombie-Britannique",Familles économiques,,100900.0
2016,"Vancouver, Colombie-Britannique",Familles de personnes âgées,,86500.0
2016,"Vancouver, Colombie-Britannique",Couples de personnes âgées,,88500.0
2016,"Vancouver, Colombie-Britannique",Autres familles de personnes âgées,,
2016,"Vancouver, Colombie-Britannique",Familles de personnes non âgées,,105100.0
2016,"Vancouver, Colombie-Britannique",Couples,,93800.0
2016,"Vancouver, Colombie-Britannique",Couples avec des enfants,,115000.0
2016,"Vancouver, Colombie-Britannique",Couples avec d'autres personnes apparentées,,142800.0
2016,"Vancouver, Colombie-Britannique",Familles monoparentales,,38800.0
2016,"Vancouver, Colombie-Britannique",Familles monoparentales ayant un homme à leur tête,,
2016,"Vancouver, Colombie-Britannique",Familles monoparentales ayant une femme à leur tête,,38800.0
2016,"Vancouver, Colombie-Britannique",Autres familles de personnes non âgées,,85600.0
2016,"Vancouver, Colombie-Britannique",Personnes hors famille économique,,38000.0
2016,"Vancouver, Colombie-Britannique",Personnes âgées hors famille économique,,32500.0
2016,"Vancouver, Colombie-Britannique",Hommes âgés hors famille économique,,45700.0
2016,"Vancouver, Colombie-Britannique",Femmes âgées hors famille économique,,29800.0
2016,"Vancouver, Colombie-Britannique",Personnes non âgées hors famille économique,,39000.0
2016,"Vancouver, Colombie-Britannique",Hommes non âgés hors famille économique,,42700.0
2016,"Vancouver, Colombie-Britannique",Femmes non âgées hors famille économique,,36300.0
2017,Canada,Familles économiques,,94600.0
2017,Canada,Familles de personnes âgées,,70900.0
2017,Canada,Couples de personnes âgées,,69000.0
2017,Canada,Autres familles de personnes âgées,,78000.0
2017,Canada,Familles de personnes non âgées,,101400.0
2017,Canada,Couples,,91700.0
2017,Canada,Couples avec des enfants,,112900.0
2017,Canada,Couples avec d'autres personnes apparentées,,140100.0
2017,Canada,Familles monoparentales,,58200.0
2017,Canada,Familles monoparentales ayant un homme à leur tête,,72600.0
2017,Canada,Familles monoparentales ayant une femme à leur tête,,55300.0
2017,Canada,Autres familles de personnes non âgées,,83100.0
2017,Canada,Personnes hors famille économique,,34800.0
2017,Canada,Personnes âgées hors famille économique,,31800.0
2017,Canada,Hommes âgés hors famille économique,,33500.0
2017,Canada,Femmes âgées hors famille économique,,31000.0
2017,Canada,Personnes non âgées hors famille économique,,36500.0
2017,Canada,Hommes non âgés hors famille économique,,38400.0
2017,Canada,Femmes non âgées hors famille économique,,34600.0
2017,Provinces de l'Atlantique,Familles économiques et personnes hors famille économique,,59400.0
2017,Provinces de l'Atlantique,Familles économiques,,81100.0
2017,Provinces de l'Atlantique,Familles de personnes âgées,,61700.0
2017,Provinces de l'Atlantique,Couples de personnes âgées,,61500.0
2017,Provinces de l'Atlantique,Autres familles de personnes âgées,,62600.0
2017,Provinces de l'Atlantique,Familles de personnes non âgées,,88800.0
2017,Provinces de l'Atlantique,Couples,,81500.0
2017,Provinces de l'Atlantique,Couples avec des enfants,,107500.0
2017,Provinces de l'Atlantique,Couples avec d'autres personnes apparentées,,122000.0
2017,Provinces de l'Atlantique,Familles monoparentales,,52700.0
2017,Provinces de l'Atlantique,Familles monoparentales ayant un homme à leur tête,,69600.0
2017,Provinces de l'Atlantique,Familles monoparentales ayant une femme à leur tête,,50000.0
2017,Provinces de l'Atlantique,Autres familles de personnes non âgées,,71600.0
2017,Provinces de l'Atlantique,Personnes hors famille économique,,30900.0
2017,Provinces de l'Atlantique,Personnes âgées hors famille économique,,29900.0
2017,Provinces de l'Atlantique,Hommes âgés hors famille économique,,31100.0
2017,Provinces de l'Atlantique,Femmes âgées hors famille économique,,29200.0
2017,Provinces de l'Atlantique,Personnes non âgées hors famille économique,,31900.0
2017,Provinces de l'Atlantique,Hommes non âgés hors famille économique,,34400.0
2017,Provinces de l'Atlantique,Femmes non âgées hors famille économique,,28200.0
2017,Terre-Neuve-et-Labrador,Familles économiques et personnes hors famille économique,10,62800.0
2017,Terre-Neuve-et-Labrador,Familles économiques,10,83100.0
2017,Terre-Neuve-et-Labrador,Familles de personnes âgées,10,57000.0
2017,Terre-Neuve-et-Labrador,Couples de personnes âgées,10,55900.0
2017,Terre-Neuve-et-Labrador,Autres familles de personnes âgées,10,61700.0
2017,Terre-Neuve-et-Labrador,Familles de personnes non âgées,10,93200.0
2017,Terre-Neuve-et-Labrador,Couples,10,83100.0
2017,Terre-Neuve-et-Labrador,Couples avec des enfants,10,120500.0
2017,Terre-Neuve-et-Labrador,Couples avec d'autres personnes apparentées,10,136600.0
2017,Terre-Neuve-et-Labrador,Familles monoparentales,10,46600.0
2017,Terre-Neuve-et-Labrador,Familles monoparentales ayant un homme à leur tête,10,
2017,Terre-Neuve-et-Labrador,Familles monoparentales ayant une femme à leur tête,10,44000.0
2017,Terre-Neuve-et-Labrador,Autres familles de personnes non âgées,10,74800.0
2017,Terre-Neuve-et-Labrador,Personnes hors famille économique,10,28100.0
2017,Terre-Neuve-et-Labrador,Personnes âgées hors famille économique,10,28400.0
2017,Terre-Neuve-et-Labrador,Hommes âgés hors famille économique,10,29100.0
2017,Terre-Neuve-et-Labrador,Femmes âgées hors famille économique,10,27900.0
2017,Terre-Neuve-et-Labrador,Personnes non âgées hors famille économique,10,27800.0
2017,Terre-Neuve-et-Labrador,Hommes non âgés hors famille économique,10,30700.0
2017,Terre-Neuve-et-Labrador,Femmes non âgées hors famille économique,10,21700.0
2017,Île-du-Prince-Édouard,Familles économiques et personnes hors famille économique,11,57700.0
2017,Île-du-Prince-Édouard,Familles économiques,11,80100.0
2017,Île-du-Prince-Édouard,Familles de personnes âgées,11,71000.0
2017,Île-du-Prince-Édouard,Couples de personnes âgées,11,67100.0
2017,Île-du-Prince-Édouard,Autres familles de personnes âgées,11,
2017,Île-du-Prince-Édouard,Familles de personnes non âgées,11,84900.0
2017,Île-du-Prince-Édouard,Couples,11,74400.0
2017,Île-du-Prince-Édouard,Couples avec des enfants,11,95200.0
2017,Île-du-Prince-Édouard,Couples avec d'autres personnes apparentées,11,138100.0
2017,Île-du-Prince-Édouard,Familles monoparentales,11,53200.0
2017,Île-du-Prince-Édouard,Familles monoparentales ayant un homme à leur tête,11,
2017,Île-du-Prince-Édouard,Familles monoparentales ayant une femme à leur tête,11,50400.0
2017,Île-du-Prince-Édouard,Autres familles de personnes non âgées,11,68300.0
2017,Île-du-Prince-Édouard,Personnes hors famille économique,11,29100.0
2017,Île-du-Prince-Édouard,Personnes âgées hors famille économique,11,28100.0
2017,Île-du-Prince-Édouard,Hommes âgés hors famille économique,11,24000.0
2017,Île-du-Prince-Édouard,Femmes âgées hors famille économique,11,29600.0
2017,Île-du-Prince-Édouard,Personnes non âgées hors famille économique,11,29600.0
2017,Île-du-Prince-Édouard,Hommes non âgés hors famille économique,11,31400.0
2017,Île-du-Prince-Édouard,Femmes non âgées hors famille économique,11,29500.0
2017,Nouvelle-Écosse,Familles économiques et personnes hors famille économique,12,58100.0
2017,Nouvelle-Écosse,Familles économiques,12,81200.0
2017,Nouvelle-Écosse,Familles de personnes âgées,12,64600.0
2017,Nouvelle-Écosse,Couples de personnes âgées,12,64200.0
2017,Nouvelle-Écosse,Autres familles de personnes âgées,12,67000.0
2017,Nouvelle-Écosse,Familles de personnes non âgées,12,88500.0
2017,Nouvelle-Écosse,Couples,12,83900.0
2017,Nouvelle-Écosse,Couples avec des enfants,12,104800.0
2017,Nouvelle-Écosse,Couples avec d'autres personnes apparentées,12,115500.0
2017,Nouvelle-Écosse,Familles monoparentales,12,55800.0
2017,Nouvelle-Écosse,Familles monoparentales ayant un homme à leur tête,12,76700.0
2017,Nouvelle-Écosse,Familles monoparentales ayant une femme à leur tête,12,53200.0
2017,Nouvelle-Écosse,Autres familles de personnes non âgées,12,69800.0
2017,Nouvelle-Écosse,Personnes hors famille économique,12,32400.0
2017,Nouvelle-Écosse,Personnes âgées hors famille économique,12,32600.0
2017,Nouvelle-Écosse,Hommes âgés hors famille économique,12,31400.0
2017,Nouvelle-Écosse,Femmes âgées hors famille économique,12,32900.0
2017,Nouvelle-Écosse,Personnes non âgées hors famille économique,12,32400.0
2017,Nouvelle-Écosse,Hommes non âgés hors famille économique,12,35000.0
2017,Nouvelle-Écosse,Femmes non âgées hors famille économique,12,27500.0
2017,Nouveau-Brunswick,Familles économiques et personnes hors famille économique,13,59800.0
2017,Nouveau-Brunswick,Familles économiques,13,80000.0
2017,Nouveau-Brunswick,Familles de personnes âgées,13,61500.0
2017,Nouveau-Brunswick,Couples de personnes âgées,13,62300.0
2017,Nouveau-Brunswick,Autres familles de personnes âgées,13,61100.0
2017,Nouveau-Brunswick,Familles de personnes non âgées,13,87400.0
2017,Nouveau-Brunswick,Couples,13,79100.0
2017,Nouveau-Brunswick,Couples avec des enfants,13,104700.0
2017,Nouveau-Brunswick,Couples avec d'autres personnes apparentées,13,121900.0
2017,Nouveau-Brunswick,Familles monoparentales,13,50200.0
2017,Nouveau-Brunswick,Familles monoparentales ayant un homme à leur tête,13,
2017,Nouveau-Brunswick,Familles monoparentales ayant une femme à leur tête,13,45200.0
2017,Nouveau-Brunswick,Autres familles de personnes non âgées,13,71600.0
2017,Nouveau-Brunswick,Personnes hors famille économique,13,31600.0
2017,Nouveau-Brunswick,Personnes âgées hors famille économique,13,28700.0
2017,Nouveau-Brunswick,Hommes âgés hors famille économique,13,31100.0
2017,Nouveau-Brunswick,Femmes âgées hors famille économique,13,28200.0
2017,Nouveau-Brunswick,Personnes non âgées hors famille économique,13,33400.0
2017,Nouveau-Brunswick,Hommes non âgés hors famille économique,13,35600.0
2017,Nouveau-Brunswick,Femmes non âgées hors famille économique,13,30900.0
2017,Québec,Familles économiques et personnes hors famille économique,24,59400.0
2017,Québec,Familles économiques,24,85300.0
2017,Québec,Familles de personnes âgées,24,61600.0
2017,Québec,Couples de personnes âgées,24,60000.0
2017,Québec,Autres familles de personnes âgées,24,68300.0
2017,Québec,Familles de personnes non âgées,24,92800.0
2017,Québec,Couples,24,79800.0
2017,Québec,Couples avec des enfants,24,106100.0
2017,Québec,Couples avec d'autres personnes apparentées,24,131800.0
2017,Québec,Familles monoparentales,24,60900.0
2017,Québec,Familles monoparentales ayant un homme à leur tête,24,65200.0
2017,Québec,Familles monoparentales ayant une femme à leur tête,24,59800.0
2017,Québec,Autres familles de personnes non âgées,24,76600.0
2017,Québec,Personnes hors famille économique,24,32800.0
2017,Québec,Personnes âgées hors famille économique,24,27600.0
2017,Québec,Hommes âgés hors famille économique,24,30700.0
2017,Québec,Femmes âgées hors famille économique,24,26500.0
2017,Québec,Personnes non âgées hors famille économique,24,35900.0
2017,Québec,Hommes non âgés hors famille économique,24,37000.0
2017,Québec,Femmes non âgées hors famille économique,24,33900.0
2017,Ontario,Familles économiques et personnes hors famille économique,35,71100.0
2017,Ontario,Familles économiques,35,97500.0
2017,Ontario,Familles de personnes âgées,35,74900.0
2017,Ontario,Couples de personnes âgées,35,73900.0
2017,Ontario,Autres familles de personnes âgées,35,82900.0
2017,Ontario,Familles de personnes non âgées,35,103500.0
2017,Ontario,Couples,35,97600.0
2017,Ontario,Couples avec des enfants,35,113500.0
2017,Ontario,Couples avec d'autres personnes apparentées,35,140600.0
2017,Ontario,Familles monoparentales,35,57100.0
2017,Ontario,Familles monoparentales ayant un homme à leur tête,35,75200.0
2017,Ontario,Familles monoparentales ayant une femme à leur tête,35,54500.0
2017,Ontario,Autres familles de personnes non âgées,35,84500.0
2017,Ontario,Personnes hors famille économique,35,35700.0
2017,Ontario,Personnes âgées hors famille économique,35,34500.0
2017,Ontario,Hommes âgés hors famille économique,35,35800.0
2017,Ontario,Femmes âgées hors famille économique,35,34000.0
2017,Ontario,Personnes non âgées hors famille économique,35,36500.0
2017,Ontario,Hommes non âgés hors famille économique,35,37600.0
2017,Ontario,Femmes non âgées hors famille économique,35,35700.0
2017,Provinces des Prairies,Familles économiques et personnes hors famille économique,,77700.0
2017,Provinces des Prairies,Familles économiques,,106200.0
2017,Provinces des Prairies,Familles de personnes âgées,,78000.0
2017,Provinces des Prairies,Couples de personnes âgées,,74300.0
2017,Provinces des Prairies,Autres familles de personnes âgées,,99200.0
2017,Provinces des Prairies,Familles de personnes non âgées,,113300.0
2017,Provinces des Prairies,Couples,,102600.0
2017,Provinces des Prairies,Couples avec des enfants,,119100.0
2017,Provinces des Prairies,Couples avec d'autres personnes apparentées,,155400.0
2017,Provinces des Prairies,Familles monoparentales,,61900.0
2017,Provinces des Prairies,Familles monoparentales ayant un homme à leur tête,,85000.0
2017,Provinces des Prairies,Familles monoparentales ayant une femme à leur tête,,57200.0
2017,Provinces des Prairies,Autres familles de personnes non âgées,,101300.0
2017,Provinces des Prairies,Personnes hors famille économique,,39900.0
2017,Provinces des Prairies,Personnes âgées hors famille économique,,34800.0
2017,Provinces des Prairies,Hommes âgés hors famille économique,,35400.0
2017,Provinces des Prairies,Femmes âgées hors famille économique,,34700.0
2017,Provinces des Prairies,Personnes non âgées hors famille économique,,42300.0
2017,Provinces des Prairies,Hommes non âgés hors famille économique,,45200.0
2017,Provinces des Prairies,Femmes non âgées hors famille économique,,38900.0
2017,Manitoba,Familles économiques et personnes hors famille économique,46,68200.0
2017,Manitoba,Familles économiques,46,91700.0
2017,Manitoba,Familles de personnes âgées,46,69400.0
2017,Manitoba,Couples de personnes âgées,46,66500.0
2017,Manitoba,Autres familles de personnes âgées,46,81600.0
2017,Manitoba,Familles de personnes non âgées,46,97600.0
2017,Manitoba,Couples,46,90900.0
2017,Manitoba,Couples avec des enfants,46,101800.0
2017,Manitoba,Couples avec d'autres personnes apparentées,46,146700.0
2017,Manitoba,Familles monoparentales,46,56600.0
2017,Manitoba,Familles monoparentales ayant un homme à leur tête,46,75000.0
2017,Manitoba,Familles monoparentales ayant une femme à leur tête,46,51600.0
2017,Manitoba,Autres familles de personnes non âgées,46,83100.0
2017,Manitoba,Personnes hors famille économique,46,34500.0
2017,Manitoba,Personnes âgées hors famille économique,46,33000.0
2017,Manitoba,Hommes âgés hors famille économique,46,34000.0
2017,Manitoba,Femmes âgées hors famille économique,46,32800.0
2017,Manitoba,Personnes non âgées hors famille économique,46,35700.0
2017,Manitoba,Hommes non âgés hors famille économique,46,36100.0
2017,Manitoba,Femmes non âgées hors famille économique,46,34500.0
2017,Saskatchewan,Familles économiques et personnes hors famille économique,47,72500.0
2017,Saskatchewan,Familles économiques,47,100800.0
2017,Saskatchewan,Familles de personnes âgées,47,71300.0
2017,Saskatchewan,Couples de personnes âgées,47,71100.0
2017,Saskatchewan,Autres familles de personnes âgées,47,78500.0
2017,Saskatchewan,Familles de personnes non âgées,47,109000.0
2017,Saskatchewan,Couples,47,103000.0
2017,Saskatchewan,Couples avec des enfants,47,118500.0
2017,Saskatchewan,Couples avec d'autres personnes apparentées,47,136000.0
2017,Saskatchewan,Familles monoparentales,47,51400.0
2017,Saskatchewan,Familles monoparentales ayant un homme à leur tête,47,81100.0
2017,Saskatchewan,Familles monoparentales ayant une femme à leur tête,47,49500.0
2017,Saskatchewan,Autres familles de personnes non âgées,47,91400.0
2017,Saskatchewan,Personnes hors famille économique,47,35900.0
2017,Saskatchewan,Personnes âgées hors famille économique,47,32500.0
2017,Saskatchewan,Hommes âgés hors famille économique,47,33100.0
2017,Saskatchewan,Femmes âgées hors famille économique,47,32100.0
2017,Saskatchewan,Personnes non âgées hors famille économique,47,37700.0
2017,Saskatchewan,Hommes non âgés hors famille économique,47,38600.0
2017,Saskatchewan,Femmes non âgées hors famille économique,47,37300.0
2017,Alberta,Familles économiques et personnes hors famille économique,48,83100.0
2017,Alberta,Familles économiques,48,115000.0
2017,Alberta,Familles de personnes âgées,48,83200.0
2017,Alberta,Couples de personnes âgées,48,78100.0
2017,Alberta,Autres familles de personnes âgées,48,107800.0
2017,Alberta,Familles de personnes non âgées,48,120600.0
2017,Alberta,Couples,48,108300.0
2017,Alberta,Couples avec des enfants,48,123900.0
2017,Alberta,Couples avec d'autres personnes apparentées,48,160400.0
2017,Alberta,Familles monoparentales,48,70100.0
2017,Alberta,Familles monoparentales ayant un homme à leur tête,48,89200.0
2017,Alberta,Familles monoparentales ayant une femme à leur tête,48,63400.0
2017,Alberta,Autres familles de personnes non âgées,48,110000.0
2017,Alberta,Personnes hors famille économique,48,42500.0
2017,Alberta,Personnes âgées hors famille économique,48,36500.0
2017,Alberta,Hommes âgés hors famille économique,48,36400.0
2017,Alberta,Femmes âgées hors famille économique,48,37000.0
2017,Alberta,Personnes non âgées hors famille économique,48,45400.0
2017,Alberta,Hommes non âgés hors famille économique,48,48700.0
2017,Alberta,Femmes non âgées hors famille économique,48,40400.0
2017,Colombie-Britannique,Familles économiques et personnes hors famille économique,59,69500.0
2017,Colombie-Britannique,Familles économiques,59,97700.0
2017,Colombie-Britannique,Familles de personnes âgées,59,76200.0
2017,Colombie-Britannique,Couples de personnes âgées,59,73800.0
2017,Colombie-Britannique,Autres familles de personnes âgées,59,78500.0
2017,Colombie-Britannique,Familles de personnes non âgées,59,104900.0
2017,Colombie-Britannique,Couples,59,97700.0
2017,Colombie-Britannique,Couples avec des enfants,59,118400.0
2017,Colombie-Britannique,Couples avec d'autres personnes apparentées,59,145800.0
2017,Colombie-Britannique,Familles monoparentales,59,56700.0
2017,Colombie-Britannique,Familles monoparentales ayant un homme à leur tête,59,68100.0
2017,Colombie-Britannique,Familles monoparentales ayant une femme à leur tête,59,56600.0
2017,Colombie-Britannique,Autres familles de personnes non âgées,59,79500.0
2017,Colombie-Britannique,Personnes hors famille économique,59,33800.0
2017,Colombie-Britannique,Personnes âgées hors famille économique,59,33100.0
2017,Colombie-Britannique,Hommes âgés hors famille économique,59,38800.0
2017,Colombie-Britannique,Femmes âgées hors famille économique,59,32400.0
2017,Colombie-Britannique,Personnes non âgées hors famille économique,59,34300.0
2017,Colombie-Britannique,Hommes non âgés hors famille économique,59,37000.0
2017,Colombie-Britannique,Femmes non âgées hors famille économique,59,30200.0
2017,"Québec, Québec",Familles économiques et personnes hors famille économique,,72500.0
2017,"Québec, Québec",Familles économiques,,94700.0
2017,"Québec, Québec",Familles de personnes âgées,,71600.0
2017,"Québec, Québec",Couples de personnes âgées,,70100.0
2017,"Québec, Québec",Autres familles de personnes âgées,,
2017,"Québec, Québec",Familles de personnes non âgées,,100700.0
2017,"Québec, Québec",Couples,,88400.0
2017,"Québec, Québec",Couples avec des enfants,,117400.0
2017,"Québec, Québec",Couples avec d'autres personnes apparentées,,128300.0
2017,"Québec, Québec",Familles monoparentales,,69800.0
2017,"Québec, Québec",Familles monoparentales ayant un homme à leur tête,,
2017,"Québec, Québec",Familles monoparentales ayant une femme à leur tête,,77700.0
2017,"Québec, Québec",Autres familles de personnes non âgées,,81400.0
2017,"Québec, Québec",Personnes hors famille économique,,36600.0
2017,"Québec, Québec",Personnes âgées hors famille économique,,28500.0
2017,"Québec, Québec",Hommes âgés hors famille économique,,33500.0
2017,"Québec, Québec",Femmes âgées hors famille économique,,28300.0
2017,"Québec, Québec",Personnes non âgées hors famille économique,,39700.0
2017,"Québec, Québec",Hommes non âgés hors famille économique,,42700.0
2017,"Québec, Québec",Femmes non âgées hors famille économique,,36000.0
2017,"Montréal, Québec",Familles économiques et personnes hors famille économique,,59700.0
2017,"Montréal, Québec",Familles économiques,,87400.0
2017,"Montréal, Québec",Familles de personnes âgées,,66900.0
2017,"Montréal, Québec",Couples de personnes âgées,,67000.0
2017,"Montréal, Québec",Autres familles de personnes âgées,,65800.0
2017,"Montréal, Québec",Familles de personnes non âgées,,93100.0
2017,"Montréal, Québec",Couples,,77200.0
2017,"Montréal, Québec",Couples avec des enfants,,103700.0
2017,"Montréal, Québec",Couples avec d'autres personnes apparentées,,136800.0
2017,"Montréal, Québec",Familles monoparentales,,62300.0
2017,"Montréal, Québec",Familles monoparentales ayant un homme à leur tête,,
2017,"Montréal, Québec",Familles monoparentales ayant une femme à leur tête,,60600.0
2017,"Montréal, Québec",Autres familles de personnes non âgées,,68100.0
2017,"Montréal, Québec",Personnes hors famille économique,,34000.0
2017,"Montréal, Québec",Personnes âgées hors famille économique,,28700.0
2017,"Montréal, Québec",Hommes âgés hors famille économique,,31100.0
2017,"Montréal, Québec",Femmes âgées hors famille économique,,27200.0
2017,"Montréal, Québec",Personnes non âgées hors famille économique,,37100.0
2017,"Montréal, Québec",Hommes non âgés hors famille économique,,37500.0
2017,"Montréal, Québec",Femmes non âgées hors famille économique,,35700.0
2017,"Ottawa-Gatineau, Ontario/Québec",Familles économiques et personnes hors famille économique,,73100.0
2017,"Ottawa-Gatineau, Ontario/Québec",Familles économiques,,109100.0
2017,"Ottawa-Gatineau, Ontario/Québec",Familles de personnes âgées,,90400.0
2017,"Ottawa-Gatineau, Ontario/Québec",Couples de personnes âgées,,90300.0
2017,"Ottawa-Gatineau, Ontario/Québec",Autres familles de personnes âgées,,93000.0
2017,"Ottawa-Gatineau, Ontario/Québec",Familles de personnes non âgées,,111700.0
2017,"Ottawa-Gatineau, Ontario/Québec",Couples,,109800.0
