Year,Géographie,Groupe d'âge et type de famille,Statistiques,GeoCode,Value
2005,Terre-Neuve-et-Labrador,Personnes de tous âge et types de familles,data.Persons who are asset resilient for at least three months,10,48.2
2005,Terre-Neuve-et-Labrador,Personnes de tous âge et types de familles,data.Persons who are asset resilient for at least six months,10,39.2
2005,Terre-Neuve-et-Labrador,Personnes de moins de 18 ans,data.Persons who are asset resilient for at least one month,10,49.1
2005,Terre-Neuve-et-Labrador,Personnes de moins de 18 ans,data.Persons who are asset resilient for at least three months,10,37.5
2005,Terre-Neuve-et-Labrador,Personnes de moins de 18 ans,data.Persons who are asset resilient for at least six months,10,27.0
2005,Terre-Neuve-et-Labrador,Personnes de 18 à 64 ans,data.Persons who are asset resilient for at least one month,10,59.7
2005,Terre-Neuve-et-Labrador,Personnes de 18 à 64 ans,data.Persons who are asset resilient for at least three months,10,49.9
2005,Terre-Neuve-et-Labrador,Personnes de 18 à 64 ans,data.Persons who are asset resilient for at least six months,10,40.7
2005,Terre-Neuve-et-Labrador,Personnes de 65 ans et plus,data.Persons who are asset resilient for at least one month,10,69.3
2005,Terre-Neuve-et-Labrador,Personnes de 65 ans et plus,data.Persons who are asset resilient for at least three months,10,59.2
2005,Terre-Neuve-et-Labrador,Personnes de 65 ans et plus,data.Persons who are asset resilient for at least six months,10,53.4
2005,Terre-Neuve-et-Labrador,Personnes dans une famille économique,data.Persons who are asset resilient for at least one month,10,59.7
2005,Terre-Neuve-et-Labrador,Personnes dans une famille économique,data.Persons who are asset resilient for at least three months,10,49.5
2005,Terre-Neuve-et-Labrador,Personnes dans une famille économique,data.Persons who are asset resilient for at least six months,10,41.1
2005,Terre-Neuve-et-Labrador,Personnes dans une famille ayant un couple seulement,data.Persons who are asset resilient for at least one month,10,71.2
2005,Terre-Neuve-et-Labrador,Personnes dans une famille ayant un couple seulement,data.Persons who are asset resilient for at least three months,10,66.2
2005,Terre-Neuve-et-Labrador,Personnes dans une famille ayant un couple seulement,data.Persons who are asset resilient for at least six months,10,61.4
2005,Terre-Neuve-et-Labrador,Personnes dans une famille ayant un couple avec enfant,data.Persons who are asset resilient for at least one month,10,48.3
2005,Terre-Neuve-et-Labrador,Personnes dans une famille ayant un couple avec enfant,data.Persons who are asset resilient for at least three months,10,35.8
2005,Terre-Neuve-et-Labrador,Personnes dans une famille ayant un couple avec enfant,data.Persons who are asset resilient for at least six months,10,25.8
2005,Terre-Neuve-et-Labrador,Personnes dans une famille monoparentale,data.Persons who are asset resilient for at least one month,10,42.5
2005,Terre-Neuve-et-Labrador,Personnes dans une famille monoparentale,data.Persons who are asset resilient for at least three months,10,42.5
2005,Terre-Neuve-et-Labrador,Personnes dans une famille monoparentale,data.Persons who are asset resilient for at least six months,10,18.5
2005,Terre-Neuve-et-Labrador,Personnes dans un autre type de famille économique,data.Persons who are asset resilient for at least one month,10,74.2
2005,Terre-Neuve-et-Labrador,Personnes dans un autre type de famille économique,data.Persons who are asset resilient for at least three months,10,58.2
2005,Terre-Neuve-et-Labrador,Personnes dans un autre type de famille économique,data.Persons who are asset resilient for at least six months,10,54.0
2005,Terre-Neuve-et-Labrador,Personnes hors famille économique,data.Persons who are asset resilient for at least one month,10,43.8
2005,Terre-Neuve-et-Labrador,Personnes hors famille économique,data.Persons who are asset resilient for at least three months,10,33.1
2005,Terre-Neuve-et-Labrador,Personnes hors famille économique,data.Persons who are asset resilient for at least six months,10,16.0
2005,Île-du-Prince-Édouard,Personnes de tous âge et types de familles,data.Persons who are asset resilient for at least one month,11,67.7
2005,Île-du-Prince-Édouard,Personnes de tous âge et types de familles,data.Persons who are asset resilient for at least three months,11,54.0
2005,Île-du-Prince-Édouard,Personnes de tous âge et types de familles,data.Persons who are asset resilient for at least six months,11,37.0
2005,Île-du-Prince-Édouard,Personnes de moins de 18 ans,data.Persons who are asset resilient for at least one month,11,65.9
2005,Île-du-Prince-Édouard,Personnes de moins de 18 ans,data.Persons who are asset resilient for at least three months,11,43.9
2005,Île-du-Prince-Édouard,Personnes de moins de 18 ans,data.Persons who are asset resilient for at least six months,11,25.4
2005,Île-du-Prince-Édouard,Personnes de 18 à 64 ans,data.Persons who are asset resilient for at least one month,11,64.4
2005,Île-du-Prince-Édouard,Personnes de 18 à 64 ans,data.Persons who are asset resilient for at least three months,11,50.2
2005,Île-du-Prince-Édouard,Personnes de 18 à 64 ans,data.Persons who are asset resilient for at least six months,11,34.4
2005,Île-du-Prince-Édouard,Personnes de 65 ans et plus,data.Persons who are asset resilient for at least one month,11,81.9
2005,Île-du-Prince-Édouard,Personnes de 65 ans et plus,data.Persons who are asset resilient for at least three months,11,81.9
2005,Île-du-Prince-Édouard,Personnes de 65 ans et plus,data.Persons who are asset resilient for at least six months,11,62.5
2005,Île-du-Prince-Édouard,Personnes dans une famille économique,data.Persons who are asset resilient for at least one month,11,70.3
2005,Île-du-Prince-Édouard,Personnes dans une famille économique,data.Persons who are asset resilient for at least three months,11,57.2
2005,Île-du-Prince-Édouard,Personnes dans une famille économique,data.Persons who are asset resilient for at least six months,11,39.1
2005,Île-du-Prince-Édouard,Personnes dans une famille ayant un couple seulement,data.Persons who are asset resilient for at least one month,11,76.2
2005,Île-du-Prince-Édouard,Personnes dans une famille ayant un couple seulement,data.Persons who are asset resilient for at least three months,11,76.2
2005,Île-du-Prince-Édouard,Personnes dans une famille ayant un couple seulement,data.Persons who are asset resilient for at least six months,11,53.7
2005,Île-du-Prince-Édouard,Personnes dans une famille ayant un couple avec enfant,data.Persons who are asset resilient for at least one month,11,67.2
2005,Île-du-Prince-Édouard,Personnes dans une famille ayant un couple avec enfant,data.Persons who are asset resilient for at least three months,11,48.4
2005,Île-du-Prince-Édouard,Personnes dans une famille ayant un couple avec enfant,data.Persons who are asset resilient for at least six months,11,28.0
2005,Île-du-Prince-Édouard,Personnes dans une famille monoparentale,data.Persons who are asset resilient for at least one month,11,
2005,Île-du-Prince-Édouard,Personnes dans une famille monoparentale,data.Persons who are asset resilient for at least three months,11,
2005,Île-du-Prince-Édouard,Personnes dans une famille monoparentale,data.Persons who are asset resilient for at least six months,11,
2005,Île-du-Prince-Édouard,Personnes dans un autre type de famille économique,data.Persons who are asset resilient for at least one month,11,
2005,Île-du-Prince-Édouard,Personnes dans un autre type de famille économique,data.Persons who are asset resilient for at least three months,11,
2005,Île-du-Prince-Édouard,Personnes dans un autre type de famille économique,data.Persons who are asset resilient for at least six months,11,
2005,Île-du-Prince-Édouard,Personnes hors famille économique,data.Persons who are asset resilient for at least one month,11,49.9
2005,Île-du-Prince-Édouard,Personnes hors famille économique,data.Persons who are asset resilient for at least three months,11,31.8
2005,Île-du-Prince-Édouard,Personnes hors famille économique,data.Persons who are asset resilient for at least six months,11,22.4
2005,Nouvelle-Écosse,Personnes de tous âge et types de familles,data.Persons who are asset resilient for at least one month,12,63.8
2005,Nouvelle-Écosse,Personnes de tous âge et types de familles,data.Persons who are asset resilient for at least three months,12,52.5
2005,Nouvelle-Écosse,Personnes de tous âge et types de familles,data.Persons who are asset resilient for at least six months,12,42.0
2005,Nouvelle-Écosse,Personnes de moins de 18 ans,data.Persons who are asset resilient for at least one month,12,55.9
2005,Nouvelle-Écosse,Personnes de moins de 18 ans,data.Persons who are asset resilient for at least three months,12,44.6
2005,Nouvelle-Écosse,Personnes de moins de 18 ans,data.Persons who are asset resilient for at least six months,12,34.4
2005,Nouvelle-Écosse,Personnes de 18 à 64 ans,data.Persons who are asset resilient for at least one month,12,62.8
2005,Nouvelle-Écosse,Personnes de 18 à 64 ans,data.Persons who are asset resilient for at least three months,12,52.1
2005,Nouvelle-Écosse,Personnes de 18 à 64 ans,data.Persons who are asset resilient for at least six months,12,42.7
2005,Nouvelle-Écosse,Personnes de 65 ans et plus,data.Persons who are asset resilient for at least one month,12,79.6
2005,Nouvelle-Écosse,Personnes de 65 ans et plus,data.Persons who are asset resilient for at least three months,12,65.9
2005,Nouvelle-Écosse,Personnes de 65 ans et plus,data.Persons who are asset resilient for at least six months,12,49.4
2005,Nouvelle-Écosse,Personnes dans une famille économique,data.Persons who are asset resilient for at least one month,12,63.1
2005,Nouvelle-Écosse,Personnes dans une famille économique,data.Persons who are asset resilient for at least three months,12,52.1
2005,Nouvelle-Écosse,Personnes dans une famille économique,data.Persons who are asset resilient for at least six months,12,40.8
2005,Nouvelle-Écosse,Personnes dans une famille ayant un couple seulement,data.Persons who are asset resilient for at least one month,12,82.2
2005,Nouvelle-Écosse,Personnes dans une famille ayant un couple seulement,data.Persons who are asset resilient for at least three months,12,66.7
2005,Nouvelle-Écosse,Personnes dans une famille ayant un couple seulement,data.Persons who are asset resilient for at least six months,12,57.4
2005,Nouvelle-Écosse,Personnes dans une famille ayant un couple avec enfant,data.Persons who are asset resilient for at least one month,12,55.6
2005,Nouvelle-Écosse,Personnes dans une famille ayant un couple avec enfant,data.Persons who are asset resilient for at least three months,12,46.2
2005,Nouvelle-Écosse,Personnes dans une famille ayant un couple avec enfant,data.Persons who are asset resilient for at least six months,12,35.6
2005,Nouvelle-Écosse,Personnes dans une famille monoparentale,data.Persons who are asset resilient for at least one month,12,61.7
2005,Nouvelle-Écosse,Personnes dans une famille monoparentale,data.Persons who are asset resilient for at least three months,12,51.4
2005,Nouvelle-Écosse,Personnes dans une famille monoparentale,data.Persons who are asset resilient for at least six months,12,46.1
2005,Nouvelle-Écosse,Personnes dans un autre type de famille économique,data.Persons who are asset resilient for at least one month,12,52.4
2005,Nouvelle-Écosse,Personnes dans un autre type de famille économique,data.Persons who are asset resilient for at least three months,12,44.0
2005,Nouvelle-Écosse,Personnes dans un autre type de famille économique,data.Persons who are asset resilient for at least six months,12,27.7
2005,Nouvelle-Écosse,Personnes hors famille économique,data.Persons who are asset resilient for at least one month,12,67.3
2005,Nouvelle-Écosse,Personnes hors famille économique,data.Persons who are asset resilient for at least three months,12,54.4
2005,Nouvelle-Écosse,Personnes hors famille économique,data.Persons who are asset resilient for at least six months,12,48.5
2005,Nouveau-Brunswick,Personnes de tous âge et types de familles,data.Persons who are asset resilient for at least one month,13,74.1
2005,Nouveau-Brunswick,Personnes de tous âge et types de familles,data.Persons who are asset resilient for at least three months,13,41.9
2005,Nouveau-Brunswick,Personnes de tous âge et types de familles,data.Persons who are asset resilient for at least six months,13,35.1
2005,Nouveau-Brunswick,Personnes de moins de 18 ans,data.Persons who are asset resilient for at least one month,13,71.1
2005,Nouveau-Brunswick,Personnes de moins de 18 ans,data.Persons who are asset resilient for at least three months,13,35.6
2005,Nouveau-Brunswick,Personnes de moins de 18 ans,data.Persons who are asset resilient for at least six months,13,27.8
2005,Nouveau-Brunswick,Personnes de 18 à 64 ans,data.Persons who are asset resilient for at least one month,13,74.7
2005,Nouveau-Brunswick,Personnes de 18 à 64 ans,data.Persons who are asset resilient for at least three months,13,38.9
2005,Nouveau-Brunswick,Personnes de 18 à 64 ans,data.Persons who are asset resilient for at least six months,13,31.9
2005,Nouveau-Brunswick,Personnes de 65 ans et plus,data.Persons who are asset resilient for at least one month,13,75.3
2005,Nouveau-Brunswick,Personnes de 65 ans et plus,data.Persons who are asset resilient for at least three months,13,67.8
2005,Nouveau-Brunswick,Personnes de 65 ans et plus,data.Persons who are asset resilient for at least six months,13,63.1
2005,Nouveau-Brunswick,Personnes dans une famille économique,data.Persons who are asset resilient for at least one month,13,75.7
2005,Nouveau-Brunswick,Personnes dans une famille économique,data.Persons who are asset resilient for at least three months,13,45.8
2005,Nouveau-Brunswick,Personnes dans une famille économique,data.Persons who are asset resilient for at least six months,13,38.5
2005,Nouveau-Brunswick,Personnes dans une famille ayant un couple seulement,data.Persons who are asset resilient for at least one month,13,72.7
2005,Nouveau-Brunswick,Personnes dans une famille ayant un couple seulement,data.Persons who are asset resilient for at least three months,13,62.9
2005,Nouveau-Brunswick,Personnes dans une famille ayant un couple seulement,data.Persons who are asset resilient for at least six months,13,56.8
2005,Nouveau-Brunswick,Personnes dans une famille ayant un couple avec enfant,data.Persons who are asset resilient for at least one month,13,78.2
2005,Nouveau-Brunswick,Personnes dans une famille ayant un couple avec enfant,data.Persons who are asset resilient for at least three months,13,33.4
2005,Nouveau-Brunswick,Personnes dans une famille ayant un couple avec enfant,data.Persons who are asset resilient for at least six months,13,25.5
2005,Nouveau-Brunswick,Personnes dans une famille monoparentale,data.Persons who are asset resilient for at least one month,13,
2005,Nouveau-Brunswick,Personnes dans une famille monoparentale,data.Persons who are asset resilient for at least three months,13,
2005,Nouveau-Brunswick,Personnes dans une famille monoparentale,data.Persons who are asset resilient for at least six months,13,
2005,Nouveau-Brunswick,Personnes dans un autre type de famille économique,data.Persons who are asset resilient for at least one month,13,79.7
2005,Nouveau-Brunswick,Personnes dans un autre type de famille économique,data.Persons who are asset resilient for at least three months,13,59.7
2005,Nouveau-Brunswick,Personnes dans un autre type de famille économique,data.Persons who are asset resilient for at least six months,13,51.8
2005,Nouveau-Brunswick,Personnes hors famille économique,data.Persons who are asset resilient for at least one month,13,63.9
2005,Nouveau-Brunswick,Personnes hors famille économique,data.Persons who are asset resilient for at least three months,13,17.5
2005,Nouveau-Brunswick,Personnes hors famille économique,data.Persons who are asset resilient for at least six months,13,13.5
2005,Québec,Personnes de tous âge et types de familles,data.Persons who are asset resilient for at least one month,24,71.6
2005,Québec,Personnes de tous âge et types de familles,data.Persons who are asset resilient for at least three months,24,60.3
2005,Québec,Personnes de tous âge et types de familles,data.Persons who are asset resilient for at least six months,24,48.9
2005,Québec,Personnes de moins de 18 ans,data.Persons who are asset resilient for at least one month,24,64.3
2005,Québec,Personnes de moins de 18 ans,data.Persons who are asset resilient for at least three months,24,48.4
2005,Québec,Personnes de moins de 18 ans,data.Persons who are asset resilient for at least six months,24,36.7
2005,Québec,Personnes de 18 à 64 ans,data.Persons who are asset resilient for at least one month,24,72.3
2005,Québec,Personnes de 18 à 64 ans,data.Persons who are asset resilient for at least three months,24,61.2
2005,Québec,Personnes de 18 à 64 ans,data.Persons who are asset resilient for at least six months,24,49.7
2005,Québec,Personnes de 65 ans et plus,data.Persons who are asset resilient for at least one month,24,79.8
2005,Québec,Personnes de 65 ans et plus,data.Persons who are asset resilient for at least three months,24,74.6
2005,Québec,Personnes de 65 ans et plus,data.Persons who are asset resilient for at least six months,24,64.4
2005,Québec,Personnes dans une famille économique,data.Persons who are asset resilient for at least one month,24,73.6
2005,Québec,Personnes dans une famille économique,data.Persons who are asset resilient for at least three months,24,61.7
2005,Québec,Personnes dans une famille économique,data.Persons who are asset resilient for at least six months,24,49.7
2005,Québec,Personnes dans une famille ayant un couple seulement,data.Persons who are asset resilient for at least one month,24,82.4
2005,Québec,Personnes dans une famille ayant un couple seulement,data.Persons who are asset resilient for at least three months,24,72.9
2005,Québec,Personnes dans une famille ayant un couple seulement,data.Persons who are asset resilient for at least six months,24,63.4
2005,Québec,Personnes dans une famille ayant un couple avec enfant,data.Persons who are asset resilient for at least one month,24,73.3
2005,Québec,Personnes dans une famille ayant un couple avec enfant,data.Persons who are asset resilient for at least three months,24,58.1
2005,Québec,Personnes dans une famille ayant un couple avec enfant,data.Persons who are asset resilient for at least six months,24,44.0
2005,Québec,Personnes dans une famille monoparentale,data.Persons who are asset resilient for at least one month,24,34.8
2005,Québec,Personnes dans une famille monoparentale,data.Persons who are asset resilient for at least three months,24,17.7
2005,Québec,Personnes dans une famille monoparentale,data.Persons who are asset resilient for at least six months,24,15.3
2005,Québec,Personnes dans un autre type de famille économique,data.Persons who are asset resilient for at least one month,24,77.2
2005,Québec,Personnes dans un autre type de famille économique,data.Persons who are asset resilient for at least three months,24,70.7
2005,Québec,Personnes dans un autre type de famille économique,data.Persons who are asset resilient for at least six months,24,56.9
2005,Québec,Personnes hors famille économique,data.Persons who are asset resilient for at least one month,24,62.1
2005,Québec,Personnes hors famille économique,data.Persons who are asset resilient for at least three months,24,53.6
2005,Québec,Personnes hors famille économique,data.Persons who are asset resilient for at least six months,24,44.9
2005,Ontario,Personnes de tous âge et types de familles,data.Persons who are asset resilient for at least one month,35,81.1
2005,Ontario,Personnes de tous âge et types de familles,data.Persons who are asset resilient for at least three months,35,70.6
2005,Ontario,Personnes de tous âge et types de familles,data.Persons who are asset resilient for at least six months,35,60.3
2005,Ontario,Personnes de moins de 18 ans,data.Persons who are asset resilient for at least one month,35,76.0
2005,Ontario,Personnes de moins de 18 ans,data.Persons who are asset resilient for at least three months,35,62.0
2005,Ontario,Personnes de moins de 18 ans,data.Persons who are asset resilient for at least six months,35,49.6
2005,Ontario,Personnes de 18 à 64 ans,data.Persons who are asset resilient for at least one month,35,81.2
2005,Ontario,Personnes de 18 à 64 ans,data.Persons who are asset resilient for at least three months,35,70.6
2005,Ontario,Personnes de 18 à 64 ans,data.Persons who are asset resilient for at least six months,35,60.5
2005,Ontario,Personnes de 65 ans et plus,data.Persons who are asset resilient for at least one month,35,90.3
2005,Ontario,Personnes de 65 ans et plus,data.Persons who are asset resilient for at least three months,35,86.2
2005,Ontario,Personnes de 65 ans et plus,data.Persons who are asset resilient for at least six months,35,78.6
2005,Ontario,Personnes dans une famille économique,data.Persons who are asset resilient for at least one month,35,83.1
2005,Ontario,Personnes dans une famille économique,data.Persons who are asset resilient for at least three months,35,72.1
2005,Ontario,Personnes dans une famille économique,data.Persons who are asset resilient for at least six months,35,61.9
2005,Ontario,Personnes dans une famille ayant un couple seulement,data.Persons who are asset resilient for at least one month,35,84.6
2005,Ontario,Personnes dans une famille ayant un couple seulement,data.Persons who are asset resilient for at least three months,35,77.8
2005,Ontario,Personnes dans une famille ayant un couple seulement,data.Persons who are asset resilient for at least six months,35,72.3
2005,Ontario,Personnes dans une famille ayant un couple avec enfant,data.Persons who are asset resilient for at least one month,35,84.3
2005,Ontario,Personnes dans une famille ayant un couple avec enfant,data.Persons who are asset resilient for at least three months,35,70.4
2005,Ontario,Personnes dans une famille ayant un couple avec enfant,data.Persons who are asset resilient for at least six months,35,57.3
2005,Ontario,Personnes dans une famille monoparentale,data.Persons who are asset resilient for at least one month,35,38.0
2005,Ontario,Personnes dans une famille monoparentale,data.Persons who are asset resilient for at least three months,35,25.3
2005,Ontario,Personnes dans une famille monoparentale,data.Persons who are asset resilient for at least six months,35,17.3
2005,Ontario,Personnes dans un autre type de famille économique,data.Persons who are asset resilient for at least one month,35,89.9
2005,Ontario,Personnes dans un autre type de famille économique,data.Persons who are asset resilient for at least three months,35,81.7
2005,Ontario,Personnes dans un autre type de famille économique,data.Persons who are asset resilient for at least six months,35,72.1
2005,Ontario,Personnes hors famille économique,data.Persons who are asset resilient for at least one month,35,67.6
2005,Ontario,Personnes hors famille économique,data.Persons who are asset resilient for at least three months,35,60.0
2005,Ontario,Personnes hors famille économique,data.Persons who are asset resilient for at least six months,35,49.0
2005,Manitoba,Personnes de tous âge et types de familles,data.Persons who are asset resilient for at least one month,46,72.6
2005,Manitoba,Personnes de tous âge et types de familles,data.Persons who are asset resilient for at least three months,46,65.8
2005,Manitoba,Personnes de tous âge et types de familles,data.Persons who are asset resilient for at least six months,46,59.9
2005,Manitoba,Personnes de moins de 18 ans,data.Persons who are asset resilient for at least one month,46,58.7
2005,Manitoba,Personnes de moins de 18 ans,data.Persons who are asset resilient for at least three months,46,50.1
2005,Manitoba,Personnes de moins de 18 ans,data.Persons who are asset resilient for at least six months,46,45.0
2005,Manitoba,Personnes de 18 à 64 ans,data.Persons who are asset resilient for at least one month,46,75.5
2005,Manitoba,Personnes de 18 à 64 ans,data.Persons who are asset resilient for at least three months,46,68.4
2005,Manitoba,Personnes de 18 à 64 ans,data.Persons who are asset resilient for at least six months,46,62.3
2005,Manitoba,Personnes de 65 ans et plus,data.Persons who are asset resilient for at least one month,46,84.0
2005,Manitoba,Personnes de 65 ans et plus,data.Persons who are asset resilient for at least three months,46,83.0
2005,Manitoba,Personnes de 65 ans et plus,data.Persons who are asset resilient for at least six months,46,76.2
2005,Manitoba,Personnes dans une famille économique,data.Persons who are asset resilient for at least one month,46,73.1
2005,Manitoba,Personnes dans une famille économique,data.Persons who are asset resilient for at least three months,46,66.0
2005,Manitoba,Personnes dans une famille économique,data.Persons who are asset resilient for at least six months,46,59.6
2005,Manitoba,Personnes dans une famille ayant un couple seulement,data.Persons who are asset resilient for at least one month,46,87.5
2005,Manitoba,Personnes dans une famille ayant un couple seulement,data.Persons who are asset resilient for at least three months,46,82.5
2005,Manitoba,Personnes dans une famille ayant un couple seulement,data.Persons who are asset resilient for at least six months,46,79.0
2005,Manitoba,Personnes dans une famille ayant un couple avec enfant,data.Persons who are asset resilient for at least one month,46,73.2
2005,Manitoba,Personnes dans une famille ayant un couple avec enfant,data.Persons who are asset resilient for at least three months,46,60.6
2005,Manitoba,Personnes dans une famille ayant un couple avec enfant,data.Persons who are asset resilient for at least six months,46,56.8
2005,Manitoba,Personnes dans une famille monoparentale,data.Persons who are asset resilient for at least one month,46,31.9
2005,Manitoba,Personnes dans une famille monoparentale,data.Persons who are asset resilient for at least three months,46,27.9
2005,Manitoba,Personnes dans une famille monoparentale,data.Persons who are asset resilient for at least six months,46,9.6
2005,Manitoba,Personnes dans un autre type de famille économique,data.Persons who are asset resilient for at least one month,46,71.2
2005,Manitoba,Personnes dans un autre type de famille économique,data.Persons who are asset resilient for at least three months,46,71.2
2005,Manitoba,Personnes dans un autre type de famille économique,data.Persons who are asset resilient for at least six months,46,60.4
2005,Manitoba,Personnes hors famille économique,data.Persons who are asset resilient for at least one month,46,69.3
2005,Manitoba,Personnes hors famille économique,data.Persons who are asset resilient for at least three months,46,64.5
2005,Manitoba,Personnes hors famille économique,data.Persons who are asset resilient for at least six months,46,61.8
2005,Saskatchewan,Personnes de tous âge et types de familles,data.Persons who are asset resilient for at least one month,47,77.0
2005,Saskatchewan,Personnes de tous âge et types de familles,data.Persons who are asset resilient for at least three months,47,64.8
2005,Saskatchewan,Personnes de tous âge et types de familles,data.Persons who are asset resilient for at least six months,47,56.3
2005,Saskatchewan,Personnes de moins de 18 ans,data.Persons who are asset resilient for at least one month,47,66.9
2005,Saskatchewan,Personnes de moins de 18 ans,data.Persons who are asset resilient for at least three months,47,54.3
2005,Saskatchewan,Personnes de moins de 18 ans,data.Persons who are asset resilient for at least six months,47,45.6
2005,Saskatchewan,Personnes de 18 à 64 ans,data.Persons who are asset resilient for at least one month,47,77.9
2005,Saskatchewan,Personnes de 18 à 64 ans,data.Persons who are asset resilient for at least three months,47,64.3
2005,Saskatchewan,Personnes de 18 à 64 ans,data.Persons who are asset resilient for at least six months,47,55.3
2005,Saskatchewan,Personnes de 65 ans et plus,data.Persons who are asset resilient for at least one month,47,86.4
2005,Saskatchewan,Personnes de 65 ans et plus,data.Persons who are asset resilient for at least three months,47,80.7
2005,Saskatchewan,Personnes de 65 ans et plus,data.Persons who are asset resilient for at least six months,47,74.4
2005,Saskatchewan,Personnes dans une famille économique,data.Persons who are asset resilient for at least one month,47,78.7
2005,Saskatchewan,Personnes dans une famille économique,data.Persons who are asset resilient for at least three months,47,65.6
2005,Saskatchewan,Personnes dans une famille économique,data.Persons who are asset resilient for at least six months,47,58.3
2005,Saskatchewan,Personnes dans une famille ayant un couple seulement,data.Persons who are asset resilient for at least one month,47,87.8
2005,Saskatchewan,Personnes dans une famille ayant un couple seulement,data.Persons who are asset resilient for at least three months,47,73.9
2005,Saskatchewan,Personnes dans une famille ayant un couple seulement,data.Persons who are asset resilient for at least six months,47,67.5
2005,Saskatchewan,Personnes dans une famille ayant un couple avec enfant,data.Persons who are asset resilient for at least one month,47,72.4
2005,Saskatchewan,Personnes dans une famille ayant un couple avec enfant,data.Persons who are asset resilient for at least three months,47,59.2
2005,Saskatchewan,Personnes dans une famille ayant un couple avec enfant,data.Persons who are asset resilient for at least six months,47,49.3
2005,Saskatchewan,Personnes dans une famille monoparentale,data.Persons who are asset resilient for at least one month,47,45.9
2005,Saskatchewan,Personnes dans une famille monoparentale,data.Persons who are asset resilient for at least three months,47,27.1
2005,Saskatchewan,Personnes dans une famille monoparentale,data.Persons who are asset resilient for at least six months,47,20.1
2005,Saskatchewan,Personnes dans un autre type de famille économique,data.Persons who are asset resilient for at least one month,47,87.8
2005,Saskatchewan,Personnes dans un autre type de famille économique,data.Persons who are asset resilient for at least three months,47,80.5
2005,Saskatchewan,Personnes dans un autre type de famille économique,data.Persons who are asset resilient for at least six months,47,80.5
2005,Saskatchewan,Personnes hors famille économique,data.Persons who are asset resilient for at least one month,47,68.6
2005,Saskatchewan,Personnes hors famille économique,data.Persons who are asset resilient for at least three months,47,60.7
2005,Saskatchewan,Personnes hors famille économique,data.Persons who are asset resilient for at least six months,47,46.2
2005,Alberta,Personnes de tous âge et types de familles,data.Persons who are asset resilient for at least one month,48,77.6
2005,Alberta,Personnes de tous âge et types de familles,data.Persons who are asset resilient for at least three months,48,65.1
2005,Alberta,Personnes de tous âge et types de familles,data.Persons who are asset resilient for at least six months,48,57.4
2005,Alberta,Personnes de moins de 18 ans,data.Persons who are asset resilient for at least one month,48,69.3
2005,Alberta,Personnes de moins de 18 ans,data.Persons who are asset resilient for at least three months,48,58.2
2005,Alberta,Personnes de moins de 18 ans,data.Persons who are asset resilient for at least six months,48,51.3
2005,Alberta,Personnes de 18 à 64 ans,data.Persons who are asset resilient for at least one month,48,78.8
2005,Alberta,Personnes de 18 à 64 ans,data.Persons who are asset resilient for at least three months,48,65.4
2005,Alberta,Personnes de 18 à 64 ans,data.Persons who are asset resilient for at least six months,48,57.3
2005,Alberta,Personnes de 65 ans et plus,data.Persons who are asset resilient for at least one month,48,88.9
2005,Alberta,Personnes de 65 ans et plus,data.Persons who are asset resilient for at least three months,48,79.5
2005,Alberta,Personnes de 65 ans et plus,data.Persons who are asset resilient for at least six months,48,72.0
2005,Alberta,Personnes dans une famille économique,data.Persons who are asset resilient for at least one month,48,78.9
2005,Alberta,Personnes dans une famille économique,data.Persons who are asset resilient for at least three months,48,66.9
2005,Alberta,Personnes dans une famille économique,data.Persons who are asset resilient for at least six months,48,60.2
2005,Alberta,Personnes dans une famille ayant un couple seulement,data.Persons who are asset resilient for at least one month,48,88.6
2005,Alberta,Personnes dans une famille ayant un couple seulement,data.Persons who are asset resilient for at least three months,48,75.2
2005,Alberta,Personnes dans une famille ayant un couple seulement,data.Persons who are asset resilient for at least six months,48,69.6
2005,Alberta,Personnes dans une famille ayant un couple avec enfant,data.Persons who are asset resilient for at least one month,48,85.0
2005,Alberta,Personnes dans une famille ayant un couple avec enfant,data.Persons who are asset resilient for at least three months,48,71.9
2005,Alberta,Personnes dans une famille ayant un couple avec enfant,data.Persons who are asset resilient for at least six months,48,63.2
2005,Alberta,Personnes dans une famille monoparentale,data.Persons who are asset resilient for at least one month,48,20.2
2005,Alberta,Personnes dans une famille monoparentale,data.Persons who are asset resilient for at least three months,48,18.0
2005,Alberta,Personnes dans une famille monoparentale,data.Persons who are asset resilient for at least six months,48,17.9
2005,Alberta,Personnes dans un autre type de famille économique,data.Persons who are asset resilient for at least one month,48,81.6
2005,Alberta,Personnes dans un autre type de famille économique,data.Persons who are asset resilient for at least three months,48,68.8
2005,Alberta,Personnes dans un autre type de famille économique,data.Persons who are asset resilient for at least six months,48,63.0
2005,Alberta,Personnes hors famille économique,data.Persons who are asset resilient for at least one month,48,69.7
2005,Alberta,Personnes hors famille économique,data.Persons who are asset resilient for at least three months,48,55.2
2005,Alberta,Personnes hors famille économique,data.Persons who are asset resilient for at least six months,48,41.0
2005,Colombie-Britannique,Personnes de tous âge et types de familles,data.Persons who are asset resilient for at least one month,59,78.9
2005,Colombie-Britannique,Personnes de tous âge et types de familles,data.Persons who are asset resilient for at least three months,59,66.4
2005,Colombie-Britannique,Personnes de tous âge et types de familles,data.Persons who are asset resilient for at least six months,59,57.7
