Year,data.Geography,data.Economic family type,GeoCode,Value
2016,"data.Montréal, Quebec",data.Couples,,82300.0
2016,"data.Montréal, Quebec",data.Couples with children,,98800.0
2016,"data.Montréal, Quebec",data.Couples with other relatives,,117500.0
2016,"data.Montréal, Quebec",data.Lone-parent families,,58000.0
2016,"data.Montréal, Quebec",data.Male lone-parent families,,
2016,"data.Montréal, Quebec",data.Female lone-parent families,,58000.0
2016,"data.Montréal, Quebec",data.Other non-elderly families,,66600.0
2016,"data.Montréal, Quebec",data.Persons not in an economic family,,32400.0
2016,"data.Montréal, Quebec",data.Elderly persons not in an economic family,,27800.0
2016,"data.Montréal, Quebec",data.Elderly males not in an economic family,,25900.0
2016,"data.Montréal, Quebec",data.Elderly females not in an economic family,,27800.0
2016,"data.Montréal, Quebec",data.Non-elderly persons not in an economic family,,35500.0
2016,"data.Montréal, Quebec",data.Non-elderly males not in an economic family,,35700.0
2016,"data.Montréal, Quebec",data.Non-elderly females not in an economic family,,35400.0
2016,"data.Ottawa-Gatineau, Ontario/Quebec",data.Economic families and persons not in an economic family,,72100.0
2016,"data.Ottawa-Gatineau, Ontario/Quebec",data.Economic families,,101700.0
2016,"data.Ottawa-Gatineau, Ontario/Quebec",data.Elderly families,,83100.0
2016,"data.Ottawa-Gatineau, Ontario/Quebec",data.Elderly couples,,81500.0
2016,"data.Ottawa-Gatineau, Ontario/Quebec",data.Other elderly families,,114800.0
2016,"data.Ottawa-Gatineau, Ontario/Quebec",data.Non-elderly families,,107500.0
2016,"data.Ottawa-Gatineau, Ontario/Quebec",data.Couples,,98400.0
2016,"data.Ottawa-Gatineau, Ontario/Quebec",data.Couples with children,,114700.0
2016,"data.Ottawa-Gatineau, Ontario/Quebec",data.Couples with other relatives,,141200.0
2016,"data.Ottawa-Gatineau, Ontario/Quebec",data.Lone-parent families,,52100.0
2016,"data.Ottawa-Gatineau, Ontario/Quebec",data.Male lone-parent families,,
2016,"data.Ottawa-Gatineau, Ontario/Quebec",data.Female lone-parent families,,51000.0
2016,"data.Ottawa-Gatineau, Ontario/Quebec",data.Other non-elderly families,,76400.0
2016,"data.Ottawa-Gatineau, Ontario/Quebec",data.Persons not in an economic family,,37900.0
2016,"data.Ottawa-Gatineau, Ontario/Quebec",data.Elderly persons not in an economic family,,39300.0
2016,"data.Ottawa-Gatineau, Ontario/Quebec",data.Elderly males not in an economic family,,43600.0
2016,"data.Ottawa-Gatineau, Ontario/Quebec",data.Elderly females not in an economic family,,34400.0
2016,"data.Ottawa-Gatineau, Ontario/Quebec",data.Non-elderly persons not in an economic family,,37200.0
2016,"data.Ottawa-Gatineau, Ontario/Quebec",data.Non-elderly males not in an economic family,,37400.0
2016,"data.Ottawa-Gatineau, Ontario/Quebec",data.Non-elderly females not in an economic family,,36100.0
2016,"data.Toronto, Ontario",data.Economic families and persons not in an economic family,,64900.0
2016,"data.Toronto, Ontario",data.Economic families,,91400.0
2016,"data.Toronto, Ontario",data.Elderly families,,63200.0
2016,"data.Toronto, Ontario",data.Elderly couples,,60600.0
2016,"data.Toronto, Ontario",data.Other elderly families,,67800.0
2016,"data.Toronto, Ontario",data.Non-elderly families,,99500.0
2016,"data.Toronto, Ontario",data.Couples,,91500.0
2016,"data.Toronto, Ontario",data.Couples with children,,101600.0
2016,"data.Toronto, Ontario",data.Couples with other relatives,,127900.0
2016,"data.Toronto, Ontario",data.Lone-parent families,,41700.0
2016,"data.Toronto, Ontario",data.Male lone-parent families,,
2016,"data.Toronto, Ontario",data.Female lone-parent families,,41700.0
2016,"data.Toronto, Ontario",data.Other non-elderly families,,95800.0
2016,"data.Toronto, Ontario",data.Persons not in an economic family,,31900.0
2016,"data.Toronto, Ontario",data.Elderly persons not in an economic family,,30300.0
2016,"data.Toronto, Ontario",data.Elderly males not in an economic family,,28800.0
2016,"data.Toronto, Ontario",data.Elderly females not in an economic family,,31600.0
2016,"data.Toronto, Ontario",data.Non-elderly persons not in an economic family,,32500.0
2016,"data.Toronto, Ontario",data.Non-elderly males not in an economic family,,35000.0
2016,"data.Toronto, Ontario",data.Non-elderly females not in an economic family,,29400.0
2016,"data.Winnipeg, Manitoba",data.Economic families and persons not in an economic family,,63100.0
2016,"data.Winnipeg, Manitoba",data.Economic families,,85300.0
2016,"data.Winnipeg, Manitoba",data.Elderly families,,73500.0
2016,"data.Winnipeg, Manitoba",data.Elderly couples,,72300.0
2016,"data.Winnipeg, Manitoba",data.Other elderly families,,78900.0
2016,"data.Winnipeg, Manitoba",data.Non-elderly families,,88500.0
2016,"data.Winnipeg, Manitoba",data.Couples,,78200.0
2016,"data.Winnipeg, Manitoba",data.Couples with children,,98000.0
2016,"data.Winnipeg, Manitoba",data.Couples with other relatives,,128800.0
2016,"data.Winnipeg, Manitoba",data.Lone-parent families,,48300.0
2016,"data.Winnipeg, Manitoba",data.Male lone-parent families,,
2016,"data.Winnipeg, Manitoba",data.Female lone-parent families,,44100.0
2016,"data.Winnipeg, Manitoba",data.Other non-elderly families,,72500.0
2016,"data.Winnipeg, Manitoba",data.Persons not in an economic family,,34800.0
2016,"data.Winnipeg, Manitoba",data.Elderly persons not in an economic family,,36600.0
2016,"data.Winnipeg, Manitoba",data.Elderly males not in an economic family,,40500.0
2016,"data.Winnipeg, Manitoba",data.Elderly females not in an economic family,,33400.0
2016,"data.Winnipeg, Manitoba",data.Non-elderly persons not in an economic family,,34200.0
2016,"data.Winnipeg, Manitoba",data.Non-elderly males not in an economic family,,32900.0
2016,"data.Winnipeg, Manitoba",data.Non-elderly females not in an economic family,,36000.0
2016,"data.Calgary, Alberta",data.Economic families and persons not in an economic family,,75000.0
2016,"data.Calgary, Alberta",data.Economic families,,100100.0
2016,"data.Calgary, Alberta",data.Elderly families,,85500.0
2016,"data.Calgary, Alberta",data.Elderly couples,,86100.0
2016,"data.Calgary, Alberta",data.Other elderly families,,
2016,"data.Calgary, Alberta",data.Non-elderly families,,101000.0
2016,"data.Calgary, Alberta",data.Couples,,83400.0
2016,"data.Calgary, Alberta",data.Couples with children,,102700.0
2016,"data.Calgary, Alberta",data.Couples with other relatives,,161600.0
2016,"data.Calgary, Alberta",data.Lone-parent families,,76700.0
2016,"data.Calgary, Alberta",data.Male lone-parent families,,
2016,"data.Calgary, Alberta",data.Female lone-parent families,,
2016,"data.Calgary, Alberta",data.Other non-elderly families,,109700.0
2016,"data.Calgary, Alberta",data.Persons not in an economic family,,40400.0
2016,"data.Calgary, Alberta",data.Elderly persons not in an economic family,,27800.0
2016,"data.Calgary, Alberta",data.Elderly males not in an economic family,,
2016,"data.Calgary, Alberta",data.Elderly females not in an economic family,,32300.0
2016,"data.Calgary, Alberta",data.Non-elderly persons not in an economic family,,48100.0
2016,"data.Calgary, Alberta",data.Non-elderly males not in an economic family,,49100.0
2016,"data.Calgary, Alberta",data.Non-elderly females not in an economic family,,43100.0
2016,"data.Edmonton, Alberta",data.Economic families and persons not in an economic family,,91700.0
2016,"data.Edmonton, Alberta",data.Economic families,,114900.0
2016,"data.Edmonton, Alberta",data.Elderly families,,83400.0
2016,"data.Edmonton, Alberta",data.Elderly couples,,77800.0
2016,"data.Edmonton, Alberta",data.Other elderly families,,
2016,"data.Edmonton, Alberta",data.Non-elderly families,,120200.0
2016,"data.Edmonton, Alberta",data.Couples,,101200.0
2016,"data.Edmonton, Alberta",data.Couples with children,,126800.0
2016,"data.Edmonton, Alberta",data.Couples with other relatives,,156700.0
2016,"data.Edmonton, Alberta",data.Lone-parent families,,77900.0
2016,"data.Edmonton, Alberta",data.Male lone-parent families,,
2016,"data.Edmonton, Alberta",data.Female lone-parent families,,79800.0
2016,"data.Edmonton, Alberta",data.Other non-elderly families,,112900.0
2016,"data.Edmonton, Alberta",data.Persons not in an economic family,,42100.0
2016,"data.Edmonton, Alberta",data.Elderly persons not in an economic family,,32700.0
2016,"data.Edmonton, Alberta",data.Elderly males not in an economic family,,
2016,"data.Edmonton, Alberta",data.Elderly females not in an economic family,,32800.0
2016,"data.Edmonton, Alberta",data.Non-elderly persons not in an economic family,,44800.0
2016,"data.Edmonton, Alberta",data.Non-elderly males not in an economic family,,48300.0
2016,"data.Edmonton, Alberta",data.Non-elderly females not in an economic family,,41900.0
2016,"data.Vancouver, British Columbia",data.Economic families and persons not in an economic family,,70400.0
2016,"data.Vancouver, British Columbia",data.Economic families,,94500.0
2016,"data.Vancouver, British Columbia",data.Elderly families,,81000.0
2016,"data.Vancouver, British Columbia",data.Elderly couples,,82900.0
2016,"data.Vancouver, British Columbia",data.Other elderly families,,
2016,"data.Vancouver, British Columbia",data.Non-elderly families,,98400.0
2016,"data.Vancouver, British Columbia",data.Couples,,87800.0
2016,"data.Vancouver, British Columbia",data.Couples with children,,107700.0
2016,"data.Vancouver, British Columbia",data.Couples with other relatives,,133700.0
2016,"data.Vancouver, British Columbia",data.Lone-parent families,,36400.0
2016,"data.Vancouver, British Columbia",data.Male lone-parent families,,
2016,"data.Vancouver, British Columbia",data.Female lone-parent families,,36300.0
2016,"data.Vancouver, British Columbia",data.Other non-elderly families,,80200.0
2016,"data.Vancouver, British Columbia",data.Persons not in an economic family,,35500.0
2016,"data.Vancouver, British Columbia",data.Elderly persons not in an economic family,,30500.0
2016,"data.Vancouver, British Columbia",data.Elderly males not in an economic family,,42800.0
2016,"data.Vancouver, British Columbia",data.Elderly females not in an economic family,,27900.0
2016,"data.Vancouver, British Columbia",data.Non-elderly persons not in an economic family,,36500.0
2016,"data.Vancouver, British Columbia",data.Non-elderly males not in an economic family,,40000.0
2016,"data.Vancouver, British Columbia",data.Non-elderly females not in an economic family,,34000.0
2017,data.Canada,data.Economic families,,88600.0
2017,data.Canada,data.Elderly families,,66400.0
2017,data.Canada,data.Elderly couples,,64600.0
2017,data.Canada,data.Other elderly families,,73100.0
2017,data.Canada,data.Non-elderly families,,94900.0
2017,data.Canada,data.Couples,,85900.0
2017,data.Canada,data.Couples with children,,105700.0
2017,data.Canada,data.Couples with other relatives,,131200.0
2017,data.Canada,data.Lone-parent families,,54500.0
2017,data.Canada,data.Male lone-parent families,,68000.0
2017,data.Canada,data.Female lone-parent families,,51800.0
2017,data.Canada,data.Other non-elderly families,,77800.0
2017,data.Canada,data.Persons not in an economic family,,32600.0
2017,data.Canada,data.Elderly persons not in an economic family,,29800.0
2017,data.Canada,data.Elderly males not in an economic family,,31400.0
2017,data.Canada,data.Elderly females not in an economic family,,29000.0
2017,data.Canada,data.Non-elderly persons not in an economic family,,34200.0
2017,data.Canada,data.Non-elderly males not in an economic family,,35900.0
2017,data.Canada,data.Non-elderly females not in an economic family,,32400.0
2017,data.Atlantic provinces,data.Economic families and persons not in an economic family,,55700.0
2017,data.Atlantic provinces,data.Economic families,,75900.0
2017,data.Atlantic provinces,data.Elderly families,,57800.0
2017,data.Atlantic provinces,data.Elderly couples,,57600.0
2017,data.Atlantic provinces,data.Other elderly families,,58600.0
2017,data.Atlantic provinces,data.Non-elderly families,,83200.0
2017,data.Atlantic provinces,data.Couples,,76300.0
2017,data.Atlantic provinces,data.Couples with children,,100700.0
2017,data.Atlantic provinces,data.Couples with other relatives,,114300.0
2017,data.Atlantic provinces,data.Lone-parent families,,49400.0
2017,data.Atlantic provinces,data.Male lone-parent families,,65200.0
2017,data.Atlantic provinces,data.Female lone-parent families,,46800.0
2017,data.Atlantic provinces,data.Other non-elderly families,,67100.0
2017,data.Atlantic provinces,data.Persons not in an economic family,,28900.0
2017,data.Atlantic provinces,data.Elderly persons not in an economic family,,28000.0
2017,data.Atlantic provinces,data.Elderly males not in an economic family,,29100.0
2017,data.Atlantic provinces,data.Elderly females not in an economic family,,27300.0
2017,data.Atlantic provinces,data.Non-elderly persons not in an economic family,,29900.0
2017,data.Atlantic provinces,data.Non-elderly males not in an economic family,,32200.0
2017,data.Atlantic provinces,data.Non-elderly females not in an economic family,,26500.0
2017,data.Newfoundland and Labrador,data.Economic families and persons not in an economic family,10,58900.0
2017,data.Newfoundland and Labrador,data.Economic families,10,77800.0
2017,data.Newfoundland and Labrador,data.Elderly families,10,53400.0
2017,data.Newfoundland and Labrador,data.Elderly couples,10,52400.0
2017,data.Newfoundland and Labrador,data.Other elderly families,10,57800.0
2017,data.Newfoundland and Labrador,data.Non-elderly families,10,87300.0
2017,data.Newfoundland and Labrador,data.Couples,10,77800.0
2017,data.Newfoundland and Labrador,data.Couples with children,10,112800.0
2017,data.Newfoundland and Labrador,data.Couples with other relatives,10,127900.0
2017,data.Newfoundland and Labrador,data.Lone-parent families,10,43600.0
2017,data.Newfoundland and Labrador,data.Male lone-parent families,10,
2017,data.Newfoundland and Labrador,data.Female lone-parent families,10,41200.0
2017,data.Newfoundland and Labrador,data.Other non-elderly families,10,70000.0
2017,data.Newfoundland and Labrador,data.Persons not in an economic family,10,26300.0
2017,data.Newfoundland and Labrador,data.Elderly persons not in an economic family,10,26600.0
2017,data.Newfoundland and Labrador,data.Elderly males not in an economic family,10,27200.0
2017,data.Newfoundland and Labrador,data.Elderly females not in an economic family,10,26200.0
2017,data.Newfoundland and Labrador,data.Non-elderly persons not in an economic family,10,26100.0
2017,data.Newfoundland and Labrador,data.Non-elderly males not in an economic family,10,28800.0
2017,data.Newfoundland and Labrador,data.Non-elderly females not in an economic family,10,20300.0
2017,data.Prince Edward Island,data.Economic families and persons not in an economic family,11,54000.0
2017,data.Prince Edward Island,data.Economic families,11,75000.0
2017,data.Prince Edward Island,data.Elderly families,11,66500.0
2017,data.Prince Edward Island,data.Elderly couples,11,62800.0
2017,data.Prince Edward Island,data.Other elderly families,11,
2017,data.Prince Edward Island,data.Non-elderly families,11,79500.0
2017,data.Prince Edward Island,data.Couples,11,69700.0
2017,data.Prince Edward Island,data.Couples with children,11,89200.0
2017,data.Prince Edward Island,data.Couples with other relatives,11,129300.0
2017,data.Prince Edward Island,data.Lone-parent families,11,49800.0
2017,data.Prince Edward Island,data.Male lone-parent families,11,
2017,data.Prince Edward Island,data.Female lone-parent families,11,47200.0
2017,data.Prince Edward Island,data.Other non-elderly families,11,63900.0
2017,data.Prince Edward Island,data.Persons not in an economic family,11,27200.0
2017,data.Prince Edward Island,data.Elderly persons not in an economic family,11,26300.0
2017,data.Prince Edward Island,data.Elderly males not in an economic family,11,22400.0
2017,data.Prince Edward Island,data.Elderly females not in an economic family,11,27700.0
2017,data.Prince Edward Island,data.Non-elderly persons not in an economic family,11,27800.0
2017,data.Prince Edward Island,data.Non-elderly males not in an economic family,11,29400.0
2017,data.Prince Edward Island,data.Non-elderly females not in an economic family,11,27700.0
2017,data.Nova Scotia,data.Economic families and persons not in an economic family,12,54400.0
2017,data.Nova Scotia,data.Economic families,12,76000.0
2017,data.Nova Scotia,data.Elderly families,12,60500.0
2017,data.Nova Scotia,data.Elderly couples,12,60100.0
2017,data.Nova Scotia,data.Other elderly families,12,62700.0
2017,data.Nova Scotia,data.Non-elderly families,12,82900.0
2017,data.Nova Scotia,data.Couples,12,78600.0
2017,data.Nova Scotia,data.Couples with children,12,98100.0
2017,data.Nova Scotia,data.Couples with other relatives,12,108200.0
2017,data.Nova Scotia,data.Lone-parent families,12,52200.0
2017,data.Nova Scotia,data.Male lone-parent families,12,71900.0
2017,data.Nova Scotia,data.Female lone-parent families,12,49900.0
2017,data.Nova Scotia,data.Other non-elderly families,12,65400.0
2017,data.Nova Scotia,data.Persons not in an economic family,12,30300.0
2017,data.Nova Scotia,data.Elderly persons not in an economic family,12,30500.0
2017,data.Nova Scotia,data.Elderly males not in an economic family,12,29400.0
2017,data.Nova Scotia,data.Elderly females not in an economic family,12,30800.0
2017,data.Nova Scotia,data.Non-elderly persons not in an economic family,12,30300.0
2017,data.Nova Scotia,data.Non-elderly males not in an economic family,12,32800.0
2017,data.Nova Scotia,data.Non-elderly females not in an economic family,12,25800.0
2017,data.New Brunswick,data.Economic families and persons not in an economic family,13,56000.0
2017,data.New Brunswick,data.Economic families,13,74900.0
2017,data.New Brunswick,data.Elderly families,13,57600.0
2017,data.New Brunswick,data.Elderly couples,13,58300.0
2017,data.New Brunswick,data.Other elderly families,13,57300.0
2017,data.New Brunswick,data.Non-elderly families,13,81900.0
2017,data.New Brunswick,data.Couples,13,74100.0
2017,data.New Brunswick,data.Couples with children,13,98000.0
2017,data.New Brunswick,data.Couples with other relatives,13,114200.0
2017,data.New Brunswick,data.Lone-parent families,13,47000.0
2017,data.New Brunswick,data.Male lone-parent families,13,
2017,data.New Brunswick,data.Female lone-parent families,13,42400.0
2017,data.New Brunswick,data.Other non-elderly families,13,67100.0
2017,data.New Brunswick,data.Persons not in an economic family,13,29600.0
2017,data.New Brunswick,data.Elderly persons not in an economic family,13,26800.0
2017,data.New Brunswick,data.Elderly males not in an economic family,13,29100.0
2017,data.New Brunswick,data.Elderly females not in an economic family,13,26400.0
2017,data.New Brunswick,data.Non-elderly persons not in an economic family,13,31200.0
2017,data.New Brunswick,data.Non-elderly males not in an economic family,13,33400.0
2017,data.New Brunswick,data.Non-elderly females not in an economic family,13,29000.0
2017,data.Quebec,data.Economic families and persons not in an economic family,24,55600.0
2017,data.Quebec,data.Economic families,24,79900.0
2017,data.Quebec,data.Elderly families,24,57700.0
2017,data.Quebec,data.Elderly couples,24,56200.0
2017,data.Quebec,data.Other elderly families,24,64000.0
2017,data.Quebec,data.Non-elderly families,24,86900.0
2017,data.Quebec,data.Couples,24,74700.0
2017,data.Quebec,data.Couples with children,24,99300.0
2017,data.Quebec,data.Couples with other relatives,24,123500.0
2017,data.Quebec,data.Lone-parent families,24,57000.0
2017,data.Quebec,data.Male lone-parent families,24,61000.0
2017,data.Quebec,data.Female lone-parent families,24,56000.0
2017,data.Quebec,data.Other non-elderly families,24,71700.0
2017,data.Quebec,data.Persons not in an economic family,24,30700.0
2017,data.Quebec,data.Elderly persons not in an economic family,24,25900.0
2017,data.Quebec,data.Elderly males not in an economic family,24,28700.0
2017,data.Quebec,data.Elderly females not in an economic family,24,24800.0
2017,data.Quebec,data.Non-elderly persons not in an economic family,24,33600.0
2017,data.Quebec,data.Non-elderly males not in an economic family,24,34600.0
2017,data.Quebec,data.Non-elderly females not in an economic family,24,31700.0
2017,data.Ontario,data.Economic families and persons not in an economic family,35,66600.0
2017,data.Ontario,data.Economic families,35,91300.0
2017,data.Ontario,data.Elderly families,35,70100.0
2017,data.Ontario,data.Elderly couples,35,69200.0
2017,data.Ontario,data.Other elderly families,35,77600.0
2017,data.Ontario,data.Non-elderly families,35,96900.0
2017,data.Ontario,data.Couples,35,91400.0
2017,data.Ontario,data.Couples with children,35,106300.0
2017,data.Ontario,data.Couples with other relatives,35,131700.0
2017,data.Ontario,data.Lone-parent families,35,53500.0
2017,data.Ontario,data.Male lone-parent families,35,70400.0
2017,data.Ontario,data.Female lone-parent families,35,51100.0
2017,data.Ontario,data.Other non-elderly families,35,79200.0
2017,data.Ontario,data.Persons not in an economic family,35,33500.0
2017,data.Ontario,data.Elderly persons not in an economic family,35,32300.0
2017,data.Ontario,data.Elderly males not in an economic family,35,33600.0
2017,data.Ontario,data.Elderly females not in an economic family,35,31800.0
2017,data.Ontario,data.Non-elderly persons not in an economic family,35,34200.0
2017,data.Ontario,data.Non-elderly males not in an economic family,35,35200.0
2017,data.Ontario,data.Non-elderly females not in an economic family,35,33400.0
2017,data.Prairie provinces,data.Economic families and persons not in an economic family,,72800.0
2017,data.Prairie provinces,data.Economic families,,99400.0
2017,data.Prairie provinces,data.Elderly families,,73000.0
2017,data.Prairie provinces,data.Elderly couples,,69600.0
2017,data.Prairie provinces,data.Other elderly families,,92900.0
2017,data.Prairie provinces,data.Non-elderly families,,106100.0
2017,data.Prairie provinces,data.Couples,,96100.0
2017,data.Prairie provinces,data.Couples with children,,111600.0
2017,data.Prairie provinces,data.Couples with other relatives,,145600.0
2017,data.Prairie provinces,data.Lone-parent families,,58000.0
2017,data.Prairie provinces,data.Male lone-parent families,,79600.0
2017,data.Prairie provinces,data.Female lone-parent families,,53500.0
2017,data.Prairie provinces,data.Other non-elderly families,,94900.0
2017,data.Prairie provinces,data.Persons not in an economic family,,37400.0
2017,data.Prairie provinces,data.Elderly persons not in an economic family,,32600.0
2017,data.Prairie provinces,data.Elderly males not in an economic family,,33100.0
2017,data.Prairie provinces,data.Elderly females not in an economic family,,32500.0
2017,data.Prairie provinces,data.Non-elderly persons not in an economic family,,39600.0
2017,data.Prairie provinces,data.Non-elderly males not in an economic family,,42400.0
2017,data.Prairie provinces,data.Non-elderly females not in an economic family,,36400.0
2017,data.Manitoba,data.Economic families and persons not in an economic family,46,63900.0
2017,data.Manitoba,data.Economic families,46,85900.0
2017,data.Manitoba,data.Elderly families,46,65000.0
2017,data.Manitoba,data.Elderly couples,46,62200.0
2017,data.Manitoba,data.Other elderly families,46,76400.0
2017,data.Manitoba,data.Non-elderly families,46,91400.0
2017,data.Manitoba,data.Couples,46,85200.0
2017,data.Manitoba,data.Couples with children,46,95300.0
2017,data.Manitoba,data.Couples with other relatives,46,137400.0
2017,data.Manitoba,data.Lone-parent families,46,53000.0
2017,data.Manitoba,data.Male lone-parent families,46,70300.0
2017,data.Manitoba,data.Female lone-parent families,46,48300.0
2017,data.Manitoba,data.Other non-elderly families,46,77800.0
2017,data.Manitoba,data.Persons not in an economic family,46,32300.0
2017,data.Manitoba,data.Elderly persons not in an economic family,46,30900.0
2017,data.Manitoba,data.Elderly males not in an economic family,46,31800.0
2017,data.Manitoba,data.Elderly females not in an economic family,46,30700.0
2017,data.Manitoba,data.Non-elderly persons not in an economic family,46,33400.0
2017,data.Manitoba,data.Non-elderly males not in an economic family,46,33800.0
2017,data.Manitoba,data.Non-elderly females not in an economic family,46,32300.0
2017,data.Saskatchewan,data.Economic families and persons not in an economic family,47,67900.0
2017,data.Saskatchewan,data.Economic families,47,94400.0
2017,data.Saskatchewan,data.Elderly families,47,66800.0
2017,data.Saskatchewan,data.Elderly couples,47,66600.0
2017,data.Saskatchewan,data.Other elderly families,47,73500.0
2017,data.Saskatchewan,data.Non-elderly families,47,102100.0
2017,data.Saskatchewan,data.Couples,47,96500.0
2017,data.Saskatchewan,data.Couples with children,47,110900.0
2017,data.Saskatchewan,data.Couples with other relatives,47,127300.0
2017,data.Saskatchewan,data.Lone-parent families,47,48100.0
2017,data.Saskatchewan,data.Male lone-parent families,47,76000.0
2017,data.Saskatchewan,data.Female lone-parent families,47,46400.0
2017,data.Saskatchewan,data.Other non-elderly families,47,85600.0
2017,data.Saskatchewan,data.Persons not in an economic family,47,33600.0
2017,data.Saskatchewan,data.Elderly persons not in an economic family,47,30500.0
2017,data.Saskatchewan,data.Elderly males not in an economic family,47,31000.0
2017,data.Saskatchewan,data.Elderly females not in an economic family,47,30000.0
2017,data.Saskatchewan,data.Non-elderly persons not in an economic family,47,35300.0
2017,data.Saskatchewan,data.Non-elderly males not in an economic family,47,36100.0
2017,data.Saskatchewan,data.Non-elderly females not in an economic family,47,35000.0
2017,data.Alberta,data.Economic families and persons not in an economic family,48,77800.0
2017,data.Alberta,data.Economic families,48,107700.0
2017,data.Alberta,data.Elderly families,48,77900.0
2017,data.Alberta,data.Elderly couples,48,73200.0
2017,data.Alberta,data.Other elderly families,48,101000.0
2017,data.Alberta,data.Non-elderly families,48,112900.0
2017,data.Alberta,data.Couples,48,101400.0
2017,data.Alberta,data.Couples with children,48,116000.0
2017,data.Alberta,data.Couples with other relatives,48,150200.0
2017,data.Alberta,data.Lone-parent families,48,65700.0
2017,data.Alberta,data.Male lone-parent families,48,83500.0
2017,data.Alberta,data.Female lone-parent families,48,59400.0
2017,data.Alberta,data.Other non-elderly families,48,103000.0
2017,data.Alberta,data.Persons not in an economic family,48,39800.0
2017,data.Alberta,data.Elderly persons not in an economic family,48,34200.0
2017,data.Alberta,data.Elderly males not in an economic family,48,34100.0
2017,data.Alberta,data.Elderly females not in an economic family,48,34700.0
2017,data.Alberta,data.Non-elderly persons not in an economic family,48,42500.0
2017,data.Alberta,data.Non-elderly males not in an economic family,48,45600.0
2017,data.Alberta,data.Non-elderly females not in an economic family,48,37900.0
2017,data.British Columbia,data.Economic families and persons not in an economic family,59,65100.0
2017,data.British Columbia,data.Economic families,59,91500.0
2017,data.British Columbia,data.Elderly families,59,71400.0
2017,data.British Columbia,data.Elderly couples,59,69100.0
2017,data.British Columbia,data.Other elderly families,59,73500.0
2017,data.British Columbia,data.Non-elderly families,59,98300.0
2017,data.British Columbia,data.Couples,59,91500.0
2017,data.British Columbia,data.Couples with children,59,110900.0
2017,data.British Columbia,data.Couples with other relatives,59,136500.0
2017,data.British Columbia,data.Lone-parent families,59,53100.0
2017,data.British Columbia,data.Male lone-parent families,59,63800.0
2017,data.British Columbia,data.Female lone-parent families,59,53000.0
2017,data.British Columbia,data.Other non-elderly families,59,74500.0
2017,data.British Columbia,data.Persons not in an economic family,59,31700.0
2017,data.British Columbia,data.Elderly persons not in an economic family,59,31000.0
2017,data.British Columbia,data.Elderly males not in an economic family,59,36300.0
2017,data.British Columbia,data.Elderly females not in an economic family,59,30300.0
2017,data.British Columbia,data.Non-elderly persons not in an economic family,59,32100.0
2017,data.British Columbia,data.Non-elderly males not in an economic family,59,34600.0
2017,data.British Columbia,data.Non-elderly females not in an economic family,59,28300.0
2017,"data.Québec, Quebec",data.Economic families and persons not in an economic family,,67900.0
2017,"data.Québec, Quebec",data.Economic families,,88700.0
2017,"data.Québec, Quebec",data.Elderly families,,67100.0
2017,"data.Québec, Quebec",data.Elderly couples,,65700.0
2017,"data.Québec, Quebec",data.Other elderly families,,
2017,"data.Québec, Quebec",data.Non-elderly families,,94300.0
2017,"data.Québec, Quebec",data.Couples,,82800.0
2017,"data.Québec, Quebec",data.Couples with children,,109900.0
2017,"data.Québec, Quebec",data.Couples with other relatives,,120200.0
2017,"data.Québec, Quebec",data.Lone-parent families,,65300.0
2017,"data.Québec, Quebec",data.Male lone-parent families,,
2017,"data.Québec, Quebec",data.Female lone-parent families,,72800.0
2017,"data.Québec, Quebec",data.Other non-elderly families,,76300.0
2017,"data.Québec, Quebec",data.Persons not in an economic family,,34300.0
2017,"data.Québec, Quebec",data.Elderly persons not in an economic family,,26700.0
2017,"data.Québec, Quebec",data.Elderly males not in an economic family,,31400.0
2017,"data.Québec, Quebec",data.Elderly females not in an economic family,,26500.0
2017,"data.Québec, Quebec",data.Non-elderly persons not in an economic family,,37200.0
2017,"data.Québec, Quebec",data.Non-elderly males not in an economic family,,40000.0
2017,"data.Québec, Quebec",data.Non-elderly females not in an economic family,,33700.0
2017,"data.Montréal, Quebec",data.Economic families and persons not in an economic family,,56000.0
2017,"data.Montréal, Quebec",data.Economic families,,81800.0
2017,"data.Montréal, Quebec",data.Elderly families,,62700.0
2017,"data.Montréal, Quebec",data.Elderly couples,,62800.0
2017,"data.Montréal, Quebec",data.Other elderly families,,61600.0
2017,"data.Montréal, Quebec",data.Non-elderly families,,87200.0
2017,"data.Montréal, Quebec",data.Couples,,72300.0
2017,"data.Montréal, Quebec",data.Couples with children,,97200.0
2017,"data.Montréal, Quebec",data.Couples with other relatives,,128200.0
2017,"data.Montréal, Quebec",data.Lone-parent families,,58400.0
2017,"data.Montréal, Quebec",data.Male lone-parent families,,
2017,"data.Montréal, Quebec",data.Female lone-parent families,,56700.0
2017,"data.Montréal, Quebec",data.Other non-elderly families,,63800.0
2017,"data.Montréal, Quebec",data.Persons not in an economic family,,31800.0
2017,"data.Montréal, Quebec",data.Elderly persons not in an economic family,,26900.0
2017,"data.Montréal, Quebec",data.Elderly males not in an economic family,,29100.0
2017,"data.Montréal, Quebec",data.Elderly females not in an economic family,,25500.0
2017,"data.Montréal, Quebec",data.Non-elderly persons not in an economic family,,34800.0
2017,"data.Montréal, Quebec",data.Non-elderly males not in an economic family,,35100.0
